col_date,col_region,col_type_vehicule,col_type_energie,col_est_renouvelable,col_total_parc,col_nb_vehicules,col_taux_adoption_pct,col_economie_co2_tonnes,col_part_energie_renouvelable_pct,col_cout_moyen_vehicule_eur,col_subvention_moyenne_eur,col_source
2024-01-05 00:00:00,Occitanie,2.19,3.31,4.68,6.67,2.67,5.46,1.34,8.58,7.9,8.34,Data.gouv.fr
2024-11-02 00:00:00,Occitanie,2.41,3.87,4.88,2.69,2.83,1.91,6.84,6.78,7.62,8.1,RATP_Open_Data_2024
2024-12-15 00:00:00,Grand Est,4.6,2.05,8.54,2.78,8.24,8.12,4.61,7.44,4.16,7.87,Airparif
2024-04-09 00:00:00,Normandie,5.12,4.73,5.18,5.77,2.67,4.72,3.83,6.58,3.83,6.06,SNCF_Open_Data
2024-11-23 00:00:00,Pays de la Loire,4.11,6.86,4.83,8.25,4.39,3.69,2.5,6.17,4.49,6.3,Airparif
2024-07-22 00:00:00,Hauts-de-France,4.97,8.38,7.12,4.29,7.46,8.31,6.98,6.0,8.13,1.8,RATP_Open_Data_2024
2024-03-27 00:00:00,Nouvelle-Aquitaine,7.94,6.19,5.06,1.92,5.25,5.26,5.3,6.51,6.26,6.04,Airparif
2024-02-27 00:00:00,Auvergne-Rhône-Alpes,6.84,8.02,3.08,5.73,1.64,5.81,5.58,2.23,1.57,2.19,SNCF_Open_Data
2024-10-13 00:00:00,Occitanie,1.84,7.73,7.87,7.91,3.21,8.3,5.09,4.21,4.77,2.94,Airparif
2024-04-18 00:00:00,Île-de-France,8.8,4.66,1.45,8.6,7.03,6.55,8.11,5.6,2.96,1.4,Data.gouv.fr
2024-08-03 00:00:00,Pays de la Loire,1.71,6.45,7.32,4.69,1.77,6.38,5.45,1.94,6.34,5.06,Data.gouv.fr
2024-03-02 00:00:00,Hauts-de-France,4.59,7.06,1.44,3.18,1.63,2.47,5.24,2.17,8.73,3.08,Data.gouv.fr
2024-02-16 00:00:00,Auvergne-Rhône-Alpes,7.1,1.94,5.2,3.3,3.04,3.4,6.66,6.37,5.07,6.84,SNCF_Open_Data
2024-08-06 00:00:00,Grand Est,3.36,5.07,6.99,1.23,3.36,3.97,5.57,8.39,8.43,2.14,Airparif
2024-11-27 00:00:00,Hauts-de-France,3.47,2.9,1.9,2.64,6.18,7.75,5.01,3.49,5.69,6.43,RATP_Open_Data_2024
2024-08-07 00:00:00,Pays de la Loire,5.48,3.8,8.18,5.96,2.07,7.69,4.51,4.58,8.77,3.81,Airparif
2024-11-11 00:00:00,Auvergne-Rhône-Alpes,8.8,7.31,7.94,8.1,6.7,5.47,7.5,7.48,3.19,1.2,Airparif
2024-11-16 00:00:00,Occitanie,4.0,5.46,3.71,3.24,5.56,5.48,6.61,3.61,8.04,6.1,SNCF_Open_Data
2024-10-03 00:00:00,Hauts-de-France,8.73,1.97,4.81,3.27,6.95,4.2,2.79,1.32,2.36,7.32,RATP_Open_Data_2024
2024-02-21 00:00:00,Normandie,2.07,2.69,2.5,2.98,8.4,2.87,1.4,2.06,3.96,3.93,RATP_Open_Data_2024
2024-09-12 00:00:00,Nouvelle-Aquitaine,5.82,8.43,3.04,5.9,7.99,1.29,1.67,2.5,6.31,6.58,RATP_Open_Data_2024
2024-06-25 00:00:00,Auvergne-Rhône-Alpes,2.32,5.82,8.41,1.88,2.68,8.67,1.52,3.34,2.0,7.01,Data.gouv.fr
2024-11-13 00:00:00,Hauts-de-France,6.92,6.14,5.53,1.4,4.22,1.36,5.26,2.35,3.28,1.2,Data.gouv.fr
2024-09-28 00:00:00,Bretagne,2.1,6.51,5.97,4.56,4.01,4.28,8.68,2.44,6.02,6.69,SNCF_Open_Data
2024-11-25 00:00:00,Provence-Alpes-Côte d'Azur,5.77,5.54,3.84,2.93,1.25,8.67,2.4,2.41,2.48,7.17,Météo-France
2024-12-12 00:00:00,Bretagne,5.49,2.93,1.24,2.56,2.29,7.29,8.7,7.1,1.57,4.96,Météo-France
2024-09-26 00:00:00,Normandie,4.67,1.42,6.56,2.63,2.33,2.1,4.4,1.26,2.28,6.76,RATP_Open_Data_2024
2024-02-16 00:00:00,Île-de-France,8.5,8.31,3.31,3.57,3.23,2.91,4.04,2.97,8.62,7.65,Data.gouv.fr
2024-10-21 00:00:00,Grand Est,6.92,6.91,1.56,6.14,8.44,5.96,3.78,1.69,6.62,8.68,RATP_Open_Data_2024
2024-05-20 00:00:00,Normandie,5.58,6.74,6.7,5.62,7.28,4.57,7.78,3.9,2.33,1.51,SNCF_Open_Data
2024-06-17 00:00:00,Grand Est,3.74,3.5,4.78,6.23,2.3,2.93,2.3,3.06,2.33,2.74,RATP_Open_Data_2024
2024-10-14 00:00:00,Provence-Alpes-Côte d'Azur,1.8,6.48,1.6,7.82,4.81,5.99,1.28,4.56,1.76,2.46,Airparif
2024-05-29 00:00:00,Hauts-de-France,2.42,6.16,2.87,7.86,3.06,6.56,1.31,5.91,2.14,5.92,Data.gouv.fr
2024-03-19 00:00:00,Auvergne-Rhône-Alpes,8.42,1.79,2.9,1.36,4.66,4.66,8.79,8.11,1.89,3.18,Airparif
2024-11-02 00:00:00,Grand Est,4.28,3.38,7.3,6.96,1.43,2.27,1.28,7.98,4.84,7.8,Data.gouv.fr
2024-06-23 00:00:00,Nouvelle-Aquitaine,5.9,7.9,2.64,6.63,2.39,1.97,7.17,6.56,7.36,4.14,SNCF_Open_Data
2024-02-26 00:00:00,Île-de-France,5.0,5.66,3.01,5.4,4.33,2.82,4.36,2.43,4.36,2.43,Data.gouv.fr
2024-02-03 00:00:00,Hauts-de-France,6.64,2.08,8.39,4.53,7.98,4.65,1.2,4.26,3.88,5.11,Airparif
2024-10-21 00:00:00,Normandie,7.53,3.4,6.95,6.75,7.27,6.16,1.81,2.26,3.25,4.16,RATP_Open_Data_2024
2024-04-24 00:00:00,Île-de-France,2.4,4.86,8.31,7.65,1.55,6.53,1.28,2.47,5.75,1.84,Airparif
2024-02-10 00:00:00,Nouvelle-Aquitaine,7.84,5.73,2.41,7.15,5.3,6.11,4.62,4.19,7.73,3.49,SNCF_Open_Data
2024-05-16 00:00:00,Pays de la Loire,1.62,1.67,2.08,7.14,2.23,4.46,6.19,2.61,6.44,7.69,Data.gouv.fr
2024-01-16 00:00:00,Nouvelle-Aquitaine,8.1,2.14,3.63,8.16,6.07,6.84,3.36,2.9,2.89,4.92,RATP_Open_Data_2024
2024-08-07 00:00:00,Nouvelle-Aquitaine,3.28,4.43,1.92,7.21,2.28,3.1,7.42,4.48,4.01,2.81,RATP_Open_Data_2024
2024-11-14 00:00:00,Bretagne,8.67,3.18,8.18,2.31,6.55,5.45,7.17,1.25,8.03,3.45,Data.gouv.fr
2024-10-08 00:00:00,Bretagne,5.55,1.27,5.47,3.04,8.2,2.79,4.82,2.59,4.53,8.39,SNCF_Open_Data
2024-05-13 00:00:00,Auvergne-Rhône-Alpes,7.02,5.73,7.35,2.84,5.5,5.21,7.72,1.4,3.73,2.21,SNCF_Open_Data
2024-05-21 00:00:00,Hauts-de-France,5.57,6.4,2.1,7.27,1.37,5.12,3.09,5.23,4.65,7.23,RATP_Open_Data_2024
2024-04-15 00:00:00,Occitanie,3.38,2.89,1.55,5.53,1.62,6.09,5.39,7.73,6.1,5.5,Data.gouv.fr
2024-11-21 00:00:00,Auvergne-Rhône-Alpes,5.74,8.15,3.16,6.01,4.03,5.89,5.07,6.68,2.05,6.08,SNCF_Open_Data
2024-03-13 00:00:00,Pays de la Loire,6.73,2.82,6.33,3.01,2.77,6.12,6.95,7.9,1.49,5.7,Météo-France
2024-03-11 00:00:00,Île-de-France,3.85,4.91,8.12,7.87,7.07,2.22,2.0,8.72,3.21,3.46,SNCF_Open_Data
2024-01-09 00:00:00,Occitanie,2.48,3.22,4.86,8.48,2.05,7.29,2.78,1.36,5.41,6.71,Data.gouv.fr
2024-01-13 00:00:00,Pays de la Loire,1.41,2.03,3.77,3.61,7.56,1.65,3.78,1.26,3.93,8.21,SNCF_Open_Data
2024-12-07 00:00:00,Normandie,3.84,3.53,7.12,6.75,5.89,4.45,6.04,8.65,1.75,8.69,RATP_Open_Data_2024
2024-05-01 00:00:00,Pays de la Loire,8.23,5.89,3.23,4.55,3.5,5.46,6.45,7.59,4.84,5.98,SNCF_Open_Data
2024-08-11 00:00:00,Grand Est,8.56,1.78,5.48,4.82,1.88,3.2,7.32,2.83,8.49,3.88,SNCF_Open_Data
2024-01-17 00:00:00,Normandie,5.44,1.76,6.71,6.2,6.11,6.35,5.5,8.13,7.03,8.24,SNCF_Open_Data
2024-03-22 00:00:00,Bretagne,1.86,2.72,5.02,5.02,6.9,1.3,7.05,7.16,7.8,3.6,Airparif
2024-07-24 00:00:00,Provence-Alpes-Côte d'Azur,4.61,1.66,6.4,8.01,4.13,4.74,7.51,5.65,4.38,6.85,SNCF_Open_Data
2024-07-22 00:00:00,Île-de-France,6.27,5.76,1.39,7.68,5.58,2.46,1.6,2.27,1.53,6.94,Data.gouv.fr
2024-05-31 00:00:00,Île-de-France,5.64,5.83,5.45,2.54,7.66,7.42,1.58,4.01,6.89,1.48,RATP_Open_Data_2024
2024-08-02 00:00:00,Bretagne,2.67,8.55,8.3,7.56,1.27,4.85,5.47,7.28,3.1,4.86,SNCF_Open_Data
2024-08-14 00:00:00,Pays de la Loire,3.29,4.02,3.97,1.31,8.68,8.65,4.38,4.86,1.81,1.25,Data.gouv.fr
2024-03-22 00:00:00,Pays de la Loire,8.63,5.72,7.16,2.22,1.8,7.14,2.1,3.77,6.02,1.29,Data.gouv.fr
2024-07-02 00:00:00,Pays de la Loire,7.89,4.99,3.05,5.26,6.34,6.74,8.47,4.6,3.65,4.69,RATP_Open_Data_2024
2024-01-31 00:00:00,Pays de la Loire,1.51,4.52,7.5,5.68,2.11,8.71,1.57,6.45,5.46,7.21,SNCF_Open_Data
2024-02-06 00:00:00,Île-de-France,4.68,3.1,3.44,8.41,5.7,8.52,6.04,5.85,4.26,7.7,Airparif
2024-02-16 00:00:00,Bretagne,7.02,8.04,8.27,6.14,5.98,1.66,4.27,7.38,8.3,3.3,SNCF_Open_Data
2024-11-11 00:00:00,Pays de la Loire,7.02,1.27,5.63,7.02,3.33,2.19,5.71,7.12,3.24,1.21,Data.gouv.fr
2024-12-22 00:00:00,Auvergne-Rhône-Alpes,8.56,4.76,3.96,2.85,6.75,5.61,1.91,2.4,3.2,2.63,Météo-France
2024-03-15 00:00:00,Nouvelle-Aquitaine,8.58,4.61,8.37,5.51,2.48,5.62,1.95,6.4,5.63,3.52,Data.gouv.fr
2024-12-05 00:00:00,Pays de la Loire,1.58,8.15,1.74,1.99,4.5,5.87,4.67,6.39,8.72,3.94,Airparif
2024-08-30 00:00:00,Provence-Alpes-Côte d'Azur,2.03,8.76,5.3,2.29,8.71,5.31,1.54,6.53,6.74,5.58,SNCF_Open_Data
2024-10-03 00:00:00,Nouvelle-Aquitaine,6.7,2.18,4.3,2.89,4.34,1.79,5.55,6.17,7.11,4.37,SNCF_Open_Data
2024-05-30 00:00:00,Île-de-France,8.19,7.74,1.39,4.85,4.9,2.7,6.06,4.28,5.34,7.61,Airparif
2024-02-01 00:00:00,Occitanie,6.16,3.15,2.19,5.25,3.45,5.4,6.8,4.56,5.19,3.61,Météo-France
2024-02-02 00:00:00,Île-de-France,6.26,2.65,4.49,7.08,6.5,8.52,8.23,5.85,2.65,4.63,RATP_Open_Data_2024
2024-10-08 00:00:00,Normandie,8.69,4.54,1.34,7.27,5.39,8.22,3.31,3.27,1.33,7.47,Airparif
2024-05-26 00:00:00,Auvergne-Rhône-Alpes,5.28,1.58,8.42,7.55,2.67,3.02,4.99,2.8,5.24,6.79,Data.gouv.fr
2024-12-22 00:00:00,Nouvelle-Aquitaine,7.69,4.75,3.5,2.11,1.53,5.47,1.94,2.78,6.88,4.06,SNCF_Open_Data
2024-01-23 00:00:00,Normandie,8.55,8.79,1.47,5.85,8.09,7.61,3.44,7.24,6.65,2.47,SNCF_Open_Data
2024-04-16 00:00:00,Bretagne,8.16,1.67,2.24,3.4,5.16,3.22,2.92,1.92,4.98,7.26,Data.gouv.fr
2024-09-26 00:00:00,Occitanie,4.83,2.91,7.93,7.59,7.46,7.87,1.39,5.41,2.22,6.14,RATP_Open_Data_2024
2024-04-22 00:00:00,Auvergne-Rhône-Alpes,4.73,1.98,2.13,3.05,2.0,7.64,3.79,3.17,5.84,5.82,SNCF_Open_Data
2024-01-10 00:00:00,Auvergne-Rhône-Alpes,6.35,5.61,5.88,4.11,7.59,3.21,7.49,6.26,4.1,5.34,RATP_Open_Data_2024
2024-01-21 00:00:00,Grand Est,4.94,1.46,3.69,2.1,3.54,5.41,5.78,3.88,5.06,5.72,SNCF_Open_Data
2024-04-03 00:00:00,Bretagne,3.27,8.64,6.62,5.29,4.97,7.87,1.52,7.04,4.51,2.74,Data.gouv.fr
2024-03-31 00:00:00,Grand Est,5.8,1.6,4.96,3.65,8.39,5.55,5.11,5.06,4.7,1.58,Météo-France
2024-11-04 00:00:00,Pays de la Loire,5.5,7.65,1.5,2.52,1.21,3.04,7.6,8.36,3.23,2.76,SNCF_Open_Data
2024-12-10 00:00:00,Auvergne-Rhône-Alpes,6.95,7.74,5.28,2.39,1.29,7.2,3.82,6.44,7.99,4.52,RATP_Open_Data_2024
2024-07-24 00:00:00,Auvergne-Rhône-Alpes,2.36,3.61,6.22,7.87,2.81,6.04,7.88,3.69,4.92,1.44,RATP_Open_Data_2024
2024-10-05 00:00:00,Auvergne-Rhône-Alpes,1.58,5.3,3.07,5.11,5.72,6.46,8.4,2.18,6.54,4.5,Data.gouv.fr
2024-03-28 00:00:00,Occitanie,2.69,6.82,7.95,8.28,6.23,3.36,6.62,3.07,3.41,7.95,SNCF_Open_Data
2024-03-06 00:00:00,Occitanie,5.19,1.48,5.3,4.2,4.2,5.01,8.01,3.63,6.88,4.4,Airparif
2024-07-17 00:00:00,Hauts-de-France,4.52,2.42,7.13,7.48,2.39,4.51,8.11,4.18,2.01,3.02,SNCF_Open_Data
2024-02-14 00:00:00,Île-de-France,5.65,2.45,4.8,7.59,6.75,5.31,8.03,5.85,4.53,4.96,RATP_Open_Data_2024
2024-02-07 00:00:00,Grand Est,6.49,6.18,1.53,4.0,3.08,8.63,4.28,5.4,5.5,6.1,Météo-France
2024-02-23 00:00:00,Provence-Alpes-Côte d'Azur,2.44,7.38,2.84,1.77,3.63,8.14,8.36,6.85,3.29,2.03,Data.gouv.fr
2024-04-19 00:00:00,Normandie,4.48,6.96,5.05,3.77,8.03,4.22,5.46,7.22,7.59,7.24,RATP_Open_Data_2024
2024-06-29 00:00:00,Bretagne,3.42,7.29,1.59,4.32,8.54,1.95,7.48,2.11,8.48,5.07,RATP_Open_Data_2024
2024-11-14 00:00:00,Bretagne,3.35,6.26,6.58,8.71,2.16,4.84,6.26,4.68,5.51,3.77,Data.gouv.fr
2024-12-09 00:00:00,Provence-Alpes-Côte d'Azur,4.03,5.66,2.72,2.2,7.49,5.64,1.88,6.91,2.81,5.8,Airparif
2024-02-05 00:00:00,Provence-Alpes-Côte d'Azur,7.06,2.52,8.55,2.44,5.41,3.19,2.48,5.12,1.89,7.4,RATP_Open_Data_2024
2024-08-12 00:00:00,Provence-Alpes-Côte d'Azur,2.47,1.5,1.39,4.58,6.24,7.66,4.22,7.14,2.74,3.07,Météo-France
2024-07-30 00:00:00,Pays de la Loire,4.44,3.61,1.41,5.33,1.42,3.26,4.92,8.48,4.65,5.38,RATP_Open_Data_2024
2024-05-22 00:00:00,Pays de la Loire,5.84,5.1,2.39,3.7,4.04,3.13,7.26,2.11,8.56,2.95,RATP_Open_Data_2024
2024-05-22 00:00:00,Provence-Alpes-Côte d'Azur,2.95,7.69,6.61,7.43,6.91,3.88,5.64,4.37,1.83,3.37,SNCF_Open_Data
2024-12-26 00:00:00,Île-de-France,2.48,6.8,8.46,3.08,2.63,4.97,3.98,6.98,6.43,4.24,Météo-France
2024-07-07 00:00:00,Provence-Alpes-Côte d'Azur,6.3,7.27,3.81,4.84,2.73,5.56,7.39,1.27,3.85,7.5,Airparif
2024-07-21 00:00:00,Île-de-France,4.7,5.3,2.5,8.63,4.06,6.48,6.55,2.81,4.51,1.51,SNCF_Open_Data
2024-12-03 00:00:00,Occitanie,4.16,4.54,4.26,2.35,4.3,6.25,7.78,4.42,8.32,7.84,RATP_Open_Data_2024
2024-12-23 00:00:00,Auvergne-Rhône-Alpes,6.47,2.31,5.76,8.58,6.65,5.82,2.97,5.47,1.75,3.9,Météo-France
2024-06-08 00:00:00,Hauts-de-France,7.94,5.08,4.5,1.97,5.38,1.72,2.13,3.21,3.66,5.03,Airparif
2024-11-09 00:00:00,Occitanie,3.31,7.28,4.85,7.64,7.32,1.92,5.52,1.8,7.67,6.06,SNCF_Open_Data
2024-04-02 00:00:00,Occitanie,3.57,1.39,3.8,4.23,8.17,7.27,2.49,1.92,6.16,8.07,Météo-France
2024-03-12 00:00:00,Pays de la Loire,6.2,4.33,5.07,8.79,2.92,3.29,2.98,1.42,3.1,4.58,Data.gouv.fr
2024-12-19 00:00:00,Bretagne,2.09,7.94,1.88,3.07,7.2,2.28,6.58,3.38,7.39,7.02,Airparif
2024-03-20 00:00:00,Nouvelle-Aquitaine,4.1,7.25,1.26,2.59,4.12,7.55,5.9,4.81,4.15,1.5,SNCF_Open_Data
2024-12-13 00:00:00,Occitanie,2.0,7.92,6.82,3.27,3.94,7.1,1.25,6.94,2.44,7.39,Data.gouv.fr
2024-04-11 00:00:00,Provence-Alpes-Côte d'Azur,8.57,2.8,4.61,8.68,2.43,1.6,7.85,3.17,7.25,7.58,RATP_Open_Data_2024
2024-07-05 00:00:00,Bretagne,2.17,6.56,3.97,5.4,8.68,7.51,3.26,2.99,8.53,5.69,Data.gouv.fr
2024-07-22 00:00:00,Bretagne,6.51,8.4,7.72,6.46,2.76,2.03,3.66,8.06,4.73,6.92,Airparif
2024-10-05 00:00:00,Île-de-France,4.65,3.17,6.52,4.44,2.14,5.18,1.24,3.55,6.11,5.21,Airparif
2024-04-12 00:00:00,Provence-Alpes-Côte d'Azur,6.49,6.92,3.17,4.54,6.74,2.63,5.9,7.24,2.3,7.02,Météo-France
2024-02-27 00:00:00,Occitanie,6.62,4.18,6.91,7.22,7.58,8.01,4.54,5.89,1.53,5.08,SNCF_Open_Data
2024-11-11 00:00:00,Occitanie,3.13,2.29,8.75,4.01,3.55,2.04,7.09,2.4,4.17,6.83,SNCF_Open_Data
2024-02-04 00:00:00,Occitanie,6.79,5.89,3.99,4.18,7.47,7.38,2.8,7.68,8.34,1.42,Data.gouv.fr
2024-01-19 00:00:00,Normandie,5.02,1.38,2.14,2.01,3.78,5.47,3.45,3.69,3.12,7.33,Météo-France
2024-07-26 00:00:00,Bretagne,8.16,3.22,1.44,4.32,6.54,8.29,7.43,8.09,6.53,6.56,SNCF_Open_Data
2024-08-24 00:00:00,Pays de la Loire,3.51,2.13,5.61,4.63,1.78,7.17,2.48,2.27,2.4,4.06,Airparif
2024-04-23 00:00:00,Pays de la Loire,3.65,3.64,4.19,3.37,4.08,3.78,6.35,4.72,2.54,5.3,Météo-France
2024-07-08 00:00:00,Grand Est,6.37,6.59,2.3,1.28,7.94,4.87,5.65,8.69,4.14,5.88,RATP_Open_Data_2024
2024-02-25 00:00:00,Nouvelle-Aquitaine,6.37,2.11,1.66,3.11,1.44,4.1,1.35,6.82,3.38,8.46,SNCF_Open_Data
2024-11-20 00:00:00,Nouvelle-Aquitaine,6.52,2.69,4.54,3.55,4.96,6.27,4.89,8.01,2.91,7.62,SNCF_Open_Data
2024-11-04 00:00:00,Provence-Alpes-Côte d'Azur,4.06,3.61,2.21,8.47,1.52,6.72,5.56,5.2,2.04,8.41,Data.gouv.fr
2024-06-28 00:00:00,Bretagne,6.54,2.36,1.64,1.34,3.89,8.73,6.58,3.92,7.47,7.44,SNCF_Open_Data
2024-03-14 00:00:00,Nouvelle-Aquitaine,4.18,6.27,3.46,5.28,5.05,6.63,2.46,2.49,8.0,8.63,Météo-France
2024-12-10 00:00:00,Provence-Alpes-Côte d'Azur,5.52,6.6,4.87,4.9,5.43,2.97,4.37,5.0,2.29,5.27,Data.gouv.fr
2024-02-16 00:00:00,Provence-Alpes-Côte d'Azur,2.32,3.99,1.76,6.45,1.75,4.79,2.32,1.86,3.37,5.55,RATP_Open_Data_2024
2024-01-21 00:00:00,Auvergne-Rhône-Alpes,5.81,7.36,8.79,7.54,4.52,6.51,5.52,6.87,6.38,1.35,Météo-France
2024-05-08 00:00:00,Normandie,5.18,5.74,8.37,2.02,7.84,7.19,8.53,7.57,5.3,8.27,Météo-France
2024-02-11 00:00:00,Nouvelle-Aquitaine,3.14,6.24,7.4,5.07,6.35,4.02,6.3,6.13,1.71,8.45,Airparif
2024-06-07 00:00:00,Provence-Alpes-Côte d'Azur,7.06,8.52,2.26,3.12,8.17,8.11,7.89,6.27,4.9,7.53,Airparif
2024-10-19 00:00:00,Auvergne-Rhône-Alpes,5.63,7.65,6.45,5.82,8.61,8.56,3.21,1.51,7.52,8.75,Météo-France
2024-07-07 00:00:00,Occitanie,5.69,6.89,2.6,1.33,7.93,3.98,6.39,6.73,1.29,2.56,Data.gouv.fr
2024-11-13 00:00:00,Hauts-de-France,4.79,7.56,3.48,7.16,4.84,5.83,5.72,4.23,8.31,3.68,SNCF_Open_Data
2024-01-29 00:00:00,Auvergne-Rhône-Alpes,5.16,5.66,8.45,4.19,2.64,2.68,6.51,5.83,7.14,1.22,RATP_Open_Data_2024
2024-08-13 00:00:00,Auvergne-Rhône-Alpes,3.69,5.78,1.74,8.67,4.45,3.08,3.88,6.86,4.99,5.48,Data.gouv.fr
2024-10-14 00:00:00,Nouvelle-Aquitaine,3.53,3.84,7.37,6.0,4.75,5.75,6.86,7.92,2.96,5.19,Data.gouv.fr
2024-12-05 00:00:00,Grand Est,5.72,5.11,6.08,5.39,7.48,3.68,8.72,3.44,3.13,5.09,RATP_Open_Data_2024
2024-04-10 00:00:00,Grand Est,3.93,7.06,4.58,8.59,7.07,4.28,7.76,1.58,3.41,5.91,SNCF_Open_Data
2024-02-14 00:00:00,Île-de-France,8.33,7.86,2.88,4.97,7.43,3.49,1.87,7.01,7.08,1.41,Airparif
2024-02-29 00:00:00,Occitanie,6.03,6.16,3.59,5.26,2.47,4.47,8.06,2.58,8.69,1.46,SNCF_Open_Data
2024-11-25 00:00:00,Provence-Alpes-Côte d'Azur,7.2,6.36,6.05,3.64,1.51,4.59,5.81,3.6,7.3,2.55,SNCF_Open_Data
2024-10-26 00:00:00,Grand Est,7.84,1.39,5.22,4.83,7.7,4.48,2.14,4.51,4.61,3.45,Airparif
2024-03-02 00:00:00,Bretagne,1.45,7.33,4.17,3.96,7.93,2.63,4.72,1.4,1.42,4.29,Airparif
2024-08-10 00:00:00,Bretagne,5.9,6.39,2.52,6.95,2.6,4.98,2.87,7.62,3.56,4.36,RATP_Open_Data_2024
2024-10-27 00:00:00,Pays de la Loire,1.42,3.52,5.41,4.63,8.47,8.52,6.27,1.77,3.2,3.09,SNCF_Open_Data
2024-09-30 00:00:00,Pays de la Loire,2.65,2.84,5.45,2.19,2.53,1.42,2.59,6.2,3.92,1.55,Data.gouv.fr
2024-07-15 00:00:00,Normandie,6.39,3.09,4.88,6.91,2.46,6.53,6.99,5.59,4.17,7.92,Airparif
2024-04-25 00:00:00,Hauts-de-France,2.19,2.17,2.54,8.23,1.59,5.41,4.01,2.44,1.8,5.29,Data.gouv.fr
2024-11-05 00:00:00,Auvergne-Rhône-Alpes,5.43,2.41,8.23,6.3,8.67,2.62,3.81,5.97,4.44,8.35,RATP_Open_Data_2024
2024-09-03 00:00:00,Pays de la Loire,3.57,2.69,8.49,3.22,3.52,6.79,6.06,6.7,4.97,2.12,RATP_Open_Data_2024
2024-06-03 00:00:00,Hauts-de-France,5.97,6.31,3.56,6.32,7.38,7.48,8.02,6.42,5.24,5.69,Data.gouv.fr
2024-12-04 00:00:00,Occitanie,8.38,5.47,7.06,5.84,2.29,4.49,4.02,4.27,1.66,7.58,RATP_Open_Data_2024
2024-02-22 00:00:00,Bretagne,3.46,7.61,4.25,1.8,6.38,2.93,3.52,7.69,7.62,5.07,Airparif
2024-02-09 00:00:00,Occitanie,2.93,5.45,3.68,7.29,2.68,4.83,5.78,6.52,4.8,6.81,Airparif
2024-06-13 00:00:00,Auvergne-Rhône-Alpes,3.01,5.53,6.55,5.2,8.6,7.67,3.75,2.26,1.81,5.23,Data.gouv.fr
2024-11-19 00:00:00,Provence-Alpes-Côte d'Azur,8.29,2.54,6.47,1.25,2.19,7.74,8.15,1.9,7.51,8.48,Data.gouv.fr
2024-02-17 00:00:00,Auvergne-Rhône-Alpes,5.28,1.27,8.3,8.76,6.44,5.21,8.14,8.12,7.06,3.29,Airparif
2024-04-26 00:00:00,Nouvelle-Aquitaine,7.29,3.22,3.2,3.77,5.29,1.36,2.81,2.33,6.8,6.49,Météo-France
2024-03-10 00:00:00,Occitanie,8.25,7.73,6.63,5.89,3.31,2.48,2.19,8.56,1.85,3.48,Airparif
2024-10-28 00:00:00,Provence-Alpes-Côte d'Azur,3.78,3.63,2.0,6.47,4.86,7.12,4.02,8.76,3.54,1.91,RATP_Open_Data_2024
2024-01-10 00:00:00,Bretagne,4.75,1.8,8.13,5.91,5.37,3.54,2.39,8.73,3.51,2.39,SNCF_Open_Data
2024-07-14 00:00:00,Île-de-France,3.95,7.49,6.32,2.61,1.66,7.84,7.97,7.83,6.02,7.4,Airparif
2024-02-28 00:00:00,Auvergne-Rhône-Alpes,4.24,3.78,1.49,5.57,2.13,5.89,1.36,7.86,7.33,7.55,Airparif
2024-05-02 00:00:00,Nouvelle-Aquitaine,6.94,2.4,8.47,5.73,3.57,8.05,7.73,2.92,4.67,4.27,Data.gouv.fr
2024-05-31 00:00:00,Île-de-France,1.72,8.1,4.49,6.03,7.68,7.92,1.74,3.52,7.16,5.68,Airparif
2024-12-25 00:00:00,Normandie,6.6,7.91,7.44,6.91,7.85,7.6,2.82,8.13,6.94,6.08,SNCF_Open_Data
2024-03-03 00:00:00,Hauts-de-France,2.34,1.49,1.3,2.82,3.83,7.98,6.98,8.79,3.07,4.21,Météo-France
2024-04-12 00:00:00,Auvergne-Rhône-Alpes,5.96,7.07,3.04,7.4,7.03,2.28,3.83,8.71,5.24,2.11,RATP_Open_Data_2024
2024-02-15 00:00:00,Bretagne,6.99,8.69,1.86,5.89,6.25,3.76,5.84,8.53,2.7,3.45,SNCF_Open_Data
2024-10-15 00:00:00,Nouvelle-Aquitaine,3.92,1.93,2.44,5.63,6.96,5.77,1.94,4.3,3.88,5.26,SNCF_Open_Data
2024-01-25 00:00:00,Bretagne,5.41,2.34,5.29,1.34,8.21,8.13,6.01,1.91,4.57,3.78,Airparif
2024-09-15 00:00:00,Provence-Alpes-Côte d'Azur,3.79,3.33,5.35,5.24,5.52,1.39,8.42,4.34,6.33,2.04,Data.gouv.fr
2024-08-28 00:00:00,Normandie,8.78,5.63,6.37,8.06,6.6,7.19,2.94,3.26,4.27,5.14,Data.gouv.fr
2024-11-23 00:00:00,Occitanie,1.89,5.88,5.89,7.82,5.55,1.7,8.0,5.01,5.06,7.7,Airparif
2024-04-06 00:00:00,Normandie,5.76,5.45,8.07,8.58,1.55,7.03,6.42,5.85,2.92,2.78,RATP_Open_Data_2024
2024-08-27 00:00:00,Bretagne,3.17,4.0,2.1,3.79,8.39,6.41,6.44,2.36,7.23,7.76,SNCF_Open_Data
2024-02-01 00:00:00,Auvergne-Rhône-Alpes,7.18,7.71,3.66,5.82,3.61,8.56,8.56,7.72,4.93,4.5,SNCF_Open_Data
