col_energy_id,col_date,col_annee,col_mois,col_line_id,col_zone_id,col_mode,col_energie_kwh
ID_084,2024-10-12 00:00:00,1.77,7.01,ID_084,ID_084,TER,3.04
ID_085,2024-08-10 00:00:00,2.45,4.76,ID_085,ID_085,Transilien,2.96
ID_086,2024-12-26 00:00:00,3.41,6.36,ID_086,ID_086,TER,8.04
ID_087,2024-07-25 00:00:00,6.52,2.47,ID_087,ID_087,TGV,2.31
ID_088,2024-08-03 00:00:00,7.91,7.16,ID_088,ID_088,RER,2.49
ID_089,2024-04-11 00:00:00,2.84,8.02,ID_089,ID_089,Transilien,1.55
ID_090,2024-12-08 00:00:00,1.59,1.65,ID_090,ID_090,TGV,7.46
ID_091,2024-04-23 00:00:00,8.28,7.04,ID_091,ID_091,Tramway,1.83
ID_092,2024-03-01 00:00:00,1.3,7.17,ID_092,ID_092,Bus RATP,6.11
ID_093,2024-02-19 00:00:00,4.58,2.48,ID_093,ID_093,Bus RATP,8.25
ID_094,2024-11-10 00:00:00,4.81,2.86,ID_094,ID_094,Bus RATP,3.63
ID_095,2024-07-25 00:00:00,7.82,8.72,ID_095,ID_095,TER,5.82
ID_096,2024-05-15 00:00:00,7.72,6.89,ID_096,ID_096,TGV,2.45
ID_097,2024-04-29 00:00:00,7.66,4.99,ID_097,ID_097,Métro,5.56
ID_098,2024-02-03 00:00:00,2.57,6.66,ID_098,ID_098,Bus RATP,3.54
ID_099,2024-10-12 00:00:00,2.36,8.38,ID_099,ID_099,RER,2.19
ID_000,2024-04-13 00:00:00,7.18,6.07,ID_000,ID_000,Tramway,2.04
ID_001,2024-06-03 00:00:00,3.81,7.7,ID_001,ID_001,Tramway,4.88
ID_002,2024-06-06 00:00:00,5.68,3.49,ID_002,ID_002,Transilien,7.9
ID_003,2024-07-16 00:00:00,2.89,3.23,ID_003,ID_003,Tramway,2.92
ID_004,2024-11-22 00:00:00,2.11,2.58,ID_004,ID_004,TGV,7.49
ID_005,2024-07-03 00:00:00,1.37,6.22,ID_005,ID_005,Bus RATP,4.96
ID_006,2024-08-29 00:00:00,2.05,4.67,ID_006,ID_006,RER,4.83
ID_007,2024-08-25 00:00:00,6.4,7.91,ID_007,ID_007,Tramway,3.26
ID_008,2024-05-27 00:00:00,6.53,4.53,ID_008,ID_008,Transilien,2.94
ID_009,2024-05-15 00:00:00,3.12,8.6,ID_009,ID_009,Métro,4.88
ID_010,2024-01-31 00:00:00,8.69,5.71,ID_010,ID_010,RER,1.65
ID_011,2024-08-15 00:00:00,1.87,1.42,ID_011,ID_011,RER,8.34
ID_012,2024-02-28 00:00:00,1.74,6.44,ID_012,ID_012,TER,6.64
ID_013,2024-07-07 00:00:00,4.42,2.37,ID_013,ID_013,Transilien,7.57
ID_014,2024-07-28 00:00:00,6.94,6.05,ID_014,ID_014,Transilien,7.88
ID_015,2024-04-09 00:00:00,4.05,8.39,ID_015,ID_015,TGV,3.78
ID_016,2024-09-26 00:00:00,4.57,6.57,ID_016,ID_016,Tramway,5.97
ID_017,2024-01-31 00:00:00,1.48,7.79,ID_017,ID_017,Transilien,8.51
ID_018,2024-07-15 00:00:00,4.34,1.74,ID_018,ID_018,Bus RATP,3.1
ID_019,2024-04-26 00:00:00,6.37,3.96,ID_019,ID_019,TGV,4.28
ID_020,2024-02-25 00:00:00,2.56,5.28,ID_020,ID_020,Tramway,1.98
ID_021,2024-10-06 00:00:00,1.32,5.29,ID_021,ID_021,Métro,1.82
ID_022,2024-09-11 00:00:00,7.6,2.66,ID_022,ID_022,RER,2.46
ID_023,2024-01-08 00:00:00,2.24,2.74,ID_023,ID_023,TGV,2.95
ID_024,2024-01-08 00:00:00,5.02,5.55,ID_024,ID_024,RER,3.91
ID_025,2024-01-17 00:00:00,1.96,2.47,ID_025,ID_025,TER,3.34
ID_026,2024-09-10 00:00:00,6.7,4.02,ID_026,ID_026,RER,4.55
ID_027,2024-11-24 00:00:00,3.75,5.97,ID_027,ID_027,TER,7.92
ID_028,2024-08-27 00:00:00,5.48,6.68,ID_028,ID_028,Tramway,3.71
ID_029,2024-08-31 00:00:00,3.44,8.42,ID_029,ID_029,Métro,6.58
ID_030,2024-04-27 00:00:00,1.32,7.14,ID_030,ID_030,Métro,7.23
ID_031,2024-01-07 00:00:00,7.23,8.14,ID_031,ID_031,TER,8.03
ID_032,2024-05-03 00:00:00,4.8,5.54,ID_032,ID_032,Transilien,8.27
ID_033,2024-03-04 00:00:00,6.53,2.12,ID_033,ID_033,TGV,7.39
ID_034,2024-04-27 00:00:00,1.33,4.24,ID_034,ID_034,Tramway,2.59
ID_035,2024-06-06 00:00:00,3.21,2.43,ID_035,ID_035,TER,1.31
ID_036,2024-07-09 00:00:00,1.72,8.06,ID_036,ID_036,Transilien,1.3
ID_037,2024-09-03 00:00:00,3.03,3.89,ID_037,ID_037,Métro,5.52
ID_038,2024-12-18 00:00:00,3.41,1.89,ID_038,ID_038,Métro,3.95
ID_039,2024-06-22 00:00:00,7.9,4.19,ID_039,ID_039,Bus RATP,5.02
ID_040,2024-01-13 00:00:00,6.22,7.79,ID_040,ID_040,Tramway,8.37
ID_041,2024-10-21 00:00:00,7.85,2.8,ID_041,ID_041,Bus RATP,5.57
ID_042,2024-11-10 00:00:00,5.47,3.31,ID_042,ID_042,RER,2.1
ID_043,2024-01-04 00:00:00,6.8,2.43,ID_043,ID_043,Métro,6.79
ID_044,2024-09-30 00:00:00,8.64,2.89,ID_044,ID_044,TER,1.54
ID_045,2024-08-26 00:00:00,7.05,2.91,ID_045,ID_045,Transilien,3.38
ID_046,2024-11-20 00:00:00,6.05,5.18,ID_046,ID_046,RER,3.94
ID_047,2024-03-27 00:00:00,7.83,3.03,ID_047,ID_047,TGV,2.21
ID_048,2024-04-10 00:00:00,3.53,1.4,ID_048,ID_048,RER,5.09
ID_049,2024-03-27 00:00:00,3.5,6.08,ID_049,ID_049,RER,4.05
ID_050,2024-10-18 00:00:00,3.64,8.17,ID_050,ID_050,Tramway,7.64
ID_051,2024-07-16 00:00:00,5.34,8.65,ID_051,ID_051,Tramway,3.23
ID_052,2024-11-24 00:00:00,3.0,1.54,ID_052,ID_052,RER,4.38
ID_053,2024-01-28 00:00:00,6.14,7.08,ID_053,ID_053,TGV,6.34
ID_054,2024-04-27 00:00:00,4.67,7.95,ID_054,ID_054,Bus RATP,3.52
ID_055,2024-12-06 00:00:00,2.97,3.23,ID_055,ID_055,Transilien,5.18
ID_056,2024-06-28 00:00:00,6.41,1.51,ID_056,ID_056,Métro,8.66
ID_057,2024-06-14 00:00:00,7.33,6.95,ID_057,ID_057,TER,3.02
ID_058,2024-08-12 00:00:00,3.17,1.77,ID_058,ID_058,TGV,3.29
ID_059,2024-04-23 00:00:00,3.66,5.94,ID_059,ID_059,Transilien,2.5
ID_060,2024-02-07 00:00:00,3.67,5.41,ID_060,ID_060,Transilien,4.84
ID_061,2024-01-05 00:00:00,2.75,8.0,ID_061,ID_061,Bus RATP,5.46
ID_062,2024-12-19 00:00:00,4.65,5.29,ID_062,ID_062,RER,1.57
ID_063,2024-11-24 00:00:00,5.19,7.28,ID_063,ID_063,Bus RATP,1.31
ID_064,2024-02-23 00:00:00,3.15,8.25,ID_064,ID_064,Transilien,3.44
ID_065,2024-06-25 00:00:00,8.3,8.0,ID_065,ID_065,RER,8.03
ID_066,2024-05-12 00:00:00,5.3,7.17,ID_066,ID_066,TER,8.57
ID_067,2024-04-07 00:00:00,8.69,5.5,ID_067,ID_067,TER,2.75
ID_068,2024-08-19 00:00:00,8.8,7.62,ID_068,ID_068,Tramway,6.08
ID_069,2024-09-26 00:00:00,5.89,5.03,ID_069,ID_069,Tramway,7.41
ID_070,2024-11-04 00:00:00,5.29,5.71,ID_070,ID_070,Tramway,5.82
ID_071,2024-07-11 00:00:00,7.3,2.6,ID_071,ID_071,RER,5.58
ID_072,2024-04-08 00:00:00,4.86,7.77,ID_072,ID_072,RER,7.7
ID_073,2024-11-11 00:00:00,6.28,3.82,ID_073,ID_073,RER,5.76
ID_074,2024-06-12 00:00:00,1.58,7.95,ID_074,ID_074,RER,8.57
ID_075,2024-08-15 00:00:00,7.6,8.24,ID_075,ID_075,Bus RATP,6.79
ID_076,2024-11-19 00:00:00,5.9,5.63,ID_076,ID_076,TER,7.57
ID_077,2024-07-23 00:00:00,5.8,2.44,ID_077,ID_077,Tramway,1.34
ID_078,2024-02-10 00:00:00,2.92,2.12,ID_078,ID_078,TGV,6.57
ID_079,2024-08-14 00:00:00,6.92,3.51,ID_079,ID_079,Tramway,3.06
ID_080,2024-09-02 00:00:00,7.02,3.77,ID_080,ID_080,Bus RATP,6.51
ID_081,2024-05-25 00:00:00,4.52,6.36,ID_081,ID_081,Métro,2.11
ID_082,2024-03-04 00:00:00,5.42,8.77,ID_082,ID_082,RER,3.18
ID_083,2024-06-16 00:00:00,6.79,6.66,ID_083,ID_083,Transilien,8.17
ID_084,2024-12-11 00:00:00,1.63,7.55,ID_084,ID_084,Transilien,5.35
ID_085,2024-04-20 00:00:00,8.64,1.46,ID_085,ID_085,Tramway,3.62
ID_086,2024-06-11 00:00:00,7.46,7.43,ID_086,ID_086,TER,8.06
ID_087,2024-09-22 00:00:00,3.7,3.38,ID_087,ID_087,TER,7.4
ID_088,2024-04-10 00:00:00,4.1,7.1,ID_088,ID_088,TGV,7.8
ID_089,2024-07-28 00:00:00,6.68,4.92,ID_089,ID_089,Transilien,4.92
ID_090,2024-08-05 00:00:00,2.11,6.55,ID_090,ID_090,RER,1.53
ID_091,2024-09-19 00:00:00,7.69,2.32,ID_091,ID_091,Tramway,1.42
ID_092,2024-05-04 00:00:00,8.53,1.89,ID_092,ID_092,Transilien,2.26
ID_093,2024-02-02 00:00:00,2.48,1.48,ID_093,ID_093,Transilien,1.33
ID_094,2024-07-28 00:00:00,1.84,6.37,ID_094,ID_094,Transilien,4.53
ID_095,2024-08-20 00:00:00,3.89,8.23,ID_095,ID_095,Bus RATP,2.99
ID_096,2024-04-01 00:00:00,5.19,1.49,ID_096,ID_096,RER,6.68
ID_097,2024-08-26 00:00:00,6.31,3.42,ID_097,ID_097,Transilien,1.8
ID_098,2024-10-17 00:00:00,6.19,7.64,ID_098,ID_098,RER,2.52
ID_099,2024-05-10 00:00:00,3.73,1.93,ID_099,ID_099,TGV,6.02
ID_000,2024-05-08 00:00:00,4.16,2.28,ID_000,ID_000,Tramway,3.0
ID_001,2024-09-17 00:00:00,3.03,6.53,ID_001,ID_001,RER,4.41
ID_002,2024-03-01 00:00:00,2.22,3.09,ID_002,ID_002,Bus RATP,7.29
ID_003,2024-04-19 00:00:00,8.09,1.95,ID_003,ID_003,RER,5.47
ID_004,2024-07-19 00:00:00,3.01,7.15,ID_004,ID_004,TGV,7.07
ID_005,2024-08-12 00:00:00,6.63,1.22,ID_005,ID_005,RER,3.17
ID_006,2024-12-05 00:00:00,6.59,8.49,ID_006,ID_006,Transilien,3.85
ID_007,2024-04-02 00:00:00,3.37,2.86,ID_007,ID_007,Bus RATP,7.14
ID_008,2024-01-12 00:00:00,5.18,7.11,ID_008,ID_008,Transilien,5.51
ID_009,2024-03-03 00:00:00,3.68,2.56,ID_009,ID_009,TGV,4.9
ID_010,2024-08-12 00:00:00,1.95,7.31,ID_010,ID_010,Bus RATP,8.0
ID_011,2024-03-14 00:00:00,7.31,6.3,ID_011,ID_011,Tramway,7.34
ID_012,2024-04-22 00:00:00,3.12,1.76,ID_012,ID_012,Tramway,5.42
ID_013,2024-09-04 00:00:00,6.65,2.97,ID_013,ID_013,RER,3.52
ID_014,2024-05-18 00:00:00,7.65,2.52,ID_014,ID_014,Métro,5.33
ID_015,2024-07-05 00:00:00,8.59,4.35,ID_015,ID_015,Tramway,6.05
ID_016,2024-11-27 00:00:00,5.15,3.14,ID_016,ID_016,TER,1.88
ID_017,2024-12-21 00:00:00,7.21,8.51,ID_017,ID_017,Métro,5.86
ID_018,2024-04-17 00:00:00,2.21,1.81,ID_018,ID_018,Métro,3.69
ID_019,2024-03-21 00:00:00,4.07,8.08,ID_019,ID_019,Transilien,2.52
ID_020,2024-06-23 00:00:00,3.35,7.3,ID_020,ID_020,Bus RATP,5.11
ID_021,2024-07-14 00:00:00,4.32,4.65,ID_021,ID_021,Métro,8.39
ID_022,2024-04-29 00:00:00,6.34,4.42,ID_022,ID_022,Tramway,3.87
ID_023,2024-06-07 00:00:00,2.92,2.72,ID_023,ID_023,TER,2.97
ID_024,2024-02-13 00:00:00,3.75,4.77,ID_024,ID_024,TGV,2.5
ID_025,2024-07-02 00:00:00,7.43,4.58,ID_025,ID_025,TER,5.65
ID_026,2024-12-19 00:00:00,8.24,1.21,ID_026,ID_026,Transilien,4.03
ID_027,2024-01-20 00:00:00,7.88,5.96,ID_027,ID_027,Métro,5.61
ID_028,2024-06-19 00:00:00,6.38,4.02,ID_028,ID_028,Bus RATP,7.86
ID_029,2024-07-21 00:00:00,7.25,3.84,ID_029,ID_029,TER,8.05
ID_030,2024-09-07 00:00:00,4.54,6.05,ID_030,ID_030,Transilien,1.22
ID_031,2024-07-28 00:00:00,6.31,6.8,ID_031,ID_031,Tramway,6.98
ID_032,2024-02-20 00:00:00,6.84,3.78,ID_032,ID_032,Tramway,8.3
ID_033,2024-03-05 00:00:00,5.63,8.36,ID_033,ID_033,Bus RATP,4.98
ID_034,2024-03-14 00:00:00,3.35,6.35,ID_034,ID_034,Transilien,4.72
ID_035,2024-06-17 00:00:00,4.4,2.65,ID_035,ID_035,TER,2.58
ID_036,2024-11-07 00:00:00,3.91,3.35,ID_036,ID_036,Transilien,3.48
ID_037,2024-03-09 00:00:00,8.36,7.53,ID_037,ID_037,Bus RATP,8.21
ID_038,2024-09-28 00:00:00,6.88,3.13,ID_038,ID_038,Métro,7.68
ID_039,2024-01-25 00:00:00,7.63,2.41,ID_039,ID_039,TGV,8.05
ID_040,2024-07-08 00:00:00,1.49,7.64,ID_040,ID_040,Transilien,7.49
ID_041,2024-05-01 00:00:00,7.86,7.02,ID_041,ID_041,TER,7.58
ID_042,2024-02-26 00:00:00,8.41,7.71,ID_042,ID_042,TGV,1.91
ID_043,2024-03-23 00:00:00,4.39,5.3,ID_043,ID_043,Bus RATP,5.89
ID_044,2024-06-24 00:00:00,7.7,1.53,ID_044,ID_044,Tramway,1.89
ID_045,2024-05-24 00:00:00,2.82,4.25,ID_045,ID_045,TGV,6.18
ID_046,2024-11-28 00:00:00,8.45,8.72,ID_046,ID_046,RER,2.08
ID_047,2024-02-26 00:00:00,5.7,1.32,ID_047,ID_047,RER,5.36
ID_048,2024-10-10 00:00:00,4.4,7.84,ID_048,ID_048,Tramway,4.36
ID_049,2024-04-24 00:00:00,4.79,5.98,ID_049,ID_049,Tramway,7.19
ID_050,2024-12-12 00:00:00,4.7,7.05,ID_050,ID_050,TER,5.89
ID_051,2024-05-17 00:00:00,8.29,8.68,ID_051,ID_051,Métro,5.16
ID_052,2024-02-27 00:00:00,3.43,3.12,ID_052,ID_052,TER,5.62
ID_053,2024-12-20 00:00:00,2.45,2.84,ID_053,ID_053,Tramway,2.0
ID_054,2024-11-28 00:00:00,1.35,6.11,ID_054,ID_054,TGV,6.46
ID_055,2024-01-25 00:00:00,3.81,1.95,ID_055,ID_055,Métro,8.66
ID_056,2024-05-17 00:00:00,3.94,6.39,ID_056,ID_056,TGV,6.69
ID_057,2024-03-20 00:00:00,4.79,7.66,ID_057,ID_057,TGV,3.86
ID_058,2024-09-26 00:00:00,5.76,5.74,ID_058,ID_058,Tramway,1.84
ID_059,2024-06-19 00:00:00,1.98,8.2,ID_059,ID_059,TGV,4.41
ID_060,2024-11-11 00:00:00,6.43,2.69,ID_060,ID_060,TER,7.68
ID_061,2024-07-28 00:00:00,6.9,3.14,ID_061,ID_061,Bus RATP,1.62
ID_062,2024-02-21 00:00:00,6.12,6.5,ID_062,ID_062,TER,8.64
ID_063,2024-09-03 00:00:00,5.88,7.2,ID_063,ID_063,Transilien,5.97
ID_064,2024-10-30 00:00:00,3.43,3.19,ID_064,ID_064,Transilien,1.71
ID_065,2024-09-10 00:00:00,6.47,2.94,ID_065,ID_065,Tramway,1.6
ID_066,2024-03-10 00:00:00,2.93,3.15,ID_066,ID_066,TGV,4.84
ID_067,2024-07-29 00:00:00,1.22,6.67,ID_067,ID_067,TER,3.74
ID_068,2024-09-13 00:00:00,3.48,8.3,ID_068,ID_068,RER,6.48
ID_069,2024-02-01 00:00:00,1.36,6.85,ID_069,ID_069,Bus RATP,1.22
ID_070,2024-05-25 00:00:00,2.59,2.49,ID_070,ID_070,Métro,2.78
ID_071,2024-01-13 00:00:00,6.3,4.36,ID_071,ID_071,Bus RATP,3.76
ID_072,2024-11-19 00:00:00,4.75,5.28,ID_072,ID_072,Bus RATP,7.86
ID_073,2024-11-30 00:00:00,8.36,4.89,ID_073,ID_073,TER,8.22
ID_074,2024-07-12 00:00:00,5.34,5.25,ID_074,ID_074,Tramway,8.42
ID_075,2024-07-15 00:00:00,8.7,7.02,ID_075,ID_075,RER,3.05
ID_076,2024-06-14 00:00:00,3.85,3.28,ID_076,ID_076,Tramway,8.78
ID_077,2024-12-08 00:00:00,1.75,6.45,ID_077,ID_077,Transilien,5.91
ID_078,2024-11-07 00:00:00,6.51,3.23,ID_078,ID_078,Transilien,1.67
ID_079,2024-07-26 00:00:00,4.35,4.77,ID_079,ID_079,Métro,4.1
ID_080,2024-03-23 00:00:00,1.34,4.21,ID_080,ID_080,TGV,1.92
ID_081,2024-07-02 00:00:00,3.13,6.77,ID_081,ID_081,TGV,8.34
ID_082,2024-04-30 00:00:00,7.34,8.77,ID_082,ID_082,RER,7.48
ID_083,2024-12-04 00:00:00,7.29,5.79,ID_083,ID_083,TGV,3.39
ID_084,2024-07-02 00:00:00,1.54,5.95,ID_084,ID_084,RER,2.21
ID_085,2024-10-27 00:00:00,7.66,8.72,ID_085,ID_085,Bus RATP,2.45
ID_086,2024-05-07 00:00:00,2.7,7.01,ID_086,ID_086,Transilien,4.45
ID_087,2024-03-27 00:00:00,6.83,6.88,ID_087,ID_087,Transilien,6.78
ID_088,2024-06-14 00:00:00,6.11,6.93,ID_088,ID_088,Métro,4.32
ID_089,2024-10-07 00:00:00,3.98,6.26,ID_089,ID_089,Bus RATP,2.58
ID_090,2024-03-27 00:00:00,3.49,4.34,ID_090,ID_090,Transilien,5.88
ID_091,2024-06-01 00:00:00,6.95,8.76,ID_091,ID_091,TGV,3.79
ID_092,2024-06-10 00:00:00,2.13,8.75,ID_092,ID_092,Transilien,1.62
ID_093,2024-06-17 00:00:00,4.4,6.26,ID_093,ID_093,TGV,2.6
ID_094,2024-12-26 00:00:00,6.38,5.08,ID_094,ID_094,Transilien,1.39
ID_095,2024-08-02 00:00:00,7.38,1.81,ID_095,ID_095,TGV,1.29
ID_096,2024-05-23 00:00:00,2.12,1.56,ID_096,ID_096,Bus RATP,4.47
ID_097,2024-12-21 00:00:00,3.93,5.9,ID_097,ID_097,TER,8.78
ID_098,2024-02-23 00:00:00,4.46,4.04,ID_098,ID_098,Tramway,7.71
ID_099,2024-03-02 00:00:00,7.55,8.13,ID_099,ID_099,Tramway,3.0
ID_000,2024-12-03 00:00:00,1.24,8.09,ID_000,ID_000,Bus RATP,1.92
ID_001,2024-05-23 00:00:00,3.45,4.45,ID_001,ID_001,TGV,3.51
ID_002,2024-09-11 00:00:00,6.36,4.73,ID_002,ID_002,Tramway,4.49
ID_003,2024-05-02 00:00:00,8.38,6.78,ID_003,ID_003,TER,5.78
ID_004,2024-09-25 00:00:00,4.91,5.63,ID_004,ID_004,RER,2.35
ID_005,2024-01-11 00:00:00,1.33,6.55,ID_005,ID_005,Tramway,7.21
ID_006,2024-08-26 00:00:00,4.01,6.03,ID_006,ID_006,RER,5.5
ID_007,2024-11-19 00:00:00,3.05,6.11,ID_007,ID_007,Tramway,6.5
ID_008,2024-04-23 00:00:00,6.32,2.15,ID_008,ID_008,TGV,5.45
ID_009,2024-09-18 00:00:00,4.87,1.38,ID_009,ID_009,TER,7.58
ID_010,2024-10-23 00:00:00,8.12,3.41,ID_010,ID_010,RER,1.44
ID_011,2024-03-10 00:00:00,2.76,1.86,ID_011,ID_011,TGV,5.7
ID_012,2024-01-05 00:00:00,1.74,4.73,ID_012,ID_012,RER,7.47
ID_013,2024-09-22 00:00:00,6.7,4.82,ID_013,ID_013,Tramway,3.0
ID_014,2024-10-21 00:00:00,8.65,5.77,ID_014,ID_014,Transilien,3.52
ID_015,2024-03-14 00:00:00,5.0,5.59,ID_015,ID_015,TGV,7.87
ID_016,2024-06-09 00:00:00,8.15,3.33,ID_016,ID_016,Métro,2.62
ID_017,2024-06-22 00:00:00,1.53,7.77,ID_017,ID_017,Bus RATP,5.02
ID_018,2024-02-18 00:00:00,7.89,8.31,ID_018,ID_018,TER,1.58
ID_019,2024-01-03 00:00:00,7.38,3.4,ID_019,ID_019,TGV,8.3
ID_020,2024-09-18 00:00:00,6.0,4.75,ID_020,ID_020,RER,5.82
ID_021,2024-01-01 00:00:00,4.83,2.72,ID_021,ID_021,Bus RATP,6.71
ID_022,2024-10-13 00:00:00,3.91,7.26,ID_022,ID_022,TER,5.9
ID_023,2024-03-21 00:00:00,3.4,2.92,ID_023,ID_023,Métro,1.6
ID_024,2024-08-30 00:00:00,5.65,8.3,ID_024,ID_024,TGV,2.09
ID_025,2024-12-21 00:00:00,6.86,1.49,ID_025,ID_025,Tramway,7.43
ID_026,2024-05-06 00:00:00,5.33,3.79,ID_026,ID_026,Transilien,1.54
ID_027,2024-02-16 00:00:00,6.57,7.43,ID_027,ID_027,Bus RATP,7.97
ID_028,2024-05-23 00:00:00,2.84,8.13,ID_028,ID_028,TER,1.26
ID_029,2024-10-23 00:00:00,7.24,2.0,ID_029,ID_029,Bus RATP,1.64
ID_030,2024-06-12 00:00:00,7.76,3.52,ID_030,ID_030,TER,7.58
ID_031,2024-10-14 00:00:00,1.52,6.55,ID_031,ID_031,Transilien,1.85
ID_032,2024-10-01 00:00:00,8.24,8.07,ID_032,ID_032,Bus RATP,5.58
ID_033,2024-01-18 00:00:00,1.7,8.45,ID_033,ID_033,TER,1.57
ID_034,2024-02-25 00:00:00,6.9,6.76,ID_034,ID_034,TER,4.27
ID_035,2024-01-08 00:00:00,5.67,6.57,ID_035,ID_035,Tramway,4.17
ID_036,2024-04-24 00:00:00,3.64,3.12,ID_036,ID_036,TER,2.14
ID_037,2024-05-02 00:00:00,2.79,4.95,ID_037,ID_037,RER,2.99
ID_038,2024-03-12 00:00:00,8.3,2.87,ID_038,ID_038,Bus RATP,5.08
ID_039,2024-09-06 00:00:00,3.3,4.83,ID_039,ID_039,Transilien,7.07
ID_040,2024-09-24 00:00:00,8.56,1.57,ID_040,ID_040,RER,4.96
ID_041,2024-10-15 00:00:00,8.73,6.65,ID_041,ID_041,Tramway,3.16
ID_042,2024-10-07 00:00:00,1.96,2.85,ID_042,ID_042,RER,2.74
ID_043,2024-07-10 00:00:00,3.61,5.42,ID_043,ID_043,Bus RATP,4.11
ID_044,2024-07-02 00:00:00,1.88,7.7,ID_044,ID_044,Transilien,6.49
ID_045,2024-03-07 00:00:00,5.66,1.31,ID_045,ID_045,RER,6.25
ID_046,2024-11-10 00:00:00,7.36,6.68,ID_046,ID_046,TER,8.4
ID_047,2024-01-19 00:00:00,5.37,8.44,ID_047,ID_047,Transilien,3.13
ID_048,2024-09-25 00:00:00,7.49,3.4,ID_048,ID_048,Métro,5.01
ID_049,2024-07-03 00:00:00,6.35,2.24,ID_049,ID_049,RER,6.64
ID_050,2024-11-16 00:00:00,6.42,1.24,ID_050,ID_050,Transilien,1.53
ID_051,2024-10-16 00:00:00,6.61,5.9,ID_051,ID_051,RER,3.49
ID_052,2024-06-08 00:00:00,8.3,2.24,ID_052,ID_052,TER,1.38
ID_053,2024-01-02 00:00:00,1.32,2.57,ID_053,ID_053,TGV,7.39
ID_054,2024-12-06 00:00:00,3.85,4.45,ID_054,ID_054,Transilien,8.47
ID_055,2024-10-04 00:00:00,3.24,3.2,ID_055,ID_055,RER,3.82
ID_056,2024-11-04 00:00:00,8.5,7.42,ID_056,ID_056,Transilien,4.66
ID_057,2024-08-26 00:00:00,6.31,2.07,ID_057,ID_057,TGV,1.34
ID_058,2024-08-17 00:00:00,5.89,2.16,ID_058,ID_058,Bus RATP,6.28
ID_059,2024-08-01 00:00:00,1.9,3.97,ID_059,ID_059,RER,7.91
ID_060,2024-09-12 00:00:00,6.77,3.98,ID_060,ID_060,Tramway,4.36
ID_061,2024-07-22 00:00:00,1.24,5.46,ID_061,ID_061,Bus RATP,4.01
ID_062,2024-07-04 00:00:00,2.49,2.44,ID_062,ID_062,Tramway,4.18
ID_063,2024-07-26 00:00:00,8.62,7.21,ID_063,ID_063,Transilien,3.81
ID_064,2024-06-04 00:00:00,7.12,6.59,ID_064,ID_064,TER,7.29
ID_065,2024-10-25 00:00:00,4.19,6.59,ID_065,ID_065,Tramway,2.15
ID_066,2024-01-19 00:00:00,6.97,7.73,ID_066,ID_066,Métro,5.4
ID_067,2024-10-07 00:00:00,2.25,3.53,ID_067,ID_067,Transilien,8.6
ID_068,2024-03-16 00:00:00,4.78,8.1,ID_068,ID_068,Tramway,7.92
ID_069,2024-09-15 00:00:00,2.07,1.66,ID_069,ID_069,Tramway,3.73
ID_070,2024-04-11 00:00:00,6.24,4.9,ID_070,ID_070,Métro,6.57
ID_071,2024-10-07 00:00:00,3.39,6.59,ID_071,ID_071,TGV,8.12
ID_072,2024-07-10 00:00:00,7.03,1.73,ID_072,ID_072,TGV,1.26
ID_073,2024-05-06 00:00:00,2.22,6.02,ID_073,ID_073,TER,6.46
ID_074,2024-07-29 00:00:00,4.4,8.03,ID_074,ID_074,Tramway,7.87
ID_075,2024-08-09 00:00:00,8.51,2.54,ID_075,ID_075,Tramway,5.58
ID_076,2024-03-03 00:00:00,5.65,7.38,ID_076,ID_076,Transilien,8.38
ID_077,2024-04-10 00:00:00,4.85,7.14,ID_077,ID_077,Transilien,7.34
ID_078,2024-06-13 00:00:00,4.44,3.49,ID_078,ID_078,TER,4.37
ID_079,2024-03-01 00:00:00,3.49,4.41,ID_079,ID_079,TER,4.43
ID_080,2024-07-19 00:00:00,7.3,1.27,ID_080,ID_080,RER,4.66
ID_081,2024-07-29 00:00:00,1.86,7.9,ID_081,ID_081,TGV,6.01
ID_082,2024-08-16 00:00:00,4.31,1.92,ID_082,ID_082,TER,6.28
ID_083,2024-02-01 00:00:00,3.24,7.66,ID_083,ID_083,Tramway,6.03
ID_084,2024-03-11 00:00:00,6.38,6.79,ID_084,ID_084,Transilien,4.56
ID_085,2024-11-02 00:00:00,2.11,4.33,ID_085,ID_085,TER,6.72
ID_086,2024-01-23 00:00:00,8.31,8.52,ID_086,ID_086,TGV,5.89
ID_087,2024-10-31 00:00:00,7.68,6.22,ID_087,ID_087,Transilien,7.4
ID_088,2024-11-29 00:00:00,3.35,4.86,ID_088,ID_088,TGV,6.94
ID_089,2024-05-31 00:00:00,2.32,2.52,ID_089,ID_089,RER,3.19
ID_090,2024-02-22 00:00:00,4.05,8.73,ID_090,ID_090,Métro,2.67
ID_091,2024-10-22 00:00:00,4.18,8.56,ID_091,ID_091,RER,2.0
ID_092,2024-02-29 00:00:00,4.48,5.09,ID_092,ID_092,Transilien,5.78
ID_093,2024-08-31 00:00:00,5.73,7.31,ID_093,ID_093,RER,5.72
ID_094,2024-04-05 00:00:00,5.53,8.05,ID_094,ID_094,Bus RATP,7.93
ID_095,2024-01-24 00:00:00,8.06,7.64,ID_095,ID_095,Transilien,4.27
ID_096,2024-06-19 00:00:00,6.43,7.67,ID_096,ID_096,TER,4.98
ID_097,2024-08-09 00:00:00,2.07,1.96,ID_097,ID_097,Transilien,2.83
