col_date,col_heure,col_ville,col_station,col_polluant,col_valeur,col_unite,col_periode,col_indice_qualite,col_latitude,col_longitude,col_confinement
2024-01-24 00:00:00,3.21,Strasbourg,Saint-Charles 1,PM2.5,29.8,µg/m³,5.29,6.72,45.335522,3.667353,7.61
2024-06-02 00:00:00,4.09,Nice,Matabiau 4,PM10,48.77,µg/m³,6.53,7.46,45.534773,-0.124199,3.94
2024-02-20 00:00:00,3.44,Bordeaux,Saint-Jean 7,O3,22.81,µg/m³,4.99,1.84,52.077089,2.126667,2.85
2024-01-03 00:00:00,2.51,Toulouse,Matabiau 9,O3,84.47,µg/m³,3.34,2.44,49.763404,2.692153,5.86
2024-05-05 00:00:00,1.67,Nantes,Matabiau 5,NO2,3.73,µg/m³,6.57,3.39,47.686002,-0.314417,4.05
2024-12-22 00:00:00,3.91,Paris,Matabiau 6,O3,43.79,µg/m³,4.61,1.82,45.676064,2.094318,6.57
2024-10-10 00:00:00,7.7,Montpellier,Matabiau 2,PM2.5,13.96,µg/m³,7.23,7.17,48.354393,3.878677,4.02
2024-07-15 00:00:00,8.65,Toulouse,Montparnasse 7,CO,17.64,µg/m³,6.9,3.78,48.099642,1.850818,1.33
2024-05-01 00:00:00,7.69,Nice,Saint-Jean 9,SO2,39.81,µg/m³,2.12,5.86,50.828345,1.59409,6.03
2024-12-21 00:00:00,7.08,Lille,Matabiau 3,PM2.5,48.53,µg/m³,5.21,8.63,52.830506,2.701146,7.84
2024-07-19 00:00:00,5.0,Strasbourg,Gare de l'Est 4,PM2.5,82.43,µg/m³,2.68,7.76,47.386728,3.55098,3.31
2024-09-27 00:00:00,6.19,Paris,Montparnasse 9,PM2.5,46.69,µg/m³,3.33,7.92,46.595196,1.14024,5.5
2024-08-26 00:00:00,5.79,Montpellier,Gare du Nord 3,CO,54.19,µg/m³,7.07,5.03,48.528392,2.998529,2.29
2024-09-24 00:00:00,6.03,Lyon,Haussmann Saint-Lazare 3,PM2.5,33.29,µg/m³,8.2,1.52,52.231892,5.37317,8.47
2024-11-30 00:00:00,5.13,Nice,Gare de l'Est 4,NO2,11.23,µg/m³,2.3,6.15,50.28628,5.136869,5.71
2024-04-16 00:00:00,4.67,Paris,Gare du Nord 8,NO2,21.52,µg/m³,7.32,5.74,52.173949,-1.179612,2.44
2024-06-13 00:00:00,6.63,Paris,Matabiau 9,PM10,56.11,µg/m³,5.95,5.16,46.058648,5.808346,2.88
2024-08-06 00:00:00,4.46,Toulouse,Gare du Nord 5,SO2,13.53,µg/m³,4.18,8.71,52.247352,3.170427,5.64
2024-10-31 00:00:00,2.28,Marseille,Saint-Jean 9,NO2,74.8,µg/m³,3.93,5.08,50.293168,5.799132,8.06
2024-05-23 00:00:00,3.58,Lyon,Haussmann Saint-Lazare 8,SO2,71.55,µg/m³,6.21,3.69,46.346575,4.221391,3.57
2024-01-15 00:00:00,4.71,Nantes,Montparnasse 2,CO,8.25,µg/m³,3.03,6.68,46.270571,-1.377331,2.73
2024-09-16 00:00:00,3.78,Lille,Gare de Lyon 2,PM2.5,51.28,µg/m³,5.42,7.39,51.403318,2.512337,3.45
2024-02-08 00:00:00,7.45,Nice,Gare de Lyon 2,SO2,40.48,µg/m³,3.74,4.22,46.615831,3.519127,4.83
2024-12-06 00:00:00,4.85,Bordeaux,Gare de l'Est 6,SO2,70.36,µg/m³,3.25,7.71,51.348697,-0.343057,5.73
2024-11-14 00:00:00,3.0,Montpellier,Gare de l'Est 1,SO2,7.3,µg/m³,2.27,1.98,46.086432,-0.857795,6.03
2024-08-26 00:00:00,2.7,Lille,Gare du Nord 6,O3,30.44,µg/m³,5.49,1.57,50.957235,-0.248364,4.87
2024-04-03 00:00:00,8.55,Montpellier,Gare de Lyon 6,CO,3.46,µg/m³,4.4,2.15,48.631468,0.528381,7.95
2024-12-17 00:00:00,4.29,Lille,Saint-Charles 5,PM2.5,43.45,µg/m³,6.94,5.62,51.83343,3.160476,8.76
2024-12-03 00:00:00,6.81,Toulouse,Saint-Charles 7,NO2,73.78,µg/m³,4.11,1.9,47.714105,5.899281,2.08
2024-05-24 00:00:00,6.3,Toulouse,Matabiau 7,NO2,21.68,µg/m³,6.44,3.14,48.582976,3.689278,1.85
2024-06-23 00:00:00,4.0,Montpellier,Montparnasse 2,O3,68.52,µg/m³,8.5,5.58,48.274479,0.399599,7.71
2024-09-11 00:00:00,3.17,Lyon,Saint-Charles 4,PM2.5,66.79,µg/m³,6.0,6.12,49.191796,4.80383,5.11
2024-12-03 00:00:00,8.2,Paris,Montparnasse 1,NO2,69.99,µg/m³,4.19,1.31,45.785792,1.379024,2.39
2024-09-13 00:00:00,5.3,Marseille,Gare du Nord 2,NO2,27.14,µg/m³,7.96,4.51,47.127426,3.514975,1.88
2024-08-26 00:00:00,8.46,Lille,Montparnasse 6,CO,61.91,µg/m³,1.37,3.09,49.253155,5.268776,3.78
2024-04-08 00:00:00,8.23,Nice,Saint-Charles 7,CO,28.62,µg/m³,7.55,7.36,47.25711,-1.529783,7.05
2024-02-23 00:00:00,5.46,Lyon,Gare de Lyon 6,PM10,49.03,µg/m³,4.57,2.31,50.184983,4.412905,6.75
2024-02-04 00:00:00,8.02,Nice,Gare de l'Est 6,SO2,52.11,µg/m³,7.9,3.65,51.835882,1.983615,5.71
2024-07-18 00:00:00,4.76,Nice,Gare du Nord 7,SO2,46.39,µg/m³,5.69,7.05,52.110529,6.086324,1.92
2024-06-05 00:00:00,2.64,Nice,Haussmann Saint-Lazare 4,O3,84.79,µg/m³,3.61,3.07,52.483934,2.928533,6.1
2024-06-25 00:00:00,6.2,Toulouse,Part-Dieu 1,O3,51.68,µg/m³,7.63,5.6,52.771047,5.060382,1.8
2024-11-12 00:00:00,8.73,Toulouse,Gare de l'Est 2,PM10,21.12,µg/m³,2.71,5.07,45.89551,3.593694,3.52
2024-01-30 00:00:00,4.1,Strasbourg,Part-Dieu 2,SO2,80.66,µg/m³,8.35,8.05,48.876975,2.708644,6.75
2024-01-16 00:00:00,5.6,Nantes,Haussmann Saint-Lazare 7,CO,44.84,µg/m³,6.25,4.95,47.191442,4.304875,6.27
2024-09-07 00:00:00,1.49,Lyon,Saint-Charles 8,PM2.5,20.0,µg/m³,7.37,4.96,47.671565,3.470886,8.14
2024-07-29 00:00:00,1.67,Paris,Matabiau 6,SO2,11.88,µg/m³,5.11,6.17,51.695024,1.225545,7.54
2024-08-26 00:00:00,7.37,Paris,Matabiau 2,CO,10.13,µg/m³,3.53,5.07,52.694193,4.450037,7.09
2024-12-17 00:00:00,2.38,Montpellier,Matabiau 6,O3,22.66,µg/m³,3.97,4.14,46.729275,5.309685,3.23
2024-07-29 00:00:00,3.86,Paris,Gare de Lyon 1,PM10,83.18,µg/m³,4.53,5.54,49.017563,1.170656,4.64
2024-06-12 00:00:00,3.14,Bordeaux,Saint-Jean 2,PM2.5,50.12,µg/m³,2.41,8.55,48.695886,3.408797,7.88
2024-12-22 00:00:00,4.45,Toulouse,Gare de Lyon 6,CO,54.38,µg/m³,4.57,7.45,51.879012,1.083152,2.16
2024-01-07 00:00:00,8.64,Toulouse,Gare du Nord 9,NO2,64.37,µg/m³,8.06,5.96,49.897195,4.844376,2.09
2024-10-21 00:00:00,1.8,Marseille,Saint-Jean 6,PM10,79.0,µg/m³,7.68,4.09,52.463084,5.077169,4.23
2024-03-21 00:00:00,2.78,Nantes,Saint-Charles 3,NO2,76.16,µg/m³,3.29,2.1,52.196524,0.80055,2.1
2024-07-19 00:00:00,4.36,Montpellier,Gare de l'Est 4,NO2,12.51,µg/m³,7.16,3.82,51.626469,5.828369,6.41
2024-02-27 00:00:00,6.0,Nantes,Montparnasse 6,CO,67.47,µg/m³,4.14,7.26,49.625999,0.710033,4.17
2024-02-15 00:00:00,6.03,Toulouse,Gare de l'Est 1,CO,46.06,µg/m³,3.02,4.48,47.065607,-0.244828,8.07
2024-09-18 00:00:00,1.61,Lille,Haussmann Saint-Lazare 8,O3,32.11,µg/m³,2.42,2.18,52.77558,0.917263,5.63
2024-10-04 00:00:00,3.73,Marseille,Gare du Nord 9,CO,70.05,µg/m³,6.66,7.66,51.13924,4.140321,4.0
2024-11-03 00:00:00,3.0,Nantes,Gare du Nord 5,O3,73.61,µg/m³,3.29,6.57,48.493554,2.317193,5.42
2024-05-23 00:00:00,3.96,Paris,Gare de l'Est 3,PM10,68.37,µg/m³,4.68,4.62,48.582649,0.745827,5.96
2024-10-19 00:00:00,3.6,Montpellier,Part-Dieu 6,PM10,29.72,µg/m³,8.44,5.33,52.536202,2.385802,4.44
2024-04-16 00:00:00,4.07,Marseille,Gare de Lyon 6,O3,20.42,µg/m³,5.86,5.19,45.596876,3.416094,7.15
2024-03-15 00:00:00,2.51,Lille,Gare du Nord 3,PM10,25.47,µg/m³,1.25,3.64,48.250796,2.422309,6.88
2024-04-14 00:00:00,8.04,Nice,Gare de Lyon 7,PM2.5,78.54,µg/m³,8.71,1.84,48.004066,0.96039,5.2
2024-05-03 00:00:00,7.27,Montpellier,Gare du Nord 4,O3,51.55,µg/m³,2.2,7.35,47.817495,-0.227434,1.29
2024-10-28 00:00:00,7.98,Montpellier,Gare de l'Est 2,PM2.5,58.97,µg/m³,1.94,4.59,44.992883,4.571812,4.34
2024-10-11 00:00:00,8.06,Nantes,Saint-Jean 6,SO2,41.7,µg/m³,1.6,4.66,47.781518,5.891762,7.4
2024-04-23 00:00:00,7.42,Montpellier,Gare du Nord 6,NO2,10.98,µg/m³,1.44,6.87,46.088061,1.963269,8.11
2024-03-18 00:00:00,6.51,Marseille,Matabiau 6,SO2,77.01,µg/m³,8.36,4.22,50.885779,-0.364618,4.27
2024-10-10 00:00:00,4.13,Strasbourg,Gare de l'Est 4,PM10,48.61,µg/m³,2.44,4.51,46.717825,-0.440327,1.6
2024-02-26 00:00:00,5.99,Lyon,Saint-Charles 5,CO,62.69,µg/m³,1.59,7.48,50.083809,1.687109,4.71
2024-11-02 00:00:00,4.7,Toulouse,Saint-Jean 6,NO2,10.79,µg/m³,1.5,6.41,45.87744,6.151742,7.23
2024-03-09 00:00:00,7.64,Paris,Montparnasse 7,SO2,70.28,µg/m³,5.35,7.13,46.947528,5.658653,7.24
2024-05-29 00:00:00,2.56,Paris,Montparnasse 3,SO2,28.53,µg/m³,3.34,6.56,48.977549,-0.982465,4.9
2024-08-29 00:00:00,7.35,Bordeaux,Montparnasse 6,O3,51.08,µg/m³,7.67,7.6,46.703212,3.483849,8.22
2024-07-12 00:00:00,4.75,Lille,Saint-Charles 3,NO2,62.15,µg/m³,6.5,1.45,45.014266,-0.293354,7.21
2024-04-22 00:00:00,5.17,Nantes,Saint-Jean 5,CO,55.89,µg/m³,3.3,3.12,47.926059,0.43916,7.73
2024-12-09 00:00:00,4.26,Strasbourg,Gare de l'Est 3,CO,3.29,µg/m³,7.1,8.3,48.171138,1.374887,8.53
2024-12-07 00:00:00,5.19,Lyon,Gare de l'Est 2,PM2.5,11.24,µg/m³,3.35,1.81,47.181764,1.010441,2.72
2024-05-02 00:00:00,7.91,Montpellier,Haussmann Saint-Lazare 2,PM10,25.91,µg/m³,7.12,3.37,45.014188,-1.492143,3.95
2024-11-26 00:00:00,7.7,Toulouse,Saint-Charles 4,PM2.5,36.18,µg/m³,3.53,2.05,49.017318,4.778001,7.34
2024-11-16 00:00:00,6.03,Bordeaux,Gare de l'Est 4,CO,53.81,µg/m³,8.25,2.81,50.615271,-1.288968,8.55
2024-01-26 00:00:00,8.32,Bordeaux,Saint-Jean 3,CO,13.86,µg/m³,5.72,5.34,48.529965,2.696731,1.39
2024-04-11 00:00:00,8.57,Lille,Gare de Lyon 3,CO,77.33,µg/m³,1.4,2.69,50.475683,0.417407,4.02
2024-07-10 00:00:00,5.99,Nice,Matabiau 9,CO,27.37,µg/m³,3.36,6.33,46.572848,0.508233,7.72
2024-03-14 00:00:00,8.38,Toulouse,Matabiau 8,PM2.5,43.67,µg/m³,8.43,7.6,48.702379,1.102422,2.44
2024-01-20 00:00:00,6.08,Lille,Part-Dieu 6,PM10,63.03,µg/m³,3.16,2.68,46.523871,4.478373,6.24
2024-11-12 00:00:00,8.42,Strasbourg,Gare du Nord 3,SO2,10.79,µg/m³,8.04,4.2,52.347948,3.165092,3.19
2024-05-12 00:00:00,5.57,Nantes,Part-Dieu 5,O3,82.15,µg/m³,1.65,7.61,45.302994,2.653857,7.58
2024-12-07 00:00:00,7.97,Nice,Gare de Lyon 2,SO2,80.57,µg/m³,3.88,8.75,50.035843,0.37212,1.72
2024-05-03 00:00:00,5.0,Montpellier,Gare de l'Est 8,O3,36.09,µg/m³,8.11,7.72,52.21691,3.999923,7.75
2024-12-05 00:00:00,3.51,Marseille,Montparnasse 4,O3,5.2,µg/m³,3.82,4.27,48.539635,0.458386,8.54
2024-05-30 00:00:00,5.15,Nice,Montparnasse 5,NO2,75.25,µg/m³,2.82,7.2,47.30706,1.18322,1.58
2024-02-20 00:00:00,7.04,Lyon,Montparnasse 9,PM10,28.51,µg/m³,2.34,6.92,50.101957,1.104783,5.02
2024-08-08 00:00:00,6.02,Strasbourg,Saint-Charles 9,PM2.5,24.27,µg/m³,6.57,7.34,49.107546,5.842783,5.12
2024-09-25 00:00:00,1.45,Nice,Saint-Jean 8,O3,75.77,µg/m³,3.36,1.74,50.605204,-1.592741,8.59
2024-08-01 00:00:00,5.98,Marseille,Saint-Charles 9,SO2,24.95,µg/m³,8.58,7.9,47.816789,0.244902,8.13
2024-12-23 00:00:00,8.13,Strasbourg,Matabiau 5,CO,56.03,µg/m³,3.59,3.05,51.272039,-1.270507,7.24
2024-09-06 00:00:00,8.19,Bordeaux,Saint-Jean 8,CO,54.5,µg/m³,6.67,2.66,51.807438,6.087947,7.51
2024-10-15 00:00:00,5.6,Montpellier,Saint-Charles 4,PM10,80.62,µg/m³,4.67,3.04,47.447222,5.838457,2.39
2024-03-24 00:00:00,1.74,Nice,Saint-Jean 8,CO,16.54,µg/m³,5.02,7.79,47.682538,0.894411,8.29
2024-11-01 00:00:00,5.06,Toulouse,Saint-Jean 4,CO,22.95,µg/m³,3.75,7.54,48.987733,2.8314,6.74
2024-09-01 00:00:00,5.06,Montpellier,Gare de l'Est 7,O3,12.09,µg/m³,3.2,6.94,47.339557,2.785909,3.27
2024-12-07 00:00:00,3.19,Bordeaux,Gare de l'Est 4,NO2,80.67,µg/m³,5.06,1.97,45.080234,4.68664,5.99
2024-10-23 00:00:00,4.06,Lyon,Saint-Jean 1,NO2,68.49,µg/m³,4.91,1.95,49.461886,-0.281957,3.1
2024-12-10 00:00:00,2.25,Nantes,Gare de l'Est 7,SO2,49.49,µg/m³,1.42,8.5,52.34456,2.579319,7.72
2024-05-04 00:00:00,7.41,Montpellier,Gare de Lyon 2,O3,40.63,µg/m³,7.32,6.38,45.418725,6.24791,2.85
2024-04-25 00:00:00,5.95,Nantes,Haussmann Saint-Lazare 5,PM10,7.48,µg/m³,7.24,1.49,50.73659,0.455235,2.19
2024-10-04 00:00:00,4.7,Marseille,Part-Dieu 1,SO2,4.72,µg/m³,6.93,3.41,47.894604,4.28815,3.53
2024-02-29 00:00:00,8.5,Strasbourg,Saint-Charles 7,CO,27.28,µg/m³,4.86,4.7,50.141592,0.640736,2.39
2024-06-05 00:00:00,5.27,Toulouse,Saint-Charles 5,NO2,6.53,µg/m³,8.21,2.67,46.593963,-1.406072,2.7
2024-07-15 00:00:00,5.0,Strasbourg,Saint-Charles 7,SO2,74.94,µg/m³,3.4,6.86,47.559996,3.658012,4.12
2024-10-25 00:00:00,6.94,Paris,Saint-Jean 3,CO,47.69,µg/m³,6.37,8.03,48.174179,0.36958,3.37
2024-07-14 00:00:00,2.67,Bordeaux,Matabiau 6,CO,54.61,µg/m³,4.91,1.37,47.513627,5.998618,5.01
2024-03-16 00:00:00,8.37,Montpellier,Matabiau 7,NO2,7.41,µg/m³,3.36,6.11,47.429357,3.370541,5.11
2024-07-31 00:00:00,2.23,Toulouse,Haussmann Saint-Lazare 7,CO,3.63,µg/m³,4.26,5.15,44.938438,6.013356,6.82
2024-01-02 00:00:00,8.56,Lyon,Gare du Nord 8,O3,60.88,µg/m³,8.05,5.56,50.587632,3.368257,6.54
2024-01-18 00:00:00,6.54,Bordeaux,Gare du Nord 8,NO2,27.75,µg/m³,3.5,3.19,48.399421,3.86948,8.69
2024-11-25 00:00:00,8.33,Bordeaux,Saint-Charles 2,PM10,21.16,µg/m³,8.05,1.64,46.843841,-0.874817,4.64
2024-11-08 00:00:00,6.34,Paris,Gare du Nord 9,O3,15.65,µg/m³,3.27,4.28,45.776091,0.688558,6.05
2024-11-17 00:00:00,5.56,Paris,Gare de Lyon 8,PM10,71.91,µg/m³,4.32,7.41,47.318898,4.4874,4.65
2024-04-25 00:00:00,5.23,Paris,Haussmann Saint-Lazare 3,SO2,61.46,µg/m³,1.95,3.66,49.683593,1.027185,6.93
2024-11-13 00:00:00,5.9,Montpellier,Gare de l'Est 2,PM2.5,50.25,µg/m³,2.09,2.43,45.600806,5.173853,6.5
2024-06-11 00:00:00,4.01,Bordeaux,Haussmann Saint-Lazare 9,PM2.5,7.94,µg/m³,7.09,1.51,45.690838,1.71033,6.92
2024-03-19 00:00:00,7.37,Nice,Matabiau 8,PM2.5,40.78,µg/m³,2.58,7.67,52.591741,1.481678,6.74
2024-08-22 00:00:00,3.05,Nice,Part-Dieu 8,SO2,39.36,µg/m³,4.35,3.1,52.321207,2.74366,6.88
2024-09-28 00:00:00,1.21,Marseille,Saint-Jean 8,NO2,72.08,µg/m³,8.35,7.35,50.526477,1.970618,7.03
2024-03-26 00:00:00,7.72,Marseille,Montparnasse 5,PM10,74.98,µg/m³,4.66,2.57,46.893279,2.841067,8.15
2024-05-23 00:00:00,3.98,Nantes,Montparnasse 5,PM2.5,77.36,µg/m³,1.34,1.44,52.744314,5.232739,6.94
2024-08-26 00:00:00,6.66,Nice,Gare de Lyon 8,NO2,28.86,µg/m³,4.06,5.28,50.738938,4.119437,3.35
2024-01-19 00:00:00,7.24,Nice,Saint-Jean 4,NO2,36.29,µg/m³,7.57,3.3,49.722147,0.7206,5.13
2024-06-26 00:00:00,3.25,Marseille,Gare de l'Est 5,NO2,36.95,µg/m³,2.31,7.76,49.697572,3.612248,6.53
2024-07-15 00:00:00,4.09,Nice,Montparnasse 3,O3,77.7,µg/m³,3.72,6.5,51.998044,4.081036,2.9
2024-06-24 00:00:00,1.68,Lille,Part-Dieu 3,O3,74.84,µg/m³,4.23,8.14,51.851157,3.976601,8.61
2024-10-21 00:00:00,1.82,Strasbourg,Saint-Charles 2,PM10,21.02,µg/m³,5.14,6.61,51.383215,5.756328,3.91
2024-09-19 00:00:00,3.73,Strasbourg,Gare de l'Est 7,NO2,14.74,µg/m³,4.02,2.15,46.182684,1.320523,5.86
2024-08-11 00:00:00,4.01,Paris,Haussmann Saint-Lazare 2,PM10,36.61,µg/m³,8.17,8.44,52.500058,-1.082876,2.08
2024-06-14 00:00:00,4.25,Nantes,Montparnasse 5,O3,55.51,µg/m³,7.1,3.22,46.096507,0.205878,4.85
2024-01-01 00:00:00,1.72,Toulouse,Saint-Jean 1,NO2,28.41,µg/m³,7.91,8.65,48.387903,0.716801,4.82
2024-02-08 00:00:00,3.07,Bordeaux,Matabiau 5,PM10,5.19,µg/m³,3.96,4.06,47.087857,-1.519473,3.72
2024-05-07 00:00:00,3.7,Strasbourg,Gare du Nord 3,NO2,82.96,µg/m³,8.78,7.13,47.906477,4.716637,1.94
2024-08-04 00:00:00,4.24,Nantes,Matabiau 1,PM2.5,27.48,µg/m³,5.85,8.03,45.43117,4.833743,1.47
2024-05-13 00:00:00,7.49,Nice,Part-Dieu 7,O3,81.89,µg/m³,1.43,4.5,45.520954,0.786056,4.35
2024-04-18 00:00:00,3.47,Lyon,Montparnasse 9,CO,64.37,µg/m³,4.66,6.88,49.657026,4.876723,7.54
2024-05-08 00:00:00,5.94,Toulouse,Saint-Jean 8,O3,35.07,µg/m³,4.84,4.46,50.199291,4.449898,7.85
2024-04-13 00:00:00,8.28,Lille,Haussmann Saint-Lazare 5,SO2,6.3,µg/m³,4.91,4.8,44.920372,-0.422031,5.74
2024-04-15 00:00:00,5.2,Montpellier,Haussmann Saint-Lazare 8,NO2,6.66,µg/m³,5.32,1.46,47.72334,3.732514,1.59
2024-04-23 00:00:00,6.9,Paris,Haussmann Saint-Lazare 4,PM2.5,22.37,µg/m³,3.61,4.36,51.33092,6.170359,7.14
2024-01-01 00:00:00,1.39,Paris,Part-Dieu 1,NO2,13.25,µg/m³,8.57,8.23,49.421467,0.756665,6.43
2024-04-18 00:00:00,5.98,Strasbourg,Gare de l'Est 7,O3,22.22,µg/m³,4.35,1.95,51.833132,2.797193,7.55
2024-06-10 00:00:00,5.25,Bordeaux,Gare de l'Est 7,PM2.5,81.44,µg/m³,5.77,7.07,44.91297,2.046561,5.7
2024-03-27 00:00:00,7.92,Strasbourg,Saint-Jean 4,CO,57.6,µg/m³,3.24,3.97,48.765458,1.760548,2.37
2024-08-01 00:00:00,1.34,Bordeaux,Gare de Lyon 7,PM10,31.71,µg/m³,4.08,4.9,50.141132,1.970779,6.99
2024-10-26 00:00:00,5.75,Lille,Gare de l'Est 7,PM2.5,17.69,µg/m³,8.19,3.94,50.848512,0.643907,2.91
2024-03-02 00:00:00,8.49,Nice,Haussmann Saint-Lazare 2,PM10,68.2,µg/m³,2.39,8.05,45.164783,3.941049,7.69
2024-08-25 00:00:00,4.24,Lyon,Gare de Lyon 6,PM10,68.41,µg/m³,7.01,8.27,52.131242,0.068804,6.36
2024-05-29 00:00:00,3.89,Marseille,Gare de Lyon 7,PM2.5,78.61,µg/m³,7.08,2.63,45.522659,-0.32449,6.8
2024-12-24 00:00:00,6.93,Lille,Saint-Charles 9,O3,65.04,µg/m³,3.16,2.59,49.87287,0.854694,4.3
2024-08-08 00:00:00,5.63,Toulouse,Saint-Charles 3,SO2,71.96,µg/m³,2.68,1.52,45.941736,2.346287,1.64
2024-05-11 00:00:00,8.33,Marseille,Haussmann Saint-Lazare 6,SO2,36.84,µg/m³,1.99,1.77,51.072092,2.735171,5.43
2024-06-20 00:00:00,2.36,Nice,Montparnasse 1,PM2.5,28.24,µg/m³,5.25,2.56,51.730362,1.246435,1.73
2024-04-02 00:00:00,5.46,Paris,Gare de Lyon 7,O3,82.42,µg/m³,6.36,7.15,50.172815,2.410013,6.5
2024-08-10 00:00:00,1.8,Lyon,Part-Dieu 4,PM2.5,16.75,µg/m³,1.86,3.57,51.460169,-1.507433,5.04
2024-01-08 00:00:00,1.41,Marseille,Gare de Lyon 3,SO2,44.77,µg/m³,7.33,3.06,52.502107,4.130306,1.62
2024-05-01 00:00:00,4.93,Paris,Part-Dieu 6,PM2.5,4.98,µg/m³,8.67,8.65,51.66837,-0.940788,1.25
2024-11-13 00:00:00,1.64,Bordeaux,Part-Dieu 1,NO2,60.1,µg/m³,6.16,5.23,49.959078,-0.224921,3.91
2024-11-11 00:00:00,2.21,Paris,Gare du Nord 9,NO2,15.52,µg/m³,4.95,5.9,48.190217,2.875195,3.76
2024-07-20 00:00:00,6.64,Bordeaux,Matabiau 9,PM2.5,29.65,µg/m³,1.48,1.35,47.128784,4.648538,3.22
2024-07-21 00:00:00,7.53,Nantes,Saint-Jean 3,SO2,48.99,µg/m³,8.08,4.88,49.013832,4.928275,6.7
2024-05-27 00:00:00,6.39,Lille,Matabiau 4,PM2.5,31.59,µg/m³,4.77,6.43,47.493155,-0.757406,4.57
2024-06-18 00:00:00,3.42,Marseille,Saint-Jean 3,NO2,66.72,µg/m³,6.86,2.71,50.566136,-0.795466,1.75
2024-03-11 00:00:00,8.74,Nantes,Gare du Nord 3,SO2,80.33,µg/m³,5.37,5.09,48.704927,4.322154,4.83
2024-08-04 00:00:00,8.04,Strasbourg,Saint-Jean 7,SO2,39.83,µg/m³,3.96,4.09,49.233925,-1.347398,3.54
2024-11-10 00:00:00,2.66,Lyon,Saint-Jean 5,NO2,43.14,µg/m³,4.64,4.5,51.4537,-1.365905,5.88
2024-07-19 00:00:00,1.53,Nantes,Gare de Lyon 4,PM10,17.94,µg/m³,7.1,8.54,47.589487,1.252027,2.25
2024-05-12 00:00:00,8.26,Marseille,Saint-Charles 2,CO,51.56,µg/m³,7.42,8.12,51.735496,4.774132,2.51
2024-04-22 00:00:00,8.41,Nantes,Gare de Lyon 3,CO,58.61,µg/m³,2.83,2.47,47.309207,-1.602637,1.42
2024-12-08 00:00:00,1.5,Lyon,Part-Dieu 9,SO2,26.97,µg/m³,5.03,3.12,46.701059,3.611348,5.57
2024-11-26 00:00:00,8.71,Nice,Gare de Lyon 9,PM10,78.31,µg/m³,4.71,6.42,48.025075,4.019981,3.27
2024-12-20 00:00:00,3.06,Bordeaux,Matabiau 8,SO2,37.39,µg/m³,4.42,4.46,48.156689,1.43349,1.7
2024-06-07 00:00:00,8.13,Paris,Montparnasse 4,CO,41.57,µg/m³,6.81,7.7,49.193871,4.922492,6.88
2024-05-29 00:00:00,3.9,Marseille,Gare de l'Est 6,PM10,47.99,µg/m³,6.38,5.48,45.337749,3.492911,4.1
2024-08-24 00:00:00,4.57,Strasbourg,Saint-Jean 3,O3,61.55,µg/m³,6.37,6.88,50.548691,1.303233,4.41
2024-06-19 00:00:00,7.15,Lille,Gare de l'Est 4,NO2,50.68,µg/m³,2.4,4.35,47.684434,5.601045,6.09
2024-11-13 00:00:00,2.02,Montpellier,Saint-Charles 3,NO2,20.64,µg/m³,8.15,8.41,48.654482,5.86905,3.68
2024-12-04 00:00:00,1.67,Lyon,Montparnasse 2,SO2,14.95,µg/m³,4.49,5.53,46.03123,1.443079,5.84
2024-09-08 00:00:00,4.58,Montpellier,Saint-Charles 7,PM2.5,52.37,µg/m³,8.63,7.46,49.907861,5.650873,5.87
2024-07-25 00:00:00,1.56,Lyon,Montparnasse 5,PM10,4.82,µg/m³,4.21,5.38,47.656396,1.244593,3.65
2024-12-07 00:00:00,6.09,Toulouse,Saint-Charles 1,O3,57.69,µg/m³,8.55,1.29,51.243174,-1.246189,5.73
2024-10-31 00:00:00,8.59,Lyon,Saint-Jean 2,PM2.5,15.17,µg/m³,7.38,3.0,51.009689,5.864176,1.87
2024-02-14 00:00:00,7.15,Marseille,Gare de Lyon 7,PM2.5,84.09,µg/m³,5.45,8.2,46.215916,6.272975,4.16
2024-06-26 00:00:00,2.67,Nice,Part-Dieu 9,PM2.5,81.07,µg/m³,7.24,7.79,49.726415,4.315959,6.26
2024-09-30 00:00:00,4.14,Lille,Part-Dieu 3,O3,80.28,µg/m³,7.86,1.57,46.142229,2.921952,5.59
2024-09-19 00:00:00,6.64,Strasbourg,Saint-Charles 9,SO2,53.06,µg/m³,4.97,2.82,49.434065,-1.240473,7.8
2024-10-09 00:00:00,6.51,Montpellier,Saint-Charles 8,PM10,49.99,µg/m³,6.35,3.03,49.99411,5.088694,4.52
2024-02-04 00:00:00,1.53,Nice,Saint-Charles 5,PM2.5,61.03,µg/m³,3.28,6.21,51.176114,0.779881,3.68
2024-01-02 00:00:00,1.83,Marseille,Gare du Nord 1,CO,22.57,µg/m³,5.5,3.75,44.953241,-0.025438,2.84
2024-12-21 00:00:00,2.1,Bordeaux,Gare de Lyon 8,NO2,6.17,µg/m³,8.32,5.0,51.662943,0.895654,4.48
2024-12-04 00:00:00,1.32,Lille,Haussmann Saint-Lazare 7,CO,25.44,µg/m³,6.3,2.49,52.11958,2.561803,7.48
2024-02-23 00:00:00,8.53,Lille,Gare du Nord 9,PM10,5.29,µg/m³,6.76,1.62,49.599379,3.317425,2.85
2024-08-13 00:00:00,7.7,Lyon,Part-Dieu 9,PM10,11.48,µg/m³,1.8,8.46,50.887861,4.392687,7.52
