col_date,col_region,col_ville,col_polluant,col_valeur,col_unite,col_indice_atmo,col_qualite_air,col_latitude,col_longitude
2024-12-17 00:00:00,Grand Est,Nice,PM10,39.54,µg/m³,1.51,8.71,46.28628,4.359158
2024-03-11 00:00:00,Grand Est,Toulouse,PM10,83.39,µg/m³,6.01,3.59,49.320688,3.159127
2024-08-02 00:00:00,Bretagne,Paris,O3,33.7,µg/m³,5.0,2.29,49.532029,3.077097
2024-12-07 00:00:00,Pays de la Loire,Marseille,O3,58.06,µg/m³,2.26,7.33,50.905549,1.50853
2024-12-10 00:00:00,Bretagne,Toulouse,CO,21.58,µg/m³,5.65,2.64,49.365627,0.5861
2024-09-03 00:00:00,Auvergne-Rhône-Alpes,Marseille,NO2,58.3,µg/m³,2.41,3.88,47.02438,2.916819
2024-12-16 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,PM2.5,31.61,µg/m³,5.25,4.66,51.821033,1.827057
2024-04-16 00:00:00,Nouvelle-Aquitaine,Marseille,SO2,8.37,µg/m³,2.35,2.52,45.07194,2.574601
2024-01-17 00:00:00,Île-de-France,Lille,CO,9.87,µg/m³,3.23,1.47,46.05493,4.00474
2024-03-31 00:00:00,Normandie,Montpellier,CO,2.81,µg/m³,6.14,8.6,50.974551,1.059649
2024-01-30 00:00:00,Nouvelle-Aquitaine,Lille,SO2,22.69,µg/m³,4.49,7.23,47.828223,3.838951
2024-09-12 00:00:00,Île-de-France,Nantes,O3,49.89,µg/m³,5.98,6.73,48.84519,1.873558
2024-04-09 00:00:00,Auvergne-Rhône-Alpes,Nantes,PM2.5,31.85,µg/m³,6.48,1.63,45.406479,2.734893
2024-12-03 00:00:00,Normandie,Strasbourg,CO,53.7,µg/m³,2.11,6.13,45.988988,0.780369
2024-03-27 00:00:00,Nouvelle-Aquitaine,Nice,NO2,47.72,µg/m³,5.76,3.21,49.128969,2.547765
2024-06-23 00:00:00,Grand Est,Nice,SO2,44.94,µg/m³,4.93,4.73,52.826271,3.474753
2024-01-10 00:00:00,Grand Est,Marseille,SO2,44.59,µg/m³,4.09,5.53,51.830071,3.341864
2024-07-16 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,NO2,3.76,µg/m³,6.91,1.23,49.538271,0.53221
2024-09-28 00:00:00,Hauts-de-France,Nantes,PM2.5,36.79,µg/m³,8.21,5.09,51.285314,0.99309
2024-04-01 00:00:00,Grand Est,Nice,PM10,22.27,µg/m³,4.53,2.12,52.537259,1.416511
2024-12-07 00:00:00,Bretagne,Montpellier,O3,45.8,µg/m³,3.62,3.23,51.893112,2.151652
2024-09-18 00:00:00,Provence-Alpes-Côte d'Azur,Nantes,NO2,68.47,µg/m³,2.48,1.75,49.383872,0.712645
2024-12-21 00:00:00,Nouvelle-Aquitaine,Paris,NO2,59.41,µg/m³,3.64,3.59,51.606433,-1.495439
2024-09-01 00:00:00,Pays de la Loire,Lille,O3,31.49,µg/m³,8.35,2.52,46.601904,6.204698
2024-07-02 00:00:00,Île-de-France,Paris,NO2,18.12,µg/m³,4.14,8.66,50.4879,4.551306
2024-11-26 00:00:00,Hauts-de-France,Bordeaux,O3,38.02,µg/m³,8.18,1.67,45.957289,2.937615
2024-07-09 00:00:00,Normandie,Strasbourg,NO2,78.23,µg/m³,2.68,1.98,47.206071,-1.104564
2024-02-18 00:00:00,Pays de la Loire,Strasbourg,SO2,31.48,µg/m³,5.82,7.25,48.708249,3.08538
2024-10-30 00:00:00,Hauts-de-France,Nantes,PM2.5,34.45,µg/m³,4.89,6.51,47.210233,5.284716
2024-05-13 00:00:00,Pays de la Loire,Marseille,CO,40.7,µg/m³,5.94,8.68,48.865121,2.148968
2024-08-13 00:00:00,Occitanie,Paris,SO2,37.95,µg/m³,7.53,3.06,50.111859,0.563587
2024-07-25 00:00:00,Normandie,Marseille,O3,55.7,µg/m³,3.91,1.68,49.808881,1.673488
2024-02-19 00:00:00,Auvergne-Rhône-Alpes,Marseille,O3,13.37,µg/m³,7.92,6.09,45.098602,4.45161
2024-12-05 00:00:00,Auvergne-Rhône-Alpes,Nantes,O3,10.9,µg/m³,2.76,4.8,48.367044,3.629786
2024-07-01 00:00:00,Bretagne,Lille,SO2,76.67,µg/m³,3.66,5.02,46.896612,1.073139
2024-09-26 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,PM2.5,22.3,µg/m³,5.71,1.81,51.095376,2.371811
2024-11-15 00:00:00,Normandie,Nice,NO2,38.05,µg/m³,2.44,3.31,50.974889,2.16515
2024-08-02 00:00:00,Hauts-de-France,Bordeaux,PM2.5,61.63,µg/m³,5.24,3.74,49.663069,-1.578277
2024-02-14 00:00:00,Pays de la Loire,Nice,PM2.5,28.13,µg/m³,8.15,1.63,45.920381,-0.729319
2024-11-28 00:00:00,Occitanie,Paris,PM2.5,65.44,µg/m³,3.6,3.51,44.996895,-1.020654
2024-08-16 00:00:00,Hauts-de-France,Paris,SO2,13.25,µg/m³,7.78,2.42,48.038265,5.385382
2024-03-28 00:00:00,Occitanie,Marseille,PM2.5,45.76,µg/m³,4.81,4.35,51.093487,4.827644
2024-11-26 00:00:00,Île-de-France,Lille,SO2,54.02,µg/m³,2.63,4.15,49.924932,-1.314016
2024-05-18 00:00:00,Nouvelle-Aquitaine,Montpellier,PM2.5,28.03,µg/m³,7.51,8.78,52.413048,2.617042
2024-01-14 00:00:00,Bretagne,Toulouse,PM10,27.68,µg/m³,7.62,5.05,52.346353,4.0334
2024-11-14 00:00:00,Provence-Alpes-Côte d'Azur,Paris,CO,14.99,µg/m³,1.73,5.32,48.587712,2.563883
2024-06-16 00:00:00,Grand Est,Paris,CO,52.44,µg/m³,8.52,8.68,52.673742,1.735745
2024-06-12 00:00:00,Normandie,Toulouse,O3,27.65,µg/m³,2.67,3.55,49.251589,4.143427
2024-01-05 00:00:00,Grand Est,Toulouse,PM10,43.88,µg/m³,6.78,2.86,51.992981,4.389979
2024-06-15 00:00:00,Nouvelle-Aquitaine,Montpellier,SO2,69.9,µg/m³,4.95,3.39,52.695253,4.931892
2024-11-22 00:00:00,Pays de la Loire,Lille,NO2,84.55,µg/m³,7.7,4.09,50.23633,-1.544293
2024-02-24 00:00:00,Hauts-de-France,Lyon,NO2,84.99,µg/m³,2.81,6.87,50.286024,3.008567
2024-07-31 00:00:00,Île-de-France,Bordeaux,CO,60.14,µg/m³,6.24,1.83,50.666275,0.75654
2024-06-07 00:00:00,Pays de la Loire,Strasbourg,NO2,25.07,µg/m³,1.46,2.99,44.926688,5.679074
2024-02-07 00:00:00,Pays de la Loire,Paris,CO,24.18,µg/m³,3.77,6.84,50.213913,0.919922
2024-12-17 00:00:00,Pays de la Loire,Paris,NO2,46.84,µg/m³,8.16,5.18,48.054037,-1.335049
2024-09-27 00:00:00,Grand Est,Paris,CO,63.23,µg/m³,4.6,5.31,46.534534,5.248659
2024-10-05 00:00:00,Provence-Alpes-Côte d'Azur,Strasbourg,NO2,29.72,µg/m³,6.46,3.26,49.286458,-0.818983
2024-12-06 00:00:00,Auvergne-Rhône-Alpes,Paris,PM2.5,54.41,µg/m³,3.99,7.41,46.030335,4.291306
2024-03-13 00:00:00,Nouvelle-Aquitaine,Nice,CO,42.82,µg/m³,7.25,4.54,45.395662,0.917125
2024-01-02 00:00:00,Île-de-France,Strasbourg,CO,50.57,µg/m³,7.61,6.86,49.428546,-0.081521
2024-07-03 00:00:00,Grand Est,Montpellier,CO,77.14,µg/m³,8.06,3.22,48.791011,-1.629932
2024-07-07 00:00:00,Normandie,Paris,PM10,53.08,µg/m³,5.38,8.73,45.384771,0.015919
2024-03-20 00:00:00,Nouvelle-Aquitaine,Lyon,PM2.5,11.92,µg/m³,1.55,4.51,46.480782,0.918423
2024-04-01 00:00:00,Normandie,Paris,O3,16.91,µg/m³,2.13,8.04,44.866654,2.541274
2024-10-06 00:00:00,Occitanie,Strasbourg,NO2,32.43,µg/m³,2.6,5.54,45.648091,3.405581
2024-02-08 00:00:00,Bretagne,Nice,O3,26.5,µg/m³,3.7,8.03,51.854794,3.169774
2024-01-20 00:00:00,Île-de-France,Marseille,CO,52.94,µg/m³,4.87,1.82,46.612748,-0.188398
2024-06-19 00:00:00,Grand Est,Nice,PM10,69.7,µg/m³,2.81,4.23,46.366092,3.799052
2024-02-24 00:00:00,Nouvelle-Aquitaine,Nice,CO,11.83,µg/m³,8.09,5.89,50.044712,1.654785
2024-10-12 00:00:00,Grand Est,Nantes,O3,31.44,µg/m³,4.2,7.22,51.813404,5.49541
2024-01-12 00:00:00,Île-de-France,Bordeaux,CO,41.41,µg/m³,1.99,5.93,45.594645,0.790171
2024-08-23 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM2.5,77.6,µg/m³,8.33,6.82,46.952668,2.080746
2024-06-23 00:00:00,Hauts-de-France,Lyon,CO,84.27,µg/m³,3.69,2.72,49.725096,4.504976
2024-08-20 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,O3,69.68,µg/m³,3.75,4.5,45.123647,0.757443
2024-06-25 00:00:00,Bretagne,Nice,PM2.5,52.66,µg/m³,7.48,4.61,47.402189,-0.945801
2024-03-05 00:00:00,Grand Est,Strasbourg,PM10,32.21,µg/m³,3.41,8.33,52.445377,4.081383
2024-06-30 00:00:00,Provence-Alpes-Côte d'Azur,Paris,SO2,65.23,µg/m³,7.22,3.16,45.499061,-1.061619
2024-08-27 00:00:00,Hauts-de-France,Montpellier,PM2.5,39.69,µg/m³,4.76,6.94,51.386524,1.086682
2024-05-17 00:00:00,Île-de-France,Lille,PM10,74.88,µg/m³,1.79,4.66,51.062684,-0.294765
2024-10-02 00:00:00,Nouvelle-Aquitaine,Lille,PM10,61.54,µg/m³,5.13,1.69,50.33945,4.576154
2024-12-08 00:00:00,Bretagne,Lille,PM2.5,56.78,µg/m³,7.4,5.63,46.378029,2.421525
2024-09-08 00:00:00,Normandie,Strasbourg,PM10,20.98,µg/m³,8.78,1.55,51.901411,1.570603
2024-04-18 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,PM2.5,38.54,µg/m³,6.18,7.65,46.852694,3.099868
2024-07-31 00:00:00,Île-de-France,Toulouse,PM10,56.72,µg/m³,4.49,3.23,48.616657,-1.004707
2024-01-30 00:00:00,Île-de-France,Toulouse,SO2,49.62,µg/m³,8.41,3.56,48.759507,0.873259
2024-04-23 00:00:00,Bretagne,Bordeaux,O3,43.86,µg/m³,8.44,3.76,45.941539,-0.875651
2024-10-01 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,NO2,54.51,µg/m³,3.86,4.3,48.572112,5.498552
2024-07-15 00:00:00,Pays de la Loire,Paris,PM10,72.49,µg/m³,5.55,6.31,45.04834,0.797842
2024-05-31 00:00:00,Normandie,Nice,SO2,18.34,µg/m³,4.02,2.34,46.328122,-0.885822
2024-07-28 00:00:00,Provence-Alpes-Côte d'Azur,Nice,PM10,69.61,µg/m³,8.56,2.72,52.589654,-1.008627
2024-10-14 00:00:00,Hauts-de-France,Lille,PM2.5,19.12,µg/m³,2.17,8.35,49.607624,-0.347976
2024-05-10 00:00:00,Occitanie,Strasbourg,O3,73.76,µg/m³,5.56,1.78,47.749041,2.949257
2024-09-27 00:00:00,Occitanie,Nice,O3,25.97,µg/m³,1.73,5.58,46.608578,3.388883
2024-02-14 00:00:00,Normandie,Paris,SO2,16.21,µg/m³,6.24,3.78,52.844717,2.230027
2024-04-21 00:00:00,Pays de la Loire,Lille,PM2.5,3.77,µg/m³,7.2,7.59,46.802005,2.04681
2024-07-26 00:00:00,Hauts-de-France,Paris,PM2.5,63.46,µg/m³,7.58,7.51,48.084569,4.988437
2024-09-29 00:00:00,Bretagne,Lyon,PM2.5,11.98,µg/m³,3.16,3.0,49.431611,2.615921
2024-07-20 00:00:00,Bretagne,Paris,SO2,30.79,µg/m³,2.85,3.26,49.209317,0.455854
2024-12-02 00:00:00,Nouvelle-Aquitaine,Montpellier,SO2,51.04,µg/m³,7.68,3.82,49.434276,0.867584
2024-11-16 00:00:00,Bretagne,Nice,NO2,42.4,µg/m³,3.24,5.63,52.135636,4.947782
2024-08-05 00:00:00,Île-de-France,Montpellier,SO2,52.44,µg/m³,2.63,2.44,46.803476,5.15284
2024-07-01 00:00:00,Île-de-France,Nice,O3,74.01,µg/m³,6.08,4.57,47.12565,0.422707
2024-07-29 00:00:00,Pays de la Loire,Paris,PM2.5,25.16,µg/m³,7.68,4.55,49.854969,2.610093
2024-07-16 00:00:00,Hauts-de-France,Marseille,SO2,25.42,µg/m³,4.21,3.69,45.19488,4.159732
2024-02-23 00:00:00,Normandie,Nice,PM2.5,77.46,µg/m³,6.42,6.98,51.960478,-0.820173
2024-01-11 00:00:00,Bretagne,Nice,PM2.5,14.61,µg/m³,6.67,8.39,52.199077,-0.437459
2024-08-29 00:00:00,Bretagne,Marseille,SO2,82.0,µg/m³,7.49,8.79,52.226159,2.411513
2024-04-01 00:00:00,Hauts-de-France,Toulouse,NO2,60.36,µg/m³,8.36,4.73,50.0145,-0.224851
2024-01-17 00:00:00,Normandie,Montpellier,PM2.5,53.29,µg/m³,5.65,4.88,52.159737,-1.190926
2024-10-09 00:00:00,Grand Est,Toulouse,PM10,76.75,µg/m³,2.35,8.48,50.371213,1.458325
2024-05-17 00:00:00,Île-de-France,Bordeaux,NO2,84.79,µg/m³,3.43,5.77,51.12695,2.028046
2024-02-29 00:00:00,Bretagne,Toulouse,PM10,36.97,µg/m³,4.81,6.44,52.819861,5.090782
2024-12-03 00:00:00,Normandie,Montpellier,CO,38.22,µg/m³,2.66,5.22,45.404691,4.973079
2024-09-21 00:00:00,Bretagne,Montpellier,PM10,67.99,µg/m³,4.3,3.77,50.645439,1.500781
2024-10-29 00:00:00,Pays de la Loire,Nice,PM2.5,8.46,µg/m³,3.71,2.5,44.979186,3.238058
2024-02-09 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,PM2.5,44.01,µg/m³,5.66,4.6,45.230042,4.508144
2024-07-25 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,O3,62.45,µg/m³,7.66,1.46,50.927325,6.153036
2024-07-17 00:00:00,Occitanie,Strasbourg,O3,38.01,µg/m³,8.54,6.9,46.271191,5.193734
2024-07-19 00:00:00,Occitanie,Strasbourg,NO2,15.55,µg/m³,2.79,8.51,46.280607,2.649395
2024-05-20 00:00:00,Nouvelle-Aquitaine,Paris,CO,37.79,µg/m³,4.94,4.59,49.87209,3.174823
2024-12-21 00:00:00,Auvergne-Rhône-Alpes,Toulouse,NO2,70.11,µg/m³,1.46,4.53,46.518893,2.802135
2024-02-16 00:00:00,Grand Est,Paris,O3,36.93,µg/m³,7.41,3.08,45.000981,3.449519
2024-02-03 00:00:00,Normandie,Marseille,PM2.5,72.08,µg/m³,3.67,3.98,52.695726,1.624448
2024-02-14 00:00:00,Pays de la Loire,Lille,O3,67.17,µg/m³,5.24,7.63,48.906022,3.698958
2024-02-22 00:00:00,Nouvelle-Aquitaine,Bordeaux,CO,81.09,µg/m³,2.01,6.3,51.050808,4.720662
2024-09-23 00:00:00,Auvergne-Rhône-Alpes,Toulouse,SO2,53.42,µg/m³,2.87,5.97,52.177259,1.810292
2024-07-16 00:00:00,Normandie,Nantes,NO2,70.24,µg/m³,3.99,2.13,49.359509,3.294557
2024-11-15 00:00:00,Hauts-de-France,Bordeaux,CO,14.37,µg/m³,4.54,3.18,45.771125,3.678595
2024-03-19 00:00:00,Auvergne-Rhône-Alpes,Nantes,SO2,77.28,µg/m³,2.06,8.72,46.995229,5.78215
2024-12-06 00:00:00,Bretagne,Montpellier,CO,56.5,µg/m³,2.59,5.62,46.195238,2.777648
2024-06-28 00:00:00,Pays de la Loire,Marseille,CO,34.16,µg/m³,5.52,1.69,46.916526,5.781311
2024-08-23 00:00:00,Hauts-de-France,Bordeaux,PM2.5,49.89,µg/m³,4.99,5.01,46.979965,5.698008
2024-09-21 00:00:00,Nouvelle-Aquitaine,Nice,PM10,51.91,µg/m³,5.18,6.18,52.483064,0.29386
2024-03-20 00:00:00,Nouvelle-Aquitaine,Bordeaux,PM2.5,79.09,µg/m³,6.56,3.93,45.847738,-0.224081
2024-05-08 00:00:00,Pays de la Loire,Nantes,PM10,40.12,µg/m³,5.24,7.05,51.586541,4.372158
2024-10-22 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,PM10,42.82,µg/m³,3.41,5.7,49.990921,-0.107735
2024-09-30 00:00:00,Provence-Alpes-Côte d'Azur,Strasbourg,PM10,39.87,µg/m³,2.69,4.62,51.630647,4.82327
2024-11-09 00:00:00,Hauts-de-France,Nantes,SO2,46.26,µg/m³,4.03,1.7,49.251089,5.876498
2024-02-19 00:00:00,Île-de-France,Bordeaux,NO2,48.99,µg/m³,8.25,6.97,46.555588,5.777836
2024-01-05 00:00:00,Nouvelle-Aquitaine,Strasbourg,O3,3.48,µg/m³,5.33,2.51,47.325495,2.75063
2024-07-01 00:00:00,Hauts-de-France,Toulouse,O3,11.47,µg/m³,2.99,7.39,50.326126,0.850162
2024-09-08 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,PM2.5,53.2,µg/m³,2.86,5.17,49.162357,5.657933
2024-08-11 00:00:00,Nouvelle-Aquitaine,Paris,CO,23.73,µg/m³,7.02,6.64,45.397479,0.681127
2024-11-13 00:00:00,Normandie,Montpellier,NO2,31.53,µg/m³,4.08,8.52,48.874525,0.519729
2024-11-01 00:00:00,Hauts-de-France,Nantes,O3,6.32,µg/m³,4.3,6.69,52.328096,3.399063
2024-09-15 00:00:00,Nouvelle-Aquitaine,Nice,SO2,67.99,µg/m³,5.98,5.08,47.402449,3.309933
2024-10-21 00:00:00,Nouvelle-Aquitaine,Bordeaux,SO2,40.68,µg/m³,2.63,6.22,52.207997,3.604362
2024-06-03 00:00:00,Pays de la Loire,Strasbourg,PM10,84.73,µg/m³,2.54,4.56,46.672281,-0.169245
2024-11-04 00:00:00,Provence-Alpes-Côte d'Azur,Toulouse,CO,14.77,µg/m³,6.07,6.65,49.632355,-0.499888
2024-07-06 00:00:00,Occitanie,Nice,CO,9.29,µg/m³,8.02,3.7,51.35908,5.831861
2024-01-11 00:00:00,Île-de-France,Marseille,PM2.5,69.13,µg/m³,5.89,7.58,51.696121,0.432936
2024-04-21 00:00:00,Hauts-de-France,Montpellier,O3,2.35,µg/m³,4.11,6.4,46.706213,1.359718
2024-08-02 00:00:00,Bretagne,Nice,O3,35.26,µg/m³,3.79,5.72,47.778617,1.426149
2024-01-07 00:00:00,Normandie,Bordeaux,PM10,81.11,µg/m³,1.31,2.65,44.857446,1.355296
2024-10-15 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,SO2,69.1,µg/m³,3.75,7.66,47.585924,5.980017
2024-09-02 00:00:00,Auvergne-Rhône-Alpes,Nantes,CO,56.13,µg/m³,2.45,3.18,47.710617,5.283136
2024-02-24 00:00:00,Hauts-de-France,Bordeaux,PM2.5,20.28,µg/m³,2.8,5.25,50.008425,2.594712
2024-09-26 00:00:00,Nouvelle-Aquitaine,Nice,PM10,18.68,µg/m³,6.6,5.08,49.23152,1.689796
2024-02-06 00:00:00,Auvergne-Rhône-Alpes,Montpellier,NO2,80.4,µg/m³,3.97,2.1,46.608579,3.172225
2024-07-27 00:00:00,Pays de la Loire,Marseille,NO2,54.77,µg/m³,7.04,1.25,51.1638,0.443457
2024-06-26 00:00:00,Auvergne-Rhône-Alpes,Marseille,SO2,52.97,µg/m³,5.24,2.49,47.683753,4.430751
2024-08-19 00:00:00,Grand Est,Lyon,SO2,69.15,µg/m³,6.45,7.16,48.08411,2.805553
2024-10-05 00:00:00,Provence-Alpes-Côte d'Azur,Toulouse,PM2.5,16.61,µg/m³,3.07,2.09,52.659498,-0.555743
2024-09-16 00:00:00,Nouvelle-Aquitaine,Paris,NO2,43.58,µg/m³,2.82,7.82,51.344426,-0.282559
2024-07-09 00:00:00,Île-de-France,Montpellier,NO2,14.21,µg/m³,5.78,4.64,50.29211,1.873625
2024-07-12 00:00:00,Auvergne-Rhône-Alpes,Lyon,SO2,39.77,µg/m³,1.56,3.93,47.094582,2.219457
2024-06-15 00:00:00,Nouvelle-Aquitaine,Bordeaux,SO2,32.12,µg/m³,7.17,3.86,51.766518,6.338394
2024-06-19 00:00:00,Nouvelle-Aquitaine,Marseille,O3,7.9,µg/m³,8.6,4.09,46.450446,5.911547
2024-11-03 00:00:00,Normandie,Nice,NO2,11.31,µg/m³,1.39,8.04,51.39038,2.409109
2024-05-29 00:00:00,Grand Est,Paris,PM2.5,25.85,µg/m³,2.58,5.38,49.222561,5.735208
2024-06-21 00:00:00,Nouvelle-Aquitaine,Strasbourg,SO2,35.46,µg/m³,3.15,6.34,47.931637,-0.424098
2024-07-08 00:00:00,Bretagne,Toulouse,O3,33.92,µg/m³,4.52,7.44,47.419409,-1.275649
2024-09-04 00:00:00,Pays de la Loire,Bordeaux,SO2,35.41,µg/m³,2.94,5.59,51.878073,6.318929
2024-02-04 00:00:00,Auvergne-Rhône-Alpes,Lille,CO,65.7,µg/m³,3.41,1.94,47.016339,0.62119
2024-07-31 00:00:00,Île-de-France,Marseille,NO2,57.11,µg/m³,8.64,6.81,49.875443,4.53589
2024-04-01 00:00:00,Pays de la Loire,Strasbourg,SO2,11.74,µg/m³,6.58,1.78,50.733988,-0.295952
2024-07-25 00:00:00,Île-de-France,Toulouse,CO,58.94,µg/m³,6.65,7.02,48.751902,3.567229
2024-05-04 00:00:00,Occitanie,Nice,O3,46.58,µg/m³,8.38,1.95,49.785656,0.008543
2024-07-31 00:00:00,Normandie,Strasbourg,PM2.5,43.76,µg/m³,2.06,1.95,48.958735,5.87617
2024-09-02 00:00:00,Normandie,Strasbourg,O3,38.94,µg/m³,1.56,2.69,47.42026,0.363796
2024-11-10 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,PM2.5,51.88,µg/m³,4.81,5.35,46.279439,1.116789
2024-08-06 00:00:00,Occitanie,Nice,NO2,60.62,µg/m³,2.73,8.04,52.409187,1.916701
2024-09-16 00:00:00,Occitanie,Paris,O3,24.02,µg/m³,8.7,8.06,52.080134,5.549182
2024-12-12 00:00:00,Nouvelle-Aquitaine,Lyon,NO2,36.86,µg/m³,3.71,4.27,45.116872,4.685001
2024-02-28 00:00:00,Bretagne,Nantes,PM2.5,68.87,µg/m³,7.5,5.53,52.060153,3.363728
2024-01-03 00:00:00,Auvergne-Rhône-Alpes,Lille,SO2,84.96,µg/m³,3.19,7.03,47.902071,2.017589
2024-08-16 00:00:00,Auvergne-Rhône-Alpes,Montpellier,PM10,23.68,µg/m³,1.7,8.71,52.638366,3.405435
2024-06-27 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM10,82.15,µg/m³,2.6,6.06,52.735195,-1.092015
2024-02-08 00:00:00,Occitanie,Marseille,CO,13.6,µg/m³,2.47,8.05,48.112335,6.20705
2024-01-11 00:00:00,Occitanie,Paris,CO,47.53,µg/m³,3.41,7.92,50.650719,4.775039
2024-08-18 00:00:00,Bretagne,Paris,CO,25.46,µg/m³,4.14,6.5,46.560294,-1.234761
2024-07-09 00:00:00,Île-de-France,Nantes,CO,53.54,µg/m³,7.12,4.93,51.693148,-1.522218
2024-04-27 00:00:00,Grand Est,Paris,CO,19.3,µg/m³,3.16,8.1,46.822669,1.371163
2024-04-28 00:00:00,Île-de-France,Lille,O3,66.09,µg/m³,1.26,3.37,45.486985,3.486782
2024-06-19 00:00:00,Île-de-France,Lille,SO2,40.52,µg/m³,5.2,4.4,46.524325,-0.501814
2024-12-07 00:00:00,Hauts-de-France,Nantes,NO2,17.56,µg/m³,6.14,2.81,44.924688,3.964041
2024-04-19 00:00:00,Pays de la Loire,Lille,O3,17.83,µg/m³,7.23,1.86,52.547026,1.182209
2024-02-08 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,CO,32.87,µg/m³,4.52,5.55,52.092486,-0.237579
2024-06-26 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,PM10,24.79,µg/m³,3.61,3.39,51.639714,4.295201
2024-12-03 00:00:00,Nouvelle-Aquitaine,Bordeaux,CO,52.83,µg/m³,6.61,2.86,47.026513,1.087552
2024-06-11 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,NO2,79.04,µg/m³,4.22,2.14,48.303823,0.764794
2024-06-05 00:00:00,Nouvelle-Aquitaine,Lille,PM10,68.98,µg/m³,2.55,2.81,50.065416,3.159734
2024-08-03 00:00:00,Grand Est,Bordeaux,PM10,7.95,µg/m³,1.99,2.46,50.250701,4.83659
2024-05-24 00:00:00,Île-de-France,Nice,SO2,43.35,µg/m³,2.06,2.13,49.092113,4.806213
2024-11-02 00:00:00,Hauts-de-France,Nantes,O3,2.7,µg/m³,6.22,6.25,50.471958,-1.16429
2024-08-18 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM10,80.94,µg/m³,6.99,5.43,49.526124,2.270809
2024-01-20 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,CO,79.5,µg/m³,2.06,1.56,45.402615,5.112707
2024-09-12 00:00:00,Pays de la Loire,Strasbourg,SO2,35.04,µg/m³,4.22,7.59,45.766057,4.258102
2024-07-04 00:00:00,Hauts-de-France,Montpellier,CO,76.49,µg/m³,3.17,7.69,52.783183,-0.618678
2024-05-10 00:00:00,Auvergne-Rhône-Alpes,Nice,O3,18.65,µg/m³,3.88,7.23,52.315533,1.686148
2024-08-31 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,PM2.5,19.96,µg/m³,4.73,7.36,50.03641,4.69112
2024-11-18 00:00:00,Pays de la Loire,Bordeaux,NO2,64.48,µg/m³,7.48,5.19,49.601216,0.355173
2024-03-14 00:00:00,Bretagne,Strasbourg,NO2,53.7,µg/m³,2.72,4.97,52.516704,5.567648
2024-07-29 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,NO2,36.03,µg/m³,1.3,3.25,47.595486,5.879272
2024-04-29 00:00:00,Hauts-de-France,Paris,SO2,64.67,µg/m³,1.26,4.96,51.481765,5.61768
2024-10-20 00:00:00,Occitanie,Paris,PM2.5,29.13,µg/m³,5.09,5.33,50.557555,6.00703
2024-11-12 00:00:00,Normandie,Lyon,PM2.5,52.82,µg/m³,2.31,5.53,44.945052,-0.503552
2024-12-02 00:00:00,Provence-Alpes-Côte d'Azur,Paris,PM2.5,18.68,µg/m³,7.78,2.61,48.736726,4.110928
2024-03-12 00:00:00,Pays de la Loire,Strasbourg,CO,47.86,µg/m³,7.1,6.35,50.425022,2.303306
2024-03-15 00:00:00,Hauts-de-France,Montpellier,O3,71.67,µg/m³,1.72,5.97,48.16518,4.654342
2024-12-16 00:00:00,Pays de la Loire,Bordeaux,PM2.5,9.97,µg/m³,6.01,5.5,51.997272,2.214914
2024-11-10 00:00:00,Hauts-de-France,Montpellier,SO2,32.26,µg/m³,8.27,3.9,50.364907,2.507686
2024-05-13 00:00:00,Bretagne,Nantes,PM2.5,50.93,µg/m³,7.98,5.61,44.951178,-0.671131
2024-06-17 00:00:00,Occitanie,Montpellier,SO2,26.1,µg/m³,8.03,4.27,46.661614,0.051652
2024-02-10 00:00:00,Occitanie,Nice,SO2,36.52,µg/m³,1.7,6.44,50.63061,-1.647092
2024-06-04 00:00:00,Pays de la Loire,Lille,O3,64.47,µg/m³,3.89,7.25,45.894534,5.210594
2024-10-30 00:00:00,Occitanie,Paris,PM10,11.45,µg/m³,6.58,6.58,46.784875,0.580762
2024-05-18 00:00:00,Grand Est,Toulouse,O3,50.34,µg/m³,8.44,6.95,45.251444,1.114829
2024-07-18 00:00:00,Pays de la Loire,Toulouse,CO,27.17,µg/m³,5.1,3.89,44.899175,2.160382
2024-02-19 00:00:00,Bretagne,Paris,CO,19.69,µg/m³,4.57,3.69,45.502277,0.271583
