col_date,col_polluant,col_valeur,col_unite,col_ville,col_source,col_date_collecte
2024-04-02 00:00:00,O3,22.36,µg/m³,Montpellier,SNCF_Open_Data,2024-10-14 00:00:00
2024-11-02 00:00:00,PM2.5,38.0,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-05-04 00:00:00
2024-05-07 00:00:00,NO2,2.37,µg/m³,Montpellier,Data.gouv.fr,2024-11-22 00:00:00
2024-01-23 00:00:00,NO2,55.89,µg/m³,Lille,Météo-France,2024-02-26 00:00:00
2024-08-07 00:00:00,CO,72.17,µg/m³,Marseille,Data.gouv.fr,2024-10-14 00:00:00
2024-06-18 00:00:00,NO2,21.04,µg/m³,Nantes,Météo-France,2024-03-24 00:00:00
2024-10-12 00:00:00,CO,36.26,µg/m³,Paris,Data.gouv.fr,2024-09-02 00:00:00
2024-03-29 00:00:00,NO2,4.45,µg/m³,Montpellier,Météo-France,2024-06-10 00:00:00
2024-12-26 00:00:00,PM2.5,2.01,µg/m³,Lyon,Météo-France,2024-01-31 00:00:00
2024-12-05 00:00:00,O3,26.77,µg/m³,Nantes,Météo-France,2024-06-12 00:00:00
2024-02-22 00:00:00,SO2,46.24,µg/m³,Montpellier,Météo-France,2024-10-18 00:00:00
2024-07-28 00:00:00,SO2,9.72,µg/m³,Bordeaux,Airparif,2024-02-07 00:00:00
2024-11-05 00:00:00,O3,61.97,µg/m³,Marseille,Data.gouv.fr,2024-05-03 00:00:00
2024-09-22 00:00:00,PM2.5,74.38,µg/m³,Lille,Météo-France,2024-09-29 00:00:00
2024-07-10 00:00:00,NO2,3.53,µg/m³,Paris,Airparif,2024-02-29 00:00:00
2024-04-25 00:00:00,PM10,71.95,µg/m³,Nice,Météo-France,2024-05-06 00:00:00
2024-01-08 00:00:00,PM10,27.61,µg/m³,Nantes,SNCF_Open_Data,2024-06-23 00:00:00
2024-12-01 00:00:00,CO,13.93,µg/m³,Bordeaux,SNCF_Open_Data,2024-09-30 00:00:00
2024-01-21 00:00:00,O3,54.7,µg/m³,Lyon,Airparif,2024-04-03 00:00:00
2024-07-26 00:00:00,NO2,37.19,µg/m³,Nantes,Airparif,2024-10-07 00:00:00
2024-04-30 00:00:00,CO,37.9,µg/m³,Bordeaux,SNCF_Open_Data,2024-11-20 00:00:00
2024-10-02 00:00:00,PM10,15.98,µg/m³,Nice,Airparif,2024-02-06 00:00:00
2024-03-29 00:00:00,SO2,40.1,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-01-12 00:00:00
2024-09-06 00:00:00,CO,49.29,µg/m³,Paris,Météo-France,2024-08-05 00:00:00
2024-05-17 00:00:00,SO2,6.43,µg/m³,Paris,SNCF_Open_Data,2024-08-18 00:00:00
2024-05-20 00:00:00,PM10,47.8,µg/m³,Montpellier,Météo-France,2024-01-22 00:00:00
2024-03-20 00:00:00,PM10,52.59,µg/m³,Bordeaux,SNCF_Open_Data,2024-10-03 00:00:00
2024-06-19 00:00:00,O3,83.07,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-02-24 00:00:00
2024-07-21 00:00:00,O3,35.8,µg/m³,Nantes,SNCF_Open_Data,2024-11-29 00:00:00
2024-12-18 00:00:00,SO2,59.28,µg/m³,Montpellier,RATP_Open_Data_2024,2024-09-06 00:00:00
2024-12-03 00:00:00,NO2,71.63,µg/m³,Lyon,Météo-France,2024-08-08 00:00:00
2024-01-19 00:00:00,CO,12.69,µg/m³,Strasbourg,SNCF_Open_Data,2024-03-20 00:00:00
2024-07-04 00:00:00,SO2,5.26,µg/m³,Nice,Data.gouv.fr,2024-08-25 00:00:00
2024-09-07 00:00:00,CO,11.6,µg/m³,Nantes,Météo-France,2024-05-17 00:00:00
2024-07-21 00:00:00,CO,34.83,µg/m³,Nice,Airparif,2024-05-05 00:00:00
2024-07-13 00:00:00,O3,63.6,µg/m³,Marseille,Airparif,2024-03-02 00:00:00
2024-12-01 00:00:00,O3,15.25,µg/m³,Marseille,SNCF_Open_Data,2024-09-10 00:00:00
2024-05-21 00:00:00,NO2,32.08,µg/m³,Lyon,Data.gouv.fr,2024-10-31 00:00:00
2024-03-30 00:00:00,O3,24.44,µg/m³,Lille,Météo-France,2024-07-20 00:00:00
2024-09-27 00:00:00,CO,9.23,µg/m³,Lyon,RATP_Open_Data_2024,2024-09-23 00:00:00
2024-08-13 00:00:00,PM2.5,10.48,µg/m³,Toulouse,RATP_Open_Data_2024,2024-06-13 00:00:00
2024-03-14 00:00:00,PM2.5,16.14,µg/m³,Lille,SNCF_Open_Data,2024-03-30 00:00:00
2024-03-23 00:00:00,PM2.5,41.21,µg/m³,Montpellier,Météo-France,2024-07-10 00:00:00
2024-04-17 00:00:00,O3,2.39,µg/m³,Marseille,Data.gouv.fr,2024-12-11 00:00:00
2024-05-24 00:00:00,PM2.5,77.57,µg/m³,Nantes,RATP_Open_Data_2024,2024-08-01 00:00:00
2024-11-24 00:00:00,O3,48.66,µg/m³,Lille,RATP_Open_Data_2024,2024-11-04 00:00:00
2024-05-01 00:00:00,PM10,78.25,µg/m³,Strasbourg,Météo-France,2024-04-29 00:00:00
2024-09-16 00:00:00,SO2,84.61,µg/m³,Strasbourg,Data.gouv.fr,2024-07-06 00:00:00
2024-02-13 00:00:00,PM2.5,35.71,µg/m³,Montpellier,SNCF_Open_Data,2024-11-13 00:00:00
2024-12-10 00:00:00,O3,66.6,µg/m³,Toulouse,Airparif,2024-06-26 00:00:00
2024-10-29 00:00:00,O3,49.08,µg/m³,Lille,RATP_Open_Data_2024,2024-11-19 00:00:00
2024-03-11 00:00:00,CO,58.98,µg/m³,Lyon,Météo-France,2024-08-02 00:00:00
2024-04-11 00:00:00,NO2,75.61,µg/m³,Strasbourg,Data.gouv.fr,2024-10-20 00:00:00
2024-05-02 00:00:00,CO,59.16,µg/m³,Lille,Data.gouv.fr,2024-06-19 00:00:00
2024-03-09 00:00:00,CO,25.33,µg/m³,Nantes,RATP_Open_Data_2024,2024-07-12 00:00:00
2024-10-18 00:00:00,O3,59.29,µg/m³,Nantes,Data.gouv.fr,2024-01-21 00:00:00
2024-12-14 00:00:00,O3,6.15,µg/m³,Lille,Météo-France,2024-03-10 00:00:00
2024-11-06 00:00:00,PM10,34.34,µg/m³,Paris,Data.gouv.fr,2024-10-20 00:00:00
2024-11-13 00:00:00,CO,3.38,µg/m³,Nice,SNCF_Open_Data,2024-11-25 00:00:00
2024-04-29 00:00:00,PM10,2.75,µg/m³,Paris,Airparif,2024-09-10 00:00:00
2024-07-13 00:00:00,PM10,23.51,µg/m³,Lille,Météo-France,2024-10-26 00:00:00
2024-10-20 00:00:00,SO2,75.04,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-02-28 00:00:00
2024-06-07 00:00:00,SO2,6.96,µg/m³,Paris,SNCF_Open_Data,2024-07-12 00:00:00
2024-06-23 00:00:00,O3,23.02,µg/m³,Lille,SNCF_Open_Data,2024-12-21 00:00:00
2024-08-10 00:00:00,CO,70.85,µg/m³,Marseille,Airparif,2024-07-24 00:00:00
2024-07-08 00:00:00,O3,8.13,µg/m³,Nantes,RATP_Open_Data_2024,2024-05-05 00:00:00
2024-01-17 00:00:00,NO2,42.05,µg/m³,Paris,Airparif,2024-06-19 00:00:00
2024-04-23 00:00:00,NO2,26.03,µg/m³,Nice,SNCF_Open_Data,2024-11-04 00:00:00
2024-08-16 00:00:00,CO,77.9,µg/m³,Lille,SNCF_Open_Data,2024-04-15 00:00:00
2024-10-10 00:00:00,O3,60.12,µg/m³,Marseille,RATP_Open_Data_2024,2024-06-04 00:00:00
2024-11-26 00:00:00,NO2,29.0,µg/m³,Nantes,Data.gouv.fr,2024-03-12 00:00:00
2024-06-02 00:00:00,O3,20.55,µg/m³,Lille,Météo-France,2024-10-23 00:00:00
2024-04-24 00:00:00,PM10,36.2,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-01-18 00:00:00
2024-10-04 00:00:00,NO2,68.84,µg/m³,Montpellier,Airparif,2024-02-29 00:00:00
2024-05-10 00:00:00,O3,59.97,µg/m³,Lyon,Airparif,2024-04-07 00:00:00
2024-09-16 00:00:00,NO2,66.31,µg/m³,Bordeaux,Météo-France,2024-03-21 00:00:00
2024-11-14 00:00:00,O3,14.06,µg/m³,Lille,Météo-France,2024-02-09 00:00:00
2024-04-07 00:00:00,PM2.5,64.93,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-10-23 00:00:00
2024-08-14 00:00:00,O3,23.3,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-04-16 00:00:00
2024-12-24 00:00:00,PM10,55.4,µg/m³,Lille,Data.gouv.fr,2024-10-26 00:00:00
2024-11-05 00:00:00,NO2,66.17,µg/m³,Paris,Airparif,2024-06-09 00:00:00
2024-08-31 00:00:00,CO,29.61,µg/m³,Marseille,Météo-France,2024-02-29 00:00:00
2024-04-10 00:00:00,PM10,4.67,µg/m³,Lyon,Météo-France,2024-03-27 00:00:00
2024-01-14 00:00:00,PM2.5,52.21,µg/m³,Lyon,Météo-France,2024-01-26 00:00:00
2024-06-12 00:00:00,PM10,30.19,µg/m³,Montpellier,SNCF_Open_Data,2024-06-07 00:00:00
2024-04-16 00:00:00,SO2,45.04,µg/m³,Strasbourg,Météo-France,2024-06-23 00:00:00
2024-08-12 00:00:00,NO2,54.48,µg/m³,Paris,Airparif,2024-03-19 00:00:00
2024-05-23 00:00:00,CO,48.45,µg/m³,Nantes,SNCF_Open_Data,2024-07-24 00:00:00
2024-09-10 00:00:00,PM2.5,43.38,µg/m³,Marseille,SNCF_Open_Data,2024-08-04 00:00:00
2024-10-02 00:00:00,SO2,42.48,µg/m³,Strasbourg,SNCF_Open_Data,2024-05-07 00:00:00
2024-03-09 00:00:00,SO2,13.11,µg/m³,Nantes,SNCF_Open_Data,2024-07-07 00:00:00
2024-04-08 00:00:00,O3,66.31,µg/m³,Toulouse,Airparif,2024-08-12 00:00:00
2024-08-02 00:00:00,NO2,43.61,µg/m³,Bordeaux,SNCF_Open_Data,2024-01-10 00:00:00
2024-07-15 00:00:00,PM10,32.24,µg/m³,Lyon,RATP_Open_Data_2024,2024-03-30 00:00:00
2024-01-17 00:00:00,PM10,67.08,µg/m³,Toulouse,Airparif,2024-08-22 00:00:00
2024-03-22 00:00:00,PM10,55.2,µg/m³,Toulouse,RATP_Open_Data_2024,2024-02-20 00:00:00
2024-10-28 00:00:00,NO2,29.93,µg/m³,Marseille,Météo-France,2024-01-16 00:00:00
2024-11-30 00:00:00,CO,42.32,µg/m³,Lille,Data.gouv.fr,2024-02-05 00:00:00
2024-06-01 00:00:00,PM10,4.54,µg/m³,Toulouse,RATP_Open_Data_2024,2024-02-20 00:00:00
2024-06-14 00:00:00,PM10,74.59,µg/m³,Paris,Météo-France,2024-02-19 00:00:00
2024-09-30 00:00:00,PM2.5,50.52,µg/m³,Nice,SNCF_Open_Data,2024-02-28 00:00:00
2024-08-20 00:00:00,CO,75.68,µg/m³,Lyon,SNCF_Open_Data,2024-03-27 00:00:00
2024-10-26 00:00:00,PM10,84.95,µg/m³,Paris,RATP_Open_Data_2024,2024-03-09 00:00:00
2024-07-02 00:00:00,CO,13.45,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-11-24 00:00:00
2024-05-02 00:00:00,CO,78.02,µg/m³,Nice,RATP_Open_Data_2024,2024-05-31 00:00:00
2024-02-10 00:00:00,CO,74.01,µg/m³,Montpellier,Data.gouv.fr,2024-01-10 00:00:00
2024-01-30 00:00:00,O3,23.2,µg/m³,Lille,SNCF_Open_Data,2024-06-30 00:00:00
2024-10-14 00:00:00,CO,44.38,µg/m³,Lyon,Data.gouv.fr,2024-10-06 00:00:00
2024-07-29 00:00:00,O3,36.86,µg/m³,Marseille,RATP_Open_Data_2024,2024-07-17 00:00:00
2024-08-05 00:00:00,O3,64.26,µg/m³,Bordeaux,Data.gouv.fr,2024-05-08 00:00:00
2024-02-23 00:00:00,NO2,7.21,µg/m³,Lille,SNCF_Open_Data,2024-07-30 00:00:00
2024-06-08 00:00:00,NO2,80.37,µg/m³,Strasbourg,SNCF_Open_Data,2024-12-03 00:00:00
2024-02-12 00:00:00,PM2.5,84.56,µg/m³,Lille,Airparif,2024-09-10 00:00:00
2024-09-09 00:00:00,PM2.5,48.81,µg/m³,Lyon,Météo-France,2024-11-23 00:00:00
2024-08-06 00:00:00,NO2,71.15,µg/m³,Toulouse,Data.gouv.fr,2024-04-25 00:00:00
2024-09-02 00:00:00,PM10,49.28,µg/m³,Nice,RATP_Open_Data_2024,2024-11-29 00:00:00
2024-04-02 00:00:00,O3,17.23,µg/m³,Strasbourg,Airparif,2024-03-14 00:00:00
2024-02-24 00:00:00,NO2,63.83,µg/m³,Toulouse,Météo-France,2024-10-26 00:00:00
2024-04-22 00:00:00,SO2,53.49,µg/m³,Marseille,Airparif,2024-12-22 00:00:00
2024-11-15 00:00:00,PM2.5,56.12,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-09-02 00:00:00
2024-07-08 00:00:00,CO,62.5,µg/m³,Nice,SNCF_Open_Data,2024-03-31 00:00:00
2024-12-07 00:00:00,CO,50.37,µg/m³,Bordeaux,Météo-France,2024-11-20 00:00:00
2024-08-14 00:00:00,SO2,22.87,µg/m³,Marseille,Météo-France,2024-01-29 00:00:00
2024-04-02 00:00:00,PM2.5,44.99,µg/m³,Marseille,RATP_Open_Data_2024,2024-03-27 00:00:00
2024-06-22 00:00:00,CO,81.8,µg/m³,Nice,Airparif,2024-11-16 00:00:00
2024-12-02 00:00:00,NO2,77.95,µg/m³,Montpellier,SNCF_Open_Data,2024-05-26 00:00:00
2024-09-02 00:00:00,SO2,36.67,µg/m³,Paris,RATP_Open_Data_2024,2024-03-30 00:00:00
2024-06-28 00:00:00,CO,57.81,µg/m³,Lille,Météo-France,2024-06-02 00:00:00
2024-07-25 00:00:00,O3,51.69,µg/m³,Paris,RATP_Open_Data_2024,2024-05-09 00:00:00
2024-01-14 00:00:00,PM2.5,44.61,µg/m³,Montpellier,SNCF_Open_Data,2024-05-18 00:00:00
2024-06-29 00:00:00,CO,12.22,µg/m³,Paris,SNCF_Open_Data,2024-10-15 00:00:00
2024-08-09 00:00:00,PM2.5,3.79,µg/m³,Strasbourg,Airparif,2024-05-07 00:00:00
2024-04-27 00:00:00,NO2,70.54,µg/m³,Lyon,SNCF_Open_Data,2024-02-22 00:00:00
2024-06-03 00:00:00,SO2,36.25,µg/m³,Marseille,Météo-France,2024-02-15 00:00:00
2024-06-21 00:00:00,SO2,64.86,µg/m³,Lille,Data.gouv.fr,2024-06-29 00:00:00
2024-07-06 00:00:00,SO2,46.78,µg/m³,Toulouse,Météo-France,2024-01-19 00:00:00
2024-01-24 00:00:00,NO2,51.46,µg/m³,Montpellier,SNCF_Open_Data,2024-12-08 00:00:00
2024-01-29 00:00:00,PM10,39.09,µg/m³,Nantes,Airparif,2024-11-28 00:00:00
2024-01-19 00:00:00,CO,37.62,µg/m³,Marseille,Météo-France,2024-01-11 00:00:00
2024-05-26 00:00:00,NO2,80.8,µg/m³,Lille,Airparif,2024-08-04 00:00:00
2024-10-21 00:00:00,SO2,79.38,µg/m³,Lyon,SNCF_Open_Data,2024-12-05 00:00:00
2024-03-21 00:00:00,PM2.5,74.58,µg/m³,Montpellier,Météo-France,2024-01-03 00:00:00
2024-02-17 00:00:00,PM2.5,47.28,µg/m³,Paris,RATP_Open_Data_2024,2024-11-30 00:00:00
2024-05-21 00:00:00,NO2,8.75,µg/m³,Lille,Météo-France,2024-07-31 00:00:00
2024-08-15 00:00:00,CO,84.51,µg/m³,Lyon,Airparif,2024-11-28 00:00:00
2024-09-10 00:00:00,PM10,40.84,µg/m³,Bordeaux,SNCF_Open_Data,2024-10-26 00:00:00
2024-07-15 00:00:00,NO2,58.71,µg/m³,Nice,Data.gouv.fr,2024-09-18 00:00:00
2024-06-21 00:00:00,SO2,34.75,µg/m³,Strasbourg,Airparif,2024-03-20 00:00:00
2024-08-10 00:00:00,NO2,56.51,µg/m³,Nantes,RATP_Open_Data_2024,2024-03-19 00:00:00
2024-08-06 00:00:00,PM2.5,17.36,µg/m³,Lille,RATP_Open_Data_2024,2024-02-15 00:00:00
2024-10-05 00:00:00,PM10,30.93,µg/m³,Toulouse,Airparif,2024-08-05 00:00:00
2024-12-14 00:00:00,CO,81.02,µg/m³,Bordeaux,Data.gouv.fr,2024-03-25 00:00:00
2024-12-26 00:00:00,PM2.5,9.4,µg/m³,Strasbourg,SNCF_Open_Data,2024-10-20 00:00:00
2024-05-24 00:00:00,PM10,20.62,µg/m³,Nice,SNCF_Open_Data,2024-01-14 00:00:00
2024-05-11 00:00:00,SO2,57.34,µg/m³,Marseille,RATP_Open_Data_2024,2024-09-10 00:00:00
2024-06-30 00:00:00,PM2.5,79.9,µg/m³,Lyon,RATP_Open_Data_2024,2024-07-05 00:00:00
2024-07-30 00:00:00,PM10,24.51,µg/m³,Strasbourg,Data.gouv.fr,2024-05-30 00:00:00
2024-06-02 00:00:00,CO,7.51,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-12-12 00:00:00
2024-11-22 00:00:00,SO2,53.51,µg/m³,Nantes,Data.gouv.fr,2024-03-05 00:00:00
2024-11-13 00:00:00,CO,17.94,µg/m³,Nice,Météo-France,2024-08-19 00:00:00
2024-01-12 00:00:00,PM2.5,6.22,µg/m³,Lyon,Météo-France,2024-09-25 00:00:00
2024-07-04 00:00:00,CO,4.61,µg/m³,Bordeaux,SNCF_Open_Data,2024-01-25 00:00:00
2024-11-08 00:00:00,PM2.5,16.89,µg/m³,Lille,Airparif,2024-01-07 00:00:00
2024-05-10 00:00:00,O3,57.93,µg/m³,Strasbourg,Météo-France,2024-04-14 00:00:00
2024-03-31 00:00:00,PM2.5,17.63,µg/m³,Toulouse,Météo-France,2024-08-07 00:00:00
2024-03-26 00:00:00,O3,54.59,µg/m³,Paris,Météo-France,2024-03-20 00:00:00
2024-12-20 00:00:00,PM10,65.08,µg/m³,Lille,Data.gouv.fr,2024-01-01 00:00:00
2024-08-10 00:00:00,SO2,14.23,µg/m³,Nice,Météo-France,2024-02-18 00:00:00
2024-07-04 00:00:00,O3,58.96,µg/m³,Strasbourg,Airparif,2024-01-01 00:00:00
2024-06-25 00:00:00,NO2,35.26,µg/m³,Strasbourg,Airparif,2024-11-27 00:00:00
2024-02-04 00:00:00,PM2.5,69.01,µg/m³,Nantes,Airparif,2024-12-19 00:00:00
2024-10-28 00:00:00,NO2,68.78,µg/m³,Lille,Data.gouv.fr,2024-12-06 00:00:00
2024-08-13 00:00:00,SO2,34.11,µg/m³,Montpellier,Météo-France,2024-12-03 00:00:00
2024-02-04 00:00:00,SO2,14.24,µg/m³,Nantes,RATP_Open_Data_2024,2024-08-08 00:00:00
2024-01-12 00:00:00,PM2.5,84.98,µg/m³,Paris,SNCF_Open_Data,2024-09-20 00:00:00
2024-10-23 00:00:00,CO,38.06,µg/m³,Lyon,RATP_Open_Data_2024,2024-08-26 00:00:00
2024-11-18 00:00:00,PM10,56.91,µg/m³,Paris,Airparif,2024-05-05 00:00:00
2024-01-04 00:00:00,CO,10.83,µg/m³,Bordeaux,Airparif,2024-03-24 00:00:00
2024-01-08 00:00:00,PM10,30.95,µg/m³,Strasbourg,SNCF_Open_Data,2024-10-30 00:00:00
2024-04-18 00:00:00,CO,14.01,µg/m³,Paris,Data.gouv.fr,2024-02-27 00:00:00
2024-01-22 00:00:00,NO2,59.51,µg/m³,Marseille,RATP_Open_Data_2024,2024-10-23 00:00:00
2024-02-20 00:00:00,CO,71.29,µg/m³,Marseille,Airparif,2024-08-17 00:00:00
2024-04-06 00:00:00,NO2,24.57,µg/m³,Montpellier,RATP_Open_Data_2024,2024-12-08 00:00:00
2024-09-21 00:00:00,NO2,58.45,µg/m³,Paris,SNCF_Open_Data,2024-02-28 00:00:00
2024-08-30 00:00:00,O3,64.96,µg/m³,Montpellier,Météo-France,2024-08-07 00:00:00
2024-02-22 00:00:00,PM2.5,43.09,µg/m³,Nantes,SNCF_Open_Data,2024-08-14 00:00:00
2024-04-27 00:00:00,PM2.5,74.08,µg/m³,Nice,RATP_Open_Data_2024,2024-03-17 00:00:00
2024-03-28 00:00:00,O3,68.06,µg/m³,Paris,Météo-France,2024-10-06 00:00:00
2024-04-11 00:00:00,NO2,75.02,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-01-08 00:00:00
2024-11-06 00:00:00,SO2,29.52,µg/m³,Toulouse,SNCF_Open_Data,2024-10-21 00:00:00
2024-01-28 00:00:00,O3,25.94,µg/m³,Lille,SNCF_Open_Data,2024-11-04 00:00:00
2024-06-06 00:00:00,PM2.5,56.73,µg/m³,Bordeaux,Airparif,2024-08-15 00:00:00
2024-08-29 00:00:00,PM10,11.08,µg/m³,Toulouse,RATP_Open_Data_2024,2024-12-05 00:00:00
2024-07-13 00:00:00,O3,43.62,µg/m³,Montpellier,Airparif,2024-06-18 00:00:00
2024-08-20 00:00:00,SO2,24.08,µg/m³,Nantes,Airparif,2024-04-09 00:00:00
2024-12-16 00:00:00,CO,18.88,µg/m³,Paris,SNCF_Open_Data,2024-12-09 00:00:00
2024-05-30 00:00:00,NO2,42.18,µg/m³,Nantes,SNCF_Open_Data,2024-08-28 00:00:00
2024-01-17 00:00:00,SO2,41.34,µg/m³,Marseille,Data.gouv.fr,2024-09-22 00:00:00
2024-02-19 00:00:00,NO2,81.01,µg/m³,Paris,Airparif,2024-09-11 00:00:00
2024-10-21 00:00:00,PM10,75.25,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-07-21 00:00:00
2024-03-30 00:00:00,CO,53.62,µg/m³,Toulouse,Data.gouv.fr,2024-09-16 00:00:00
2024-01-03 00:00:00,CO,63.64,µg/m³,Nantes,Airparif,2024-06-22 00:00:00
2024-01-30 00:00:00,CO,61.75,µg/m³,Nantes,RATP_Open_Data_2024,2024-01-06 00:00:00
2024-05-25 00:00:00,PM2.5,49.21,µg/m³,Lyon,Airparif,2024-09-21 00:00:00
2024-04-07 00:00:00,NO2,53.8,µg/m³,Marseille,RATP_Open_Data_2024,2024-06-15 00:00:00
2024-12-26 00:00:00,O3,31.61,µg/m³,Bordeaux,SNCF_Open_Data,2024-12-15 00:00:00
2024-09-06 00:00:00,CO,4.59,µg/m³,Lille,Data.gouv.fr,2024-04-14 00:00:00
2024-02-08 00:00:00,NO2,64.59,µg/m³,Strasbourg,Airparif,2024-09-16 00:00:00
2024-10-10 00:00:00,NO2,6.34,µg/m³,Nice,Météo-France,2024-09-30 00:00:00
2024-10-06 00:00:00,NO2,62.32,µg/m³,Strasbourg,Data.gouv.fr,2024-12-25 00:00:00
2024-07-18 00:00:00,CO,25.15,µg/m³,Nice,Airparif,2024-01-15 00:00:00
2024-11-18 00:00:00,PM2.5,45.49,µg/m³,Lille,RATP_Open_Data_2024,2024-03-10 00:00:00
2024-01-08 00:00:00,CO,51.92,µg/m³,Nantes,RATP_Open_Data_2024,2024-01-15 00:00:00
2024-12-13 00:00:00,SO2,23.34,µg/m³,Montpellier,Météo-France,2024-01-31 00:00:00
2024-08-30 00:00:00,CO,52.11,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-02-20 00:00:00
2024-02-15 00:00:00,NO2,42.95,µg/m³,Strasbourg,SNCF_Open_Data,2024-05-11 00:00:00
2024-12-08 00:00:00,O3,81.79,µg/m³,Lille,RATP_Open_Data_2024,2024-11-24 00:00:00
2024-08-20 00:00:00,NO2,75.67,µg/m³,Montpellier,Airparif,2024-03-17 00:00:00
2024-04-30 00:00:00,O3,48.79,µg/m³,Bordeaux,Airparif,2024-12-17 00:00:00
2024-03-22 00:00:00,PM10,10.03,µg/m³,Paris,SNCF_Open_Data,2024-03-30 00:00:00
2024-02-06 00:00:00,PM2.5,26.0,µg/m³,Strasbourg,Airparif,2024-02-28 00:00:00
2024-02-22 00:00:00,PM2.5,53.39,µg/m³,Nice,RATP_Open_Data_2024,2024-10-05 00:00:00
2024-03-20 00:00:00,PM2.5,68.54,µg/m³,Lyon,Météo-France,2024-02-05 00:00:00
2024-06-20 00:00:00,SO2,8.65,µg/m³,Lille,SNCF_Open_Data,2024-05-14 00:00:00
2024-03-03 00:00:00,O3,80.27,µg/m³,Lyon,Data.gouv.fr,2024-10-30 00:00:00
2024-04-01 00:00:00,SO2,22.46,µg/m³,Bordeaux,Data.gouv.fr,2024-04-13 00:00:00
2024-07-12 00:00:00,SO2,10.82,µg/m³,Lille,Airparif,2024-05-23 00:00:00
2024-10-28 00:00:00,CO,52.24,µg/m³,Marseille,RATP_Open_Data_2024,2024-02-11 00:00:00
2024-06-24 00:00:00,CO,75.97,µg/m³,Nantes,Data.gouv.fr,2024-07-17 00:00:00
2024-07-24 00:00:00,CO,3.8,µg/m³,Montpellier,RATP_Open_Data_2024,2024-04-08 00:00:00
2024-10-02 00:00:00,CO,13.37,µg/m³,Nantes,Airparif,2024-07-03 00:00:00
2024-08-16 00:00:00,PM2.5,8.25,µg/m³,Toulouse,Data.gouv.fr,2024-06-28 00:00:00
2024-10-07 00:00:00,CO,45.96,µg/m³,Lille,Airparif,2024-12-11 00:00:00
2024-04-14 00:00:00,SO2,73.47,µg/m³,Marseille,Data.gouv.fr,2024-01-03 00:00:00
2024-01-02 00:00:00,CO,64.22,µg/m³,Toulouse,Airparif,2024-03-02 00:00:00
2024-02-09 00:00:00,PM10,35.15,µg/m³,Nice,Data.gouv.fr,2024-04-29 00:00:00
2024-07-07 00:00:00,PM2.5,55.03,µg/m³,Marseille,Data.gouv.fr,2024-05-03 00:00:00
2024-05-24 00:00:00,PM2.5,36.17,µg/m³,Nice,RATP_Open_Data_2024,2024-04-28 00:00:00
2024-04-20 00:00:00,PM2.5,57.14,µg/m³,Lille,SNCF_Open_Data,2024-11-12 00:00:00
2024-07-22 00:00:00,NO2,60.64,µg/m³,Paris,Airparif,2024-08-17 00:00:00
2024-11-24 00:00:00,NO2,25.02,µg/m³,Nantes,SNCF_Open_Data,2024-05-15 00:00:00
2024-03-25 00:00:00,NO2,13.77,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-08-14 00:00:00
2024-04-01 00:00:00,PM10,26.39,µg/m³,Montpellier,Météo-France,2024-02-06 00:00:00
2024-01-12 00:00:00,PM2.5,6.87,µg/m³,Bordeaux,Data.gouv.fr,2024-02-13 00:00:00
2024-04-21 00:00:00,PM10,12.3,µg/m³,Lille,RATP_Open_Data_2024,2024-04-07 00:00:00
2024-08-06 00:00:00,PM10,41.75,µg/m³,Nantes,Météo-France,2024-10-20 00:00:00
2024-12-13 00:00:00,SO2,62.0,µg/m³,Marseille,Data.gouv.fr,2024-12-08 00:00:00
2024-04-14 00:00:00,O3,4.2,µg/m³,Paris,SNCF_Open_Data,2024-06-25 00:00:00
2024-11-22 00:00:00,NO2,79.11,µg/m³,Nantes,Airparif,2024-06-08 00:00:00
2024-01-12 00:00:00,PM10,62.55,µg/m³,Lyon,SNCF_Open_Data,2024-06-01 00:00:00
2024-01-30 00:00:00,SO2,53.85,µg/m³,Strasbourg,Data.gouv.fr,2024-10-15 00:00:00
2024-09-02 00:00:00,CO,18.26,µg/m³,Nantes,Data.gouv.fr,2024-05-17 00:00:00
2024-10-22 00:00:00,CO,11.53,µg/m³,Toulouse,RATP_Open_Data_2024,2024-09-13 00:00:00
2024-11-07 00:00:00,SO2,9.35,µg/m³,Toulouse,RATP_Open_Data_2024,2024-03-31 00:00:00
2024-03-06 00:00:00,SO2,55.09,µg/m³,Lyon,Airparif,2024-09-19 00:00:00
2024-06-05 00:00:00,CO,79.88,µg/m³,Marseille,Météo-France,2024-09-12 00:00:00
2024-03-30 00:00:00,NO2,59.18,µg/m³,Toulouse,Data.gouv.fr,2024-01-19 00:00:00
