col_date,col_prix,col_carburant,col_adresse,col_ville,col_code_postal,col_region,col_latitude,col_longitude,col_source,col_date_collecte
2024-04-02 00:00:00,1.934,4.22,4.83,Lyon,7.53,Normandie,44.943451,2.537688,RATP_Open_Data_2024,2024-06-15 00:00:00
2024-09-25 00:00:00,1.887,8.37,7.33,Paris,6.82,Hauts-de-France,51.223954,4.303109,Data.gouv.fr,2024-08-07 00:00:00
2024-03-09 00:00:00,1.853,2.75,4.58,Bordeaux,2.07,Grand Est,51.545395,-1.64951,Météo-France,2024-11-18 00:00:00
2024-08-29 00:00:00,1.869,3.04,3.97,Lille,1.4,Nouvelle-Aquitaine,48.43068,4.593661,Météo-France,2024-09-19 00:00:00
2024-01-31 00:00:00,1.698,7.02,3.73,Toulouse,3.29,Auvergne-Rhône-Alpes,46.984855,5.209088,Data.gouv.fr,2024-06-03 00:00:00
2024-03-30 00:00:00,1.911,3.52,8.39,Paris,6.61,Hauts-de-France,50.563929,5.580984,Météo-France,2024-04-18 00:00:00
2024-12-18 00:00:00,1.927,2.38,7.7,Strasbourg,5.47,Île-de-France,47.732584,-0.10865,RATP_Open_Data_2024,2024-09-23 00:00:00
2024-01-22 00:00:00,1.697,8.08,3.23,Paris,7.85,Hauts-de-France,51.847825,-1.129903,SNCF_Open_Data,2024-11-04 00:00:00
2024-05-16 00:00:00,1.935,4.35,6.98,Lille,4.71,Occitanie,45.310413,6.344745,Airparif,2024-03-15 00:00:00
2024-07-22 00:00:00,1.835,4.55,3.98,Bordeaux,6.6,Île-de-France,47.181961,2.341234,Météo-France,2024-01-04 00:00:00
2024-12-20 00:00:00,1.838,8.66,6.03,Strasbourg,3.18,Auvergne-Rhône-Alpes,49.153344,5.003244,Airparif,2024-11-13 00:00:00
2024-04-01 00:00:00,1.708,1.44,6.65,Lille,2.14,Auvergne-Rhône-Alpes,45.9212,-1.474896,SNCF_Open_Data,2024-09-17 00:00:00
2024-07-13 00:00:00,1.986,8.43,1.55,Nice,6.73,Bretagne,48.962782,5.472577,RATP_Open_Data_2024,2024-12-12 00:00:00
2024-01-26 00:00:00,1.804,4.27,1.53,Nantes,2.37,Provence-Alpes-Côte d'Azur,49.916514,-0.921524,Airparif,2024-08-13 00:00:00
2024-02-11 00:00:00,1.711,1.43,2.33,Nice,1.93,Grand Est,51.728676,5.618843,Data.gouv.fr,2024-10-18 00:00:00
2024-12-09 00:00:00,1.86,4.4,6.04,Toulouse,4.47,Hauts-de-France,49.737822,1.840359,RATP_Open_Data_2024,2024-04-14 00:00:00
2024-10-27 00:00:00,1.813,5.77,2.45,Bordeaux,1.3,Île-de-France,52.80809,3.648621,Météo-France,2024-08-01 00:00:00
2024-10-05 00:00:00,1.947,6.27,8.05,Nice,2.81,Bretagne,46.056933,5.59627,Data.gouv.fr,2024-04-02 00:00:00
2024-09-23 00:00:00,1.782,4.39,4.02,Nice,5.56,Hauts-de-France,45.606217,4.817206,Airparif,2024-05-12 00:00:00
2024-03-03 00:00:00,1.97,6.52,2.45,Lyon,1.6,Pays de la Loire,46.480564,-1.558745,Airparif,2024-05-06 00:00:00
2024-12-08 00:00:00,1.776,5.22,7.69,Strasbourg,6.7,Bretagne,45.271718,1.898136,SNCF_Open_Data,2024-08-19 00:00:00
2024-06-04 00:00:00,1.856,5.83,5.91,Nice,3.33,Auvergne-Rhône-Alpes,48.633067,-1.35612,Data.gouv.fr,2024-04-26 00:00:00
2024-10-08 00:00:00,1.74,1.89,6.85,Marseille,7.33,Bretagne,46.481129,3.17841,Météo-France,2024-02-23 00:00:00
2024-02-13 00:00:00,1.965,6.19,5.4,Nantes,6.4,Bretagne,51.532089,0.15004,Airparif,2024-08-27 00:00:00
2024-01-25 00:00:00,1.72,3.81,5.8,Lille,7.98,Auvergne-Rhône-Alpes,50.430879,0.167038,Météo-France,2024-09-26 00:00:00
2024-04-13 00:00:00,1.801,8.67,2.84,Bordeaux,6.32,Occitanie,45.20655,5.017971,Data.gouv.fr,2024-11-11 00:00:00
2024-09-24 00:00:00,1.734,7.52,3.78,Nantes,1.96,Hauts-de-France,46.145453,1.34434,Météo-France,2024-03-30 00:00:00
2024-11-26 00:00:00,1.734,5.33,8.72,Montpellier,6.74,Occitanie,51.582685,-0.711154,Météo-France,2024-07-28 00:00:00
2024-10-03 00:00:00,1.776,5.55,3.59,Nice,6.33,Pays de la Loire,47.122374,5.845211,Data.gouv.fr,2024-07-15 00:00:00
2024-12-15 00:00:00,1.751,4.26,5.72,Lyon,2.22,Nouvelle-Aquitaine,46.362422,-0.944342,Data.gouv.fr,2024-08-11 00:00:00
2024-11-13 00:00:00,1.955,5.62,5.22,Strasbourg,7.61,Île-de-France,49.340297,4.201569,Airparif,2024-07-23 00:00:00
2024-07-10 00:00:00,1.729,3.6,6.64,Nice,8.21,Bretagne,51.885046,4.091861,SNCF_Open_Data,2024-02-26 00:00:00
2024-03-30 00:00:00,1.727,6.08,7.18,Marseille,1.72,Auvergne-Rhône-Alpes,49.433621,-0.688177,Airparif,2024-01-20 00:00:00
2024-11-01 00:00:00,1.746,5.53,6.46,Lille,6.49,Normandie,48.891693,3.607963,Météo-France,2024-10-05 00:00:00
2024-09-08 00:00:00,1.839,7.64,3.47,Strasbourg,7.86,Bretagne,51.288711,-1.37491,Météo-France,2024-12-17 00:00:00
2024-07-06 00:00:00,1.853,2.37,2.97,Nantes,2.7,Auvergne-Rhône-Alpes,49.308127,5.098698,Data.gouv.fr,2024-12-16 00:00:00
2024-09-06 00:00:00,1.739,5.71,4.92,Paris,7.4,Pays de la Loire,47.323183,0.568734,Data.gouv.fr,2024-02-18 00:00:00
2024-10-31 00:00:00,1.815,6.68,5.36,Bordeaux,1.34,Bretagne,45.109978,-1.56277,RATP_Open_Data_2024,2024-09-25 00:00:00
2024-01-16 00:00:00,1.817,5.14,5.81,Strasbourg,5.35,Pays de la Loire,46.382894,4.597289,Météo-France,2024-01-23 00:00:00
2024-10-18 00:00:00,1.718,2.4,7.63,Bordeaux,3.71,Normandie,46.367971,3.386386,Météo-France,2024-05-27 00:00:00
2024-10-08 00:00:00,1.851,8.06,6.31,Lyon,8.57,Occitanie,46.548678,2.213068,RATP_Open_Data_2024,2024-08-02 00:00:00
2024-03-23 00:00:00,1.717,6.88,7.85,Marseille,4.4,Bretagne,44.891392,0.225525,Airparif,2024-03-08 00:00:00
2024-07-16 00:00:00,1.745,7.96,2.21,Nantes,1.68,Hauts-de-France,50.09943,4.606197,Data.gouv.fr,2024-11-11 00:00:00
2024-11-25 00:00:00,1.959,6.3,3.44,Lyon,5.21,Grand Est,51.781552,6.127503,Airparif,2024-10-10 00:00:00
2024-03-30 00:00:00,1.692,4.62,4.28,Montpellier,5.78,Hauts-de-France,45.378465,3.844245,RATP_Open_Data_2024,2024-01-05 00:00:00
2024-06-16 00:00:00,1.793,3.32,6.88,Marseille,3.01,Provence-Alpes-Côte d'Azur,52.322485,1.835448,SNCF_Open_Data,2024-06-26 00:00:00
2024-09-28 00:00:00,1.914,7.07,2.71,Toulouse,3.38,Île-de-France,45.813541,-1.143199,SNCF_Open_Data,2024-07-11 00:00:00
2024-08-03 00:00:00,1.76,3.64,4.65,Lyon,4.88,Grand Est,51.52348,3.235688,Airparif,2024-11-09 00:00:00
2024-06-12 00:00:00,1.71,2.21,2.43,Lyon,7.74,Pays de la Loire,46.269028,-0.240309,Airparif,2024-06-12 00:00:00
2024-08-14 00:00:00,1.728,2.45,4.29,Bordeaux,4.51,Normandie,51.129107,0.862266,Airparif,2024-11-09 00:00:00
2024-07-12 00:00:00,1.861,5.28,6.54,Strasbourg,3.63,Île-de-France,50.468991,0.263877,Airparif,2024-09-20 00:00:00
2024-08-10 00:00:00,1.853,8.67,5.96,Strasbourg,3.87,Bretagne,47.384038,-0.329701,RATP_Open_Data_2024,2024-06-15 00:00:00
2024-11-24 00:00:00,1.712,4.74,6.19,Nantes,6.91,Nouvelle-Aquitaine,46.501575,4.33687,Météo-France,2024-08-20 00:00:00
2024-07-28 00:00:00,1.954,3.36,4.6,Bordeaux,2.98,Auvergne-Rhône-Alpes,46.748602,5.076904,Météo-France,2024-06-01 00:00:00
2024-05-27 00:00:00,1.747,8.53,6.05,Toulouse,2.15,Auvergne-Rhône-Alpes,51.249737,5.23631,Météo-France,2024-04-13 00:00:00
2024-06-21 00:00:00,1.765,3.71,8.23,Lyon,7.6,Pays de la Loire,49.608821,4.238159,RATP_Open_Data_2024,2024-05-20 00:00:00
2024-12-21 00:00:00,1.709,3.68,7.05,Paris,8.56,Provence-Alpes-Côte d'Azur,46.824472,-0.253814,Airparif,2024-09-28 00:00:00
2024-01-26 00:00:00,1.835,3.88,1.31,Nantes,2.56,Provence-Alpes-Côte d'Azur,46.206441,5.679291,RATP_Open_Data_2024,2024-04-09 00:00:00
2024-07-12 00:00:00,1.878,7.67,3.54,Nantes,3.0,Bretagne,49.871141,1.115672,Data.gouv.fr,2024-12-06 00:00:00
2024-10-14 00:00:00,1.78,3.89,6.11,Montpellier,6.67,Occitanie,45.937479,-0.700231,RATP_Open_Data_2024,2024-03-13 00:00:00
2024-11-14 00:00:00,1.726,5.38,5.97,Bordeaux,3.44,Île-de-France,46.966892,1.345126,RATP_Open_Data_2024,2024-07-10 00:00:00
2024-05-08 00:00:00,1.879,2.46,7.71,Marseille,6.87,Bretagne,45.807982,2.12353,Airparif,2024-08-08 00:00:00
2024-06-09 00:00:00,1.882,4.86,1.54,Nice,8.25,Nouvelle-Aquitaine,46.82251,3.618749,Météo-France,2024-05-11 00:00:00
2024-11-02 00:00:00,1.798,2.24,7.1,Lyon,4.14,Île-de-France,45.485408,-0.217959,RATP_Open_Data_2024,2024-06-24 00:00:00
2024-04-25 00:00:00,1.872,4.75,5.6,Montpellier,2.44,Occitanie,50.355308,3.609204,Airparif,2024-08-31 00:00:00
2024-02-24 00:00:00,1.96,1.88,4.63,Strasbourg,7.9,Grand Est,51.716248,-0.816831,SNCF_Open_Data,2024-09-10 00:00:00
2024-05-15 00:00:00,1.831,2.09,1.82,Marseille,1.65,Provence-Alpes-Côte d'Azur,52.249291,4.387966,RATP_Open_Data_2024,2024-12-26 00:00:00
2024-03-10 00:00:00,1.735,3.71,1.74,Strasbourg,6.48,Hauts-de-France,45.826773,-0.984656,Data.gouv.fr,2024-04-12 00:00:00
2024-12-22 00:00:00,1.87,4.47,5.82,Nantes,6.61,Nouvelle-Aquitaine,46.008532,1.054965,RATP_Open_Data_2024,2024-11-02 00:00:00
2024-02-23 00:00:00,1.823,3.65,3.94,Paris,5.75,Pays de la Loire,48.888933,4.844795,Météo-France,2024-05-14 00:00:00
2024-10-18 00:00:00,1.685,4.71,3.84,Lille,6.09,Grand Est,48.15657,-1.082903,Météo-France,2024-01-06 00:00:00
2024-06-15 00:00:00,1.968,4.92,5.92,Toulouse,8.73,Grand Est,48.220008,3.953416,Data.gouv.fr,2024-12-02 00:00:00
2024-05-05 00:00:00,1.802,1.69,2.1,Strasbourg,7.78,Pays de la Loire,51.64415,4.912076,SNCF_Open_Data,2024-11-25 00:00:00
2024-04-02 00:00:00,1.83,7.46,7.48,Nantes,2.94,Pays de la Loire,51.760095,2.329786,SNCF_Open_Data,2024-03-30 00:00:00
2024-10-20 00:00:00,1.85,7.28,3.6,Toulouse,8.37,Hauts-de-France,45.498874,0.045853,Météo-France,2024-12-16 00:00:00
2024-04-19 00:00:00,1.973,5.21,1.68,Lyon,4.19,Normandie,50.041105,3.00775,RATP_Open_Data_2024,2024-07-22 00:00:00
2024-08-27 00:00:00,1.747,5.31,2.16,Nice,3.11,Auvergne-Rhône-Alpes,48.200736,2.465221,Airparif,2024-04-16 00:00:00
2024-11-29 00:00:00,1.792,3.81,7.61,Lyon,4.61,Pays de la Loire,51.366288,3.512633,SNCF_Open_Data,2024-07-22 00:00:00
2024-09-29 00:00:00,1.94,6.63,7.14,Nantes,1.95,Grand Est,48.789797,1.790105,Data.gouv.fr,2024-01-08 00:00:00
2024-08-06 00:00:00,1.899,1.63,4.67,Paris,2.86,Grand Est,48.655625,1.420315,Météo-France,2024-07-31 00:00:00
2024-08-04 00:00:00,1.764,5.74,4.97,Lille,4.52,Normandie,51.331024,2.951476,RATP_Open_Data_2024,2024-11-17 00:00:00
2024-09-12 00:00:00,1.777,8.33,2.58,Paris,1.98,Île-de-France,48.821518,5.652271,SNCF_Open_Data,2024-07-26 00:00:00
2024-09-28 00:00:00,1.918,7.93,5.65,Marseille,3.86,Nouvelle-Aquitaine,47.70508,3.3644,Data.gouv.fr,2024-12-16 00:00:00
2024-08-27 00:00:00,1.763,4.14,6.08,Marseille,1.8,Hauts-de-France,45.195211,5.87167,SNCF_Open_Data,2024-03-18 00:00:00
2024-06-21 00:00:00,1.812,7.64,5.02,Bordeaux,7.17,Bretagne,51.848011,6.310572,SNCF_Open_Data,2024-06-19 00:00:00
2024-11-06 00:00:00,1.893,6.84,7.89,Nantes,3.25,Île-de-France,47.327936,1.674492,SNCF_Open_Data,2024-09-17 00:00:00
2024-11-06 00:00:00,1.835,2.8,2.15,Nice,5.31,Bretagne,52.494339,1.978918,RATP_Open_Data_2024,2024-07-06 00:00:00
2024-07-09 00:00:00,1.694,1.28,3.73,Marseille,8.76,Occitanie,49.331574,2.696273,Airparif,2024-12-09 00:00:00
2024-03-18 00:00:00,1.943,4.91,8.38,Lille,6.49,Occitanie,45.825732,6.190106,Airparif,2024-06-27 00:00:00
2024-03-20 00:00:00,1.764,5.88,6.24,Nice,7.12,Hauts-de-France,52.256943,4.880197,RATP_Open_Data_2024,2024-04-15 00:00:00
2024-01-26 00:00:00,1.717,6.01,8.04,Bordeaux,6.57,Grand Est,48.523762,4.703133,RATP_Open_Data_2024,2024-06-30 00:00:00
2024-11-12 00:00:00,1.739,7.77,5.62,Lyon,4.05,Provence-Alpes-Côte d'Azur,49.738161,-1.040442,Data.gouv.fr,2024-06-20 00:00:00
2024-09-04 00:00:00,1.902,8.11,6.28,Bordeaux,7.73,Île-de-France,47.484865,5.967965,Airparif,2024-06-11 00:00:00
2024-03-08 00:00:00,1.853,2.78,3.58,Strasbourg,8.75,Pays de la Loire,46.836108,-0.308523,RATP_Open_Data_2024,2024-09-05 00:00:00
2024-08-18 00:00:00,1.981,8.66,2.8,Montpellier,4.63,Provence-Alpes-Côte d'Azur,52.607351,5.88552,Data.gouv.fr,2024-04-03 00:00:00
2024-04-30 00:00:00,1.965,8.63,2.03,Nantes,8.73,Hauts-de-France,49.379267,5.59337,SNCF_Open_Data,2024-04-03 00:00:00
2024-10-14 00:00:00,1.774,8.48,7.05,Lyon,1.94,Normandie,46.807297,0.051741,Airparif,2024-05-04 00:00:00
2024-08-21 00:00:00,1.719,2.91,2.28,Bordeaux,4.78,Nouvelle-Aquitaine,45.855296,2.68348,Météo-France,2024-06-01 00:00:00
2024-05-21 00:00:00,1.898,3.83,1.3,Bordeaux,3.57,Nouvelle-Aquitaine,50.424537,2.775619,Airparif,2024-08-03 00:00:00
2024-12-18 00:00:00,1.903,5.35,7.76,Marseille,3.16,Pays de la Loire,50.290515,-1.462089,SNCF_Open_Data,2024-11-04 00:00:00
2024-05-27 00:00:00,1.69,7.83,8.6,Nantes,3.76,Occitanie,49.102124,1.734478,Data.gouv.fr,2024-01-07 00:00:00
2024-03-03 00:00:00,1.789,7.69,6.06,Toulouse,1.58,Provence-Alpes-Côte d'Azur,46.268481,3.56852,Météo-France,2024-01-28 00:00:00
2024-02-29 00:00:00,1.929,2.7,5.29,Lille,6.58,Provence-Alpes-Côte d'Azur,48.688409,4.636436,Météo-France,2024-07-26 00:00:00
2024-06-22 00:00:00,1.811,3.21,7.02,Lille,3.57,Occitanie,49.466014,3.603817,RATP_Open_Data_2024,2024-08-05 00:00:00
2024-07-09 00:00:00,1.754,6.66,5.38,Lyon,3.63,Occitanie,50.158304,4.241226,Data.gouv.fr,2024-08-02 00:00:00
2024-08-06 00:00:00,1.711,1.49,6.2,Nantes,7.69,Provence-Alpes-Côte d'Azur,49.319824,0.622127,Airparif,2024-12-15 00:00:00
2024-05-15 00:00:00,1.775,8.48,2.95,Strasbourg,3.1,Île-de-France,49.700676,-0.41234,Airparif,2024-10-23 00:00:00
2024-05-02 00:00:00,1.781,1.46,3.4,Lille,5.21,Île-de-France,51.878973,-0.922083,Airparif,2024-05-14 00:00:00
2024-04-03 00:00:00,1.791,3.25,3.23,Paris,4.8,Hauts-de-France,49.128643,0.514488,Data.gouv.fr,2024-09-30 00:00:00
2024-07-05 00:00:00,1.937,1.95,2.7,Marseille,4.99,Normandie,50.371764,4.102447,Airparif,2024-04-10 00:00:00
2024-03-03 00:00:00,1.706,4.8,3.46,Paris,4.28,Hauts-de-France,47.71686,-0.067908,RATP_Open_Data_2024,2024-11-08 00:00:00
2024-05-25 00:00:00,1.914,6.7,6.64,Toulouse,2.38,Nouvelle-Aquitaine,47.837389,-1.000108,Data.gouv.fr,2024-12-20 00:00:00
2024-02-19 00:00:00,1.78,7.3,2.7,Lyon,6.82,Pays de la Loire,45.332437,-0.068592,Airparif,2024-10-12 00:00:00
2024-04-30 00:00:00,1.975,3.52,7.57,Montpellier,7.06,Auvergne-Rhône-Alpes,44.896127,0.006295,RATP_Open_Data_2024,2024-02-25 00:00:00
2024-08-12 00:00:00,1.764,3.9,4.96,Montpellier,2.43,Provence-Alpes-Côte d'Azur,50.057946,2.350097,RATP_Open_Data_2024,2024-09-17 00:00:00
2024-08-26 00:00:00,1.717,1.82,4.44,Marseille,2.46,Pays de la Loire,46.899664,1.1862,RATP_Open_Data_2024,2024-06-25 00:00:00
2024-02-22 00:00:00,1.742,5.09,4.9,Marseille,6.79,Nouvelle-Aquitaine,49.172716,3.549197,Data.gouv.fr,2024-04-22 00:00:00
2024-05-27 00:00:00,1.982,4.5,2.42,Lyon,1.42,Pays de la Loire,50.665034,1.180462,Météo-France,2024-01-09 00:00:00
2024-05-23 00:00:00,1.886,2.01,8.03,Strasbourg,2.4,Auvergne-Rhône-Alpes,51.465589,1.920804,RATP_Open_Data_2024,2024-01-20 00:00:00
2024-07-07 00:00:00,1.795,3.56,2.95,Nantes,4.94,Normandie,50.995935,4.868194,Airparif,2024-11-06 00:00:00
2024-04-11 00:00:00,1.963,4.38,4.17,Marseille,8.09,Pays de la Loire,48.009774,0.867513,Data.gouv.fr,2024-10-11 00:00:00
2024-03-16 00:00:00,1.867,3.7,4.35,Bordeaux,4.82,Occitanie,45.496367,1.712362,SNCF_Open_Data,2024-02-16 00:00:00
2024-05-08 00:00:00,1.686,4.13,4.9,Nantes,3.33,Nouvelle-Aquitaine,51.567852,2.570124,Météo-France,2024-04-25 00:00:00
2024-09-18 00:00:00,1.724,4.13,6.75,Lyon,6.63,Auvergne-Rhône-Alpes,49.851602,1.140092,SNCF_Open_Data,2024-02-06 00:00:00
2024-12-03 00:00:00,1.846,6.79,7.04,Lyon,2.63,Nouvelle-Aquitaine,45.282591,5.338472,Data.gouv.fr,2024-03-11 00:00:00
2024-01-13 00:00:00,1.692,6.26,4.19,Paris,5.89,Occitanie,50.756962,-1.503335,SNCF_Open_Data,2024-04-14 00:00:00
2024-08-20 00:00:00,1.853,8.68,1.91,Montpellier,2.87,Bretagne,52.389049,4.796159,SNCF_Open_Data,2024-02-06 00:00:00
2024-03-15 00:00:00,1.688,4.4,6.26,Marseille,3.65,Pays de la Loire,50.795414,-0.358856,Airparif,2024-05-05 00:00:00
2024-04-08 00:00:00,1.846,7.65,1.26,Toulouse,3.75,Auvergne-Rhône-Alpes,45.475415,-0.578826,SNCF_Open_Data,2024-07-23 00:00:00
2024-03-19 00:00:00,1.929,4.1,6.05,Nice,7.85,Nouvelle-Aquitaine,46.82512,4.377249,SNCF_Open_Data,2024-06-19 00:00:00
2024-07-13 00:00:00,1.985,5.3,6.83,Marseille,8.52,Île-de-France,49.362646,4.400546,Météo-France,2024-08-03 00:00:00
2024-09-28 00:00:00,1.871,2.4,3.59,Montpellier,2.0,Hauts-de-France,52.536558,4.170316,Météo-France,2024-11-16 00:00:00
2024-06-28 00:00:00,1.859,3.13,6.46,Nantes,2.91,Bretagne,50.056569,5.799818,RATP_Open_Data_2024,2024-01-16 00:00:00
2024-04-27 00:00:00,1.827,4.49,4.81,Paris,2.44,Île-de-France,47.663028,0.356987,Airparif,2024-09-28 00:00:00
2024-03-03 00:00:00,1.782,3.12,3.48,Montpellier,3.76,Nouvelle-Aquitaine,52.009795,-0.862354,RATP_Open_Data_2024,2024-03-15 00:00:00
2024-10-19 00:00:00,1.938,4.86,2.66,Nice,6.73,Hauts-de-France,50.109662,1.50619,SNCF_Open_Data,2024-04-27 00:00:00
2024-12-05 00:00:00,1.755,1.86,6.84,Paris,4.15,Bretagne,45.646968,1.307532,SNCF_Open_Data,2024-01-18 00:00:00
2024-07-17 00:00:00,1.85,8.73,2.02,Montpellier,2.42,Auvergne-Rhône-Alpes,51.125404,2.414432,SNCF_Open_Data,2024-02-14 00:00:00
2024-09-08 00:00:00,1.705,4.4,4.85,Strasbourg,5.11,Nouvelle-Aquitaine,51.787541,-0.568795,Météo-France,2024-08-10 00:00:00
2024-09-22 00:00:00,1.922,2.96,7.3,Nantes,4.12,Grand Est,47.541923,-1.02749,RATP_Open_Data_2024,2024-12-14 00:00:00
2024-03-12 00:00:00,1.69,4.38,7.41,Toulouse,5.48,Pays de la Loire,49.635807,3.115432,Météo-France,2024-05-15 00:00:00
2024-04-05 00:00:00,1.788,2.07,1.67,Lyon,4.15,Bretagne,45.433944,4.086192,RATP_Open_Data_2024,2024-01-03 00:00:00
2024-12-24 00:00:00,1.773,4.46,1.31,Nice,7.24,Normandie,49.573943,2.361631,Airparif,2024-02-13 00:00:00
2024-05-26 00:00:00,1.762,4.53,6.12,Toulouse,8.05,Pays de la Loire,51.880223,5.579504,SNCF_Open_Data,2024-10-27 00:00:00
2024-11-12 00:00:00,1.846,7.8,8.49,Bordeaux,5.83,Hauts-de-France,52.492983,2.797169,Data.gouv.fr,2024-08-07 00:00:00
2024-10-05 00:00:00,1.893,7.72,3.55,Marseille,5.98,Pays de la Loire,50.594424,5.871884,SNCF_Open_Data,2024-07-01 00:00:00
2024-08-12 00:00:00,1.762,4.29,6.03,Toulouse,1.95,Pays de la Loire,50.685014,2.227535,SNCF_Open_Data,2024-01-22 00:00:00
2024-03-22 00:00:00,1.777,6.85,5.65,Strasbourg,8.04,Nouvelle-Aquitaine,45.302318,-0.314876,SNCF_Open_Data,2024-02-08 00:00:00
2024-11-21 00:00:00,1.723,8.79,1.3,Nantes,8.03,Normandie,45.306769,4.781196,SNCF_Open_Data,2024-01-09 00:00:00
2024-09-13 00:00:00,1.775,2.67,6.69,Strasbourg,3.7,Grand Est,46.847324,4.204328,SNCF_Open_Data,2024-10-05 00:00:00
2024-09-05 00:00:00,1.878,3.36,3.91,Nantes,8.03,Grand Est,46.401335,3.49312,Météo-France,2024-07-07 00:00:00
2024-11-10 00:00:00,1.692,2.32,3.57,Marseille,7.59,Hauts-de-France,49.529361,2.373133,Airparif,2024-08-15 00:00:00
2024-11-03 00:00:00,1.947,1.98,8.28,Lille,8.48,Occitanie,52.441354,5.863134,Météo-France,2024-06-22 00:00:00
2024-01-27 00:00:00,1.778,1.93,4.57,Toulouse,6.4,Île-de-France,50.655524,-0.058734,SNCF_Open_Data,2024-02-18 00:00:00
2024-06-22 00:00:00,1.86,8.53,2.0,Strasbourg,4.38,Nouvelle-Aquitaine,49.681287,2.213303,Météo-France,2024-12-18 00:00:00
2024-02-24 00:00:00,1.712,8.71,8.28,Lille,6.95,Pays de la Loire,52.694519,-0.655519,Data.gouv.fr,2024-05-05 00:00:00
2024-03-10 00:00:00,1.901,5.75,3.46,Marseille,3.78,Nouvelle-Aquitaine,48.053739,-1.281485,RATP_Open_Data_2024,2024-06-29 00:00:00
2024-05-13 00:00:00,1.954,1.6,1.79,Marseille,5.17,Auvergne-Rhône-Alpes,50.5084,5.68011,SNCF_Open_Data,2024-05-06 00:00:00
2024-04-16 00:00:00,1.974,7.29,2.65,Lille,4.56,Hauts-de-France,47.847399,2.616568,RATP_Open_Data_2024,2024-11-09 00:00:00
2024-09-03 00:00:00,1.798,2.05,3.95,Paris,4.34,Auvergne-Rhône-Alpes,50.368114,-1.550051,Météo-France,2024-10-29 00:00:00
2024-07-28 00:00:00,1.99,4.24,1.68,Nantes,2.63,Pays de la Loire,45.345916,1.966345,Météo-France,2024-08-14 00:00:00
2024-01-09 00:00:00,1.875,5.73,2.22,Bordeaux,1.96,Grand Est,47.720158,1.308243,SNCF_Open_Data,2024-02-14 00:00:00
2024-08-15 00:00:00,1.894,2.23,7.81,Strasbourg,1.45,Hauts-de-France,49.933924,2.247185,Data.gouv.fr,2024-05-05 00:00:00
2024-11-29 00:00:00,1.791,3.55,6.88,Lille,7.67,Île-de-France,46.275507,-0.232332,Airparif,2024-10-14 00:00:00
2024-03-21 00:00:00,1.709,5.4,3.09,Montpellier,1.27,Pays de la Loire,49.461841,3.512225,Data.gouv.fr,2024-04-26 00:00:00
2024-09-19 00:00:00,1.873,1.22,2.53,Paris,3.41,Pays de la Loire,50.792523,5.622937,SNCF_Open_Data,2024-07-25 00:00:00
2024-01-06 00:00:00,1.837,5.35,6.46,Lille,2.85,Nouvelle-Aquitaine,48.019677,2.193101,RATP_Open_Data_2024,2024-01-05 00:00:00
2024-10-18 00:00:00,1.933,4.09,6.22,Montpellier,5.61,Grand Est,52.119018,1.802434,Airparif,2024-12-15 00:00:00
2024-04-26 00:00:00,1.749,3.95,7.56,Nantes,5.55,Occitanie,50.423834,-0.379094,SNCF_Open_Data,2024-02-24 00:00:00
2024-10-15 00:00:00,1.695,3.94,2.46,Paris,7.06,Hauts-de-France,50.529841,5.226526,SNCF_Open_Data,2024-10-23 00:00:00
2024-04-26 00:00:00,1.758,1.88,8.45,Bordeaux,8.6,Provence-Alpes-Côte d'Azur,47.818993,1.692646,Météo-France,2024-03-12 00:00:00
2024-04-29 00:00:00,1.974,3.42,7.46,Lille,5.86,Nouvelle-Aquitaine,49.229562,0.939425,Airparif,2024-01-16 00:00:00
2024-10-02 00:00:00,1.94,7.38,4.72,Lyon,4.0,Bretagne,45.888928,0.426341,Airparif,2024-12-22 00:00:00
2024-12-16 00:00:00,1.7,3.47,3.54,Lille,1.93,Grand Est,46.177551,-0.266666,Météo-France,2024-07-23 00:00:00
2024-11-24 00:00:00,1.961,3.21,4.97,Nice,3.33,Île-de-France,45.1687,-0.365654,Airparif,2024-06-16 00:00:00
2024-04-13 00:00:00,1.903,3.94,7.49,Bordeaux,1.9,Auvergne-Rhône-Alpes,46.109553,4.650288,Météo-France,2024-05-30 00:00:00
2024-09-01 00:00:00,1.795,8.39,4.04,Toulouse,4.56,Auvergne-Rhône-Alpes,45.812147,0.065892,Airparif,2024-08-29 00:00:00
2024-03-08 00:00:00,1.754,5.38,3.98,Strasbourg,8.71,Occitanie,51.033071,1.100843,RATP_Open_Data_2024,2024-03-01 00:00:00
2024-01-08 00:00:00,1.83,6.25,8.48,Bordeaux,1.82,Pays de la Loire,49.106744,3.776049,Airparif,2024-11-24 00:00:00
2024-11-22 00:00:00,1.887,4.12,4.49,Bordeaux,4.27,Hauts-de-France,44.9203,1.639104,Data.gouv.fr,2024-06-29 00:00:00
2024-11-27 00:00:00,1.789,4.47,7.26,Bordeaux,6.93,Auvergne-Rhône-Alpes,46.268056,-1.519366,Airparif,2024-10-21 00:00:00
2024-11-22 00:00:00,1.876,2.43,6.56,Montpellier,4.5,Normandie,45.284595,2.751,Data.gouv.fr,2024-08-17 00:00:00
2024-10-03 00:00:00,1.696,6.55,3.9,Lille,2.09,Île-de-France,44.994926,-1.64151,Météo-France,2024-08-08 00:00:00
