col_date,col_heure,col_station,col_polluant,col_valeur,col_unite,col_indice_qualite,col_latitude,col_longitude
2024-10-15 00:00:00,8.08,Gare de l'Est 1,PM2.5,12.6,µg/m³,3.62,48.929495,1.479432
2024-04-01 00:00:00,7.31,Gare de Lyon 1,SO2,37.79,µg/m³,6.51,45.395277,-1.008207
2024-01-27 00:00:00,3.61,Saint-Jean 7,CO,62.9,µg/m³,4.77,48.067546,3.163619
2024-12-08 00:00:00,3.82,Saint-Jean 3,O3,7.07,µg/m³,2.54,51.284008,4.186322
2024-10-22 00:00:00,2.98,Matabiau 1,CO,41.81,µg/m³,6.38,52.322957,1.704525
2024-02-11 00:00:00,7.27,Saint-Jean 3,SO2,79.57,µg/m³,2.46,52.650169,0.460172
2024-07-05 00:00:00,4.5,Gare de Lyon 8,PM2.5,37.1,µg/m³,4.07,48.97057,-1.58409
2024-08-20 00:00:00,2.63,Gare de l'Est 9,PM10,43.83,µg/m³,5.48,49.899061,3.356188
2024-07-03 00:00:00,6.13,Gare de l'Est 2,CO,74.15,µg/m³,4.08,51.562812,-1.354774
2024-06-10 00:00:00,3.38,Gare du Nord 2,NO2,7.38,µg/m³,5.97,49.893963,0.797835
2024-03-04 00:00:00,2.74,Part-Dieu 8,SO2,70.92,µg/m³,7.24,50.516837,-0.65445
2024-11-20 00:00:00,5.43,Saint-Charles 6,PM2.5,44.26,µg/m³,4.37,45.862953,-1.278877
2024-11-06 00:00:00,3.77,Haussmann Saint-Lazare 8,O3,27.71,µg/m³,4.36,46.401704,-0.782544
2024-09-07 00:00:00,2.09,Gare de l'Est 2,O3,68.94,µg/m³,3.73,50.827157,1.464574
2024-09-12 00:00:00,4.99,Gare du Nord 6,PM2.5,49.3,µg/m³,4.25,45.333604,-0.683718
2024-09-13 00:00:00,3.12,Haussmann Saint-Lazare 5,NO2,41.11,µg/m³,1.43,50.153009,1.281685
2024-05-06 00:00:00,3.16,Gare du Nord 8,NO2,50.34,µg/m³,4.75,48.95469,4.219137
2024-03-27 00:00:00,4.99,Haussmann Saint-Lazare 9,NO2,70.69,µg/m³,7.19,46.084122,5.28824
2024-09-24 00:00:00,5.43,Haussmann Saint-Lazare 4,CO,55.15,µg/m³,7.3,48.578492,-0.773401
2024-01-10 00:00:00,3.68,Montparnasse 2,NO2,25.84,µg/m³,1.63,47.600666,0.820039
2024-11-22 00:00:00,6.85,Saint-Jean 2,NO2,72.1,µg/m³,6.2,50.469648,-1.109481
2024-03-15 00:00:00,7.91,Haussmann Saint-Lazare 6,O3,26.6,µg/m³,1.38,46.684352,3.701377
2024-03-10 00:00:00,6.24,Gare de Lyon 9,SO2,41.42,µg/m³,1.26,45.89895,5.268788
2024-11-02 00:00:00,4.11,Gare de l'Est 8,CO,9.38,µg/m³,5.22,47.470602,2.679735
2024-10-21 00:00:00,1.36,Saint-Charles 3,O3,54.51,µg/m³,2.48,48.292609,2.689711
2024-02-22 00:00:00,4.93,Montparnasse 9,O3,3.83,µg/m³,6.26,45.858196,-1.295708
2024-06-27 00:00:00,1.72,Gare de Lyon 4,SO2,76.67,µg/m³,4.22,51.295183,6.048967
2024-03-01 00:00:00,1.66,Saint-Jean 6,SO2,65.74,µg/m³,6.28,48.21167,0.62803
2024-01-25 00:00:00,4.1,Saint-Jean 8,NO2,77.06,µg/m³,7.41,51.220411,3.740551
2024-08-12 00:00:00,2.14,Saint-Charles 1,O3,51.2,µg/m³,1.93,46.38453,4.144721
2024-12-06 00:00:00,5.03,Haussmann Saint-Lazare 4,PM10,37.67,µg/m³,4.99,44.87662,5.159315
2024-03-12 00:00:00,5.13,Gare du Nord 4,PM10,14.79,µg/m³,7.54,49.415129,0.781376
2024-05-03 00:00:00,6.88,Matabiau 7,CO,22.67,µg/m³,8.08,52.55732,4.6705
2024-09-03 00:00:00,8.61,Saint-Charles 1,O3,36.51,µg/m³,6.16,51.659364,1.010924
2024-08-29 00:00:00,1.32,Gare de l'Est 6,CO,84.66,µg/m³,2.26,47.326943,5.147263
2024-07-26 00:00:00,7.09,Saint-Charles 4,PM2.5,9.97,µg/m³,2.23,47.979427,6.286154
2024-01-15 00:00:00,1.94,Saint-Jean 2,SO2,18.93,µg/m³,4.91,49.315052,1.997721
2024-04-23 00:00:00,1.23,Part-Dieu 9,CO,20.33,µg/m³,5.96,51.082611,-1.148636
2024-04-16 00:00:00,6.66,Gare de l'Est 5,PM2.5,78.99,µg/m³,3.6,47.989897,5.800928
2024-02-14 00:00:00,6.07,Gare de Lyon 2,CO,12.44,µg/m³,2.86,47.380211,5.434593
2024-07-14 00:00:00,2.88,Gare de Lyon 6,PM2.5,56.01,µg/m³,1.6,46.949297,-0.819161
2024-04-30 00:00:00,1.41,Part-Dieu 3,O3,34.39,µg/m³,8.65,51.169288,1.301089
2024-03-25 00:00:00,2.96,Part-Dieu 1,O3,60.61,µg/m³,7.63,49.237559,3.432362
2024-06-24 00:00:00,5.16,Saint-Jean 7,O3,52.1,µg/m³,6.04,47.441447,6.043981
2024-03-26 00:00:00,7.36,Matabiau 1,O3,35.84,µg/m³,6.64,46.778404,-0.990317
2024-09-21 00:00:00,8.66,Montparnasse 1,PM2.5,58.84,µg/m³,6.79,52.349455,3.012436
2024-05-08 00:00:00,7.71,Matabiau 9,PM10,14.35,µg/m³,2.89,48.643907,3.709634
2024-08-04 00:00:00,3.68,Gare du Nord 7,NO2,27.99,µg/m³,8.13,45.411323,2.781247
2024-05-13 00:00:00,6.54,Part-Dieu 4,O3,75.25,µg/m³,2.66,45.519937,0.429494
2024-07-24 00:00:00,1.82,Gare du Nord 3,NO2,16.44,µg/m³,5.65,46.579896,2.859252
2024-06-24 00:00:00,6.54,Haussmann Saint-Lazare 3,SO2,13.9,µg/m³,5.07,47.879348,4.789018
2024-11-17 00:00:00,1.65,Gare de l'Est 5,O3,45.76,µg/m³,5.49,50.80748,1.016457
2024-05-20 00:00:00,5.86,Matabiau 7,SO2,18.61,µg/m³,1.7,48.395836,-1.499584
2024-10-29 00:00:00,3.22,Gare de Lyon 5,PM2.5,31.33,µg/m³,8.17,48.97566,3.57272
2024-10-22 00:00:00,6.44,Gare de l'Est 6,SO2,58.53,µg/m³,6.46,48.432999,-1.413948
2024-12-14 00:00:00,8.55,Montparnasse 1,O3,63.08,µg/m³,2.13,49.255229,3.788102
2024-05-10 00:00:00,5.83,Saint-Charles 8,CO,39.48,µg/m³,6.86,51.956176,1.228992
2024-09-30 00:00:00,4.25,Saint-Charles 3,PM10,80.0,µg/m³,1.91,47.195664,-1.524072
2024-08-10 00:00:00,5.82,Haussmann Saint-Lazare 6,PM10,70.11,µg/m³,7.64,51.752526,6.00909
2024-04-22 00:00:00,6.08,Matabiau 6,SO2,62.19,µg/m³,4.33,48.21217,2.969089
2024-10-01 00:00:00,2.61,Gare de Lyon 4,PM2.5,74.36,µg/m³,1.93,48.97436,3.184017
2024-04-17 00:00:00,3.88,Saint-Charles 8,SO2,12.71,µg/m³,2.34,47.693332,-1.226022
2024-09-15 00:00:00,6.55,Saint-Jean 5,O3,36.91,µg/m³,2.29,52.626751,3.091895
2024-07-24 00:00:00,8.14,Montparnasse 9,O3,28.94,µg/m³,6.46,49.45173,0.332389
2024-04-12 00:00:00,6.39,Saint-Charles 2,CO,3.73,µg/m³,7.19,46.111977,3.186611
2024-08-30 00:00:00,3.17,Matabiau 7,O3,38.91,µg/m³,1.31,51.57361,3.777017
2024-03-27 00:00:00,2.32,Gare du Nord 7,NO2,74.55,µg/m³,8.15,51.993931,4.582429
2024-04-02 00:00:00,8.47,Saint-Charles 4,PM10,13.93,µg/m³,8.01,46.625849,2.948659
2024-03-27 00:00:00,3.9,Gare du Nord 8,CO,4.49,µg/m³,3.01,52.08208,2.83096
2024-09-03 00:00:00,1.23,Montparnasse 5,CO,41.93,µg/m³,5.5,47.711335,4.818629
2024-06-03 00:00:00,7.59,Gare de l'Est 8,NO2,46.87,µg/m³,6.7,51.561102,-0.424817
2024-01-30 00:00:00,5.9,Matabiau 8,O3,18.3,µg/m³,5.0,50.073931,1.37278
2024-03-22 00:00:00,1.48,Montparnasse 8,O3,73.82,µg/m³,4.34,47.399714,0.7434
2024-08-16 00:00:00,1.55,Gare du Nord 2,SO2,46.66,µg/m³,8.41,45.406947,4.638133
2024-08-11 00:00:00,6.49,Part-Dieu 9,PM10,59.45,µg/m³,6.18,46.361555,3.838299
2024-12-15 00:00:00,6.22,Gare de l'Est 1,PM2.5,40.54,µg/m³,2.0,46.78674,4.171229
2024-05-02 00:00:00,7.96,Gare de Lyon 2,PM2.5,6.59,µg/m³,2.46,52.336975,3.745255
2024-10-19 00:00:00,3.83,Montparnasse 4,PM2.5,56.51,µg/m³,4.13,51.284439,5.66622
2024-07-22 00:00:00,8.46,Gare de l'Est 3,PM2.5,7.56,µg/m³,2.64,50.420554,3.034856
2024-06-21 00:00:00,8.24,Gare de l'Est 7,O3,39.16,µg/m³,8.42,47.810334,-1.382525
2024-02-19 00:00:00,4.6,Haussmann Saint-Lazare 4,NO2,59.95,µg/m³,3.98,49.919154,-0.193247
2024-07-30 00:00:00,2.35,Haussmann Saint-Lazare 3,CO,11.01,µg/m³,6.61,52.324166,-0.029299
2024-10-01 00:00:00,1.57,Montparnasse 8,O3,34.33,µg/m³,5.75,48.068887,4.906788
2024-02-25 00:00:00,3.11,Saint-Jean 2,SO2,67.14,µg/m³,3.05,49.143061,-0.173409
2024-01-02 00:00:00,7.91,Saint-Charles 3,SO2,57.18,µg/m³,7.57,47.144981,6.240507
2024-04-14 00:00:00,6.78,Gare de l'Est 9,NO2,76.78,µg/m³,2.81,47.957714,0.21146
2024-02-09 00:00:00,6.14,Matabiau 8,NO2,82.22,µg/m³,5.2,50.963355,4.37588
2024-12-21 00:00:00,6.54,Gare de Lyon 8,NO2,18.52,µg/m³,2.92,49.738284,2.418905
2024-07-06 00:00:00,8.45,Part-Dieu 4,NO2,45.79,µg/m³,7.12,49.130233,1.606757
2024-10-02 00:00:00,8.37,Part-Dieu 8,NO2,63.28,µg/m³,3.05,46.603833,4.164372
2024-01-23 00:00:00,5.74,Saint-Jean 8,SO2,8.16,µg/m³,6.52,51.057642,0.297576
2024-02-01 00:00:00,7.31,Gare de l'Est 3,PM10,72.08,µg/m³,5.88,47.706032,0.105563
2024-08-01 00:00:00,1.38,Haussmann Saint-Lazare 6,O3,48.94,µg/m³,6.99,50.05535,3.855715
2024-05-13 00:00:00,4.94,Part-Dieu 3,SO2,62.21,µg/m³,7.5,52.282955,4.28215
2024-03-28 00:00:00,3.83,Part-Dieu 6,O3,60.76,µg/m³,2.88,49.701978,-0.242189
2024-09-19 00:00:00,5.85,Matabiau 4,PM10,22.46,µg/m³,1.63,47.827828,-0.070731
2024-02-26 00:00:00,5.97,Gare de Lyon 4,PM2.5,13.04,µg/m³,5.67,49.813382,-1.000775
2024-12-08 00:00:00,8.54,Saint-Charles 3,SO2,76.81,µg/m³,2.27,46.826869,2.00229
2024-02-04 00:00:00,6.03,Gare du Nord 3,SO2,6.2,µg/m³,8.74,48.186315,4.444197
2024-01-15 00:00:00,4.52,Gare de Lyon 6,NO2,35.53,µg/m³,7.49,48.348857,-1.508937
2024-06-08 00:00:00,8.18,Gare de Lyon 7,PM2.5,83.63,µg/m³,5.69,51.775288,5.964728
2024-12-22 00:00:00,7.9,Saint-Charles 8,NO2,37.69,µg/m³,6.67,45.732753,6.171503
2024-03-25 00:00:00,6.6,Saint-Jean 2,SO2,17.98,µg/m³,5.73,49.006822,3.409177
2024-06-26 00:00:00,6.3,Matabiau 1,PM10,52.47,µg/m³,1.2,45.059138,-1.610815
2024-01-25 00:00:00,1.74,Haussmann Saint-Lazare 8,NO2,16.42,µg/m³,5.54,47.321225,3.194938
2024-07-08 00:00:00,1.82,Saint-Jean 5,NO2,49.1,µg/m³,5.17,49.167755,3.611606
2024-12-15 00:00:00,8.01,Gare du Nord 3,SO2,21.45,µg/m³,3.02,48.657136,4.505814
2024-09-30 00:00:00,7.23,Gare de l'Est 9,PM2.5,20.89,µg/m³,4.4,51.293772,2.589495
2024-04-30 00:00:00,5.2,Saint-Jean 7,PM10,31.69,µg/m³,1.68,48.911768,5.830618
2024-09-02 00:00:00,5.59,Haussmann Saint-Lazare 5,O3,36.74,µg/m³,7.07,45.943984,-0.494978
2024-06-19 00:00:00,5.21,Gare du Nord 2,PM10,28.06,µg/m³,6.76,47.544764,6.186604
2024-09-12 00:00:00,6.86,Montparnasse 6,NO2,44.05,µg/m³,1.94,51.393734,1.676839
2024-10-19 00:00:00,5.63,Part-Dieu 2,O3,53.76,µg/m³,4.74,48.441196,0.579672
2024-09-06 00:00:00,1.34,Matabiau 1,SO2,77.48,µg/m³,1.41,50.745541,-0.444494
2024-06-12 00:00:00,2.93,Montparnasse 4,SO2,80.13,µg/m³,1.88,49.667217,0.391558
2024-03-05 00:00:00,7.32,Saint-Jean 5,PM10,19.22,µg/m³,4.08,50.364679,0.62132
2024-12-24 00:00:00,7.57,Matabiau 5,SO2,51.44,µg/m³,6.03,46.99337,5.920753
2024-01-16 00:00:00,6.53,Saint-Charles 4,NO2,17.08,µg/m³,6.21,47.619699,2.945935
2024-01-06 00:00:00,5.94,Gare de l'Est 8,CO,12.46,µg/m³,4.54,51.413865,6.347617
2024-04-09 00:00:00,2.58,Saint-Charles 7,NO2,10.95,µg/m³,8.31,51.140474,4.331126
2024-01-02 00:00:00,4.72,Saint-Charles 8,PM10,34.43,µg/m³,6.56,49.172243,4.070119
2024-08-22 00:00:00,4.83,Part-Dieu 3,PM2.5,53.44,µg/m³,2.37,45.306979,0.923967
2024-02-20 00:00:00,8.27,Haussmann Saint-Lazare 6,O3,2.77,µg/m³,6.86,48.076768,2.925502
2024-11-14 00:00:00,7.4,Gare de Lyon 1,SO2,49.63,µg/m³,3.12,50.360314,1.443852
2024-07-26 00:00:00,1.46,Saint-Jean 8,O3,47.94,µg/m³,7.46,45.606122,1.056786
2024-11-22 00:00:00,6.57,Gare du Nord 5,NO2,32.04,µg/m³,4.58,47.43747,5.647058
2024-01-01 00:00:00,5.22,Haussmann Saint-Lazare 6,O3,7.71,µg/m³,6.75,51.390521,1.217424
2024-01-31 00:00:00,6.99,Haussmann Saint-Lazare 4,PM10,3.7,µg/m³,6.82,49.067811,1.873902
2024-09-07 00:00:00,8.16,Saint-Charles 2,PM2.5,13.4,µg/m³,5.2,47.059461,1.987667
2024-12-16 00:00:00,2.61,Saint-Charles 6,O3,59.42,µg/m³,8.27,44.96296,2.906743
2024-10-17 00:00:00,2.16,Montparnasse 2,PM10,35.09,µg/m³,2.09,49.98083,4.54355
2024-02-09 00:00:00,8.38,Gare du Nord 7,O3,9.35,µg/m³,5.08,46.452482,5.384573
2024-09-11 00:00:00,5.49,Montparnasse 9,O3,26.47,µg/m³,7.44,52.586436,5.064459
2024-05-17 00:00:00,8.41,Haussmann Saint-Lazare 5,SO2,35.38,µg/m³,4.46,45.422628,4.391053
2024-03-06 00:00:00,6.35,Montparnasse 6,PM10,36.28,µg/m³,4.06,48.245024,3.120284
2024-02-13 00:00:00,4.95,Gare de l'Est 9,NO2,30.19,µg/m³,3.56,52.678937,4.872014
2024-07-28 00:00:00,6.5,Haussmann Saint-Lazare 5,PM10,69.0,µg/m³,7.8,44.99156,3.902653
2024-11-14 00:00:00,4.38,Gare du Nord 8,SO2,41.78,µg/m³,2.67,51.369374,1.287988
2024-01-20 00:00:00,7.79,Montparnasse 4,PM10,65.52,µg/m³,5.92,47.940555,0.596094
2024-10-01 00:00:00,6.36,Montparnasse 6,NO2,27.6,µg/m³,8.53,46.357781,1.675225
2024-10-14 00:00:00,2.96,Saint-Jean 1,CO,75.87,µg/m³,5.09,52.637788,1.856437
2024-11-29 00:00:00,1.67,Part-Dieu 8,SO2,43.8,µg/m³,2.94,49.593728,5.503236
2024-09-07 00:00:00,2.0,Part-Dieu 1,CO,48.95,µg/m³,7.49,48.620203,-1.329942
2024-10-17 00:00:00,7.92,Montparnasse 3,O3,22.47,µg/m³,7.9,45.216817,-0.773292
2024-10-14 00:00:00,3.66,Gare de Lyon 9,CO,13.0,µg/m³,7.58,47.423369,3.316119
2024-06-02 00:00:00,7.93,Part-Dieu 1,PM2.5,9.55,µg/m³,6.29,52.211379,-0.524577
2024-03-08 00:00:00,3.39,Gare de Lyon 8,NO2,23.55,µg/m³,6.75,46.518248,3.407885
2024-01-12 00:00:00,1.4,Gare de l'Est 4,CO,8.26,µg/m³,8.4,50.711895,2.221602
2024-02-19 00:00:00,2.87,Matabiau 6,SO2,27.14,µg/m³,2.0,51.830769,4.22829
2024-02-05 00:00:00,2.45,Gare de l'Est 1,SO2,14.94,µg/m³,6.52,46.96641,-1.528908
2024-01-31 00:00:00,4.9,Montparnasse 2,CO,41.7,µg/m³,2.11,47.375137,6.225727
2024-05-28 00:00:00,7.03,Part-Dieu 4,PM2.5,77.21,µg/m³,4.66,51.07919,4.013532
2024-03-13 00:00:00,8.4,Gare de Lyon 8,PM10,2.99,µg/m³,5.6,51.605629,0.101125
2024-12-11 00:00:00,6.55,Saint-Charles 8,CO,44.22,µg/m³,1.4,48.598676,1.637883
2024-12-04 00:00:00,4.77,Matabiau 1,NO2,3.85,µg/m³,7.09,51.705833,3.306869
2024-10-02 00:00:00,7.55,Gare de l'Est 6,O3,38.76,µg/m³,2.43,48.574453,2.660998
2024-10-02 00:00:00,6.74,Part-Dieu 6,SO2,30.77,µg/m³,4.24,50.503033,1.870563
2024-11-17 00:00:00,4.0,Gare du Nord 5,PM10,30.61,µg/m³,3.82,51.320656,1.754413
2024-05-28 00:00:00,5.77,Saint-Charles 7,SO2,48.23,µg/m³,3.85,49.231353,0.018934
2024-06-29 00:00:00,3.52,Part-Dieu 3,CO,31.34,µg/m³,3.95,50.91476,1.922728
2024-05-15 00:00:00,7.65,Gare de l'Est 2,SO2,60.43,µg/m³,8.42,51.03117,3.344285
2024-05-21 00:00:00,3.74,Matabiau 7,O3,76.27,µg/m³,5.3,45.596475,6.113205
2024-01-27 00:00:00,7.55,Montparnasse 8,PM2.5,33.55,µg/m³,7.8,52.090438,-1.38767
2024-06-19 00:00:00,4.62,Gare de Lyon 9,PM10,49.27,µg/m³,4.46,51.735159,2.846744
2024-11-28 00:00:00,2.77,Part-Dieu 7,CO,60.55,µg/m³,7.08,45.772731,3.448646
2024-05-02 00:00:00,5.76,Matabiau 3,CO,17.57,µg/m³,7.98,50.894467,5.222798
2024-01-25 00:00:00,4.74,Gare du Nord 8,NO2,46.48,µg/m³,4.42,47.728151,-1.424205
2024-05-04 00:00:00,7.07,Gare de Lyon 9,SO2,62.31,µg/m³,1.58,49.202484,4.244326
2024-02-23 00:00:00,4.1,Gare du Nord 7,NO2,32.71,µg/m³,8.05,46.88596,3.088586
2024-10-18 00:00:00,5.94,Part-Dieu 5,PM10,78.68,µg/m³,6.74,52.44092,4.734056
2024-02-13 00:00:00,7.5,Gare de Lyon 4,NO2,53.96,µg/m³,2.35,49.242341,5.458782
2024-08-15 00:00:00,4.19,Matabiau 2,CO,28.42,µg/m³,7.22,45.434458,4.993427
2024-12-23 00:00:00,2.44,Haussmann Saint-Lazare 6,PM10,13.55,µg/m³,6.39,48.29953,1.688341
2024-08-22 00:00:00,1.4,Gare du Nord 1,SO2,54.76,µg/m³,5.69,51.766458,4.100363
2024-08-06 00:00:00,6.11,Gare du Nord 9,SO2,74.15,µg/m³,6.83,49.350774,5.812692
2024-07-10 00:00:00,7.29,Saint-Jean 1,SO2,52.27,µg/m³,6.3,47.286329,3.626844
2024-04-25 00:00:00,3.01,Saint-Charles 6,SO2,11.28,µg/m³,2.51,48.819928,0.252029
2024-04-04 00:00:00,1.29,Gare de Lyon 8,CO,50.13,µg/m³,5.74,52.416903,5.644564
2024-02-17 00:00:00,7.07,Saint-Charles 7,SO2,46.16,µg/m³,6.08,45.458305,5.769991
2024-11-13 00:00:00,2.59,Saint-Jean 9,NO2,55.51,µg/m³,2.9,49.62221,-1.316454
2024-02-11 00:00:00,5.63,Gare du Nord 8,SO2,84.35,µg/m³,3.93,48.158873,-0.871193
2024-07-29 00:00:00,8.18,Haussmann Saint-Lazare 8,PM2.5,51.03,µg/m³,1.89,45.155514,1.927442
2024-02-25 00:00:00,1.95,Part-Dieu 1,SO2,19.24,µg/m³,2.26,50.543515,2.912762
2024-09-15 00:00:00,5.16,Part-Dieu 7,O3,5.4,µg/m³,6.02,45.674655,0.417799
2024-08-01 00:00:00,5.2,Gare du Nord 7,SO2,55.23,µg/m³,1.38,52.21341,3.225437
2024-10-13 00:00:00,7.8,Montparnasse 8,O3,59.83,µg/m³,2.39,50.906211,1.318574
2024-03-11 00:00:00,6.15,Montparnasse 3,NO2,31.06,µg/m³,8.15,45.804978,-0.852605
2024-08-23 00:00:00,6.42,Haussmann Saint-Lazare 8,SO2,68.23,µg/m³,5.2,45.430823,1.573308
2024-08-05 00:00:00,2.14,Matabiau 3,SO2,83.26,µg/m³,5.63,45.469374,4.454132
2024-05-01 00:00:00,6.16,Saint-Charles 4,PM2.5,21.26,µg/m³,2.03,50.325392,-1.518146
2024-05-22 00:00:00,2.0,Haussmann Saint-Lazare 3,PM10,48.64,µg/m³,1.91,48.455825,5.563338
2024-07-26 00:00:00,4.31,Gare de l'Est 6,O3,25.4,µg/m³,7.73,48.727286,4.001439
2024-01-04 00:00:00,4.84,Gare du Nord 6,CO,42.65,µg/m³,2.31,49.926492,1.358319
2024-06-05 00:00:00,8.14,Montparnasse 4,SO2,71.92,µg/m³,4.99,48.541279,2.34317
2024-06-14 00:00:00,5.24,Saint-Charles 9,NO2,5.83,µg/m³,5.1,45.394617,2.801509
2024-11-11 00:00:00,2.21,Gare de Lyon 5,O3,14.06,µg/m³,4.57,50.296077,5.679082
2024-05-18 00:00:00,2.21,Gare de Lyon 6,NO2,79.83,µg/m³,8.32,46.601118,-0.582478
2024-11-09 00:00:00,4.8,Saint-Charles 6,PM2.5,50.95,µg/m³,1.77,50.287045,1.189629
2024-08-12 00:00:00,2.82,Matabiau 3,PM2.5,63.61,µg/m³,1.59,48.037947,0.163961
2024-04-23 00:00:00,2.78,Saint-Charles 3,NO2,55.1,µg/m³,8.19,46.190485,1.680384
2024-10-29 00:00:00,2.44,Gare de Lyon 3,NO2,71.95,µg/m³,7.41,49.019866,0.396806
2024-08-31 00:00:00,2.19,Gare du Nord 1,PM10,44.9,µg/m³,6.95,48.700568,-0.711131
2024-05-13 00:00:00,8.59,Montparnasse 6,SO2,76.3,µg/m³,8.35,48.224391,0.614288
2024-08-30 00:00:00,5.8,Montparnasse 7,SO2,66.67,µg/m³,5.1,51.429595,4.573227
2024-05-27 00:00:00,2.95,Gare de l'Est 3,PM2.5,23.11,µg/m³,2.0,48.031663,1.572303
2024-03-23 00:00:00,7.1,Haussmann Saint-Lazare 4,PM10,83.8,µg/m³,1.64,45.437521,5.188528
2024-10-16 00:00:00,5.0,Matabiau 2,SO2,72.91,µg/m³,3.87,48.347012,2.186799
2024-11-22 00:00:00,2.6,Matabiau 7,PM10,45.23,µg/m³,7.5,50.644245,-1.371867
2024-12-12 00:00:00,6.06,Saint-Charles 4,SO2,13.7,µg/m³,2.63,45.050404,5.845011
2024-06-02 00:00:00,6.72,Saint-Charles 4,PM10,60.06,µg/m³,8.15,51.541566,2.633598
2024-11-20 00:00:00,8.2,Matabiau 4,O3,7.55,µg/m³,8.4,49.999647,5.494039
2024-12-23 00:00:00,7.44,Part-Dieu 2,NO2,33.84,µg/m³,8.2,44.897684,2.520428
2024-10-10 00:00:00,3.58,Montparnasse 5,CO,76.04,µg/m³,5.78,45.793237,5.257612
2024-09-15 00:00:00,3.89,Part-Dieu 7,CO,75.81,µg/m³,6.6,47.806077,-0.352306
2024-10-25 00:00:00,7.38,Part-Dieu 4,NO2,52.0,µg/m³,5.51,51.382706,3.462681
2024-11-25 00:00:00,8.33,Saint-Charles 7,O3,42.84,µg/m³,8.56,51.506236,5.903618
2024-12-09 00:00:00,8.61,Montparnasse 4,CO,34.76,µg/m³,2.43,52.600617,0.008546
2024-09-10 00:00:00,1.42,Gare du Nord 1,NO2,55.46,µg/m³,7.23,51.318934,1.745336
2024-09-23 00:00:00,6.94,Gare de l'Est 7,PM10,52.95,µg/m³,1.95,49.359307,4.764193
2024-07-01 00:00:00,1.33,Saint-Jean 4,CO,61.13,µg/m³,3.54,52.56476,3.474594
2024-04-17 00:00:00,5.68,Saint-Charles 2,O3,5.76,µg/m³,1.46,47.246847,1.630884
2024-01-31 00:00:00,5.82,Haussmann Saint-Lazare 9,SO2,72.99,µg/m³,4.85,46.953148,3.912062
2024-08-23 00:00:00,3.96,Montparnasse 1,PM2.5,67.16,µg/m³,5.57,50.556288,1.197538
2024-02-25 00:00:00,5.52,Gare de l'Est 7,PM10,42.59,µg/m³,8.0,46.011818,5.226894
2024-04-08 00:00:00,3.0,Haussmann Saint-Lazare 1,CO,80.09,µg/m³,6.6,50.315341,3.753016
2024-01-06 00:00:00,4.83,Montparnasse 5,CO,25.5,µg/m³,6.71,48.034631,4.163533
2024-05-04 00:00:00,5.31,Haussmann Saint-Lazare 9,NO2,19.56,µg/m³,8.7,50.758985,-0.990606
2024-02-25 00:00:00,5.56,Saint-Charles 8,PM10,19.19,µg/m³,7.39,46.318434,2.856399
2024-10-01 00:00:00,3.61,Saint-Jean 9,NO2,84.47,µg/m³,6.97,46.888899,4.55632
2024-03-21 00:00:00,7.93,Haussmann Saint-Lazare 5,O3,69.99,µg/m³,3.39,49.334806,1.109773
2024-09-19 00:00:00,3.96,Haussmann Saint-Lazare 5,O3,12.93,µg/m³,3.35,46.722758,2.837824
2024-09-20 00:00:00,3.04,Saint-Jean 7,CO,26.8,µg/m³,4.0,47.01174,1.075199
2024-02-03 00:00:00,4.14,Gare de l'Est 8,O3,35.62,µg/m³,3.94,51.271208,5.893427
2024-11-15 00:00:00,7.81,Saint-Jean 1,O3,16.1,µg/m³,7.02,50.312158,3.981239
2024-08-21 00:00:00,6.5,Gare de Lyon 2,NO2,64.8,µg/m³,7.58,50.388017,2.551458
2024-07-09 00:00:00,3.42,Haussmann Saint-Lazare 7,O3,79.84,µg/m³,6.0,49.9861,0.977873
2024-04-26 00:00:00,5.88,Gare de Lyon 2,O3,33.23,µg/m³,4.03,52.486579,4.336558
2024-04-13 00:00:00,8.08,Gare du Nord 8,PM2.5,62.11,µg/m³,3.32,47.116276,3.45085
2024-05-28 00:00:00,4.7,Saint-Charles 7,O3,57.18,µg/m³,2.34,45.624516,-1.061072
2024-10-21 00:00:00,7.11,Saint-Charles 5,PM2.5,59.96,µg/m³,8.22,52.499329,1.176191
2024-10-26 00:00:00,5.63,Haussmann Saint-Lazare 5,PM10,56.25,µg/m³,8.52,49.969905,-1.523673
2024-05-14 00:00:00,1.33,Saint-Jean 4,PM2.5,16.8,µg/m³,4.44,49.44661,-0.541705
2024-05-18 00:00:00,7.33,Gare du Nord 2,CO,22.67,µg/m³,5.37,49.396729,2.136368
2024-03-19 00:00:00,3.66,Haussmann Saint-Lazare 3,SO2,81.52,µg/m³,8.46,46.539774,3.496036
2024-09-07 00:00:00,8.32,Haussmann Saint-Lazare 4,O3,71.96,µg/m³,4.45,51.576798,0.935386
2024-03-23 00:00:00,8.17,Gare du Nord 6,O3,70.34,µg/m³,5.21,49.202785,2.747779
2024-12-15 00:00:00,8.45,Saint-Jean 2,SO2,35.54,µg/m³,1.83,49.305568,4.698245
2024-10-15 00:00:00,4.37,Gare de Lyon 1,NO2,84.97,µg/m³,5.7,48.499021,0.581036
2024-10-23 00:00:00,5.15,Gare du Nord 4,CO,81.5,µg/m³,1.84,49.234106,1.108568
2024-09-27 00:00:00,1.38,Saint-Jean 3,SO2,19.44,µg/m³,4.53,47.668259,4.135993
