col_date,col_polluant,col_valeur,col_unite,col_ville,col_source,col_date_collecte
2024-09-21 00:00:00,SO2,21.54,µg/m³,Montpellier,Airparif,2024-07-05 00:00:00
2024-09-25 00:00:00,CO,79.45,µg/m³,Marseille,Météo-France,2024-06-19 00:00:00
2024-06-04 00:00:00,PM10,78.46,µg/m³,Marseille,Data.gouv.fr,2024-05-09 00:00:00
2024-10-04 00:00:00,O3,81.1,µg/m³,Montpellier,RATP_Open_Data_2024,2024-05-24 00:00:00
2024-04-25 00:00:00,O3,11.45,µg/m³,Paris,Data.gouv.fr,2024-04-08 00:00:00
2024-05-14 00:00:00,PM10,27.67,µg/m³,Lille,Airparif,2024-02-29 00:00:00
2024-09-06 00:00:00,SO2,32.38,µg/m³,Strasbourg,Airparif,2024-09-28 00:00:00
2024-12-07 00:00:00,PM2.5,45.22,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-12-20 00:00:00
2024-05-21 00:00:00,NO2,59.65,µg/m³,Nice,Météo-France,2024-01-02 00:00:00
2024-02-28 00:00:00,NO2,63.08,µg/m³,Bordeaux,Data.gouv.fr,2024-05-16 00:00:00
2024-12-07 00:00:00,SO2,69.28,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-08-04 00:00:00
2024-08-25 00:00:00,CO,74.52,µg/m³,Montpellier,Data.gouv.fr,2024-10-13 00:00:00
2024-06-30 00:00:00,O3,40.66,µg/m³,Strasbourg,Data.gouv.fr,2024-12-24 00:00:00
2024-03-27 00:00:00,NO2,7.18,µg/m³,Nantes,Météo-France,2024-01-14 00:00:00
2024-12-05 00:00:00,CO,60.97,µg/m³,Montpellier,RATP_Open_Data_2024,2024-01-07 00:00:00
2024-02-22 00:00:00,PM10,7.88,µg/m³,Marseille,Météo-France,2024-03-19 00:00:00
2024-10-01 00:00:00,SO2,68.69,µg/m³,Paris,Data.gouv.fr,2024-01-24 00:00:00
2024-11-11 00:00:00,O3,65.15,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-04-14 00:00:00
2024-12-22 00:00:00,O3,42.33,µg/m³,Nantes,Data.gouv.fr,2024-12-14 00:00:00
2024-07-12 00:00:00,CO,23.56,µg/m³,Lyon,RATP_Open_Data_2024,2024-07-05 00:00:00
2024-12-20 00:00:00,SO2,6.81,µg/m³,Toulouse,Météo-France,2024-05-11 00:00:00
2024-02-23 00:00:00,CO,34.29,µg/m³,Nantes,RATP_Open_Data_2024,2024-05-15 00:00:00
2024-02-10 00:00:00,PM2.5,79.36,µg/m³,Lyon,Météo-France,2024-05-31 00:00:00
2024-12-18 00:00:00,PM10,48.53,µg/m³,Strasbourg,SNCF_Open_Data,2024-04-05 00:00:00
2024-06-08 00:00:00,SO2,68.58,µg/m³,Nice,RATP_Open_Data_2024,2024-08-05 00:00:00
2024-09-07 00:00:00,SO2,9.33,µg/m³,Paris,Airparif,2024-07-07 00:00:00
2024-04-25 00:00:00,O3,44.45,µg/m³,Paris,SNCF_Open_Data,2024-10-27 00:00:00
2024-07-18 00:00:00,PM2.5,9.35,µg/m³,Marseille,Data.gouv.fr,2024-03-27 00:00:00
2024-12-05 00:00:00,NO2,39.37,µg/m³,Strasbourg,SNCF_Open_Data,2024-01-02 00:00:00
2024-10-28 00:00:00,PM10,57.42,µg/m³,Lyon,Météo-France,2024-06-16 00:00:00
2024-03-15 00:00:00,O3,53.19,µg/m³,Montpellier,RATP_Open_Data_2024,2024-04-19 00:00:00
2024-05-20 00:00:00,PM10,77.0,µg/m³,Nice,Airparif,2024-05-05 00:00:00
2024-09-19 00:00:00,PM2.5,10.24,µg/m³,Lille,Airparif,2024-08-05 00:00:00
2024-10-06 00:00:00,SO2,75.14,µg/m³,Nice,Météo-France,2024-08-12 00:00:00
2024-12-03 00:00:00,NO2,61.73,µg/m³,Montpellier,Météo-France,2024-03-23 00:00:00
2024-05-31 00:00:00,NO2,80.32,µg/m³,Lille,Data.gouv.fr,2024-01-15 00:00:00
2024-01-31 00:00:00,SO2,79.95,µg/m³,Strasbourg,Airparif,2024-12-20 00:00:00
2024-08-18 00:00:00,PM10,64.11,µg/m³,Paris,Data.gouv.fr,2024-08-21 00:00:00
2024-02-16 00:00:00,CO,8.43,µg/m³,Marseille,Data.gouv.fr,2024-11-16 00:00:00
2024-03-17 00:00:00,O3,55.24,µg/m³,Lille,Airparif,2024-01-04 00:00:00
2024-06-11 00:00:00,O3,6.44,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-09-30 00:00:00
2024-07-01 00:00:00,NO2,62.53,µg/m³,Strasbourg,SNCF_Open_Data,2024-01-14 00:00:00
2024-04-07 00:00:00,O3,33.0,µg/m³,Marseille,Airparif,2024-05-07 00:00:00
2024-04-15 00:00:00,SO2,63.92,µg/m³,Nantes,Météo-France,2024-02-19 00:00:00
2024-03-18 00:00:00,PM10,60.42,µg/m³,Montpellier,Météo-France,2024-01-21 00:00:00
2024-01-07 00:00:00,SO2,34.54,µg/m³,Nice,Data.gouv.fr,2024-02-15 00:00:00
2024-06-26 00:00:00,NO2,51.25,µg/m³,Nice,Data.gouv.fr,2024-03-23 00:00:00
2024-12-08 00:00:00,PM10,83.94,µg/m³,Lyon,Airparif,2024-08-22 00:00:00
2024-03-15 00:00:00,NO2,54.92,µg/m³,Lille,RATP_Open_Data_2024,2024-10-18 00:00:00
2024-09-03 00:00:00,PM10,34.34,µg/m³,Montpellier,RATP_Open_Data_2024,2024-10-14 00:00:00
2024-12-12 00:00:00,PM2.5,38.95,µg/m³,Lille,Airparif,2024-05-19 00:00:00
2024-05-11 00:00:00,O3,61.97,µg/m³,Nantes,Data.gouv.fr,2024-06-24 00:00:00
2024-05-23 00:00:00,PM2.5,21.87,µg/m³,Nice,RATP_Open_Data_2024,2024-05-11 00:00:00
2024-02-14 00:00:00,NO2,47.98,µg/m³,Lille,Météo-France,2024-09-02 00:00:00
2024-05-20 00:00:00,NO2,47.49,µg/m³,Lille,Airparif,2024-09-12 00:00:00
2024-01-08 00:00:00,CO,29.1,µg/m³,Strasbourg,Airparif,2024-12-14 00:00:00
2024-12-10 00:00:00,SO2,43.66,µg/m³,Nantes,SNCF_Open_Data,2024-04-13 00:00:00
2024-12-24 00:00:00,SO2,20.31,µg/m³,Montpellier,Météo-France,2024-03-06 00:00:00
2024-04-11 00:00:00,SO2,23.89,µg/m³,Nantes,SNCF_Open_Data,2024-04-19 00:00:00
2024-05-20 00:00:00,NO2,10.22,µg/m³,Toulouse,RATP_Open_Data_2024,2024-07-03 00:00:00
2024-03-27 00:00:00,SO2,43.85,µg/m³,Lille,RATP_Open_Data_2024,2024-09-01 00:00:00
2024-04-17 00:00:00,O3,20.42,µg/m³,Nice,Airparif,2024-06-12 00:00:00
2024-05-23 00:00:00,CO,46.81,µg/m³,Strasbourg,SNCF_Open_Data,2024-07-11 00:00:00
2024-07-03 00:00:00,O3,57.68,µg/m³,Montpellier,SNCF_Open_Data,2024-01-02 00:00:00
2024-03-30 00:00:00,CO,66.56,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-12-01 00:00:00
2024-12-03 00:00:00,CO,39.47,µg/m³,Lille,Météo-France,2024-06-11 00:00:00
2024-10-21 00:00:00,SO2,15.27,µg/m³,Lille,Météo-France,2024-02-03 00:00:00
2024-10-04 00:00:00,NO2,40.69,µg/m³,Lyon,Météo-France,2024-08-26 00:00:00
2024-03-09 00:00:00,SO2,39.97,µg/m³,Lille,SNCF_Open_Data,2024-12-05 00:00:00
2024-01-13 00:00:00,CO,74.93,µg/m³,Toulouse,Data.gouv.fr,2024-07-29 00:00:00
2024-08-28 00:00:00,CO,22.36,µg/m³,Marseille,Météo-France,2024-06-27 00:00:00
2024-07-18 00:00:00,O3,55.31,µg/m³,Lille,Data.gouv.fr,2024-02-27 00:00:00
2024-09-04 00:00:00,SO2,84.42,µg/m³,Strasbourg,Airparif,2024-12-19 00:00:00
2024-08-31 00:00:00,O3,20.67,µg/m³,Paris,Airparif,2024-07-19 00:00:00
2024-02-28 00:00:00,NO2,29.81,µg/m³,Nantes,Météo-France,2024-07-27 00:00:00
2024-12-05 00:00:00,O3,4.98,µg/m³,Lille,RATP_Open_Data_2024,2024-02-28 00:00:00
2024-06-29 00:00:00,NO2,44.4,µg/m³,Lille,Data.gouv.fr,2024-02-06 00:00:00
2024-03-15 00:00:00,SO2,36.56,µg/m³,Montpellier,RATP_Open_Data_2024,2024-01-22 00:00:00
2024-05-13 00:00:00,CO,17.35,µg/m³,Toulouse,SNCF_Open_Data,2024-10-02 00:00:00
2024-07-22 00:00:00,SO2,2.41,µg/m³,Strasbourg,SNCF_Open_Data,2024-01-18 00:00:00
2024-01-08 00:00:00,O3,20.8,µg/m³,Lyon,Météo-France,2024-03-24 00:00:00
2024-11-21 00:00:00,PM10,18.45,µg/m³,Nantes,SNCF_Open_Data,2024-04-14 00:00:00
2024-04-09 00:00:00,NO2,82.92,µg/m³,Paris,RATP_Open_Data_2024,2024-11-22 00:00:00
2024-12-24 00:00:00,SO2,67.09,µg/m³,Marseille,RATP_Open_Data_2024,2024-12-03 00:00:00
2024-10-07 00:00:00,PM2.5,79.59,µg/m³,Strasbourg,Météo-France,2024-01-13 00:00:00
2024-02-14 00:00:00,O3,14.72,µg/m³,Marseille,Airparif,2024-03-12 00:00:00
2024-09-26 00:00:00,O3,35.96,µg/m³,Lille,Airparif,2024-05-06 00:00:00
2024-11-10 00:00:00,SO2,63.4,µg/m³,Toulouse,Data.gouv.fr,2024-12-13 00:00:00
2024-11-22 00:00:00,PM2.5,48.23,µg/m³,Nice,Data.gouv.fr,2024-03-03 00:00:00
2024-10-09 00:00:00,PM10,9.2,µg/m³,Lyon,Airparif,2024-12-20 00:00:00
2024-07-19 00:00:00,O3,77.5,µg/m³,Lyon,Data.gouv.fr,2024-03-06 00:00:00
2024-08-26 00:00:00,SO2,8.69,µg/m³,Paris,SNCF_Open_Data,2024-06-15 00:00:00
2024-08-07 00:00:00,PM10,56.11,µg/m³,Paris,SNCF_Open_Data,2024-11-03 00:00:00
2024-07-22 00:00:00,NO2,16.6,µg/m³,Bordeaux,Météo-France,2024-09-11 00:00:00
2024-10-29 00:00:00,CO,22.68,µg/m³,Marseille,Airparif,2024-10-29 00:00:00
2024-04-28 00:00:00,O3,47.05,µg/m³,Lille,Météo-France,2024-10-20 00:00:00
2024-07-29 00:00:00,SO2,12.36,µg/m³,Lyon,RATP_Open_Data_2024,2024-12-08 00:00:00
2024-08-14 00:00:00,PM2.5,25.75,µg/m³,Nantes,Airparif,2024-03-13 00:00:00
2024-07-09 00:00:00,NO2,61.78,µg/m³,Lyon,SNCF_Open_Data,2024-11-01 00:00:00
2024-08-12 00:00:00,SO2,84.54,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-10-15 00:00:00
2024-02-18 00:00:00,SO2,39.71,µg/m³,Toulouse,Météo-France,2024-03-23 00:00:00
2024-12-15 00:00:00,NO2,73.48,µg/m³,Paris,SNCF_Open_Data,2024-02-02 00:00:00
2024-09-23 00:00:00,PM2.5,38.74,µg/m³,Lille,Data.gouv.fr,2024-02-05 00:00:00
2024-06-03 00:00:00,PM10,30.22,µg/m³,Nice,RATP_Open_Data_2024,2024-09-17 00:00:00
2024-08-20 00:00:00,PM2.5,16.53,µg/m³,Strasbourg,SNCF_Open_Data,2024-02-22 00:00:00
2024-04-05 00:00:00,NO2,70.75,µg/m³,Toulouse,Météo-France,2024-05-05 00:00:00
2024-11-07 00:00:00,NO2,17.7,µg/m³,Nice,RATP_Open_Data_2024,2024-07-26 00:00:00
2024-12-20 00:00:00,PM2.5,51.97,µg/m³,Nantes,RATP_Open_Data_2024,2024-12-12 00:00:00
2024-11-13 00:00:00,PM10,6.5,µg/m³,Strasbourg,SNCF_Open_Data,2024-06-22 00:00:00
2024-06-03 00:00:00,CO,20.4,µg/m³,Lyon,SNCF_Open_Data,2024-05-17 00:00:00
2024-04-26 00:00:00,PM10,59.89,µg/m³,Nantes,Airparif,2024-05-22 00:00:00
2024-03-04 00:00:00,PM2.5,20.85,µg/m³,Paris,Météo-France,2024-10-19 00:00:00
2024-10-24 00:00:00,PM10,45.33,µg/m³,Lille,Météo-France,2024-07-28 00:00:00
2024-06-07 00:00:00,PM10,17.96,µg/m³,Bordeaux,Data.gouv.fr,2024-03-03 00:00:00
2024-10-15 00:00:00,SO2,49.87,µg/m³,Toulouse,RATP_Open_Data_2024,2024-09-26 00:00:00
2024-07-03 00:00:00,CO,63.46,µg/m³,Marseille,Météo-France,2024-06-28 00:00:00
2024-05-01 00:00:00,PM2.5,75.21,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-02-03 00:00:00
2024-09-05 00:00:00,CO,36.35,µg/m³,Nantes,Météo-France,2024-01-03 00:00:00
2024-12-24 00:00:00,SO2,8.15,µg/m³,Nice,Météo-France,2024-03-18 00:00:00
2024-02-17 00:00:00,O3,43.08,µg/m³,Toulouse,Airparif,2024-06-05 00:00:00
2024-10-17 00:00:00,PM10,62.74,µg/m³,Lyon,SNCF_Open_Data,2024-02-14 00:00:00
2024-10-26 00:00:00,PM10,34.31,µg/m³,Lyon,Météo-France,2024-03-31 00:00:00
2024-06-16 00:00:00,CO,28.43,µg/m³,Nantes,Météo-France,2024-08-31 00:00:00
2024-10-19 00:00:00,O3,32.82,µg/m³,Strasbourg,SNCF_Open_Data,2024-02-19 00:00:00
2024-04-30 00:00:00,PM2.5,79.27,µg/m³,Lille,RATP_Open_Data_2024,2024-07-13 00:00:00
2024-12-02 00:00:00,PM2.5,56.98,µg/m³,Bordeaux,Météo-France,2024-05-09 00:00:00
2024-12-26 00:00:00,SO2,32.67,µg/m³,Lyon,Airparif,2024-09-14 00:00:00
2024-08-29 00:00:00,PM10,32.41,µg/m³,Montpellier,Data.gouv.fr,2024-09-20 00:00:00
2024-01-09 00:00:00,PM10,30.71,µg/m³,Lille,RATP_Open_Data_2024,2024-10-04 00:00:00
2024-05-15 00:00:00,NO2,24.24,µg/m³,Lyon,SNCF_Open_Data,2024-01-28 00:00:00
2024-07-17 00:00:00,O3,29.48,µg/m³,Marseille,RATP_Open_Data_2024,2024-03-20 00:00:00
2024-10-14 00:00:00,SO2,61.25,µg/m³,Nantes,SNCF_Open_Data,2024-04-05 00:00:00
2024-02-10 00:00:00,NO2,80.3,µg/m³,Toulouse,SNCF_Open_Data,2024-01-16 00:00:00
2024-12-11 00:00:00,CO,11.19,µg/m³,Lille,Data.gouv.fr,2024-02-27 00:00:00
2024-06-20 00:00:00,SO2,39.86,µg/m³,Nice,Airparif,2024-07-07 00:00:00
2024-08-06 00:00:00,NO2,10.75,µg/m³,Lille,Data.gouv.fr,2024-11-22 00:00:00
2024-11-09 00:00:00,NO2,79.59,µg/m³,Nice,Météo-France,2024-02-02 00:00:00
2024-04-13 00:00:00,SO2,55.2,µg/m³,Nice,Météo-France,2024-05-27 00:00:00
2024-08-08 00:00:00,PM2.5,33.97,µg/m³,Nantes,Météo-France,2024-02-20 00:00:00
2024-07-21 00:00:00,SO2,41.85,µg/m³,Lille,RATP_Open_Data_2024,2024-04-30 00:00:00
2024-01-27 00:00:00,O3,50.49,µg/m³,Marseille,Météo-France,2024-06-13 00:00:00
2024-11-12 00:00:00,PM2.5,46.92,µg/m³,Toulouse,Data.gouv.fr,2024-03-04 00:00:00
2024-05-31 00:00:00,SO2,81.46,µg/m³,Nice,SNCF_Open_Data,2024-03-09 00:00:00
2024-08-16 00:00:00,O3,46.01,µg/m³,Paris,Airparif,2024-09-30 00:00:00
2024-10-11 00:00:00,PM2.5,17.63,µg/m³,Montpellier,SNCF_Open_Data,2024-08-20 00:00:00
2024-11-09 00:00:00,PM10,59.43,µg/m³,Toulouse,Météo-France,2024-03-01 00:00:00
2024-09-10 00:00:00,PM10,13.87,µg/m³,Lyon,RATP_Open_Data_2024,2024-12-09 00:00:00
2024-12-26 00:00:00,NO2,13.77,µg/m³,Nantes,Airparif,2024-09-12 00:00:00
2024-08-12 00:00:00,O3,41.25,µg/m³,Nice,Météo-France,2024-06-08 00:00:00
2024-10-03 00:00:00,O3,56.43,µg/m³,Paris,Airparif,2024-04-03 00:00:00
2024-04-06 00:00:00,PM2.5,79.88,µg/m³,Nantes,Data.gouv.fr,2024-06-04 00:00:00
2024-10-13 00:00:00,PM10,2.84,µg/m³,Lyon,Data.gouv.fr,2024-03-16 00:00:00
2024-02-15 00:00:00,CO,15.8,µg/m³,Nantes,Météo-France,2024-08-10 00:00:00
2024-04-16 00:00:00,PM2.5,17.51,µg/m³,Strasbourg,SNCF_Open_Data,2024-04-13 00:00:00
2024-09-11 00:00:00,CO,77.34,µg/m³,Bordeaux,Airparif,2024-10-19 00:00:00
2024-07-23 00:00:00,PM10,6.92,µg/m³,Nantes,Data.gouv.fr,2024-01-17 00:00:00
2024-01-01 00:00:00,NO2,12.88,µg/m³,Bordeaux,Météo-France,2024-09-18 00:00:00
2024-11-07 00:00:00,NO2,2.0,µg/m³,Bordeaux,Airparif,2024-04-16 00:00:00
2024-08-23 00:00:00,O3,69.21,µg/m³,Nice,SNCF_Open_Data,2024-02-03 00:00:00
2024-01-21 00:00:00,PM10,30.64,µg/m³,Lille,Météo-France,2024-03-27 00:00:00
2024-05-02 00:00:00,SO2,17.22,µg/m³,Paris,Data.gouv.fr,2024-01-14 00:00:00
2024-08-08 00:00:00,O3,31.84,µg/m³,Toulouse,Data.gouv.fr,2024-03-15 00:00:00
2024-08-17 00:00:00,SO2,66.32,µg/m³,Montpellier,Airparif,2024-10-26 00:00:00
2024-11-08 00:00:00,PM2.5,51.87,µg/m³,Nice,Météo-France,2024-07-20 00:00:00
2024-09-27 00:00:00,PM2.5,43.08,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-09-02 00:00:00
2024-05-30 00:00:00,PM2.5,25.72,µg/m³,Montpellier,Météo-France,2024-12-26 00:00:00
2024-01-20 00:00:00,PM2.5,10.56,µg/m³,Toulouse,Data.gouv.fr,2024-05-19 00:00:00
2024-06-18 00:00:00,PM2.5,32.93,µg/m³,Strasbourg,Météo-France,2024-08-17 00:00:00
2024-04-13 00:00:00,SO2,46.48,µg/m³,Nantes,Météo-France,2024-05-23 00:00:00
2024-03-12 00:00:00,SO2,34.9,µg/m³,Lyon,RATP_Open_Data_2024,2024-07-22 00:00:00
2024-06-18 00:00:00,PM10,5.89,µg/m³,Toulouse,SNCF_Open_Data,2024-04-08 00:00:00
2024-10-19 00:00:00,O3,52.65,µg/m³,Nice,RATP_Open_Data_2024,2024-05-30 00:00:00
2024-09-02 00:00:00,SO2,2.89,µg/m³,Montpellier,RATP_Open_Data_2024,2024-09-01 00:00:00
2024-01-14 00:00:00,NO2,2.99,µg/m³,Nantes,RATP_Open_Data_2024,2024-04-26 00:00:00
2024-07-03 00:00:00,CO,62.34,µg/m³,Montpellier,SNCF_Open_Data,2024-08-25 00:00:00
2024-12-24 00:00:00,CO,40.32,µg/m³,Paris,RATP_Open_Data_2024,2024-07-14 00:00:00
2024-05-24 00:00:00,SO2,48.49,µg/m³,Lyon,Météo-France,2024-01-07 00:00:00
2024-07-31 00:00:00,NO2,77.78,µg/m³,Lille,Data.gouv.fr,2024-08-21 00:00:00
2024-07-23 00:00:00,PM10,19.08,µg/m³,Marseille,SNCF_Open_Data,2024-05-20 00:00:00
2024-06-22 00:00:00,PM2.5,16.67,µg/m³,Bordeaux,Data.gouv.fr,2024-07-18 00:00:00
2024-07-19 00:00:00,PM10,54.86,µg/m³,Marseille,RATP_Open_Data_2024,2024-10-21 00:00:00
2024-09-03 00:00:00,PM10,18.21,µg/m³,Montpellier,Data.gouv.fr,2024-01-02 00:00:00
2024-01-11 00:00:00,CO,72.08,µg/m³,Nantes,RATP_Open_Data_2024,2024-07-16 00:00:00
2024-03-14 00:00:00,SO2,82.76,µg/m³,Strasbourg,SNCF_Open_Data,2024-05-13 00:00:00
2024-01-18 00:00:00,O3,52.88,µg/m³,Montpellier,RATP_Open_Data_2024,2024-06-17 00:00:00
2024-03-15 00:00:00,CO,31.24,µg/m³,Montpellier,Data.gouv.fr,2024-09-15 00:00:00
2024-01-30 00:00:00,PM10,56.22,µg/m³,Montpellier,Météo-France,2024-09-15 00:00:00
2024-04-23 00:00:00,NO2,58.64,µg/m³,Paris,SNCF_Open_Data,2024-08-13 00:00:00
2024-06-19 00:00:00,SO2,80.94,µg/m³,Toulouse,Airparif,2024-09-28 00:00:00
2024-11-16 00:00:00,PM10,11.15,µg/m³,Montpellier,RATP_Open_Data_2024,2024-04-14 00:00:00
2024-03-08 00:00:00,PM2.5,53.55,µg/m³,Marseille,Airparif,2024-04-18 00:00:00
2024-10-16 00:00:00,SO2,50.59,µg/m³,Nice,SNCF_Open_Data,2024-01-05 00:00:00
2024-12-14 00:00:00,PM10,32.97,µg/m³,Nice,Airparif,2024-12-08 00:00:00
2024-02-09 00:00:00,CO,44.33,µg/m³,Nantes,RATP_Open_Data_2024,2024-08-06 00:00:00
2024-10-07 00:00:00,NO2,18.78,µg/m³,Lyon,Météo-France,2024-01-30 00:00:00
2024-10-26 00:00:00,PM2.5,13.83,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-05-19 00:00:00
2024-12-05 00:00:00,PM2.5,57.87,µg/m³,Lille,Airparif,2024-09-15 00:00:00
2024-05-09 00:00:00,O3,58.57,µg/m³,Paris,Data.gouv.fr,2024-05-16 00:00:00
2024-07-02 00:00:00,SO2,52.83,µg/m³,Toulouse,Météo-France,2024-03-14 00:00:00
2024-04-21 00:00:00,SO2,34.39,µg/m³,Marseille,Météo-France,2024-09-12 00:00:00
2024-01-20 00:00:00,SO2,39.51,µg/m³,Marseille,Data.gouv.fr,2024-12-19 00:00:00
2024-02-06 00:00:00,PM10,56.49,µg/m³,Toulouse,Airparif,2024-07-14 00:00:00
2024-07-27 00:00:00,NO2,50.18,µg/m³,Nice,Airparif,2024-04-01 00:00:00
2024-01-15 00:00:00,O3,29.2,µg/m³,Nantes,Airparif,2024-11-21 00:00:00
2024-07-08 00:00:00,PM10,24.97,µg/m³,Toulouse,Data.gouv.fr,2024-05-05 00:00:00
2024-06-07 00:00:00,PM10,42.83,µg/m³,Marseille,Météo-France,2024-03-13 00:00:00
2024-04-09 00:00:00,PM2.5,21.18,µg/m³,Nantes,RATP_Open_Data_2024,2024-07-22 00:00:00
2024-06-28 00:00:00,SO2,58.49,µg/m³,Lyon,Météo-France,2024-06-11 00:00:00
2024-01-06 00:00:00,NO2,55.52,µg/m³,Lille,SNCF_Open_Data,2024-10-14 00:00:00
2024-01-27 00:00:00,CO,7.72,µg/m³,Toulouse,RATP_Open_Data_2024,2024-10-16 00:00:00
2024-09-11 00:00:00,NO2,66.97,µg/m³,Nice,SNCF_Open_Data,2024-07-10 00:00:00
2024-10-22 00:00:00,NO2,81.99,µg/m³,Bordeaux,Météo-France,2024-01-20 00:00:00
2024-02-14 00:00:00,O3,59.53,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-10-05 00:00:00
2024-07-09 00:00:00,NO2,13.69,µg/m³,Lyon,SNCF_Open_Data,2024-02-10 00:00:00
2024-09-14 00:00:00,SO2,60.67,µg/m³,Montpellier,SNCF_Open_Data,2024-02-26 00:00:00
2024-09-24 00:00:00,O3,72.0,µg/m³,Nantes,SNCF_Open_Data,2024-04-28 00:00:00
2024-01-06 00:00:00,PM10,19.58,µg/m³,Montpellier,Météo-France,2024-09-10 00:00:00
2024-07-15 00:00:00,PM2.5,54.43,µg/m³,Bordeaux,SNCF_Open_Data,2024-01-19 00:00:00
2024-02-15 00:00:00,NO2,61.69,µg/m³,Paris,Météo-France,2024-08-25 00:00:00
2024-09-16 00:00:00,NO2,19.87,µg/m³,Strasbourg,SNCF_Open_Data,2024-02-21 00:00:00
2024-12-14 00:00:00,PM2.5,22.22,µg/m³,Toulouse,Airparif,2024-12-10 00:00:00
2024-06-08 00:00:00,PM10,78.25,µg/m³,Marseille,Data.gouv.fr,2024-12-11 00:00:00
2024-01-09 00:00:00,NO2,44.91,µg/m³,Nice,SNCF_Open_Data,2024-03-25 00:00:00
2024-09-25 00:00:00,CO,35.67,µg/m³,Lille,Airparif,2024-03-14 00:00:00
2024-02-13 00:00:00,NO2,28.04,µg/m³,Strasbourg,Airparif,2024-11-15 00:00:00
2024-05-31 00:00:00,PM10,42.59,µg/m³,Nice,RATP_Open_Data_2024,2024-02-10 00:00:00
2024-09-06 00:00:00,NO2,54.37,µg/m³,Toulouse,RATP_Open_Data_2024,2024-02-17 00:00:00
2024-09-26 00:00:00,PM10,66.8,µg/m³,Montpellier,SNCF_Open_Data,2024-03-28 00:00:00
2024-10-12 00:00:00,O3,57.22,µg/m³,Lyon,RATP_Open_Data_2024,2024-08-19 00:00:00
2024-09-09 00:00:00,NO2,83.01,µg/m³,Lyon,Data.gouv.fr,2024-12-25 00:00:00
2024-07-07 00:00:00,CO,72.95,µg/m³,Toulouse,Data.gouv.fr,2024-09-16 00:00:00
2024-09-20 00:00:00,PM2.5,61.14,µg/m³,Lyon,Data.gouv.fr,2024-11-04 00:00:00
2024-01-25 00:00:00,NO2,83.89,µg/m³,Strasbourg,Météo-France,2024-01-05 00:00:00
2024-07-20 00:00:00,CO,61.68,µg/m³,Nice,Data.gouv.fr,2024-04-12 00:00:00
2024-04-30 00:00:00,SO2,27.23,µg/m³,Paris,Météo-France,2024-02-26 00:00:00
2024-01-31 00:00:00,PM10,52.48,µg/m³,Bordeaux,Data.gouv.fr,2024-06-29 00:00:00
2024-09-19 00:00:00,SO2,57.3,µg/m³,Nice,Météo-France,2024-10-17 00:00:00
2024-03-07 00:00:00,O3,48.98,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-08-11 00:00:00
2024-12-17 00:00:00,PM2.5,82.61,µg/m³,Marseille,Data.gouv.fr,2024-02-21 00:00:00
2024-12-23 00:00:00,PM10,32.42,µg/m³,Lyon,SNCF_Open_Data,2024-08-19 00:00:00
2024-09-22 00:00:00,NO2,61.73,µg/m³,Toulouse,SNCF_Open_Data,2024-02-12 00:00:00
2024-05-30 00:00:00,PM10,82.85,µg/m³,Bordeaux,Météo-France,2024-10-08 00:00:00
2024-04-20 00:00:00,SO2,74.14,µg/m³,Paris,SNCF_Open_Data,2024-07-20 00:00:00
2024-11-03 00:00:00,PM10,31.36,µg/m³,Lyon,Météo-France,2024-04-07 00:00:00
2024-04-23 00:00:00,NO2,72.31,µg/m³,Bordeaux,Airparif,2024-04-01 00:00:00
2024-01-30 00:00:00,NO2,32.04,µg/m³,Lille,RATP_Open_Data_2024,2024-03-21 00:00:00
2024-12-22 00:00:00,PM10,26.72,µg/m³,Lyon,RATP_Open_Data_2024,2024-10-11 00:00:00
2024-07-18 00:00:00,SO2,73.51,µg/m³,Lille,RATP_Open_Data_2024,2024-09-08 00:00:00
2024-03-07 00:00:00,SO2,17.0,µg/m³,Strasbourg,SNCF_Open_Data,2024-01-06 00:00:00
2024-02-12 00:00:00,NO2,23.45,µg/m³,Lille,Météo-France,2024-01-27 00:00:00
2024-04-15 00:00:00,SO2,11.4,µg/m³,Montpellier,Météo-France,2024-06-27 00:00:00
2024-04-10 00:00:00,CO,49.32,µg/m³,Paris,Data.gouv.fr,2024-11-11 00:00:00
2024-03-20 00:00:00,SO2,12.15,µg/m³,Nice,SNCF_Open_Data,2024-09-14 00:00:00
2024-08-20 00:00:00,PM10,36.02,µg/m³,Paris,RATP_Open_Data_2024,2024-09-02 00:00:00
2024-02-22 00:00:00,PM10,74.6,µg/m³,Nice,RATP_Open_Data_2024,2024-05-09 00:00:00
2024-07-08 00:00:00,SO2,46.33,µg/m³,Paris,Météo-France,2024-06-26 00:00:00
2024-12-19 00:00:00,PM2.5,59.19,µg/m³,Montpellier,Météo-France,2024-02-18 00:00:00
