col_date,col_station,col_temperature,col_humidite,col_pression,col_vitesse_vent,col_direction_vent,col_precipitations,col_ensoleillement,col_visibilite,col_latitude,col_longitude
2024-05-12 00:00:00,Saint-Charles 1,7.0,ID_022,995.6,80,1.78,2.1,3.86,3.37,52.014601,6.113738
2024-12-11 00:00:00,Part-Dieu 4,5.5,ID_023,1011.0,70,6.48,4.4,1.28,6.74,49.031272,-1.568738
2024-10-16 00:00:00,Saint-Jean 8,7.9,ID_024,1021.6,110,7.57,7.9,2.16,8.66,51.840064,2.20413
2024-03-08 00:00:00,Haussmann Saint-Lazare 1,26.7,ID_025,995.3,130,4.92,0.8,5.8,2.75,48.315242,0.492383
2024-07-30 00:00:00,Matabiau 4,18.7,ID_026,1012.3,70,7.6,4.7,3.38,5.42,51.642428,2.292438
2024-06-11 00:00:00,Gare de Lyon 9,5.9,ID_027,1020.6,130,4.73,5.4,5.2,1.43,52.102879,5.574635
2024-11-17 00:00:00,Matabiau 7,25.4,ID_028,996.0,70,3.52,14.3,6.68,2.54,51.482739,2.187444
2024-11-01 00:00:00,Haussmann Saint-Lazare 6,18.8,ID_029,1012.6,80,4.31,14.0,4.91,1.55,51.537517,2.948411
2024-05-28 00:00:00,Gare de l'Est 3,27.1,ID_030,1015.3,45,8.2,4.6,6.47,1.42,50.382869,0.318571
2024-01-18 00:00:00,Part-Dieu 4,6.6,ID_031,1018.1,50,5.54,6.7,3.28,5.1,48.827037,4.232103
2024-08-02 00:00:00,Montparnasse 7,23.1,ID_032,1013.9,50,2.99,2.3,8.34,3.87,46.606694,-1.585808
2024-11-29 00:00:00,Gare du Nord 6,25.0,ID_033,1014.6,130,2.89,10.8,6.03,8.73,46.250017,2.276631
2024-06-14 00:00:00,Gare de Lyon 2,24.8,ID_034,1012.5,45,2.15,4.1,5.38,5.92,45.696229,1.140967
2024-11-12 00:00:00,Montparnasse 3,21.9,ID_035,1011.6,50,5.08,7.7,6.55,8.42,50.520771,-1.122052
2024-05-12 00:00:00,Montparnasse 9,24.6,ID_036,1000.7,110,7.0,7.1,7.76,3.69,51.702541,0.489338
2024-08-14 00:00:00,Part-Dieu 1,17.6,ID_037,996.3,70,2.68,0.8,2.81,7.23,51.497445,1.411998
2024-04-09 00:00:00,Saint-Jean 1,22.1,ID_038,1018.2,130,3.79,1.7,2.81,7.89,47.659559,-1.329812
2024-03-07 00:00:00,Montparnasse 7,9.9,ID_039,998.6,45,5.77,3.7,7.42,8.01,47.157752,6.091385
2024-04-02 00:00:00,Gare du Nord 8,6.6,ID_040,1018.3,80,4.07,11.5,8.41,2.7,49.693162,3.126133
2024-12-23 00:00:00,Saint-Charles 4,25.2,ID_041,1007.6,70,6.09,5.0,2.32,8.28,49.325599,4.908897
2024-04-23 00:00:00,Montparnasse 8,25.3,ID_042,1012.2,50,5.81,7.1,5.62,1.27,46.652687,2.169367
2024-05-21 00:00:00,Part-Dieu 2,12.0,ID_043,1000.0,45,6.41,7.4,4.09,6.85,46.164319,2.532527
2024-05-31 00:00:00,Montparnasse 8,7.4,ID_044,1019.5,70,6.47,12.0,4.38,6.08,48.406515,4.327633
2024-06-10 00:00:00,Part-Dieu 4,26.0,ID_045,998.2,30,1.58,11.5,5.73,1.32,51.097096,-1.631655
2024-05-17 00:00:00,Montparnasse 6,25.6,ID_046,997.0,30,2.65,0.7,3.31,3.12,52.573054,1.939617
2024-08-08 00:00:00,Matabiau 4,23.8,ID_047,999.1,45,4.99,13.7,4.58,5.49,44.979735,3.835106
2024-06-04 00:00:00,Gare de Lyon 8,15.6,ID_048,1017.6,50,3.81,2.1,2.87,3.38,45.768459,4.74992
2024-07-28 00:00:00,Matabiau 5,25.2,ID_049,1020.2,45,8.5,6.2,8.08,4.65,49.512763,4.960118
2024-02-18 00:00:00,Haussmann Saint-Lazare 4,21.9,ID_050,1007.9,30,4.54,4.6,6.43,3.74,47.678022,2.198098
2024-04-27 00:00:00,Gare du Nord 6,7.5,ID_051,1013.5,110,3.83,8.7,4.27,1.47,49.205732,0.068496
2024-09-22 00:00:00,Gare de Lyon 5,24.4,ID_052,1007.3,70,3.91,6.4,8.13,7.74,47.891973,1.232453
2024-10-07 00:00:00,Haussmann Saint-Lazare 2,18.3,ID_053,1018.7,110,2.69,11.1,1.69,3.17,46.81166,0.102002
2024-01-15 00:00:00,Haussmann Saint-Lazare 5,11.1,ID_054,1000.2,130,3.75,3.5,2.39,4.32,46.726442,5.302936
2024-11-08 00:00:00,Gare de Lyon 8,20.1,ID_055,1003.5,80,1.44,6.2,1.52,5.15,47.212334,1.506678
2024-01-31 00:00:00,Gare du Nord 2,23.0,ID_056,1015.2,130,5.32,9.2,8.09,4.42,50.885611,5.426065
2024-02-16 00:00:00,Gare du Nord 1,13.9,ID_057,1005.4,130,2.97,6.1,3.71,2.7,48.44631,5.36714
2024-08-20 00:00:00,Saint-Jean 1,20.8,ID_058,999.3,50,4.49,13.3,4.57,6.77,51.755187,4.316293
2024-05-14 00:00:00,Haussmann Saint-Lazare 4,26.4,ID_059,1014.6,30,2.18,5.2,4.19,3.6,47.469961,4.721896
2024-04-07 00:00:00,Saint-Jean 5,12.6,ID_060,1002.2,80,6.54,12.5,2.41,8.34,49.362573,4.891995
2024-10-03 00:00:00,Haussmann Saint-Lazare 1,4.6,ID_061,1014.3,45,5.01,7.0,7.22,6.41,52.10171,-0.246903
2024-09-07 00:00:00,Montparnasse 6,8.3,ID_062,1016.6,50,5.92,8.3,1.96,5.62,49.807753,-0.563661
2024-07-24 00:00:00,Montparnasse 4,18.4,ID_063,996.6,50,2.26,0.2,8.02,4.19,52.202453,2.68136
2024-04-16 00:00:00,Haussmann Saint-Lazare 9,23.1,ID_064,1019.3,45,8.07,1.9,8.66,1.33,49.852608,4.541614
2024-04-25 00:00:00,Haussmann Saint-Lazare 8,22.6,ID_065,1003.5,80,4.62,11.9,7.07,7.81,50.188594,2.427378
2024-07-07 00:00:00,Gare de Lyon 9,15.3,ID_066,1013.5,110,8.11,12.9,6.24,5.0,47.312744,-0.608606
2024-08-17 00:00:00,Gare de Lyon 8,8.5,ID_067,1020.4,30,7.32,2.5,3.95,3.2,48.142037,4.677346
2024-03-25 00:00:00,Montparnasse 8,26.7,ID_068,1012.4,80,4.32,4.5,2.29,3.12,52.620193,0.512575
2024-06-23 00:00:00,Gare du Nord 9,26.5,ID_069,1014.2,50,5.76,0.1,8.05,7.31,45.090997,-1.571512
2024-04-02 00:00:00,Saint-Charles 2,19.5,ID_070,1012.5,50,1.77,9.5,4.38,1.7,46.595658,2.066736
2024-08-19 00:00:00,Matabiau 5,12.2,ID_071,1006.2,80,8.58,12.6,2.67,7.62,48.942598,1.610936
2024-03-02 00:00:00,Matabiau 9,6.2,ID_072,1017.7,50,2.41,11.9,2.83,2.47,47.99519,-1.269451
2024-10-13 00:00:00,Saint-Charles 5,6.5,ID_073,995.8,80,3.45,0.9,1.9,5.57,45.806275,1.177898
2024-04-04 00:00:00,Saint-Jean 7,15.7,ID_074,1023.4,50,2.69,1.1,4.49,1.41,45.989691,2.052877
2024-01-23 00:00:00,Part-Dieu 9,11.3,ID_075,1009.0,30,8.24,14.3,5.76,3.05,48.406169,3.099812
2024-02-26 00:00:00,Part-Dieu 7,9.6,ID_076,997.8,80,4.2,6.2,6.77,8.5,45.919301,4.709836
2024-08-05 00:00:00,Montparnasse 5,5.9,ID_077,1003.7,45,2.02,9.7,1.86,8.1,46.418435,6.139904
2024-03-27 00:00:00,Matabiau 8,26.6,ID_078,1020.3,130,3.14,7.7,1.63,8.27,48.370478,5.639532
2024-11-14 00:00:00,Gare de l'Est 1,11.9,ID_079,1011.2,30,5.0,0.7,5.31,2.74,45.178877,2.244767
2024-02-28 00:00:00,Gare du Nord 1,13.1,ID_080,1020.0,70,4.43,11.6,4.45,5.37,49.149988,3.20709
2024-12-19 00:00:00,Montparnasse 5,26.4,ID_081,1003.7,45,3.71,13.7,3.61,7.2,51.836956,1.477525
2024-10-28 00:00:00,Matabiau 5,6.8,ID_082,1005.1,80,3.61,3.9,4.68,7.43,52.757695,0.119402
2024-06-19 00:00:00,Montparnasse 2,26.3,ID_083,998.9,50,2.95,0.2,2.04,3.67,50.467313,5.782031
2024-09-25 00:00:00,Montparnasse 5,23.4,ID_084,1024.6,70,4.29,3.7,6.18,6.88,51.814114,-0.802083
2024-10-15 00:00:00,Montparnasse 9,13.7,ID_085,999.4,80,8.48,13.0,5.88,3.78,46.434544,0.529286
2024-07-02 00:00:00,Gare de l'Est 4,10.8,ID_086,1016.6,80,7.47,0.0,3.84,3.71,52.065642,1.611096
2024-03-16 00:00:00,Saint-Jean 8,19.4,ID_087,1010.4,130,5.17,7.0,2.84,4.68,51.628613,0.893155
2024-08-18 00:00:00,Montparnasse 7,18.0,ID_088,1002.5,110,8.17,13.3,2.97,2.2,48.968981,-1.555982
2024-05-05 00:00:00,Gare de Lyon 8,19.5,ID_089,1001.6,30,3.47,5.4,2.68,7.58,51.916667,5.023483
2024-03-15 00:00:00,Gare du Nord 7,26.7,ID_090,1023.1,130,5.76,12.1,6.59,5.06,49.691642,2.834691
2024-09-27 00:00:00,Gare du Nord 8,15.0,ID_091,1005.0,30,5.93,11.1,3.79,4.51,51.624162,5.601415
2024-01-11 00:00:00,Gare du Nord 2,17.5,ID_092,1017.6,70,5.27,5.5,8.09,7.14,50.90149,-0.620717
2024-10-18 00:00:00,Montparnasse 3,7.6,ID_093,1023.5,45,3.32,13.5,7.99,6.91,45.61441,1.873435
2024-06-22 00:00:00,Montparnasse 7,22.2,ID_094,1005.4,50,6.86,4.4,1.22,5.04,52.581384,4.570162
2024-02-01 00:00:00,Saint-Charles 5,9.4,ID_095,999.3,130,2.03,7.4,1.2,6.04,51.202181,2.639737
2024-04-28 00:00:00,Montparnasse 9,21.4,ID_096,996.3,30,7.76,2.2,8.19,4.96,52.145564,-0.06955
2024-05-03 00:00:00,Part-Dieu 2,24.8,ID_097,1024.0,50,1.68,12.5,8.54,3.53,51.171559,5.944053
2024-02-02 00:00:00,Saint-Jean 4,15.8,ID_098,1023.9,80,2.86,14.3,4.14,6.01,47.854801,6.087011
2024-04-19 00:00:00,Saint-Jean 7,18.6,ID_099,1015.5,30,6.11,4.2,2.96,6.69,50.990364,3.882546
2024-11-09 00:00:00,Gare du Nord 8,17.4,ID_000,1010.4,130,3.2,13.0,4.93,2.72,46.050837,4.947962
2024-11-17 00:00:00,Saint-Charles 7,9.3,ID_001,1016.9,30,2.56,10.8,8.45,8.11,46.283411,-0.843944
2024-11-16 00:00:00,Matabiau 5,19.4,ID_002,1005.7,70,3.99,9.2,8.13,7.76,51.818713,-0.111692
2024-07-07 00:00:00,Haussmann Saint-Lazare 1,19.5,ID_003,1006.5,50,1.8,0.4,5.51,3.63,45.583509,2.413518
2024-04-23 00:00:00,Gare de l'Est 3,13.4,ID_004,1009.0,110,2.41,1.3,7.93,4.45,52.494699,2.468004
2024-08-06 00:00:00,Gare de l'Est 9,13.6,ID_005,1023.1,30,3.52,2.4,7.71,4.51,45.251734,-1.176599
2024-09-28 00:00:00,Gare du Nord 8,15.1,ID_006,997.2,70,5.37,6.1,3.66,4.96,49.47309,4.155563
2024-05-29 00:00:00,Gare de Lyon 9,16.0,ID_007,1024.6,30,7.42,11.5,2.16,4.45,51.769404,-1.18595
2024-11-16 00:00:00,Matabiau 1,10.1,ID_008,1010.9,70,4.73,14.7,2.37,7.17,52.257626,1.934456
2024-04-14 00:00:00,Saint-Charles 9,5.6,ID_009,1020.2,70,2.46,14.6,8.25,1.78,47.97164,-1.003021
2024-07-16 00:00:00,Matabiau 7,21.9,ID_010,1014.6,45,5.84,8.5,2.99,8.22,45.016299,6.209875
2024-02-09 00:00:00,Gare de l'Est 9,27.0,ID_011,996.1,80,5.26,2.0,1.76,6.29,50.798545,5.235689
2024-01-13 00:00:00,Haussmann Saint-Lazare 4,18.0,ID_012,995.5,70,5.3,9.7,8.65,8.12,47.663983,3.057931
2024-07-29 00:00:00,Part-Dieu 3,15.3,ID_013,1007.8,110,2.45,7.8,7.71,7.62,49.978328,-0.821881
2024-11-05 00:00:00,Saint-Jean 6,11.4,ID_014,1017.3,30,3.12,11.9,3.95,2.34,47.774866,-0.76602
2024-02-29 00:00:00,Haussmann Saint-Lazare 2,27.4,ID_015,1008.5,130,1.97,11.0,8.72,1.99,51.646801,5.75984
2024-05-05 00:00:00,Gare de l'Est 5,4.8,ID_016,997.5,110,5.38,4.0,3.29,6.12,46.953095,-0.217
2024-08-02 00:00:00,Saint-Charles 7,13.0,ID_017,1016.9,130,1.82,9.6,1.77,4.57,50.804128,0.085415
2024-01-22 00:00:00,Saint-Jean 3,26.5,ID_018,1007.1,130,7.67,4.7,4.98,3.66,47.799263,1.966377
2024-04-03 00:00:00,Saint-Jean 6,4.8,ID_019,996.7,80,2.27,7.7,4.33,3.14,48.357234,1.110091
2024-09-17 00:00:00,Saint-Charles 8,9.1,ID_020,1001.7,110,4.93,8.5,6.6,7.39,44.906631,3.700535
2024-09-19 00:00:00,Saint-Jean 7,26.9,ID_021,1017.0,130,6.85,11.6,8.47,2.55,48.236913,3.30715
2024-07-18 00:00:00,Gare de l'Est 1,24.8,ID_022,1012.0,80,2.96,2.0,2.28,3.12,48.225478,4.94533
2024-03-29 00:00:00,Montparnasse 7,26.8,ID_023,1018.5,80,1.86,4.4,8.01,6.64,47.214988,2.591113
2024-02-18 00:00:00,Gare de l'Est 1,14.0,ID_024,1018.7,70,1.69,8.7,7.51,6.41,52.46441,5.474314
2024-10-01 00:00:00,Saint-Charles 2,21.4,ID_025,1012.4,80,7.39,12.5,1.51,2.29,51.033949,6.21871
2024-02-12 00:00:00,Matabiau 2,24.2,ID_026,997.2,50,2.53,0.3,2.11,2.87,47.279104,-0.131437
2024-10-27 00:00:00,Gare du Nord 3,20.0,ID_027,1020.4,80,4.41,14.1,1.8,6.25,45.483655,6.135727
2024-02-05 00:00:00,Montparnasse 8,23.4,ID_028,1015.0,45,6.57,8.3,1.48,8.35,52.511447,-0.841963
2024-11-28 00:00:00,Gare de Lyon 9,23.0,ID_029,1024.2,30,6.44,6.9,7.58,7.26,45.73873,4.952961
2024-11-01 00:00:00,Matabiau 7,5.8,ID_030,1004.0,50,3.64,3.1,6.27,1.76,48.49672,0.242511
2024-08-13 00:00:00,Haussmann Saint-Lazare 9,19.6,ID_031,1019.7,30,1.86,10.6,5.0,3.96,47.410698,2.805158
2024-12-23 00:00:00,Saint-Jean 7,25.5,ID_032,1015.2,50,1.52,10.3,3.29,5.34,45.329081,2.502772
2024-11-05 00:00:00,Gare de l'Est 6,7.1,ID_033,1020.7,30,1.62,3.0,5.67,4.06,47.728538,6.201349
2024-02-09 00:00:00,Saint-Jean 4,14.6,ID_034,1011.8,130,6.56,13.8,2.57,4.81,52.405906,0.739544
2024-08-24 00:00:00,Gare de Lyon 3,7.5,ID_035,1018.9,50,7.44,6.5,3.2,6.08,48.421959,1.846474
2024-06-10 00:00:00,Montparnasse 7,8.5,ID_036,1013.3,80,4.12,12.1,3.94,4.48,48.436468,2.773329
2024-05-06 00:00:00,Matabiau 7,22.9,ID_037,1006.0,50,5.02,7.4,2.29,6.96,45.411069,2.115264
2024-10-17 00:00:00,Part-Dieu 1,22.7,ID_038,1010.4,110,6.67,3.2,6.59,4.46,47.014977,0.87533
2024-04-30 00:00:00,Haussmann Saint-Lazare 1,6.1,ID_039,1022.7,45,3.64,7.7,4.19,2.78,52.322749,0.928197
2024-06-11 00:00:00,Montparnasse 1,8.2,ID_040,1005.2,70,5.15,8.0,7.31,5.91,49.789257,5.57526
2024-09-10 00:00:00,Haussmann Saint-Lazare 9,11.8,ID_041,1006.1,50,6.52,11.1,7.69,1.8,51.048778,2.286249
2024-01-31 00:00:00,Part-Dieu 8,6.6,ID_042,1024.9,130,8.33,11.1,7.99,5.22,52.167163,0.889943
2024-02-08 00:00:00,Part-Dieu 9,15.3,ID_043,997.0,80,7.66,3.6,3.51,1.99,47.822357,2.879227
2024-12-03 00:00:00,Gare de l'Est 1,7.1,ID_044,1009.2,80,3.09,12.9,5.04,2.09,49.489375,0.595404
2024-10-19 00:00:00,Matabiau 8,23.1,ID_045,1007.4,30,7.07,13.8,6.31,6.32,46.715506,0.751586
2024-06-16 00:00:00,Part-Dieu 9,9.0,ID_046,1013.5,110,2.78,5.6,4.07,8.19,48.226694,-1.13428
2024-09-15 00:00:00,Montparnasse 5,27.5,ID_047,1013.0,50,6.73,10.3,1.72,5.84,52.153073,2.62292
2024-01-15 00:00:00,Haussmann Saint-Lazare 2,21.7,ID_048,995.4,50,3.78,9.8,7.05,6.64,45.995055,5.810393
2024-04-07 00:00:00,Montparnasse 7,7.5,ID_049,1002.5,30,8.25,6.4,3.38,3.69,51.24505,-1.503147
2024-11-15 00:00:00,Saint-Charles 4,10.5,ID_050,1024.3,70,3.62,3.4,4.68,1.32,45.871646,2.811295
2024-07-08 00:00:00,Haussmann Saint-Lazare 4,7.3,ID_051,1022.7,110,1.36,10.0,2.96,7.41,52.290664,4.028388
2024-12-08 00:00:00,Gare de l'Est 1,11.1,ID_052,1011.5,45,4.14,7.1,8.44,8.73,47.769281,2.135737
2024-03-28 00:00:00,Gare de Lyon 6,23.8,ID_053,1021.5,80,1.4,10.4,8.58,8.43,52.253241,5.599126
2024-09-01 00:00:00,Saint-Charles 9,5.2,ID_054,1003.3,70,7.38,8.9,6.55,3.12,52.046547,-0.043593
2024-05-16 00:00:00,Saint-Jean 4,17.1,ID_055,1014.8,130,3.28,9.8,7.45,4.02,51.587809,4.926703
2024-11-05 00:00:00,Matabiau 2,8.2,ID_056,1020.5,110,7.01,7.8,6.4,8.26,47.831006,1.566004
2024-05-25 00:00:00,Saint-Charles 3,9.4,ID_057,998.4,70,7.42,13.1,6.89,2.09,49.581971,1.888204
2024-07-28 00:00:00,Gare de l'Est 1,26.8,ID_058,1002.2,30,2.06,7.9,3.21,7.54,49.300993,-0.902206
2024-01-08 00:00:00,Saint-Charles 6,25.8,ID_059,1002.6,70,3.35,9.4,4.1,7.63,46.818964,1.247239
2024-04-25 00:00:00,Montparnasse 2,21.2,ID_060,1024.0,70,1.31,7.9,8.04,1.53,46.218312,5.189589
2024-07-04 00:00:00,Gare de Lyon 9,7.8,ID_061,997.1,110,8.63,7.8,4.4,6.35,49.037513,3.344918
2024-05-30 00:00:00,Haussmann Saint-Lazare 6,13.0,ID_062,1010.7,80,7.57,1.8,7.11,5.03,47.936228,4.183059
2024-02-02 00:00:00,Matabiau 1,9.9,ID_063,1006.7,130,4.17,12.1,8.34,4.49,50.302808,1.627045
2024-09-05 00:00:00,Saint-Jean 4,13.5,ID_064,1001.1,130,2.61,12.8,3.18,2.51,50.37843,4.829141
2024-09-10 00:00:00,Part-Dieu 9,9.6,ID_065,995.5,110,3.95,0.3,7.38,1.77,51.213019,1.99717
2024-03-15 00:00:00,Part-Dieu 8,6.6,ID_066,995.6,130,4.16,13.1,6.12,4.01,45.239045,-0.507255
2024-02-15 00:00:00,Saint-Charles 7,13.0,ID_067,1024.3,45,3.99,14.6,8.12,2.09,52.301178,-1.090535
2024-12-13 00:00:00,Montparnasse 8,18.5,ID_068,1015.0,70,5.44,12.3,6.88,3.73,49.590276,-1.084942
2024-07-21 00:00:00,Gare de Lyon 9,11.2,ID_069,1020.2,45,8.26,1.6,6.9,6.81,49.158086,2.795981
2024-01-01 00:00:00,Saint-Jean 1,18.4,ID_070,1010.9,80,6.3,10.1,1.93,3.58,48.580926,1.331672
2024-02-14 00:00:00,Part-Dieu 8,10.3,ID_071,995.2,50,3.38,6.8,4.5,7.4,50.606801,1.243023
2024-09-24 00:00:00,Gare de l'Est 7,10.4,ID_072,1018.5,110,7.08,6.3,1.77,7.84,51.853966,1.312212
2024-10-25 00:00:00,Saint-Charles 6,13.2,ID_073,1003.0,30,8.28,11.3,5.58,8.62,45.144912,2.736569
2024-12-06 00:00:00,Part-Dieu 9,15.3,ID_074,1012.6,50,3.52,5.2,4.67,8.59,52.659632,-1.015942
2024-06-16 00:00:00,Montparnasse 8,7.4,ID_075,1011.3,70,7.32,1.7,8.35,3.0,52.434488,0.8478
2024-02-18 00:00:00,Haussmann Saint-Lazare 2,10.4,ID_076,1003.2,110,4.5,14.3,1.58,8.46,50.400005,-1.171657
2024-02-26 00:00:00,Part-Dieu 1,10.6,ID_077,999.6,110,4.04,3.3,7.02,2.78,46.121503,5.63868
2024-03-03 00:00:00,Gare du Nord 1,7.2,ID_078,1016.6,70,3.27,9.1,1.44,4.56,48.395176,0.358883
2024-07-04 00:00:00,Montparnasse 4,21.1,ID_079,1015.2,130,7.53,0.7,6.51,7.45,52.39593,0.556751
2024-11-15 00:00:00,Saint-Charles 6,19.9,ID_080,1012.5,45,6.77,12.2,7.67,5.29,49.512216,4.591307
2024-10-30 00:00:00,Gare de l'Est 5,26.1,ID_081,1009.5,130,4.2,13.3,1.93,3.73,45.707346,0.065039
2024-05-27 00:00:00,Haussmann Saint-Lazare 1,24.4,ID_082,1017.7,50,7.64,14.0,5.28,8.69,47.137253,1.69846
2024-01-15 00:00:00,Saint-Jean 8,13.9,ID_083,1022.1,70,4.67,7.6,2.34,4.12,51.96577,6.277426
2024-05-09 00:00:00,Saint-Jean 5,9.4,ID_084,1005.3,45,6.15,10.8,1.63,5.49,47.389621,3.268257
2024-06-29 00:00:00,Saint-Jean 7,11.7,ID_085,1002.6,70,8.25,11.7,6.75,7.19,46.521729,6.26965
2024-09-28 00:00:00,Matabiau 5,26.0,ID_086,1021.3,30,5.32,10.6,3.55,6.07,45.882529,5.181349
2024-05-11 00:00:00,Gare de Lyon 8,14.9,ID_087,1021.1,80,1.59,0.8,3.62,4.5,52.115894,4.326686
2024-01-02 00:00:00,Part-Dieu 8,24.2,ID_088,1002.1,70,4.93,9.3,5.76,4.52,45.26901,5.488523
2024-11-04 00:00:00,Saint-Charles 9,18.9,ID_089,1017.8,45,4.58,8.9,6.28,4.7,50.376505,2.846652
2024-02-15 00:00:00,Matabiau 4,12.2,ID_090,1017.6,45,2.33,11.2,1.57,1.68,48.572882,3.065329
2024-01-08 00:00:00,Haussmann Saint-Lazare 7,22.8,ID_091,1001.6,80,5.58,11.7,5.02,8.12,48.81165,4.295325
2024-08-27 00:00:00,Saint-Jean 2,23.0,ID_092,1012.7,80,2.27,3.0,2.37,6.73,51.817781,-0.888092
2024-07-03 00:00:00,Matabiau 7,10.4,ID_093,1018.1,70,7.62,6.0,8.59,4.74,49.338987,1.283466
2024-11-13 00:00:00,Gare de Lyon 6,7.9,ID_094,1002.5,130,2.1,11.7,6.85,6.25,46.961952,2.671814
2024-03-03 00:00:00,Saint-Jean 4,20.7,ID_095,996.0,30,7.45,9.9,2.01,5.97,45.465528,4.281901
2024-07-26 00:00:00,Saint-Jean 2,5.8,ID_096,1011.2,110,3.55,12.1,1.38,7.59,49.444323,1.914264
2024-10-16 00:00:00,Haussmann Saint-Lazare 6,11.3,ID_097,1002.9,130,5.49,6.2,1.56,4.12,52.46955,1.219536
2024-04-07 00:00:00,Saint-Charles 8,22.2,ID_098,1021.8,110,4.53,5.7,7.15,6.49,45.930786,3.803821
2024-12-16 00:00:00,Part-Dieu 4,11.2,ID_099,995.7,50,8.28,8.5,7.77,5.18,51.880301,3.195186
2024-08-10 00:00:00,Montparnasse 2,10.4,ID_000,1007.1,45,4.83,13.9,1.43,7.02,47.97962,5.857796
2024-02-17 00:00:00,Saint-Jean 1,21.3,ID_001,995.1,130,6.85,6.5,7.29,3.42,51.288606,3.016973
2024-04-20 00:00:00,Gare de Lyon 6,12.4,ID_002,1007.9,130,4.6,9.8,5.86,6.31,52.166496,4.783454
2024-06-01 00:00:00,Saint-Jean 9,26.9,ID_003,1023.7,110,7.01,6.4,2.46,4.31,52.268566,5.22364
2024-08-30 00:00:00,Montparnasse 2,8.3,ID_004,1016.8,50,5.64,8.8,7.38,8.78,50.847492,-0.585828
2024-01-15 00:00:00,Montparnasse 4,18.8,ID_005,1012.7,45,6.1,12.5,1.54,8.53,51.457831,1.776221
2024-02-19 00:00:00,Gare de Lyon 3,10.2,ID_006,1002.2,70,6.98,10.6,8.55,4.61,44.922642,-0.593631
2024-02-18 00:00:00,Matabiau 5,25.6,ID_007,1024.8,50,4.05,0.9,6.17,2.15,46.311227,-0.929697
2024-07-23 00:00:00,Saint-Jean 1,5.3,ID_008,1012.6,70,6.05,11.4,8.3,4.68,48.253369,4.449007
2024-12-13 00:00:00,Part-Dieu 8,10.3,ID_009,1016.3,45,3.34,5.2,1.94,3.99,44.892505,1.519643
2024-03-12 00:00:00,Montparnasse 1,9.4,ID_010,1011.6,30,8.55,3.0,3.02,2.79,49.677255,2.477882
2024-09-25 00:00:00,Gare de Lyon 7,12.2,ID_011,1023.8,70,4.75,3.8,2.81,5.6,47.011854,6.163366
2024-04-07 00:00:00,Saint-Jean 8,17.4,ID_012,1014.2,130,6.82,0.4,2.94,8.68,47.115468,-1.314037
2024-08-06 00:00:00,Saint-Jean 1,12.7,ID_013,997.1,45,2.08,6.6,6.48,5.48,46.007818,1.572293
2024-09-30 00:00:00,Gare de Lyon 5,23.5,ID_014,1005.1,30,5.87,0.7,2.49,3.5,49.854667,1.954736
2024-11-15 00:00:00,Saint-Jean 9,20.2,ID_015,1021.1,70,2.51,2.9,4.85,4.65,48.593965,4.89024
2024-03-01 00:00:00,Gare de Lyon 8,15.1,ID_016,1003.4,45,5.5,2.3,8.34,5.1,50.829086,0.004375
2024-08-05 00:00:00,Saint-Jean 4,7.4,ID_017,1013.5,110,1.37,9.0,1.29,4.65,49.573738,5.106211
2024-03-07 00:00:00,Saint-Charles 1,20.2,ID_018,1015.5,80,8.28,4.4,5.66,5.24,48.884247,1.002763
2024-04-03 00:00:00,Haussmann Saint-Lazare 5,5.3,ID_019,1014.1,80,7.85,13.1,6.75,6.87,51.165678,0.18223
2024-08-31 00:00:00,Saint-Charles 5,21.1,ID_020,1016.3,45,7.1,10.4,7.85,1.24,47.114261,3.657255
2024-01-01 00:00:00,Gare du Nord 1,11.9,ID_021,997.1,30,5.04,5.1,3.01,4.09,46.500844,4.53615
2024-01-14 00:00:00,Saint-Jean 2,17.9,ID_022,1001.1,50,8.64,9.4,3.86,5.35,46.509925,6.13035
2024-08-23 00:00:00,Saint-Jean 1,6.4,ID_023,1015.8,30,2.02,6.6,4.46,2.61,45.866225,5.253417
2024-12-10 00:00:00,Part-Dieu 9,25.0,ID_024,1004.7,30,1.84,4.9,2.42,8.48,52.503545,2.818144
2024-09-25 00:00:00,Part-Dieu 6,6.5,ID_025,1014.9,130,5.18,3.7,6.65,5.45,49.743888,0.593334
2024-04-14 00:00:00,Gare du Nord 4,8.4,ID_026,1016.6,110,5.62,10.0,2.11,2.69,51.265697,5.660296
2024-07-22 00:00:00,Montparnasse 6,16.9,ID_027,1004.5,130,3.68,3.4,8.61,5.18,52.325779,0.63068
2024-07-24 00:00:00,Montparnasse 2,17.0,ID_028,1005.7,130,5.46,9.7,2.8,8.78,48.442455,5.989275
2024-12-02 00:00:00,Haussmann Saint-Lazare 6,20.7,ID_029,1006.0,130,1.28,11.5,7.45,2.55,52.347806,4.659339
2024-02-06 00:00:00,Part-Dieu 4,17.5,ID_030,1013.1,50,3.59,10.6,1.78,3.23,52.529325,2.156136
2024-07-11 00:00:00,Matabiau 9,15.6,ID_031,997.1,110,8.61,5.4,3.44,1.84,50.664489,0.539729
2024-07-30 00:00:00,Saint-Charles 1,27.5,ID_032,1014.7,30,1.62,8.7,3.7,1.76,50.608736,3.88962
2024-09-13 00:00:00,Gare de l'Est 7,24.6,ID_033,1003.1,130,8.61,8.0,1.34,4.16,52.159816,-1.474439
