col_date,col_region,col_ville,col_polluant,col_valeur,col_unite,col_indice_atmo,col_qualite_air,col_latitude,col_longitude
2024-10-04 00:00:00,Normandie,Marseille,CO,64.61,µg/m³,3.2,4.59,45.555807,3.537547
2024-04-28 00:00:00,Nouvelle-Aquitaine,Lille,SO2,28.2,µg/m³,2.43,7.61,45.289485,6.105806
2024-09-22 00:00:00,Occitanie,Strasbourg,CO,36.86,µg/m³,2.76,3.99,46.599175,3.628877
2024-01-17 00:00:00,Nouvelle-Aquitaine,Lille,CO,60.98,µg/m³,5.99,6.78,47.858666,4.212596
2024-12-24 00:00:00,Hauts-de-France,Paris,O3,31.36,µg/m³,3.49,3.41,50.874887,4.733126
2024-09-05 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,NO2,52.02,µg/m³,6.05,4.9,50.302296,2.639198
2024-04-26 00:00:00,Grand Est,Lyon,SO2,3.1,µg/m³,8.26,4.7,49.021693,2.227377
2024-12-01 00:00:00,Normandie,Montpellier,PM2.5,43.6,µg/m³,2.02,6.44,50.504929,1.907446
2024-06-23 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,O3,13.49,µg/m³,6.12,8.39,48.872304,2.58893
2024-10-17 00:00:00,Nouvelle-Aquitaine,Montpellier,NO2,52.5,µg/m³,4.04,4.27,51.919848,-1.319868
2024-07-18 00:00:00,Grand Est,Lille,PM10,42.05,µg/m³,1.92,7.21,47.971419,5.213064
2024-08-30 00:00:00,Provence-Alpes-Côte d'Azur,Nice,SO2,80.96,µg/m³,6.58,3.85,52.44187,5.862308
2024-07-31 00:00:00,Provence-Alpes-Côte d'Azur,Lille,PM10,7.27,µg/m³,1.37,4.32,47.317547,-0.985216
2024-11-24 00:00:00,Hauts-de-France,Montpellier,PM10,31.6,µg/m³,4.06,5.01,52.152292,4.75791
2024-08-30 00:00:00,Auvergne-Rhône-Alpes,Nice,SO2,7.15,µg/m³,4.54,1.73,52.335591,5.775372
2024-03-01 00:00:00,Hauts-de-France,Bordeaux,NO2,62.8,µg/m³,7.71,8.63,49.571909,-0.415745
2024-07-02 00:00:00,Grand Est,Toulouse,SO2,8.9,µg/m³,5.0,5.99,48.818173,1.292201
2024-02-13 00:00:00,Bretagne,Nice,CO,24.74,µg/m³,4.17,2.07,45.151221,5.744923
2024-09-15 00:00:00,Auvergne-Rhône-Alpes,Lyon,PM2.5,25.31,µg/m³,8.06,7.15,47.66119,5.889516
2024-04-16 00:00:00,Provence-Alpes-Côte d'Azur,Nantes,PM2.5,44.5,µg/m³,5.4,6.29,50.153285,2.828921
2024-09-13 00:00:00,Normandie,Montpellier,PM2.5,10.55,µg/m³,3.62,4.09,46.015197,6.03191
2024-06-05 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,PM10,62.94,µg/m³,7.23,2.45,52.131411,-0.903489
2024-10-09 00:00:00,Hauts-de-France,Paris,SO2,31.38,µg/m³,8.51,4.66,50.119963,0.053324
2024-06-28 00:00:00,Bretagne,Paris,PM2.5,58.49,µg/m³,3.08,2.02,52.203896,1.062273
2024-11-20 00:00:00,Nouvelle-Aquitaine,Lyon,O3,63.14,µg/m³,7.68,1.65,49.141349,1.476864
2024-06-30 00:00:00,Île-de-France,Nice,NO2,16.1,µg/m³,2.12,7.02,47.074936,4.286876
2024-08-05 00:00:00,Pays de la Loire,Montpellier,PM10,64.1,µg/m³,4.59,4.31,51.942084,2.904572
2024-05-17 00:00:00,Hauts-de-France,Toulouse,PM2.5,45.83,µg/m³,2.02,2.63,47.513794,1.75997
2024-02-09 00:00:00,Hauts-de-France,Strasbourg,CO,83.71,µg/m³,4.32,5.19,45.155856,0.92238
2024-07-30 00:00:00,Nouvelle-Aquitaine,Toulouse,PM10,37.09,µg/m³,1.55,8.49,46.679703,1.086773
2024-08-12 00:00:00,Île-de-France,Marseille,SO2,36.28,µg/m³,3.94,3.4,48.590868,3.533681
2024-08-15 00:00:00,Occitanie,Strasbourg,NO2,37.58,µg/m³,4.01,5.1,48.147807,4.644203
2024-04-02 00:00:00,Auvergne-Rhône-Alpes,Strasbourg,NO2,56.1,µg/m³,2.58,3.14,48.050382,5.530125
2024-04-19 00:00:00,Île-de-France,Bordeaux,SO2,18.52,µg/m³,4.56,7.49,47.264155,2.369664
2024-05-09 00:00:00,Normandie,Nice,PM2.5,41.4,µg/m³,6.46,8.63,51.922946,3.901922
2024-06-13 00:00:00,Auvergne-Rhône-Alpes,Lille,PM10,35.41,µg/m³,5.93,5.54,48.531815,3.286339
2024-02-04 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,PM10,84.3,µg/m³,7.13,7.16,49.266253,-0.230988
2024-08-29 00:00:00,Hauts-de-France,Toulouse,PM10,6.79,µg/m³,8.7,3.83,50.958342,6.002125
2024-10-27 00:00:00,Bretagne,Nantes,CO,15.89,µg/m³,4.77,6.28,52.443596,-1.075151
2024-10-28 00:00:00,Bretagne,Montpellier,O3,32.37,µg/m³,6.71,4.59,52.739909,1.949218
2024-02-10 00:00:00,Grand Est,Montpellier,PM2.5,8.5,µg/m³,8.21,6.3,51.336006,-0.283126
2024-12-26 00:00:00,Grand Est,Montpellier,SO2,2.05,µg/m³,4.97,2.13,46.287323,2.709221
2024-07-22 00:00:00,Pays de la Loire,Marseille,SO2,48.29,µg/m³,6.0,5.9,46.072095,0.40298
2024-06-25 00:00:00,Occitanie,Montpellier,PM2.5,23.72,µg/m³,3.1,4.46,51.573477,3.277544
2024-03-29 00:00:00,Hauts-de-France,Paris,PM2.5,7.76,µg/m³,4.28,5.09,49.551796,2.793422
2024-03-25 00:00:00,Grand Est,Lille,SO2,60.6,µg/m³,6.08,1.66,51.389208,-0.002777
2024-10-10 00:00:00,Grand Est,Montpellier,PM2.5,71.11,µg/m³,1.65,2.37,45.213916,1.238376
2024-02-11 00:00:00,Hauts-de-France,Montpellier,NO2,17.93,µg/m³,1.35,1.39,49.130147,-1.094266
2024-11-09 00:00:00,Normandie,Nantes,PM10,12.74,µg/m³,7.62,1.75,45.675593,-1.432229
2024-10-26 00:00:00,Île-de-France,Strasbourg,CO,30.46,µg/m³,8.66,6.64,45.202265,0.896947
2024-08-20 00:00:00,Pays de la Loire,Lyon,CO,61.5,µg/m³,8.76,5.36,47.712257,1.117214
2024-01-31 00:00:00,Hauts-de-France,Nice,PM10,72.86,µg/m³,5.89,4.42,51.70625,-0.625867
2024-04-30 00:00:00,Grand Est,Lille,PM10,23.8,µg/m³,3.24,3.51,51.865733,0.67324
2024-11-27 00:00:00,Occitanie,Paris,PM10,5.59,µg/m³,7.51,8.24,49.28792,4.40961
2024-06-15 00:00:00,Île-de-France,Nice,PM2.5,68.43,µg/m³,5.9,7.82,47.343976,5.975756
2024-02-26 00:00:00,Nouvelle-Aquitaine,Paris,PM2.5,80.05,µg/m³,7.8,8.2,47.890112,2.282647
2024-06-07 00:00:00,Nouvelle-Aquitaine,Marseille,CO,53.56,µg/m³,7.91,4.92,45.368041,-0.824224
2024-01-04 00:00:00,Pays de la Loire,Nice,O3,39.25,µg/m³,1.74,5.66,48.048109,3.108244
2024-06-13 00:00:00,Normandie,Nice,SO2,22.66,µg/m³,8.44,7.13,52.710695,4.265299
2024-09-05 00:00:00,Bretagne,Marseille,NO2,42.22,µg/m³,7.52,3.65,49.371422,5.098878
2024-05-01 00:00:00,Auvergne-Rhône-Alpes,Lille,SO2,56.99,µg/m³,2.99,8.1,51.790061,4.8958
2024-07-13 00:00:00,Bretagne,Nice,PM2.5,60.74,µg/m³,3.12,5.45,48.788574,1.980072
2024-05-31 00:00:00,Hauts-de-France,Paris,PM10,84.0,µg/m³,5.77,7.91,50.824079,-0.101181
2024-07-09 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,SO2,39.32,µg/m³,4.77,8.38,47.467567,4.812936
2024-09-13 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,O3,62.68,µg/m³,5.56,5.14,52.716931,0.896963
2024-07-10 00:00:00,Occitanie,Nantes,PM10,38.47,µg/m³,8.56,6.25,47.363377,0.30276
2024-04-06 00:00:00,Bretagne,Strasbourg,NO2,54.69,µg/m³,2.36,7.98,50.649456,0.872434
2024-02-13 00:00:00,Île-de-France,Lyon,PM2.5,45.16,µg/m³,4.0,8.65,45.464616,3.246347
2024-09-19 00:00:00,Normandie,Paris,CO,42.18,µg/m³,2.28,8.49,48.653861,3.609931
2024-07-16 00:00:00,Auvergne-Rhône-Alpes,Paris,PM2.5,57.62,µg/m³,6.14,3.48,46.139263,3.236049
2024-02-07 00:00:00,Île-de-France,Bordeaux,O3,77.68,µg/m³,8.78,4.15,50.041748,2.398301
2024-09-02 00:00:00,Hauts-de-France,Marseille,NO2,71.92,µg/m³,2.65,3.47,51.878742,5.027329
2024-04-29 00:00:00,Normandie,Toulouse,PM10,66.02,µg/m³,2.0,4.01,45.310249,0.619409
2024-07-04 00:00:00,Occitanie,Lyon,NO2,64.8,µg/m³,5.96,5.83,46.319706,-1.587498
2024-11-23 00:00:00,Hauts-de-France,Montpellier,PM2.5,79.5,µg/m³,4.66,1.28,49.030165,2.64612
2024-05-05 00:00:00,Nouvelle-Aquitaine,Lyon,PM2.5,18.65,µg/m³,5.96,7.47,51.491235,-1.591632
2024-02-03 00:00:00,Hauts-de-France,Toulouse,PM2.5,43.71,µg/m³,3.33,4.33,47.991763,5.230566
2024-05-29 00:00:00,Bretagne,Nice,PM10,41.42,µg/m³,4.15,2.95,47.771603,3.069634
2024-11-13 00:00:00,Occitanie,Montpellier,PM2.5,25.09,µg/m³,4.9,3.26,48.211025,0.829522
2024-10-06 00:00:00,Grand Est,Bordeaux,SO2,82.77,µg/m³,4.07,8.64,45.63887,2.777361
2024-02-23 00:00:00,Auvergne-Rhône-Alpes,Paris,SO2,44.29,µg/m³,2.59,4.84,49.520574,3.054774
2024-11-07 00:00:00,Normandie,Lille,PM2.5,13.35,µg/m³,4.04,8.16,48.008337,4.011822
2024-08-17 00:00:00,Nouvelle-Aquitaine,Lyon,PM10,41.22,µg/m³,2.73,4.37,47.917974,4.531724
2024-11-07 00:00:00,Bretagne,Strasbourg,CO,54.28,µg/m³,6.67,7.72,50.062675,-0.649396
2024-08-14 00:00:00,Bretagne,Nantes,O3,75.18,µg/m³,7.32,4.46,52.802728,4.789118
2024-07-25 00:00:00,Pays de la Loire,Montpellier,SO2,43.49,µg/m³,4.96,6.14,47.960469,-0.28822
2024-09-29 00:00:00,Auvergne-Rhône-Alpes,Lyon,O3,24.77,µg/m³,1.25,5.1,47.782578,4.786969
2024-09-01 00:00:00,Auvergne-Rhône-Alpes,Montpellier,CO,8.73,µg/m³,1.28,3.25,45.830569,-1.539276
2024-09-06 00:00:00,Normandie,Paris,PM2.5,26.4,µg/m³,2.34,2.97,44.894276,2.889778
2024-01-31 00:00:00,Île-de-France,Nantes,NO2,72.42,µg/m³,8.13,7.03,48.316022,4.552108
2024-09-26 00:00:00,Île-de-France,Paris,PM10,48.41,µg/m³,2.25,8.67,52.67513,4.398208
2024-09-12 00:00:00,Grand Est,Toulouse,PM10,21.3,µg/m³,2.02,1.42,47.381924,0.807882
2024-05-21 00:00:00,Hauts-de-France,Lyon,PM2.5,4.91,µg/m³,8.23,2.49,49.697778,-0.4093
2024-05-02 00:00:00,Nouvelle-Aquitaine,Bordeaux,SO2,20.55,µg/m³,7.12,7.0,45.61449,2.69996
2024-03-12 00:00:00,Auvergne-Rhône-Alpes,Nantes,NO2,56.88,µg/m³,4.49,8.21,48.674016,3.555834
2024-12-10 00:00:00,Île-de-France,Paris,PM10,48.19,µg/m³,4.82,7.92,50.91835,1.70057
2024-09-07 00:00:00,Provence-Alpes-Côte d'Azur,Nantes,SO2,24.91,µg/m³,3.33,2.93,46.58664,4.64193
2024-03-25 00:00:00,Grand Est,Paris,CO,47.28,µg/m³,1.78,7.73,45.179093,2.187257
2024-02-21 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,PM2.5,64.63,µg/m³,1.63,3.15,50.94616,4.489927
2024-12-10 00:00:00,Occitanie,Montpellier,CO,22.06,µg/m³,1.24,3.84,49.441644,-0.381223
2024-11-12 00:00:00,Bretagne,Toulouse,PM10,73.06,µg/m³,3.07,2.7,49.380912,1.806636
2024-11-26 00:00:00,Île-de-France,Montpellier,CO,59.26,µg/m³,6.76,8.01,46.46552,0.202894
2024-01-13 00:00:00,Nouvelle-Aquitaine,Nantes,NO2,14.71,µg/m³,7.96,7.03,45.119218,-0.730009
2024-08-23 00:00:00,Hauts-de-France,Montpellier,PM2.5,34.77,µg/m³,1.56,1.97,45.645189,-1.142687
2024-12-07 00:00:00,Grand Est,Nantes,SO2,60.08,µg/m³,5.38,2.63,52.033015,-0.201224
2024-09-14 00:00:00,Auvergne-Rhône-Alpes,Nice,NO2,22.21,µg/m³,8.73,6.61,45.979837,3.329388
2024-07-27 00:00:00,Provence-Alpes-Côte d'Azur,Strasbourg,SO2,65.45,µg/m³,3.74,3.05,50.391748,5.910743
2024-08-02 00:00:00,Normandie,Lille,O3,51.64,µg/m³,7.09,4.75,48.057882,-0.978826
2024-05-03 00:00:00,Île-de-France,Lille,PM2.5,62.89,µg/m³,7.54,1.76,50.447663,-0.256775
2024-01-07 00:00:00,Bretagne,Nice,CO,27.56,µg/m³,4.25,1.96,51.592218,2.5958
2024-08-05 00:00:00,Île-de-France,Montpellier,PM2.5,3.41,µg/m³,7.37,1.79,49.176048,2.04834
2024-01-05 00:00:00,Bretagne,Paris,CO,3.96,µg/m³,7.69,4.1,47.078356,4.824474
2024-11-25 00:00:00,Provence-Alpes-Côte d'Azur,Nice,CO,57.38,µg/m³,1.98,3.69,45.675843,6.100125
2024-11-29 00:00:00,Nouvelle-Aquitaine,Paris,CO,52.62,µg/m³,8.64,2.33,51.093525,3.276788
2024-03-21 00:00:00,Provence-Alpes-Côte d'Azur,Strasbourg,PM10,73.07,µg/m³,8.35,6.66,52.524144,-0.373623
2024-08-10 00:00:00,Normandie,Nantes,PM10,3.36,µg/m³,2.9,5.94,47.668733,5.282001
2024-01-12 00:00:00,Grand Est,Marseille,CO,83.24,µg/m³,1.75,5.3,48.487268,2.484172
2024-07-25 00:00:00,Île-de-France,Paris,SO2,30.22,µg/m³,6.04,7.03,51.218838,3.842401
2024-06-03 00:00:00,Grand Est,Nantes,SO2,13.07,µg/m³,7.95,3.33,45.502639,-1.059436
2024-07-03 00:00:00,Nouvelle-Aquitaine,Toulouse,PM10,11.69,µg/m³,7.84,1.82,46.538923,1.220332
2024-07-15 00:00:00,Auvergne-Rhône-Alpes,Strasbourg,CO,16.66,µg/m³,6.26,6.29,51.511904,0.813159
2024-09-19 00:00:00,Bretagne,Paris,PM10,22.7,µg/m³,3.78,6.18,52.765533,5.663685
2024-01-09 00:00:00,Normandie,Nice,SO2,59.23,µg/m³,8.34,3.77,49.118262,6.096508
2024-02-17 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,PM10,46.64,µg/m³,2.14,3.61,46.23875,1.986963
2024-08-23 00:00:00,Auvergne-Rhône-Alpes,Lille,PM10,74.31,µg/m³,3.26,1.29,48.009124,5.679069
2024-03-23 00:00:00,Provence-Alpes-Côte d'Azur,Paris,CO,48.85,µg/m³,5.41,7.4,51.241803,1.812866
2024-05-20 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,PM10,56.77,µg/m³,5.52,2.71,49.794972,4.838427
2024-08-16 00:00:00,Normandie,Paris,CO,73.57,µg/m³,7.85,2.73,47.217028,-0.4203
2024-06-26 00:00:00,Grand Est,Strasbourg,PM2.5,5.8,µg/m³,5.65,7.39,52.289925,3.698088
2024-01-16 00:00:00,Normandie,Montpellier,SO2,24.99,µg/m³,5.01,8.37,51.734313,-0.691682
2024-08-01 00:00:00,Île-de-France,Paris,PM10,10.67,µg/m³,1.59,2.44,47.978719,4.452118
2024-03-27 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,PM10,13.96,µg/m³,7.63,5.96,45.010149,3.780251
2024-02-17 00:00:00,Île-de-France,Paris,PM2.5,57.89,µg/m³,6.37,8.78,46.724363,0.831171
2024-09-08 00:00:00,Occitanie,Lille,O3,52.54,µg/m³,8.53,5.44,52.389663,0.479791
2024-07-19 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,NO2,37.41,µg/m³,3.62,1.57,46.486476,-0.366907
2024-04-20 00:00:00,Bretagne,Lyon,O3,11.11,µg/m³,4.09,7.3,46.830119,0.107866
2024-06-08 00:00:00,Normandie,Lyon,PM2.5,52.95,µg/m³,5.21,7.28,51.470084,-0.796283
2024-06-11 00:00:00,Normandie,Paris,SO2,30.76,µg/m³,2.68,7.23,48.05303,0.576035
2024-07-29 00:00:00,Île-de-France,Lyon,PM10,25.48,µg/m³,6.99,4.62,50.870798,4.447384
2024-05-29 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM2.5,30.71,µg/m³,5.63,1.78,47.023487,3.090526
2024-03-07 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,PM2.5,11.18,µg/m³,2.69,5.84,46.077198,-0.999407
2024-03-21 00:00:00,Hauts-de-France,Bordeaux,O3,43.9,µg/m³,1.79,4.25,49.813324,0.229785
2024-01-31 00:00:00,Auvergne-Rhône-Alpes,Nantes,O3,10.81,µg/m³,6.43,3.36,46.05849,4.79879
2024-10-16 00:00:00,Bretagne,Lyon,CO,50.08,µg/m³,1.47,2.96,47.667252,5.662837
2024-01-08 00:00:00,Provence-Alpes-Côte d'Azur,Paris,O3,3.44,µg/m³,7.17,3.61,51.292081,4.468847
2024-06-14 00:00:00,Île-de-France,Strasbourg,NO2,26.93,µg/m³,3.6,3.55,45.92875,3.020331
2024-08-01 00:00:00,Hauts-de-France,Bordeaux,O3,69.61,µg/m³,2.21,5.36,51.415045,4.330345
2024-04-05 00:00:00,Pays de la Loire,Nice,PM2.5,27.01,µg/m³,7.01,3.39,49.180773,0.762781
2024-07-15 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,SO2,2.62,µg/m³,8.63,8.06,45.563785,3.359592
2024-06-28 00:00:00,Île-de-France,Toulouse,PM2.5,30.19,µg/m³,7.1,8.59,52.042315,-1.450786
2024-01-08 00:00:00,Auvergne-Rhône-Alpes,Nantes,SO2,46.45,µg/m³,6.74,2.01,48.079416,1.990384
2024-08-27 00:00:00,Auvergne-Rhône-Alpes,Paris,PM2.5,45.51,µg/m³,5.76,4.11,51.947042,5.859789
2024-06-19 00:00:00,Bretagne,Lyon,SO2,38.6,µg/m³,7.22,3.16,52.813466,1.635454
2024-11-16 00:00:00,Normandie,Montpellier,PM2.5,72.89,µg/m³,5.23,3.48,52.494077,4.62003
2024-04-22 00:00:00,Provence-Alpes-Côte d'Azur,Paris,SO2,17.13,µg/m³,8.01,2.48,48.089572,5.091454
2024-04-30 00:00:00,Auvergne-Rhône-Alpes,Lyon,SO2,48.35,µg/m³,3.07,5.75,46.4046,4.237949
2024-02-10 00:00:00,Pays de la Loire,Lyon,O3,26.29,µg/m³,6.56,8.14,52.596974,-1.503233
2024-10-13 00:00:00,Grand Est,Lyon,SO2,69.36,µg/m³,2.62,5.2,52.779799,-0.556785
2024-10-03 00:00:00,Pays de la Loire,Toulouse,O3,80.58,µg/m³,4.73,6.57,52.104269,1.881696
2024-01-06 00:00:00,Auvergne-Rhône-Alpes,Montpellier,O3,13.79,µg/m³,2.86,1.7,45.647648,-1.286525
2024-02-06 00:00:00,Île-de-France,Marseille,PM2.5,68.1,µg/m³,7.8,2.38,47.33106,0.716862
2024-07-06 00:00:00,Grand Est,Nantes,NO2,14.39,µg/m³,3.36,7.91,52.776579,4.648855
2024-06-06 00:00:00,Pays de la Loire,Montpellier,PM2.5,44.78,µg/m³,8.54,7.61,52.609158,-1.615326
2024-09-15 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,O3,58.05,µg/m³,2.18,1.58,48.812795,2.22297
2024-06-28 00:00:00,Île-de-France,Lille,SO2,56.89,µg/m³,4.61,1.24,50.825567,2.335353
2024-07-02 00:00:00,Pays de la Loire,Bordeaux,CO,80.75,µg/m³,8.36,4.84,45.319761,2.995503
2024-07-07 00:00:00,Hauts-de-France,Montpellier,NO2,12.96,µg/m³,2.02,7.59,51.317802,0.468532
2024-01-26 00:00:00,Provence-Alpes-Côte d'Azur,Lille,PM2.5,31.42,µg/m³,4.82,6.01,45.642536,0.26244
2024-11-12 00:00:00,Grand Est,Montpellier,CO,10.08,µg/m³,7.46,8.54,49.147272,2.897327
2024-01-06 00:00:00,Grand Est,Montpellier,CO,33.04,µg/m³,6.46,2.38,52.156383,3.465495
2024-08-21 00:00:00,Normandie,Bordeaux,NO2,66.34,µg/m³,3.64,7.49,47.338693,3.21975
2024-06-15 00:00:00,Auvergne-Rhône-Alpes,Strasbourg,PM2.5,82.42,µg/m³,1.33,5.72,46.333511,4.058235
2024-10-18 00:00:00,Grand Est,Nice,PM10,29.36,µg/m³,6.67,3.15,50.320361,5.910845
2024-11-09 00:00:00,Pays de la Loire,Paris,PM2.5,65.84,µg/m³,4.91,1.98,47.229022,3.724108
2024-05-16 00:00:00,Normandie,Toulouse,CO,46.43,µg/m³,7.05,8.38,50.302311,-0.217402
2024-01-28 00:00:00,Auvergne-Rhône-Alpes,Paris,PM10,55.25,µg/m³,3.78,5.97,47.380061,-1.468902
2024-10-14 00:00:00,Grand Est,Nantes,PM10,41.19,µg/m³,5.91,3.7,49.468347,4.520203
2024-02-09 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,PM2.5,44.36,µg/m³,1.99,5.38,45.233706,0.077673
2024-09-18 00:00:00,Hauts-de-France,Marseille,PM10,51.37,µg/m³,1.2,1.95,49.964982,2.874773
2024-08-11 00:00:00,Occitanie,Lille,O3,61.02,µg/m³,3.4,3.57,51.700998,-0.289803
2024-02-17 00:00:00,Bretagne,Paris,SO2,41.7,µg/m³,5.96,7.01,46.259184,3.933633
2024-09-05 00:00:00,Normandie,Nice,SO2,51.9,µg/m³,7.12,2.75,51.490117,-0.050056
2024-03-09 00:00:00,Grand Est,Nice,NO2,68.55,µg/m³,1.79,1.92,49.325089,0.12325
2024-05-22 00:00:00,Bretagne,Nice,CO,4.85,µg/m³,3.63,3.46,48.219523,3.694729
2024-04-11 00:00:00,Pays de la Loire,Marseille,PM10,7.92,µg/m³,1.96,5.3,52.217427,1.100271
2024-09-07 00:00:00,Pays de la Loire,Nantes,CO,83.23,µg/m³,5.18,4.84,48.503862,-0.915794
2024-11-17 00:00:00,Grand Est,Paris,NO2,78.93,µg/m³,1.33,4.82,50.186292,4.397919
2024-07-28 00:00:00,Grand Est,Bordeaux,SO2,57.08,µg/m³,1.39,3.8,49.543451,6.16405
2024-09-20 00:00:00,Occitanie,Lille,PM10,42.27,µg/m³,3.79,5.69,46.543868,4.243819
2024-08-16 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM2.5,41.63,µg/m³,2.69,6.7,51.639688,0.332591
2024-03-06 00:00:00,Nouvelle-Aquitaine,Bordeaux,O3,5.47,µg/m³,3.39,3.69,51.680754,6.169292
2024-02-11 00:00:00,Nouvelle-Aquitaine,Bordeaux,PM2.5,67.3,µg/m³,4.44,1.71,48.880746,4.157423
2024-05-02 00:00:00,Occitanie,Marseille,O3,61.06,µg/m³,1.93,8.09,49.474649,2.311249
2024-08-06 00:00:00,Nouvelle-Aquitaine,Lille,SO2,39.56,µg/m³,7.43,8.23,49.461802,4.45531
2024-08-06 00:00:00,Bretagne,Montpellier,PM2.5,5.51,µg/m³,1.8,4.84,48.890699,5.474119
2024-04-28 00:00:00,Occitanie,Bordeaux,O3,6.69,µg/m³,5.05,6.5,49.31234,2.838915
2024-01-27 00:00:00,Hauts-de-France,Montpellier,CO,72.85,µg/m³,3.66,2.12,49.977114,3.030665
2024-03-28 00:00:00,Bretagne,Marseille,O3,70.49,µg/m³,6.23,7.67,45.337261,3.14119
2024-09-05 00:00:00,Nouvelle-Aquitaine,Lyon,PM2.5,59.44,µg/m³,3.85,7.0,52.192072,4.41155
2024-02-21 00:00:00,Provence-Alpes-Côte d'Azur,Strasbourg,SO2,84.14,µg/m³,1.38,1.86,52.486077,6.149195
2024-11-30 00:00:00,Occitanie,Lille,PM10,22.03,µg/m³,5.39,7.19,51.625958,4.436911
2024-11-15 00:00:00,Provence-Alpes-Côte d'Azur,Strasbourg,NO2,77.38,µg/m³,7.56,7.9,46.62205,4.768165
2024-11-29 00:00:00,Nouvelle-Aquitaine,Strasbourg,PM10,24.93,µg/m³,3.51,8.66,45.315036,-1.481848
2024-10-19 00:00:00,Nouvelle-Aquitaine,Toulouse,PM10,40.41,µg/m³,7.97,8.21,52.08812,1.173543
2024-08-21 00:00:00,Nouvelle-Aquitaine,Montpellier,NO2,7.87,µg/m³,6.44,3.12,52.502507,-0.454519
2024-01-19 00:00:00,Hauts-de-France,Montpellier,NO2,50.18,µg/m³,8.05,2.01,47.945335,3.488336
2024-08-02 00:00:00,Provence-Alpes-Côte d'Azur,Nice,PM10,84.33,µg/m³,3.86,2.36,48.279525,3.728548
2024-07-08 00:00:00,Bretagne,Montpellier,CO,37.76,µg/m³,4.48,5.51,47.568526,4.2696
2024-06-10 00:00:00,Nouvelle-Aquitaine,Lyon,NO2,80.15,µg/m³,6.56,7.94,49.7353,-0.49963
2024-06-23 00:00:00,Normandie,Marseille,PM10,57.0,µg/m³,3.8,1.34,52.212362,-1.43224
2024-02-19 00:00:00,Hauts-de-France,Lille,PM2.5,16.51,µg/m³,3.5,5.19,50.316705,-1.618908
2024-10-24 00:00:00,Provence-Alpes-Côte d'Azur,Nice,PM2.5,30.55,µg/m³,7.79,4.55,47.469106,5.544558
2024-11-10 00:00:00,Hauts-de-France,Montpellier,O3,22.77,µg/m³,3.03,4.72,49.764494,5.608933
2024-04-12 00:00:00,Normandie,Paris,PM10,79.98,µg/m³,2.93,8.39,52.117137,2.508312
2024-04-28 00:00:00,Île-de-France,Bordeaux,PM10,72.52,µg/m³,7.15,3.66,50.847687,5.372967
2024-02-27 00:00:00,Auvergne-Rhône-Alpes,Nice,SO2,81.73,µg/m³,2.87,4.23,45.906589,0.01189
2024-03-21 00:00:00,Occitanie,Lille,PM10,2.37,µg/m³,5.32,3.57,48.221947,3.816634
2024-09-14 00:00:00,Auvergne-Rhône-Alpes,Toulouse,PM10,75.37,µg/m³,2.18,6.7,47.398236,2.362628
2024-10-08 00:00:00,Bretagne,Toulouse,PM2.5,37.56,µg/m³,5.75,7.58,52.356552,-1.20765
2024-08-29 00:00:00,Auvergne-Rhône-Alpes,Lille,NO2,16.1,µg/m³,2.24,4.26,48.742964,2.017696
2024-09-10 00:00:00,Grand Est,Nantes,NO2,18.51,µg/m³,1.85,8.54,51.196099,1.668653
2024-08-18 00:00:00,Grand Est,Nice,PM10,80.88,µg/m³,4.48,4.83,51.88371,3.855332
2024-09-15 00:00:00,Nouvelle-Aquitaine,Toulouse,NO2,13.18,µg/m³,2.15,2.0,45.409998,3.92966
2024-04-19 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,SO2,29.34,µg/m³,5.45,8.58,48.353003,-0.245363
2024-10-07 00:00:00,Hauts-de-France,Nice,PM2.5,7.29,µg/m³,6.24,7.55,50.694753,-1.011146
2024-07-12 00:00:00,Bretagne,Marseille,O3,34.81,µg/m³,2.61,7.81,46.983296,3.296065
2024-01-13 00:00:00,Normandie,Bordeaux,PM2.5,31.4,µg/m³,4.71,3.8,45.210526,-1.600163
2024-03-28 00:00:00,Auvergne-Rhône-Alpes,Lyon,PM10,78.35,µg/m³,4.09,7.12,49.611245,2.578597
2024-01-31 00:00:00,Pays de la Loire,Bordeaux,CO,44.36,µg/m³,2.9,2.84,52.118772,4.339578
