col_event_id,col_time_id,col_line_id,col_stop_id,col_heure_theorique,col_heure_reelle,col_retard_s,col_annule,col_charge_estimee,col_vehicle_id
ID_001,ID_001,ID_001,ID_001,4.03,5.53,6.91,5.01,2024-08-09 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,7.9,1.33,8.64,6.37,2024-04-28 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,4.55,6.48,4.63,1.91,2024-06-12 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,7.61,5.1,6.29,6.99,2024-12-14 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,6.38,6.75,4.64,3.07,2024-06-11 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,4.32,3.49,5.69,2.04,2024-05-04 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,4.82,4.79,6.76,2.2,2024-02-13 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,7.47,2.14,7.56,4.34,2024-10-02 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,5.73,4.33,4.73,4.63,2024-06-25 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,1.53,2.08,5.79,5.48,2024-09-14 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,1.44,5.33,5.26,4.38,2024-03-07 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,3.7,6.93,4.22,5.14,2024-05-19 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,4.8,7.53,4.35,7.51,2024-12-05 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,1.91,5.3,7.68,6.79,2024-09-28 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,6.94,4.31,2.56,8.71,2024-04-16 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,8.23,3.7,2.24,4.62,2024-05-02 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,5.41,4.84,7.61,4.1,2024-10-31 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,3.17,2.61,4.64,7.81,2024-09-05 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,8.15,4.52,2.54,7.45,2024-01-23 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,2.06,7.4,6.37,5.39,2024-09-18 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,6.85,5.6,4.1,7.07,2024-04-25 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,8.52,4.96,2.27,8.73,2024-01-18 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,7.52,2.57,1.84,4.71,2024-10-28 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,6.9,8.05,5.54,6.1,2024-01-14 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,4.91,1.93,6.11,6.52,2024-02-25 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,2.02,4.39,6.29,3.57,2024-11-13 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,4.77,7.88,6.01,4.63,2024-11-04 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,1.24,3.09,2.26,5.82,2024-01-21 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,8.69,6.16,2.44,5.3,2024-11-03 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,5.85,3.7,8.79,7.38,2024-02-05 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,4.08,4.82,7.16,8.04,2024-11-23 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,1.98,6.34,3.02,7.23,2024-05-11 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,1.9,7.87,5.29,7.06,2024-04-23 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,6.93,5.48,6.71,8.22,2024-01-26 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,1.65,2.72,2.35,5.2,2024-04-30 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,2.35,6.62,1.45,8.46,2024-11-30 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,5.91,3.95,5.03,6.49,2024-02-29 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,5.24,4.53,4.92,8.6,2024-04-27 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,2.28,6.31,2.07,3.62,2024-07-17 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,5.66,6.88,3.82,8.36,2024-04-02 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,7.09,5.48,1.49,6.76,2024-08-07 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,4.44,7.51,3.94,7.11,2024-01-09 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,6.98,3.74,7.13,3.24,2024-03-06 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,6.06,4.93,1.87,8.14,2024-07-06 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,4.22,6.85,2.19,8.56,2024-11-06 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,4.22,8.54,5.2,2.88,2024-08-14 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,3.57,3.76,3.27,6.57,2024-10-23 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,7.69,7.98,7.96,4.55,2024-01-15 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,7.49,3.75,1.8,1.22,2024-04-21 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,5.1,3.73,6.63,7.38,2024-06-23 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,4.24,6.2,2.73,5.51,2024-08-21 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,1.48,7.55,8.77,6.17,2024-02-09 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,7.87,7.12,3.85,5.43,2024-01-26 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,3.08,5.68,6.56,4.76,2024-04-14 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,2.97,2.04,6.75,6.18,2024-03-23 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,4.6,6.24,2.77,1.67,2024-12-08 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,5.27,7.63,7.24,5.77,2024-12-03 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,6.34,1.46,6.54,7.31,2024-11-16 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,7.78,1.2,6.67,2.4,2024-12-19 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,1.48,3.44,6.53,7.39,2024-04-05 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,5.55,8.19,7.6,7.93,2024-05-28 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,5.81,3.31,3.62,2.42,2024-09-12 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,7.79,4.34,7.51,7.15,2024-07-07 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,6.23,3.36,4.59,2.59,2024-09-05 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,4.02,8.5,8.45,6.74,2024-02-08 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,3.73,1.72,2.4,1.91,2024-04-02 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,4.72,6.49,6.98,4.66,2024-09-28 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,1.61,5.16,7.41,1.42,2024-11-09 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,2.62,7.15,1.97,6.23,2024-02-16 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,2.85,2.81,5.98,3.0,2024-09-19 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,3.65,6.05,4.84,5.92,2024-03-12 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,1.57,8.79,1.73,1.8,2024-07-01 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,4.46,4.25,8.7,1.49,2024-06-02 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,2.48,3.48,3.86,7.63,2024-05-27 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,2.6,8.24,5.66,4.3,2024-10-27 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,7.8,1.43,5.97,8.02,2024-03-14 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,2.57,2.69,3.59,6.0,2024-10-07 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,3.05,8.22,5.68,3.74,2024-07-15 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,2.78,8.3,2.8,4.09,2024-08-06 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,7.96,3.51,7.27,5.86,2024-11-05 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,6.82,3.78,1.76,7.74,2024-06-25 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,7.69,3.79,2.11,5.66,2024-12-15 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,1.77,7.2,4.46,1.82,2024-02-29 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,5.38,1.39,5.25,6.27,2024-02-15 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,1.83,5.1,6.36,6.49,2024-03-02 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,6.33,4.24,6.96,3.62,2024-11-21 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,1.26,7.69,2.56,2.39,2024-07-20 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,6.18,3.06,7.68,2.85,2024-09-01 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,8.01,6.42,7.47,5.32,2024-10-12 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,8.51,4.64,2.0,6.08,2024-01-10 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,6.91,2.36,4.53,5.29,2024-10-31 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,8.01,2.55,7.99,3.94,2024-04-19 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,2.38,5.4,2.28,5.97,2024-05-29 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,3.64,1.36,2.95,2.65,2024-09-28 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,1.98,8.45,7.93,3.43,2024-08-25 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,8.71,5.49,8.4,5.43,2024-05-31 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,6.59,8.55,4.48,5.0,2024-03-15 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,8.61,5.59,7.28,3.71,2024-01-26 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,7.9,7.32,1.61,1.24,2024-04-05 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,3.74,1.92,8.5,1.28,2024-10-14 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,2.73,6.04,4.27,7.85,2024-04-17 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,7.7,3.8,5.48,8.72,2024-10-20 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,3.51,7.6,3.46,5.15,2024-03-29 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,7.82,2.97,1.47,7.53,2024-02-17 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,3.13,2.29,1.37,4.92,2024-02-01 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,3.46,6.95,3.65,3.65,2024-10-05 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,5.69,8.31,8.77,6.03,2024-06-20 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,2.89,1.58,7.5,7.62,2024-05-07 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,1.81,8.27,4.47,4.08,2024-07-19 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,7.9,5.8,7.8,8.31,2024-10-10 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,8.11,1.92,4.99,2.75,2024-08-10 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,2.59,5.3,3.17,7.3,2024-02-12 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,8.24,1.49,2.47,5.76,2024-01-22 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,3.34,2.57,8.55,6.62,2024-02-23 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,2.61,5.03,4.78,4.57,2024-09-26 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,8.37,4.33,2.28,4.11,2024-04-10 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,5.58,2.06,2.56,8.26,2024-09-20 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,5.83,3.9,5.39,7.14,2024-02-29 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,3.66,7.49,4.28,4.27,2024-11-09 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,1.33,8.14,5.88,2.45,2024-12-21 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,6.3,4.56,5.83,5.8,2024-03-28 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,4.49,7.24,2.35,6.19,2024-03-11 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,7.21,4.81,6.99,4.62,2024-06-10 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,4.47,2.29,4.39,8.31,2024-08-11 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,5.89,8.53,5.3,5.95,2024-01-07 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,6.37,7.52,2.25,3.85,2024-01-28 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,7.45,3.25,1.69,5.69,2024-01-24 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,6.31,8.25,7.63,6.12,2024-09-12 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,5.42,3.87,1.39,7.6,2024-04-18 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,2.29,5.22,6.39,2.45,2024-04-13 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,1.78,4.43,3.8,6.81,2024-12-24 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,1.84,2.79,5.19,4.07,2024-03-19 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,2.94,7.39,3.52,2.01,2024-06-19 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,6.18,7.96,2.03,5.37,2024-11-10 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,1.84,6.8,4.18,6.41,2024-08-28 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,3.43,8.06,5.75,3.28,2024-11-15 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,2.45,7.82,7.2,5.14,2024-02-03 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,7.34,4.73,6.92,7.44,2024-05-08 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,5.87,2.86,2.14,8.15,2024-02-09 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,4.33,7.74,4.14,7.74,2024-07-07 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,2.7,5.12,3.05,5.33,2024-08-31 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,3.35,7.25,6.55,5.94,2024-11-14 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,3.55,1.37,7.63,6.33,2024-07-19 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,5.85,3.49,6.39,8.15,2024-09-09 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,4.17,7.29,2.81,7.8,2024-01-23 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,8.75,7.81,1.92,4.39,2024-07-27 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,7.17,7.2,5.54,3.81,2024-04-10 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,3.42,8.67,8.05,3.18,2024-03-01 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,6.15,2.49,3.29,4.33,2024-08-25 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,3.05,2.28,3.44,8.69,2024-05-26 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,3.0,1.79,8.74,6.93,2024-06-03 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,3.26,1.78,3.82,2.88,2024-06-28 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,4.89,5.91,7.85,6.18,2024-07-24 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,8.41,4.93,1.32,5.84,2024-08-12 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,2.53,3.06,1.47,7.79,2024-07-29 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,4.36,2.08,5.18,8.0,2024-06-02 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,4.05,8.21,2.04,2.65,2024-11-08 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,8.64,6.51,4.13,3.99,2024-12-21 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,4.33,8.75,8.64,8.01,2024-04-10 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,8.26,5.08,2.2,2.73,2024-06-06 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,8.36,5.23,5.22,8.33,2024-02-26 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,4.24,3.87,2.43,2.89,2024-09-05 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,8.26,5.9,6.9,8.08,2024-11-22 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,6.67,6.13,4.78,3.81,2024-03-22 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,4.0,6.19,5.65,4.94,2024-06-14 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,2.03,2.51,8.65,4.91,2024-02-27 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,7.63,7.7,2.93,3.75,2024-07-17 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,3.77,3.63,8.02,2.42,2024-04-21 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,4.55,8.11,2.98,2.83,2024-01-29 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,6.84,6.83,2.78,8.62,2024-06-19 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,4.96,7.43,5.93,3.11,2024-05-09 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,6.09,6.53,6.9,3.48,2024-11-14 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,6.0,8.17,3.22,1.57,2024-02-28 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,5.41,4.27,7.78,8.17,2024-05-18 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,8.58,3.35,7.1,8.16,2024-01-27 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,3.75,4.47,2.92,7.67,2024-04-12 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,8.62,1.22,4.53,5.01,2024-12-16 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,2.27,6.08,3.45,8.34,2024-10-02 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,5.97,7.27,1.57,2.61,2024-06-25 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,1.23,6.84,3.79,2.16,2024-08-31 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,4.3,5.38,2.81,5.57,2024-02-13 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,8.53,7.59,5.27,1.92,2024-01-02 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,6.04,8.34,6.79,7.06,2024-12-02 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,3.45,6.16,2.34,8.24,2024-10-07 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,1.3,5.71,6.51,7.89,2024-04-18 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,6.74,2.71,1.49,3.66,2024-01-03 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,4.74,3.43,8.39,1.56,2024-03-30 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,7.21,2.59,4.69,2.41,2024-12-22 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,2.7,2.64,2.88,2.85,2024-07-10 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,4.24,7.94,3.83,7.67,2024-04-24 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,5.43,3.03,6.78,4.99,2024-05-29 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,6.43,6.23,7.61,2.83,2024-05-27 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,1.35,4.02,1.34,1.49,2024-08-02 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,4.6,6.79,7.3,1.23,2024-02-11 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,3.51,2.12,8.29,7.2,2024-06-21 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,3.1,3.13,2.62,4.06,2024-09-01 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,6.1,6.68,6.96,3.64,2024-09-21 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,6.16,1.52,7.22,7.23,2024-03-27 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,6.7,4.34,2.5,4.04,2024-05-12 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,8.23,8.25,4.57,5.71,2024-04-01 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,6.05,7.82,2.56,5.44,2024-05-02 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,5.51,7.19,8.74,1.84,2024-04-03 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,3.18,6.85,5.36,3.86,2024-02-06 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,3.23,4.4,7.08,7.4,2024-05-14 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,3.27,2.04,5.87,7.62,2024-10-24 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,3.71,1.62,3.13,4.88,2024-10-11 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,2.94,8.01,3.33,6.57,2024-04-29 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,4.7,6.77,6.99,6.82,2024-05-23 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,8.02,5.26,3.71,5.17,2024-07-09 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,1.29,1.81,8.71,8.21,2024-10-01 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,4.06,4.66,6.52,5.12,2024-11-22 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,1.61,4.9,6.02,8.39,2024-08-17 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,6.95,8.61,3.74,1.47,2024-01-26 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,1.77,4.24,4.49,6.71,2024-04-22 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,2.92,1.48,3.4,4.73,2024-06-30 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,5.05,6.56,1.63,5.06,2024-10-22 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,4.28,4.53,7.96,5.77,2024-09-12 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,8.33,6.82,4.08,2.7,2024-03-16 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,7.49,5.16,5.44,4.15,2024-01-22 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,3.67,7.23,5.97,8.26,2024-02-10 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,4.33,4.66,3.01,2.06,2024-09-07 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,1.55,8.67,4.13,3.56,2024-01-24 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,7.82,7.45,4.76,4.46,2024-03-01 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,3.72,2.17,2.02,3.41,2024-10-13 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,5.03,4.17,7.99,2.95,2024-07-14 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,5.89,5.74,4.4,7.35,2024-05-24 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,3.05,7.21,4.08,6.29,2024-11-30 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,1.93,7.07,2.0,4.58,2024-01-21 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,4.04,4.37,4.8,1.56,2024-03-22 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,3.97,7.6,4.16,1.39,2024-01-26 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,6.17,1.88,1.24,7.02,2024-09-24 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,5.41,8.03,7.62,8.1,2024-05-13 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,8.55,7.58,8.26,7.04,2024-07-06 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,4.07,7.33,7.79,4.71,2024-03-12 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,3.58,2.26,1.31,4.64,2024-11-29 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,5.46,1.24,3.82,5.3,2024-03-22 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,5.9,1.29,5.88,6.33,2024-01-22 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,5.75,3.69,2.0,3.87,2024-01-16 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,6.25,4.98,8.78,4.64,2024-11-16 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,8.37,4.8,6.24,8.53,2024-02-02 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,7.3,6.81,6.43,5.5,2024-01-16 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,6.93,3.01,6.32,6.39,2024-04-30 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,7.96,6.0,2.59,3.78,2024-04-19 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,7.72,2.06,2.9,5.93,2024-07-29 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,6.97,7.19,4.79,6.8,2024-10-17 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,2.14,8.56,5.91,7.36,2024-07-26 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,5.26,7.71,6.25,2.84,2024-03-07 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,2.67,7.34,1.59,3.62,2024-07-22 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,4.38,2.91,6.24,6.02,2024-09-03 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,4.1,3.65,4.17,3.02,2024-05-05 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,7.42,4.59,7.58,4.7,2024-08-25 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,3.62,3.52,1.95,4.46,2024-01-05 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,8.19,5.51,4.43,4.91,2024-01-11 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,8.32,6.05,2.09,5.03,2024-03-24 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,5.38,8.58,5.52,4.91,2024-02-20 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,5.23,2.92,7.48,1.97,2024-09-12 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,1.49,6.91,6.04,4.59,2024-12-23 00:00:00,ID_057
