col_event_id,col_time_id,col_line_id,col_stop_id,col_heure_theorique,col_heure_reelle,col_retard_s,col_annule,col_charge_estimee,col_vehicle_id
ID_013,ID_013,ID_013,ID_013,1.77,7.83,2.73,5.25,2024-06-27 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,6.13,2.76,8.67,2.15,2024-11-29 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,5.1,4.4,6.8,6.36,2024-10-10 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,7.32,1.9,3.03,8.03,2024-01-22 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,2.03,1.77,2.34,8.69,2024-01-27 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,6.44,6.1,4.84,5.32,2024-10-09 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,6.02,4.71,5.91,5.41,2024-08-03 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,2.9,3.58,3.72,7.4,2024-08-03 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,3.58,5.74,4.37,3.98,2024-10-02 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,3.06,6.58,6.54,2.95,2024-06-26 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,4.1,2.35,8.45,7.58,2024-12-12 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,4.78,1.69,2.68,6.03,2024-08-08 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,3.8,8.71,2.15,5.63,2024-09-13 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,5.09,2.3,2.48,5.76,2024-03-24 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,5.24,1.35,8.7,7.29,2024-05-02 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,1.42,5.99,1.81,3.66,2024-04-07 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,1.52,1.65,4.07,6.92,2024-10-22 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,5.68,6.14,5.64,4.5,2024-12-10 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,1.31,6.3,7.52,5.74,2024-02-21 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,3.5,5.08,2.02,7.25,2024-04-26 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,8.25,8.06,4.72,8.27,2024-04-18 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,7.81,2.11,3.44,8.75,2024-07-25 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,6.06,3.14,6.25,4.33,2024-03-17 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,3.91,6.5,3.46,5.15,2024-06-18 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,6.21,2.93,8.75,2.09,2024-12-14 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,7.82,5.39,4.22,2.08,2024-04-26 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,4.48,7.94,2.46,3.68,2024-06-01 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,4.56,4.84,5.94,3.47,2024-03-10 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,2.13,8.26,8.01,8.54,2024-10-12 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,4.76,4.84,4.9,1.37,2024-07-26 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,4.71,3.11,8.7,1.94,2024-06-22 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,4.05,5.38,2.51,1.41,2024-02-20 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,3.82,7.76,7.97,4.35,2024-01-18 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,1.67,4.25,6.09,4.7,2024-08-15 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,4.97,5.57,2.66,5.22,2024-09-15 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,4.17,7.72,3.54,5.74,2024-04-10 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,3.68,2.58,8.64,7.6,2024-07-12 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,8.11,5.64,4.78,4.69,2024-07-18 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,2.33,8.69,6.86,7.08,2024-03-19 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,6.13,8.42,8.32,4.82,2024-01-05 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,7.58,3.87,3.11,4.89,2024-03-19 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,1.94,4.63,7.18,7.55,2024-12-26 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,7.16,8.43,4.7,1.37,2024-06-26 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,6.58,4.22,7.08,7.86,2024-08-12 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,4.91,6.09,8.42,3.18,2024-01-23 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,2.45,5.6,7.04,4.17,2024-03-06 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,6.92,7.45,6.78,6.44,2024-07-28 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,4.67,6.71,4.25,5.29,2024-05-22 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,7.33,7.33,6.22,2.97,2024-09-17 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,3.74,3.33,3.4,8.25,2024-01-04 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,7.6,7.87,5.13,6.94,2024-02-17 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,5.77,1.82,3.36,3.13,2024-10-06 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,2.25,4.23,3.12,4.77,2024-04-21 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,7.99,6.3,4.52,1.7,2024-08-07 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,7.44,2.68,2.59,2.0,2024-07-27 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,4.23,4.95,4.49,2.26,2024-08-08 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,3.29,4.35,6.61,5.0,2024-08-03 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,6.84,2.45,5.26,7.62,2024-10-12 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,6.82,7.22,1.21,4.0,2024-10-26 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,1.49,8.76,1.58,4.86,2024-11-22 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,5.59,7.2,5.3,3.51,2024-04-07 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,7.65,8.44,5.79,2.37,2024-04-24 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,8.33,8.4,6.59,3.89,2024-04-06 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,6.21,4.68,6.54,6.26,2024-06-12 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,8.1,6.06,7.64,2.9,2024-05-04 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,8.02,3.93,7.6,8.05,2024-07-12 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,3.55,4.98,3.73,6.17,2024-02-21 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,8.02,3.41,4.59,3.19,2024-11-12 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,3.43,7.11,6.65,1.56,2024-02-14 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,5.13,3.07,4.55,1.8,2024-03-18 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,5.1,4.19,8.4,8.48,2024-03-16 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,3.29,6.66,4.63,6.56,2024-08-07 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,3.77,5.59,7.46,5.6,2024-07-03 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,3.8,6.68,7.84,3.99,2024-08-29 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,5.54,1.67,2.11,3.75,2024-04-12 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,6.84,7.2,4.25,7.32,2024-08-18 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,5.52,5.89,6.32,4.72,2024-06-07 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,1.5,1.91,5.88,2.03,2024-07-11 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,6.17,2.72,2.85,2.24,2024-06-04 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,1.72,5.86,1.71,8.41,2024-03-05 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,7.75,5.78,6.03,3.56,2024-05-30 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,2.34,6.84,1.82,6.81,2024-11-18 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,7.99,1.8,1.31,4.24,2024-12-03 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,4.53,2.28,5.15,5.56,2024-07-06 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,7.78,8.78,6.04,5.17,2024-03-01 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,8.16,1.63,1.59,8.63,2024-06-28 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,5.24,6.71,6.23,3.84,2024-01-28 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,7.49,3.9,2.54,2.09,2024-02-13 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,8.68,8.08,7.95,5.85,2024-10-05 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,1.56,2.82,4.71,2.34,2024-12-20 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,3.35,6.97,2.44,7.34,2024-01-30 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,6.88,3.7,7.65,6.84,2024-11-08 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,5.91,3.02,7.45,7.68,2024-03-09 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,2.94,4.81,8.05,2.68,2024-06-09 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,2.72,4.26,1.8,2.28,2024-04-02 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,5.67,7.53,3.97,4.36,2024-12-21 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,5.07,8.08,5.09,2.15,2024-10-24 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,6.06,4.4,5.72,3.93,2024-05-02 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,7.65,8.32,3.22,6.49,2024-04-23 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,1.23,3.4,7.81,8.52,2024-06-12 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,2.7,6.36,8.39,8.52,2024-02-28 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,3.51,3.53,3.26,6.5,2024-09-30 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,8.02,8.38,1.51,6.13,2024-02-15 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,5.75,7.26,6.07,5.85,2024-02-10 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,8.61,3.05,5.19,2.07,2024-09-22 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,5.51,5.11,2.78,5.22,2024-11-16 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,3.61,7.86,7.29,6.85,2024-09-13 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,2.36,5.4,4.84,3.39,2024-05-23 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,2.51,1.81,5.94,2.32,2024-12-20 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,2.86,4.31,6.99,6.97,2024-03-26 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,6.45,5.94,6.31,4.81,2024-05-26 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,4.0,5.81,5.71,4.73,2024-02-05 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,1.91,6.84,5.62,6.15,2024-12-22 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,8.44,5.83,4.89,4.61,2024-04-07 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,2.01,7.82,1.31,8.36,2024-12-23 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,8.58,6.62,3.16,6.91,2024-11-03 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,3.34,4.97,1.23,1.49,2024-04-23 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,5.95,4.69,4.35,1.75,2024-04-16 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,3.61,7.6,1.65,4.82,2024-03-25 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,6.56,5.32,2.57,3.14,2024-01-22 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,3.92,4.03,5.69,4.73,2024-09-16 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,3.35,8.65,4.78,4.1,2024-09-23 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,6.87,3.76,3.78,5.38,2024-11-07 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,6.35,2.25,5.3,6.79,2024-08-17 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,1.97,4.96,8.32,1.84,2024-03-24 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,8.13,4.7,3.46,6.02,2024-04-25 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,6.89,2.76,6.31,7.73,2024-09-08 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,6.91,1.62,3.2,2.21,2024-04-12 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,5.74,5.08,6.72,4.9,2024-03-23 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,2.69,1.37,5.81,7.56,2024-07-11 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,6.48,2.24,3.0,5.14,2024-10-20 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,5.39,6.02,7.62,6.8,2024-01-23 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,2.26,2.71,2.2,2.75,2024-12-19 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,4.66,8.22,1.96,7.12,2024-01-28 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,5.75,6.26,5.08,6.41,2024-06-22 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,1.77,8.66,8.77,6.42,2024-02-18 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,7.71,3.65,3.34,8.09,2024-12-03 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,3.87,6.58,4.92,6.14,2024-09-22 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,1.32,1.2,1.9,5.79,2024-09-19 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,7.56,4.18,6.47,1.29,2024-05-30 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,2.42,2.58,4.3,6.14,2024-07-10 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,2.9,2.89,5.61,3.95,2024-11-05 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,3.6,4.47,5.7,3.78,2024-09-17 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,4.89,7.4,3.17,5.0,2024-10-28 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,8.66,7.06,7.26,7.97,2024-03-06 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,7.28,8.0,3.34,3.76,2024-05-24 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,3.48,8.54,1.61,6.35,2024-03-11 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,7.2,2.91,1.29,3.9,2024-09-08 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,2.34,1.43,1.65,2.53,2024-12-25 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,2.85,2.64,5.1,1.77,2024-04-19 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,3.1,7.82,6.61,8.03,2024-03-20 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,6.32,3.42,8.71,2.38,2024-09-18 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,4.24,5.84,6.39,6.67,2024-07-28 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,7.64,2.46,8.49,2.23,2024-11-07 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,8.55,8.09,6.44,6.48,2024-11-12 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,4.24,7.22,8.33,5.69,2024-04-23 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,2.09,8.59,6.13,6.25,2024-08-18 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,4.96,1.32,5.59,5.79,2024-01-31 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,3.61,1.43,5.26,4.21,2024-11-08 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,3.05,5.36,1.74,2.41,2024-05-05 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,5.56,4.09,5.75,7.82,2024-11-14 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,6.68,6.7,4.15,4.45,2024-01-10 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,4.63,3.83,7.15,1.85,2024-08-20 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,3.85,3.85,3.84,2.82,2024-04-09 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,6.9,6.24,5.46,6.83,2024-01-24 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,4.54,5.59,5.22,3.45,2024-08-21 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,8.54,8.0,6.18,5.83,2024-07-07 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,8.04,8.74,6.37,3.6,2024-12-01 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,6.54,6.82,6.51,5.7,2024-11-23 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,3.34,4.23,5.12,8.08,2024-06-29 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,4.46,8.71,1.4,2.47,2024-01-30 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,5.24,5.06,1.56,3.45,2024-01-02 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,8.02,7.18,6.31,5.94,2024-05-07 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,1.26,1.24,2.85,7.53,2024-02-27 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,3.75,3.64,5.27,7.47,2024-01-07 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,8.2,5.23,4.62,3.52,2024-12-25 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,7.47,3.77,2.56,5.3,2024-05-17 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,5.21,5.33,6.15,4.94,2024-08-15 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,3.99,7.85,5.36,6.28,2024-06-29 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,1.7,6.41,6.82,1.83,2024-04-05 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,7.04,8.66,2.39,2.99,2024-06-27 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,4.27,7.76,3.14,5.89,2024-09-25 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,3.77,4.63,6.91,1.51,2024-12-12 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,1.6,4.62,1.24,6.6,2024-06-26 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,4.16,6.65,2.56,6.63,2024-03-16 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,5.02,4.57,3.87,5.92,2024-02-19 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,6.25,4.53,1.74,8.08,2024-10-15 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,3.52,3.79,5.51,3.12,2024-04-21 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,4.99,4.46,4.51,1.4,2024-12-06 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,3.03,8.05,2.01,2.0,2024-06-09 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,8.56,1.67,2.45,5.14,2024-08-14 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,7.95,8.11,2.57,8.79,2024-02-13 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,4.85,6.94,4.2,6.05,2024-06-18 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,5.16,1.84,7.18,1.92,2024-08-03 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,2.34,1.51,6.5,2.83,2024-05-21 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,8.62,5.75,8.25,5.38,2024-10-30 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,2.9,8.73,5.96,7.47,2024-08-12 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,8.78,8.51,3.4,8.65,2024-07-07 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,4.39,3.78,5.07,4.62,2024-02-11 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,6.88,6.92,1.9,8.28,2024-01-12 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,4.44,3.69,6.9,2.62,2024-08-16 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,8.27,6.17,4.18,4.86,2024-12-13 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,1.67,2.37,7.16,6.09,2024-06-22 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,3.16,3.24,2.38,4.83,2024-03-07 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,6.46,6.04,5.17,3.65,2024-09-20 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,2.27,4.22,2.56,5.22,2024-10-30 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,1.89,6.49,1.97,6.49,2024-08-04 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,4.83,5.08,1.26,2.36,2024-02-23 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,3.98,2.82,4.42,2.26,2024-02-29 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,6.52,5.12,7.88,8.13,2024-09-16 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,4.95,1.83,2.85,5.33,2024-11-27 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,6.76,5.82,8.08,3.21,2024-07-30 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,8.02,2.16,8.5,3.22,2024-01-30 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,2.05,6.13,2.25,8.41,2024-05-26 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,8.55,3.67,2.36,3.63,2024-05-09 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,8.74,7.57,4.73,5.47,2024-09-14 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,3.58,6.03,4.9,3.37,2024-12-19 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,7.93,7.01,1.68,8.46,2024-02-13 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,8.37,5.66,3.18,1.42,2024-03-20 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,1.89,5.94,8.47,6.12,2024-02-08 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,2.65,2.32,4.13,2.91,2024-10-09 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,6.35,3.44,2.82,8.13,2024-03-12 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,2.96,2.72,6.29,4.94,2024-06-11 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,6.2,7.69,7.16,5.88,2024-04-18 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,3.46,7.3,4.49,4.55,2024-03-06 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,7.18,5.4,1.54,1.33,2024-11-28 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,6.38,7.24,4.98,1.37,2024-02-05 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,6.91,7.03,7.66,4.02,2024-03-21 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,3.63,3.79,3.36,1.89,2024-01-13 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,7.66,4.04,6.61,6.98,2024-01-22 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,8.7,6.15,5.8,1.32,2024-04-17 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,3.31,3.85,6.95,3.7,2024-03-22 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,3.35,3.3,6.68,8.04,2024-05-17 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,3.12,1.81,5.65,6.17,2024-08-24 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,5.38,6.32,5.25,2.38,2024-02-27 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,7.73,7.28,6.43,4.08,2024-09-12 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,2.71,4.56,4.1,7.67,2024-08-08 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,3.11,5.17,3.64,5.89,2024-11-25 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,8.75,5.78,8.36,5.78,2024-08-30 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,6.08,6.2,4.08,8.74,2024-06-12 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,5.64,7.88,3.41,5.66,2024-07-12 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,8.05,2.04,7.18,3.02,2024-05-20 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,3.58,3.26,7.01,8.31,2024-10-28 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,3.07,3.75,6.3,7.0,2024-12-25 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,7.66,6.58,7.34,3.33,2024-10-09 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,6.32,4.2,8.33,4.4,2024-12-02 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,2.1,4.94,6.26,8.38,2024-11-01 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,5.0,5.73,4.62,6.26,2024-02-24 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,2.82,6.87,2.64,5.32,2024-01-06 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,7.39,2.5,6.25,4.73,2024-07-29 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,3.12,6.98,3.78,1.46,2024-11-09 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,7.21,2.48,8.79,6.23,2024-12-06 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,8.65,1.81,8.43,4.55,2024-12-12 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,2.48,7.62,6.88,7.32,2024-11-21 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,7.91,4.34,8.1,2.4,2024-11-06 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,3.94,3.24,8.35,7.85,2024-02-06 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,3.15,3.49,1.86,2.37,2024-08-14 00:00:00,ID_069
