col_date,col_heure,col_ville,col_departement,col_region,col_zone,col_type_route,col_type_cause,col_gravite,col_duree_estimee_minutes,col_impact_trafic,col_retard_estime_minutes,col_latitude,col_longitude,col_statut,col_source,col_zone_idf,col_niveau_congestion,col_vitesse_moyenne_kmh,col_temps_perdu_minutes,col_longueur_bouchon_km,col_heure_debut,col_dir,col_route_concernee,col_type_travaux,col_date_debut,col_date_fin,col_duree_jours,col_impact_circulation,col_voies_reduites,col_longueur_chantier_km,col_type_zone,col_nb_incidents,col_frequence_percent,col_duree_moyenne_minutes,col_retard_moyen_minutes,col_gravite_dominante,col_date_analyse,col_duree_moyenne,col_retard_moyen,col_nb_occurrences,col_pourcentage
2024-04-21 00:00:00,2.21,Lyon,Occitanie,Provence-Alpes-Côte d'Azur,2.31,2.89,5.47,2.28,2024-11-17 00:00:00,3.11,2024-04-12 00:00:00,50.315339,3.839035,5.38,SNCF_Open_Data,Z_020,4.94,30,18.1,3.839035,6.72,1.32,2.8,1.67,2024-05-06 00:00:00,2024-06-28 00:00:00,8.03,50.315339,7.39,3.839035,7.29,Z_020,3.7,7.18,1.73,2.44,2024-05-07 00:00:00,1.94,1.32,7.84,2.15
2024-05-11 00:00:00,7.92,Lille,Île-de-France,Pays de la Loire,7.91,2.43,7.68,8.12,2024-05-11 00:00:00,2.08,2024-01-15 00:00:00,51.096694,2.144189,5.36,SNCF_Open_Data,Z_018,7.47,30,9.7,2.144189,7.79,5.62,2.6,2.69,2024-04-02 00:00:00,2024-05-13 00:00:00,2.37,51.096694,6.73,2.144189,2.24,Z_018,6.96,6.28,5.2,6.25,2024-06-13 00:00:00,7.34,8.24,2.93,2.43
2024-06-07 00:00:00,1.42,Lyon,Hauts-de-France,Pays de la Loire,2.65,8.1,3.55,8.68,2024-04-12 00:00:00,5.3,2024-01-11 00:00:00,46.362922,4.677215,7.09,Airparif,Z_001,6.12,80,25.4,4.677215,5.43,6.55,3.82,5.32,2024-01-15 00:00:00,2024-04-20 00:00:00,1.51,46.362922,2.96,4.677215,4.33,Z_001,2.38,6.73,7.73,8.4,2024-07-12 00:00:00,5.16,6.44,2.93,2.64
2024-07-31 00:00:00,8.54,Nantes,Occitanie,Nouvelle-Aquitaine,3.24,5.16,1.55,4.42,2024-03-16 00:00:00,2.27,2024-10-19 00:00:00,49.432595,5.180495,1.25,RATP_Open_Data_2024,Z_003,5.79,110,5.3,5.180495,7.82,5.53,7.83,1.64,2024-12-08 00:00:00,2024-12-13 00:00:00,7.65,49.432595,6.63,5.180495,7.22,Z_003,4.22,2.72,5.84,1.41,2024-12-13 00:00:00,8.1,5.09,6.95,3.45
2024-09-04 00:00:00,6.95,Strasbourg,Provence-Alpes-Côte d'Azur,Pays de la Loire,5.69,1.81,1.85,5.05,2024-08-29 00:00:00,5.62,2024-06-17 00:00:00,47.016241,5.361524,1.75,RATP_Open_Data_2024,Z_010,4.53,70,11.7,5.361524,7.84,5.13,3.61,4.96,2024-02-29 00:00:00,2024-12-03 00:00:00,2.69,47.016241,3.77,5.361524,7.13,Z_010,3.62,1.67,7.28,8.13,2024-06-23 00:00:00,3.84,8.46,8.66,7.59
2024-09-23 00:00:00,2.66,Lille,Normandie,Bretagne,6.34,3.22,5.62,5.01,2024-10-14 00:00:00,5.78,2024-01-31 00:00:00,49.094139,0.895759,5.13,SNCF_Open_Data,Z_001,1.75,70,18.7,0.895759,7.42,7.73,5.2,2.37,2024-04-03 00:00:00,2024-06-04 00:00:00,1.65,49.094139,8.5,0.895759,1.74,Z_001,3.64,3.91,5.92,7.79,2024-11-29 00:00:00,8.27,5.71,4.54,3.41
2024-05-22 00:00:00,6.25,Nantes,Normandie,Île-de-France,6.87,1.92,2.66,3.26,2024-03-27 00:00:00,6.01,2024-06-19 00:00:00,52.077881,-1.306072,6.91,SNCF_Open_Data,Z_002,4.05,30,8.4,-1.306072,5.9,1.65,8.35,5.15,2024-03-17 00:00:00,2024-05-11 00:00:00,8.21,52.077881,1.91,-1.306072,8.3,Z_002,4.92,8.24,5.5,6.26,2024-04-28 00:00:00,4.08,6.98,8.5,2.9
2024-02-06 00:00:00,1.65,Paris,Provence-Alpes-Côte d'Azur,Pays de la Loire,2.67,1.43,2.5,1.69,2024-10-10 00:00:00,7.41,2024-11-01 00:00:00,48.001181,3.669103,2.65,Data.gouv.fr,Z_017,6.54,50,12.6,3.669103,6.84,4.17,2.09,7.72,2024-11-09 00:00:00,2024-04-06 00:00:00,8.3,48.001181,2.36,3.669103,1.48,Z_017,4.0,8.51,1.5,4.69,2024-05-20 00:00:00,3.24,8.45,6.44,7.62
2024-12-26 00:00:00,6.22,Bordeaux,Hauts-de-France,Provence-Alpes-Côte d'Azur,1.38,8.2,6.91,6.06,2024-07-16 00:00:00,1.46,2024-04-29 00:00:00,46.394247,1.598012,1.6,Airparif,Z_007,1.22,130,26.4,1.598012,1.22,3.71,5.85,4.41,2024-05-05 00:00:00,2024-02-22 00:00:00,7.8,46.394247,1.6,1.598012,7.32,Z_007,6.1,4.75,2.29,8.53,2024-07-28 00:00:00,8.53,6.72,3.37,3.46
2024-03-30 00:00:00,4.23,Nantes,Pays de la Loire,Provence-Alpes-Côte d'Azur,8.52,4.06,8.48,5.69,2024-06-27 00:00:00,6.29,2024-11-22 00:00:00,50.647331,-0.588623,4.18,SNCF_Open_Data,Z_010,1.6,45,13.1,-0.588623,5.79,4.62,4.52,3.42,2024-01-29 00:00:00,2024-10-21 00:00:00,5.58,50.647331,8.27,-0.588623,3.86,Z_010,4.72,3.66,7.24,7.9,2024-10-18 00:00:00,8.76,7.16,5.69,2.68
2024-02-18 00:00:00,3.96,Montpellier,Nouvelle-Aquitaine,Grand Est,2.51,7.34,3.75,6.71,2024-08-04 00:00:00,7.96,2024-04-06 00:00:00,48.169338,1.495036,1.44,Airparif,Z_010,3.36,50,18.9,1.495036,5.21,4.37,5.84,1.83,2024-04-11 00:00:00,2024-11-29 00:00:00,2.16,48.169338,4.96,1.495036,8.67,Z_010,4.48,6.65,5.94,7.32,2024-05-01 00:00:00,3.14,7.21,6.57,4.75
2024-07-24 00:00:00,1.61,Marseille,Nouvelle-Aquitaine,Auvergne-Rhône-Alpes,1.67,4.22,5.58,3.08,2024-12-21 00:00:00,3.53,2024-03-17 00:00:00,52.380045,-0.935371,3.11,SNCF_Open_Data,Z_018,1.79,110,9.6,-0.935371,1.99,6.62,2.22,2.78,2024-08-12 00:00:00,2024-06-23 00:00:00,4.03,52.380045,2.9,-0.935371,6.98,Z_018,6.08,5.03,7.08,7.44,2024-02-06 00:00:00,1.79,5.82,2.57,4.49
2024-02-06 00:00:00,4.1,Nice,Île-de-France,Nouvelle-Aquitaine,6.91,1.48,4.91,7.76,2024-01-18 00:00:00,7.52,2024-03-04 00:00:00,51.556267,2.94746,2.32,Data.gouv.fr,Z_009,7.44,80,27.2,2.94746,5.75,7.08,6.28,7.76,2024-06-09 00:00:00,2024-12-12 00:00:00,8.71,51.556267,4.13,2.94746,1.24,Z_009,7.75,5.0,4.86,5.13,2024-04-15 00:00:00,4.42,6.66,2.07,8.15
2024-07-22 00:00:00,6.5,Nantes,Hauts-de-France,Hauts-de-France,7.75,5.14,1.51,3.72,2024-02-09 00:00:00,5.83,2024-07-06 00:00:00,45.9667,5.544009,4.75,SNCF_Open_Data,Z_001,4.37,70,12.2,5.544009,7.04,8.52,7.41,2.02,2024-08-17 00:00:00,2024-07-28 00:00:00,5.39,45.9667,1.83,5.544009,2.83,Z_001,1.4,5.77,8.51,7.77,2024-10-28 00:00:00,7.42,4.91,6.46,1.82
2024-01-12 00:00:00,6.37,Nantes,Nouvelle-Aquitaine,Provence-Alpes-Côte d'Azur,6.13,2.79,1.95,6.27,2024-04-22 00:00:00,7.05,2024-09-03 00:00:00,52.115615,4.172321,8.44,SNCF_Open_Data,Z_007,7.57,50,16.6,4.172321,5.05,5.17,6.3,6.25,2024-02-02 00:00:00,2024-06-14 00:00:00,1.58,52.115615,4.03,4.172321,1.45,Z_007,3.29,7.34,7.74,1.54,2024-03-11 00:00:00,4.39,6.77,8.28,8.03
2024-02-26 00:00:00,5.22,Toulouse,Auvergne-Rhône-Alpes,Grand Est,1.64,2.9,6.49,2.48,2024-08-27 00:00:00,7.89,2024-10-27 00:00:00,46.225604,3.371696,4.18,RATP_Open_Data_2024,Z_001,1.64,45,19.9,3.371696,2.57,7.66,6.01,7.22,2024-02-15 00:00:00,2024-01-10 00:00:00,1.79,46.225604,6.69,3.371696,2.62,Z_001,8.04,5.86,8.77,1.96,2024-09-01 00:00:00,7.37,7.58,3.97,7.09
2024-08-24 00:00:00,6.88,Montpellier,Pays de la Loire,Hauts-de-France,6.26,5.81,5.72,7.94,2024-12-10 00:00:00,7.73,2024-06-20 00:00:00,49.843305,2.582526,2.03,RATP_Open_Data_2024,Z_004,5.97,130,19.7,2.582526,3.43,3.1,8.59,4.0,2024-06-25 00:00:00,2024-03-23 00:00:00,4.87,49.843305,8.15,2.582526,1.2,Z_004,5.54,3.95,5.45,6.12,2024-03-22 00:00:00,5.8,4.14,5.94,5.96
2024-08-08 00:00:00,8.32,Marseille,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,1.83,4.31,1.59,2.64,2024-05-04 00:00:00,3.22,2024-12-08 00:00:00,50.965538,4.019773,3.99,Data.gouv.fr,Z_019,4.39,130,25.4,4.019773,7.14,2.37,7.39,5.58,2024-08-23 00:00:00,2024-07-05 00:00:00,8.18,50.965538,7.37,4.019773,6.59,Z_019,3.79,2.18,3.89,3.55,2024-02-18 00:00:00,6.31,3.59,2.72,6.26
2024-02-26 00:00:00,5.68,Marseille,Occitanie,Nouvelle-Aquitaine,8.35,1.24,7.59,6.87,2024-07-29 00:00:00,2.82,2024-06-12 00:00:00,47.799648,0.149954,7.12,Météo-France,Z_008,2.21,80,7.1,0.149954,4.54,1.75,7.67,8.8,2024-05-18 00:00:00,2024-07-29 00:00:00,4.12,47.799648,8.29,0.149954,3.11,Z_008,7.22,8.3,2.21,4.18,2024-05-04 00:00:00,7.39,4.87,3.81,7.99
2024-09-20 00:00:00,4.99,Marseille,Hauts-de-France,Auvergne-Rhône-Alpes,4.27,8.73,1.48,1.76,2024-10-11 00:00:00,6.77,2024-05-18 00:00:00,51.449626,2.476605,2.42,Airparif,Z_007,5.41,110,19.2,2.476605,7.73,6.88,3.62,6.0,2024-06-13 00:00:00,2024-02-14 00:00:00,5.91,51.449626,6.6,2.476605,3.15,Z_007,8.55,4.02,8.16,5.47,2024-04-16 00:00:00,5.84,7.24,4.45,5.62
2024-05-28 00:00:00,2.04,Marseille,Normandie,Nouvelle-Aquitaine,4.11,6.93,3.22,8.77,2024-09-22 00:00:00,6.77,2024-09-22 00:00:00,52.16589,4.043264,6.18,SNCF_Open_Data,Z_006,7.85,80,20.9,4.043264,4.61,3.96,5.67,6.7,2024-03-24 00:00:00,2024-11-03 00:00:00,7.6,52.16589,1.8,4.043264,3.57,Z_006,6.17,8.0,1.66,8.04,2024-06-28 00:00:00,6.68,6.94,1.73,4.49
2024-05-05 00:00:00,7.24,Lyon,Île-de-France,Occitanie,6.22,7.19,4.6,6.92,2024-09-17 00:00:00,4.97,2024-03-10 00:00:00,51.950662,1.132552,8.42,RATP_Open_Data_2024,Z_015,3.85,70,25.4,1.132552,7.39,7.35,3.29,1.31,2024-10-23 00:00:00,2024-09-27 00:00:00,8.79,51.950662,4.32,1.132552,1.31,Z_015,1.9,5.56,1.94,1.71,2024-12-24 00:00:00,5.0,5.26,7.26,2.02
2024-07-27 00:00:00,3.45,Nantes,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,4.75,8.11,6.04,8.76,2024-06-30 00:00:00,3.66,2024-07-27 00:00:00,49.759833,3.995781,5.51,RATP_Open_Data_2024,Z_020,6.4,70,7.9,3.995781,2.76,4.85,1.83,7.09,2024-12-01 00:00:00,2024-04-22 00:00:00,5.44,49.759833,6.24,3.995781,4.82,Z_020,1.35,7.18,1.64,4.41,2024-05-21 00:00:00,8.48,2.97,7.8,4.38
2024-01-14 00:00:00,2.98,Lille,Pays de la Loire,Hauts-de-France,7.81,5.44,7.16,5.41,2024-10-16 00:00:00,5.16,2024-10-31 00:00:00,48.137715,1.407433,5.68,Météo-France,Z_007,5.29,50,7.4,1.407433,8.22,6.21,3.45,6.73,2024-03-18 00:00:00,2024-01-20 00:00:00,8.72,48.137715,8.73,1.407433,4.07,Z_007,1.69,2.16,4.93,6.37,2024-01-11 00:00:00,1.56,6.62,5.14,4.2
2024-12-07 00:00:00,8.06,Montpellier,Nouvelle-Aquitaine,Provence-Alpes-Côte d'Azur,5.82,4.4,2.45,6.78,2024-09-17 00:00:00,7.0,2024-11-03 00:00:00,51.47694,3.934481,7.49,Airparif,Z_020,2.47,50,26.0,3.934481,1.97,6.74,1.48,7.99,2024-01-09 00:00:00,2024-01-29 00:00:00,3.43,51.47694,4.86,3.934481,5.36,Z_020,1.9,5.33,8.1,3.8,2024-04-16 00:00:00,8.53,8.07,4.74,2.58
2024-08-20 00:00:00,3.46,Nice,Grand Est,Normandie,3.15,2.44,6.38,3.38,2024-04-04 00:00:00,5.41,2024-06-27 00:00:00,45.135391,0.599677,4.32,RATP_Open_Data_2024,Z_002,6.55,80,26.7,0.599677,8.54,5.19,7.73,4.12,2024-08-30 00:00:00,2024-11-23 00:00:00,3.36,45.135391,3.32,0.599677,2.17,Z_002,7.97,3.86,2.0,8.34,2024-06-30 00:00:00,3.77,4.32,5.02,8.02
2024-01-17 00:00:00,2.11,Lyon,Île-de-France,Normandie,7.61,2.27,7.98,1.99,2024-07-31 00:00:00,3.38,2024-02-25 00:00:00,52.695057,0.908668,5.2,Data.gouv.fr,Z_006,3.71,110,25.9,0.908668,7.59,2.95,5.29,8.56,2024-04-29 00:00:00,2024-04-08 00:00:00,2.48,52.695057,2.37,0.908668,8.68,Z_006,7.64,4.71,6.79,7.56,2024-05-11 00:00:00,1.59,3.03,4.99,8.14
2024-09-30 00:00:00,6.49,Lyon,Grand Est,Nouvelle-Aquitaine,7.75,6.12,6.82,3.48,2024-02-13 00:00:00,4.75,2024-06-29 00:00:00,48.50456,-0.231034,6.84,Airparif,Z_014,3.88,70,6.5,-0.231034,3.58,7.68,8.62,5.48,2024-06-29 00:00:00,2024-05-23 00:00:00,3.57,48.50456,8.1,-0.231034,4.1,Z_014,3.55,5.89,7.27,2.66,2024-07-01 00:00:00,6.12,1.6,1.69,7.12
2024-05-10 00:00:00,1.55,Nice,Normandie,Bretagne,2.9,5.44,8.73,4.16,2024-02-22 00:00:00,6.67,2024-05-26 00:00:00,45.201142,5.720889,3.0,Data.gouv.fr,Z_017,7.01,45,11.6,5.720889,7.84,3.92,5.89,2.46,2024-01-07 00:00:00,2024-04-04 00:00:00,2.36,45.201142,5.22,5.720889,2.66,Z_017,6.57,4.06,7.19,2.56,2024-05-06 00:00:00,5.27,7.6,5.32,8.03
2024-06-16 00:00:00,4.73,Montpellier,Île-de-France,Auvergne-Rhône-Alpes,7.24,5.21,4.28,5.56,2024-07-18 00:00:00,5.71,2024-02-21 00:00:00,48.661547,4.083635,1.66,Météo-France,Z_003,6.52,50,8.9,4.083635,4.97,7.79,3.23,3.55,2024-07-07 00:00:00,2024-01-24 00:00:00,5.59,48.661547,8.19,4.083635,1.84,Z_003,8.3,2.83,1.95,8.48,2024-01-23 00:00:00,6.43,7.21,7.28,4.18
2024-09-22 00:00:00,6.4,Lyon,Auvergne-Rhône-Alpes,Normandie,6.96,7.22,8.59,7.17,2024-07-03 00:00:00,8.42,2024-05-04 00:00:00,49.126365,6.143934,3.8,Airparif,Z_008,7.27,110,6.4,6.143934,7.66,3.74,6.42,6.96,2024-11-19 00:00:00,2024-02-03 00:00:00,2.85,49.126365,4.15,6.143934,2.59,Z_008,5.25,3.49,5.37,7.02,2024-08-23 00:00:00,3.9,4.58,2.91,3.18
2024-06-21 00:00:00,1.81,Nantes,Nouvelle-Aquitaine,Nouvelle-Aquitaine,1.79,1.23,1.91,3.11,2024-04-14 00:00:00,5.39,2024-01-20 00:00:00,49.970859,4.426769,5.99,RATP_Open_Data_2024,Z_014,1.79,45,18.8,4.426769,7.76,8.16,1.68,7.92,2024-01-28 00:00:00,2024-02-11 00:00:00,6.52,49.970859,1.34,4.426769,2.66,Z_014,8.21,2.26,1.39,3.33,2024-12-06 00:00:00,5.76,2.75,2.45,8.43
2024-05-16 00:00:00,7.85,Paris,Bretagne,Auvergne-Rhône-Alpes,4.68,1.87,5.2,8.63,2024-03-07 00:00:00,6.3,2024-08-23 00:00:00,48.91136,2.251548,1.24,Airparif,Z_014,7.33,50,15.2,2.251548,6.83,4.18,2.02,8.79,2024-06-16 00:00:00,2024-02-05 00:00:00,4.83,48.91136,5.74,2.251548,3.96,Z_014,2.36,5.94,8.24,4.48,2024-08-22 00:00:00,5.96,5.55,1.65,8.08
2024-06-06 00:00:00,8.57,Montpellier,Hauts-de-France,Normandie,6.08,7.64,8.77,5.21,2024-10-02 00:00:00,3.34,2024-07-09 00:00:00,45.9992,1.706666,3.23,Météo-France,Z_007,5.14,50,22.9,1.706666,5.73,1.89,7.67,5.2,2024-01-21 00:00:00,2024-06-16 00:00:00,6.11,45.9992,4.47,1.706666,7.66,Z_007,1.82,6.24,8.45,2.29,2024-08-10 00:00:00,2.77,4.16,3.49,3.59
2024-07-24 00:00:00,6.14,Montpellier,Pays de la Loire,Auvergne-Rhône-Alpes,6.05,6.0,4.75,4.8,2024-03-10 00:00:00,1.89,2024-03-25 00:00:00,50.742567,0.587109,1.36,Data.gouv.fr,Z_020,6.98,110,17.7,0.587109,7.08,1.38,2.4,5.75,2024-08-04 00:00:00,2024-02-07 00:00:00,2.52,50.742567,1.87,0.587109,3.15,Z_020,8.43,6.33,8.2,7.8,2024-07-09 00:00:00,7.03,5.0,2.99,5.19
2024-05-09 00:00:00,7.53,Montpellier,Hauts-de-France,Pays de la Loire,5.41,7.06,7.01,8.45,2024-08-02 00:00:00,5.38,2024-04-02 00:00:00,51.551979,3.321274,1.62,RATP_Open_Data_2024,Z_016,7.35,50,25.1,3.321274,5.23,5.38,2.27,2.51,2024-11-29 00:00:00,2024-04-16 00:00:00,6.3,51.551979,2.88,3.321274,6.89,Z_016,7.06,5.69,7.29,8.23,2024-03-10 00:00:00,3.79,7.43,3.63,6.7
2024-04-12 00:00:00,2.52,Bordeaux,Bretagne,Bretagne,1.59,2.34,3.79,5.38,2024-01-16 00:00:00,6.17,2024-12-10 00:00:00,50.484095,3.364457,8.71,Météo-France,Z_004,4.32,50,14.4,3.364457,6.95,2.67,3.85,3.21,2024-05-17 00:00:00,2024-07-08 00:00:00,2.1,50.484095,3.42,3.364457,2.14,Z_004,4.54,1.32,5.8,1.7,2024-10-30 00:00:00,8.27,5.31,8.11,6.02
2024-02-22 00:00:00,7.75,Strasbourg,Auvergne-Rhône-Alpes,Normandie,4.23,5.49,3.65,3.92,2024-02-25 00:00:00,1.33,2024-02-22 00:00:00,46.210652,3.212587,3.54,RATP_Open_Data_2024,Z_003,3.64,80,12.8,3.212587,6.26,6.67,1.97,2.73,2024-11-02 00:00:00,2024-09-19 00:00:00,7.51,46.210652,5.62,3.212587,2.97,Z_003,2.19,6.29,2.84,1.93,2024-04-06 00:00:00,5.68,5.66,8.65,7.85
2024-01-18 00:00:00,4.73,Nice,Normandie,Île-de-France,2.22,6.58,1.96,5.62,2024-10-01 00:00:00,8.68,2024-01-23 00:00:00,51.716772,4.715611,3.78,RATP_Open_Data_2024,Z_011,6.11,50,18.6,4.715611,3.07,4.1,5.26,1.35,2024-09-20 00:00:00,2024-12-26 00:00:00,3.81,51.716772,6.02,4.715611,3.58,Z_011,5.66,4.84,6.1,2.73,2024-04-03 00:00:00,2.17,5.87,2.49,4.38
2024-09-11 00:00:00,4.62,Lille,Normandie,Grand Est,4.95,7.88,7.93,5.37,2024-05-06 00:00:00,6.74,2024-05-29 00:00:00,52.67745,3.228957,3.49,Airparif,Z_014,5.58,130,19.9,3.228957,3.9,3.42,3.59,4.15,2024-10-03 00:00:00,2024-11-12 00:00:00,7.08,52.67745,1.75,3.228957,1.98,Z_014,2.2,4.71,3.49,1.68,2024-10-22 00:00:00,6.23,1.2,4.72,4.3
2024-02-03 00:00:00,1.21,Nantes,Île-de-France,Provence-Alpes-Côte d'Azur,7.79,6.19,2.02,8.51,2024-06-24 00:00:00,6.03,2024-08-27 00:00:00,51.511169,5.016736,4.18,Data.gouv.fr,Z_020,3.9,80,13.0,5.016736,7.87,3.59,8.26,7.91,2024-12-07 00:00:00,2024-07-20 00:00:00,2.53,51.511169,5.39,5.016736,8.01,Z_020,8.51,7.01,1.45,8.19,2024-06-25 00:00:00,7.1,1.35,3.63,1.93
2024-03-23 00:00:00,3.87,Lille,Occitanie,Hauts-de-France,2.14,3.69,3.69,7.67,2024-12-24 00:00:00,3.18,2024-08-18 00:00:00,46.411868,-0.610398,2.76,RATP_Open_Data_2024,Z_008,7.62,80,5.5,-0.610398,3.31,8.08,4.89,3.23,2024-10-12 00:00:00,2024-11-04 00:00:00,6.94,46.411868,1.81,-0.610398,3.86,Z_008,2.0,7.01,2.8,3.78,2024-01-03 00:00:00,3.53,2.88,4.65,5.9
2024-08-08 00:00:00,4.65,Lyon,Normandie,Île-de-France,2.88,7.96,8.06,3.44,2024-10-28 00:00:00,6.27,2024-12-12 00:00:00,52.535995,4.811246,1.66,Airparif,Z_009,4.53,80,11.0,4.811246,7.66,7.74,2.54,1.83,2024-01-31 00:00:00,2024-04-06 00:00:00,3.52,52.535995,8.52,4.811246,3.88,Z_009,8.26,2.41,7.4,4.2,2024-01-22 00:00:00,1.3,6.33,3.92,4.24
2024-01-31 00:00:00,4.09,Nantes,Pays de la Loire,Île-de-France,2.62,5.1,4.59,7.51,2024-10-23 00:00:00,6.07,2024-12-16 00:00:00,48.732162,5.17239,6.37,Airparif,Z_013,4.98,45,15.7,5.17239,8.63,5.26,5.62,7.88,2024-11-05 00:00:00,2024-10-09 00:00:00,1.3,48.732162,3.47,5.17239,2.71,Z_013,5.59,4.94,6.51,7.27,2024-09-30 00:00:00,3.83,4.22,4.51,7.14
2024-12-06 00:00:00,8.08,Lyon,Provence-Alpes-Côte d'Azur,Nouvelle-Aquitaine,6.83,5.53,2.51,5.02,2024-06-21 00:00:00,1.6,2024-09-18 00:00:00,47.639484,-0.911147,7.76,SNCF_Open_Data,Z_020,4.01,110,22.0,-0.911147,4.88,3.11,2.38,6.08,2024-04-01 00:00:00,2024-11-02 00:00:00,8.8,47.639484,5.4,-0.911147,6.8,Z_020,7.56,8.74,4.03,4.18,2024-06-16 00:00:00,3.55,3.06,5.15,6.93
2024-07-06 00:00:00,1.9,Marseille,Nouvelle-Aquitaine,Nouvelle-Aquitaine,5.97,8.14,4.39,2.36,2024-05-24 00:00:00,3.41,2024-02-21 00:00:00,52.138463,2.082059,1.25,Météo-France,Z_007,5.19,110,16.5,2.082059,3.4,4.4,6.72,4.98,2024-02-25 00:00:00,2024-03-26 00:00:00,2.05,52.138463,4.08,2.082059,4.44,Z_007,4.27,1.78,6.5,4.43,2024-08-15 00:00:00,5.13,3.02,7.51,6.07
2024-10-18 00:00:00,4.49,Bordeaux,Occitanie,Pays de la Loire,5.07,3.22,6.9,8.62,2024-06-07 00:00:00,2.35,2024-08-21 00:00:00,46.060346,-1.085418,5.9,RATP_Open_Data_2024,Z_017,6.83,45,16.4,-1.085418,3.34,6.0,6.69,6.51,2024-11-03 00:00:00,2024-06-07 00:00:00,2.18,46.060346,5.5,-1.085418,6.23,Z_017,3.26,7.75,4.39,6.21,2024-03-21 00:00:00,5.77,5.78,8.31,6.29
2024-01-31 00:00:00,7.06,Lille,Pays de la Loire,Provence-Alpes-Côte d'Azur,5.74,3.45,6.55,2.18,2024-11-06 00:00:00,2.52,2024-01-17 00:00:00,46.180364,-0.444709,4.45,SNCF_Open_Data,Z_015,5.65,45,23.9,-0.444709,1.26,4.68,1.38,4.61,2024-01-11 00:00:00,2024-12-23 00:00:00,8.49,46.180364,2.02,-0.444709,6.91,Z_015,4.68,1.27,4.1,7.91,2024-09-14 00:00:00,3.71,4.88,7.24,6.94
2024-08-05 00:00:00,6.95,Marseille,Provence-Alpes-Côte d'Azur,Occitanie,2.19,4.72,7.19,5.33,2024-01-18 00:00:00,5.43,2024-07-19 00:00:00,50.940742,-0.72195,5.02,Airparif,Z_004,1.86,70,21.1,-0.72195,5.94,2.43,7.35,3.72,2024-06-07 00:00:00,2024-07-05 00:00:00,8.54,50.940742,8.27,-0.72195,5.97,Z_004,6.96,1.54,7.01,4.59,2024-11-06 00:00:00,6.94,1.79,2.31,6.71
2024-08-06 00:00:00,8.76,Strasbourg,Pays de la Loire,Hauts-de-France,8.28,3.02,8.3,2.81,2024-08-01 00:00:00,7.34,2024-01-01 00:00:00,51.527304,5.191931,2.57,RATP_Open_Data_2024,Z_007,2.25,110,7.7,5.191931,5.28,1.54,7.76,1.97,2024-10-21 00:00:00,2024-05-23 00:00:00,4.63,51.527304,2.2,5.191931,3.55,Z_007,4.18,4.33,3.86,5.13,2024-10-26 00:00:00,7.12,2.75,5.25,2.41
2024-06-22 00:00:00,3.24,Nantes,Provence-Alpes-Côte d'Azur,Île-de-France,2.84,7.15,6.26,5.59,2024-01-28 00:00:00,2.13,2024-12-14 00:00:00,52.192906,0.156563,7.16,Météo-France,Z_020,3.36,50,13.1,0.156563,8.18,2.22,6.55,6.2,2024-03-04 00:00:00,2024-02-13 00:00:00,5.62,52.192906,6.2,0.156563,6.46,Z_020,8.42,4.93,6.59,5.48,2024-10-06 00:00:00,8.78,3.63,8.26,3.86
2024-09-02 00:00:00,3.69,Nantes,Pays de la Loire,Île-de-France,2.55,4.79,7.98,1.87,2024-04-04 00:00:00,7.95,2024-09-27 00:00:00,44.866454,-1.525557,6.02,RATP_Open_Data_2024,Z_018,5.69,70,24.4,-1.525557,3.22,7.95,1.26,7.75,2024-09-15 00:00:00,2024-07-23 00:00:00,3.61,44.866454,5.13,-1.525557,4.83,Z_018,7.11,5.56,3.39,8.22,2024-12-23 00:00:00,6.27,7.2,1.33,2.03
2024-12-20 00:00:00,8.49,Lille,Bretagne,Bretagne,8.19,2.34,4.58,7.45,2024-08-10 00:00:00,2.9,2024-09-02 00:00:00,51.371971,0.169286,3.71,SNCF_Open_Data,Z_009,6.54,30,24.5,0.169286,8.49,4.02,6.74,4.04,2024-11-24 00:00:00,2024-05-13 00:00:00,1.26,51.371971,3.39,0.169286,3.59,Z_009,2.25,4.44,8.7,8.56,2024-01-31 00:00:00,4.38,7.44,7.54,5.74
2024-11-04 00:00:00,1.5,Lille,Normandie,Hauts-de-France,5.86,1.56,1.63,2.98,2024-04-09 00:00:00,3.77,2024-09-28 00:00:00,45.701186,0.111733,5.36,Météo-France,Z_014,2.46,110,10.8,0.111733,7.33,1.79,6.47,5.57,2024-11-01 00:00:00,2024-01-18 00:00:00,7.58,45.701186,2.95,0.111733,6.07,Z_014,4.59,5.93,4.53,8.05,2024-08-09 00:00:00,2.04,2.46,4.94,4.28
2024-01-29 00:00:00,8.76,Lille,Provence-Alpes-Côte d'Azur,Hauts-de-France,5.59,7.71,2.85,1.57,2024-11-05 00:00:00,4.02,2024-11-09 00:00:00,46.036435,0.347895,3.04,RATP_Open_Data_2024,Z_002,4.12,110,14.1,0.347895,4.05,8.14,8.43,2.12,2024-08-20 00:00:00,2024-08-10 00:00:00,1.46,46.036435,2.07,0.347895,4.71,Z_002,5.44,8.04,3.93,8.31,2024-09-29 00:00:00,8.31,3.39,3.68,6.29
