col_feedback_id,col_timestamp,col_date_feedback,col_heure_feedback,col_zone_id,col_zone_nom,col_ville,col_region,col_pays,col_latitude_centre,col_longitude_centre,col_surface_km2,col_population_estimee,col_code_insee_commune,col_app_version,col_rating,col_text,col_sentiment,col_categorie,col_gravite,col_source,col_date_enrichissement
ID_006,2024-10-14 00:00:00,2024-07-06 00:00:00,1.51,ID_006,6.07,Montpellier,Bretagne,France,52.734311,0.410444,6.37,52.734311,Strasbourg,6.22,8.46,4.2,2024-08-20 00:00:00,3.81,1.39,Airparif,2024-07-30 00:00:00
ID_007,2024-04-22 00:00:00,2024-03-17 00:00:00,8.59,ID_007,1.85,Lille,Pays de la Loire,France,51.205714,2.911451,8.11,51.205714,Strasbourg,6.6,7.5,8.13,2024-12-01 00:00:00,4.04,3.8,Météo-France,2024-10-22 00:00:00
ID_008,2024-08-13 00:00:00,2024-05-22 00:00:00,6.0,ID_008,2.54,Lyon,Hauts-de-France,France,51.818292,4.853109,6.64,51.818292,Bordeaux,5.76,8.49,4.97,2024-04-18 00:00:00,2.91,7.22,Data.gouv.fr,2024-08-02 00:00:00
ID_009,2024-09-21 00:00:00,2024-10-21 00:00:00,8.63,ID_009,4.7,Bordeaux,Normandie,France,48.095752,6.088666,8.62,48.095752,Montpellier,7.08,6.41,1.74,2024-02-04 00:00:00,4.67,7.49,RATP_Open_Data_2024,2024-11-01 00:00:00
ID_010,2024-09-07 00:00:00,2024-10-12 00:00:00,2.16,ID_010,4.01,Bordeaux,Occitanie,France,50.45439,-0.639484,5.65,50.45439,Lyon,5.54,7.73,4.39,2024-06-27 00:00:00,4.03,8.1,RATP_Open_Data_2024,2024-05-15 00:00:00
ID_011,2024-10-27 00:00:00,2024-09-18 00:00:00,5.38,ID_011,4.88,Montpellier,Île-de-France,France,45.458128,0.254986,5.89,45.458128,Bordeaux,7.99,4.7,7.09,2024-08-12 00:00:00,2.23,2.07,SNCF_Open_Data,2024-11-26 00:00:00
ID_012,2024-03-11 00:00:00,2024-06-12 00:00:00,8.14,ID_012,3.35,Toulouse,Hauts-de-France,France,45.00322,3.07254,8.3,45.00322,Bordeaux,3.86,2.37,6.84,2024-11-08 00:00:00,3.0,8.22,Météo-France,2024-09-21 00:00:00
ID_013,2024-07-14 00:00:00,2024-09-03 00:00:00,5.67,ID_013,1.96,Lyon,Occitanie,France,49.355741,-0.154586,4.78,49.355741,Bordeaux,1.24,8.78,3.16,2024-03-17 00:00:00,2.7,4.49,SNCF_Open_Data,2024-10-10 00:00:00
ID_014,2024-02-25 00:00:00,2024-01-12 00:00:00,3.3,ID_014,3.24,Nantes,Pays de la Loire,France,50.488499,-1.30333,6.96,50.488499,Marseille,5.55,5.37,8.15,2024-06-22 00:00:00,8.76,6.43,SNCF_Open_Data,2024-05-25 00:00:00
ID_015,2024-05-04 00:00:00,2024-09-15 00:00:00,8.23,ID_015,1.91,Lyon,Pays de la Loire,France,51.171729,2.174782,6.49,51.171729,Bordeaux,8.45,2.96,3.1,2024-06-20 00:00:00,8.67,6.78,Météo-France,2024-04-14 00:00:00
ID_016,2024-01-01 00:00:00,2024-06-28 00:00:00,6.76,ID_016,1.99,Montpellier,Nouvelle-Aquitaine,France,45.951339,5.059239,1.37,45.951339,Montpellier,7.25,2.04,2.0,2024-06-16 00:00:00,4.02,2.55,SNCF_Open_Data,2024-05-23 00:00:00
ID_017,2024-08-02 00:00:00,2024-04-24 00:00:00,8.65,ID_017,1.99,Montpellier,Île-de-France,France,45.707237,0.410622,2.01,45.707237,Lyon,5.7,8.57,2.62,2024-11-10 00:00:00,7.21,3.36,Airparif,2024-01-05 00:00:00
ID_018,2024-01-27 00:00:00,2024-03-20 00:00:00,5.92,ID_018,1.45,Toulouse,Nouvelle-Aquitaine,France,52.136017,3.813897,4.08,52.136017,Paris,4.67,3.23,4.77,2024-04-09 00:00:00,7.74,7.42,SNCF_Open_Data,2024-03-28 00:00:00
ID_019,2024-05-07 00:00:00,2024-07-17 00:00:00,8.37,ID_019,4.37,Nice,Île-de-France,France,51.74748,0.823643,2.66,51.74748,Marseille,7.38,6.45,5.97,2024-05-05 00:00:00,7.18,6.51,Météo-France,2024-07-29 00:00:00
ID_020,2024-04-07 00:00:00,2024-03-26 00:00:00,4.85,ID_020,6.52,Montpellier,Normandie,France,50.734627,1.883918,2.23,50.734627,Bordeaux,2.85,2.2,3.6,2024-05-17 00:00:00,6.43,5.65,Data.gouv.fr,2024-08-25 00:00:00
ID_021,2024-06-12 00:00:00,2024-10-17 00:00:00,6.53,ID_021,3.03,Nantes,Nouvelle-Aquitaine,France,47.132032,5.512742,3.12,47.132032,Toulouse,8.15,3.54,8.63,2024-06-19 00:00:00,2.43,3.01,Météo-France,2024-02-20 00:00:00
ID_022,2024-08-25 00:00:00,2024-07-13 00:00:00,2.29,ID_022,6.6,Lyon,Provence-Alpes-Côte d'Azur,France,47.713243,5.62268,4.32,47.713243,Marseille,4.45,2.6,4.39,2024-09-20 00:00:00,4.31,5.13,Météo-France,2024-01-18 00:00:00
ID_023,2024-10-09 00:00:00,2024-04-15 00:00:00,5.51,ID_023,2.01,Paris,Hauts-de-France,France,45.27772,2.668561,3.03,45.27772,Marseille,1.54,3.53,2.27,2024-07-08 00:00:00,3.41,4.82,SNCF_Open_Data,2024-06-12 00:00:00
ID_024,2024-01-27 00:00:00,2024-12-02 00:00:00,3.49,ID_024,8.14,Lille,Occitanie,France,52.830209,1.529699,1.33,52.830209,Montpellier,3.92,7.28,2.67,2024-11-25 00:00:00,4.84,2.79,RATP_Open_Data_2024,2024-02-23 00:00:00
ID_025,2024-01-29 00:00:00,2024-05-08 00:00:00,3.14,ID_025,3.25,Nice,Nouvelle-Aquitaine,France,49.109976,5.700754,4.63,49.109976,Toulouse,4.33,1.86,7.49,2024-08-26 00:00:00,2.24,4.07,Data.gouv.fr,2024-03-30 00:00:00
ID_026,2024-09-03 00:00:00,2024-01-27 00:00:00,8.36,ID_026,1.59,Strasbourg,Île-de-France,France,51.713057,0.365528,4.91,51.713057,Lille,2.26,6.76,8.63,2024-09-27 00:00:00,1.72,7.98,Data.gouv.fr,2024-05-13 00:00:00
ID_027,2024-02-22 00:00:00,2024-06-24 00:00:00,3.02,ID_027,3.94,Bordeaux,Hauts-de-France,France,50.832439,3.486946,8.54,50.832439,Toulouse,3.39,5.32,3.35,2024-01-27 00:00:00,3.08,8.76,Météo-France,2024-11-30 00:00:00
ID_028,2024-12-16 00:00:00,2024-11-22 00:00:00,8.41,ID_028,3.48,Marseille,Grand Est,France,47.447687,-0.081965,3.43,47.447687,Montpellier,2.27,3.32,4.76,2024-03-30 00:00:00,8.02,2.53,Airparif,2024-10-17 00:00:00
ID_029,2024-06-17 00:00:00,2024-03-21 00:00:00,8.04,ID_029,6.17,Nice,Occitanie,France,52.625766,3.560973,4.15,52.625766,Lyon,1.69,1.81,4.71,2024-10-21 00:00:00,8.26,2.68,SNCF_Open_Data,2024-05-28 00:00:00
ID_030,2024-01-28 00:00:00,2024-05-23 00:00:00,7.97,ID_030,8.3,Strasbourg,Normandie,France,47.694147,2.20093,4.34,47.694147,Lyon,6.33,6.05,5.73,2024-01-13 00:00:00,3.59,2.52,Data.gouv.fr,2024-05-18 00:00:00
ID_031,2024-11-07 00:00:00,2024-03-18 00:00:00,3.71,ID_031,5.32,Marseille,Occitanie,France,49.761971,-0.92366,4.46,49.761971,Lille,7.12,8.43,4.92,2024-01-15 00:00:00,6.69,2.11,RATP_Open_Data_2024,2024-07-30 00:00:00
ID_032,2024-01-02 00:00:00,2024-01-06 00:00:00,2.25,ID_032,8.57,Lyon,Hauts-de-France,France,45.231782,6.138821,8.79,45.231782,Nice,7.96,3.45,5.08,2024-09-07 00:00:00,2.36,5.48,SNCF_Open_Data,2024-05-23 00:00:00
ID_033,2024-09-22 00:00:00,2024-04-07 00:00:00,1.35,ID_033,4.57,Lyon,Hauts-de-France,France,46.233641,0.978627,6.19,46.233641,Marseille,4.99,7.14,8.35,2024-08-24 00:00:00,3.12,3.87,RATP_Open_Data_2024,2024-05-07 00:00:00
ID_034,2024-11-30 00:00:00,2024-11-28 00:00:00,7.29,ID_034,4.58,Montpellier,Provence-Alpes-Côte d'Azur,France,51.375881,4.999737,1.38,51.375881,Nice,3.82,6.98,3.38,2024-08-14 00:00:00,2.99,4.27,Data.gouv.fr,2024-11-28 00:00:00
ID_035,2024-01-13 00:00:00,2024-08-21 00:00:00,5.31,ID_035,1.78,Montpellier,Hauts-de-France,France,46.020457,-0.2682,3.03,46.020457,Bordeaux,3.34,3.2,1.51,2024-02-15 00:00:00,6.43,6.56,RATP_Open_Data_2024,2024-11-02 00:00:00
ID_036,2024-05-10 00:00:00,2024-12-07 00:00:00,4.63,ID_036,6.98,Montpellier,Occitanie,France,51.246523,0.763598,2.08,51.246523,Paris,4.58,6.93,3.83,2024-04-28 00:00:00,8.64,2.65,Data.gouv.fr,2024-11-22 00:00:00
ID_037,2024-12-14 00:00:00,2024-05-22 00:00:00,5.99,ID_037,6.71,Montpellier,Pays de la Loire,France,45.005875,1.658467,4.23,45.005875,Nice,1.61,6.8,8.23,2024-08-26 00:00:00,8.26,1.81,SNCF_Open_Data,2024-02-18 00:00:00
ID_038,2024-03-15 00:00:00,2024-02-23 00:00:00,6.02,ID_038,1.31,Nantes,Provence-Alpes-Côte d'Azur,France,48.410555,4.789689,6.07,48.410555,Bordeaux,4.43,7.61,2.1,2024-12-03 00:00:00,8.27,7.96,RATP_Open_Data_2024,2024-04-05 00:00:00
ID_039,2024-05-26 00:00:00,2024-05-23 00:00:00,2.66,ID_039,3.22,Bordeaux,Normandie,France,49.532373,4.729604,1.44,49.532373,Lyon,1.45,3.31,5.41,2024-04-05 00:00:00,7.1,7.81,RATP_Open_Data_2024,2024-03-22 00:00:00
ID_040,2024-04-18 00:00:00,2024-04-01 00:00:00,6.96,ID_040,5.01,Montpellier,Hauts-de-France,France,52.697391,5.105968,3.35,52.697391,Bordeaux,7.04,1.25,4.94,2024-03-17 00:00:00,3.0,5.65,Météo-France,2024-07-17 00:00:00
ID_041,2024-10-06 00:00:00,2024-12-23 00:00:00,7.42,ID_041,3.85,Toulouse,Pays de la Loire,France,48.997094,4.508352,2.97,48.997094,Lyon,4.98,6.76,6.63,2024-01-18 00:00:00,2.93,4.42,RATP_Open_Data_2024,2024-02-28 00:00:00
ID_042,2024-06-02 00:00:00,2024-08-04 00:00:00,1.81,ID_042,6.21,Marseille,Bretagne,France,48.73862,2.680679,3.15,48.73862,Toulouse,1.43,7.21,8.16,2024-07-16 00:00:00,6.23,2.14,SNCF_Open_Data,2024-03-11 00:00:00
ID_043,2024-01-09 00:00:00,2024-11-26 00:00:00,7.08,ID_043,7.76,Nice,Auvergne-Rhône-Alpes,France,46.968619,0.877519,6.94,46.968619,Bordeaux,5.67,1.69,7.73,2024-11-24 00:00:00,4.78,4.26,RATP_Open_Data_2024,2024-07-05 00:00:00
ID_044,2024-10-14 00:00:00,2024-07-06 00:00:00,5.85,ID_044,7.41,Nice,Provence-Alpes-Côte d'Azur,France,48.589447,1.154066,4.57,48.589447,Bordeaux,5.44,1.97,8.0,2024-07-14 00:00:00,4.87,1.88,Airparif,2024-02-14 00:00:00
ID_045,2024-01-08 00:00:00,2024-02-03 00:00:00,7.49,ID_045,2.43,Nice,Bretagne,France,45.822573,3.910005,8.19,45.822573,Paris,6.47,4.51,7.92,2024-04-05 00:00:00,8.01,7.7,Airparif,2024-02-16 00:00:00
ID_046,2024-09-29 00:00:00,2024-12-24 00:00:00,5.5,ID_046,6.02,Strasbourg,Occitanie,France,48.971764,2.624225,4.34,48.971764,Toulouse,4.4,5.94,5.71,2024-03-27 00:00:00,2.94,3.72,RATP_Open_Data_2024,2024-01-12 00:00:00
ID_047,2024-07-04 00:00:00,2024-10-21 00:00:00,4.49,ID_047,8.11,Nice,Auvergne-Rhône-Alpes,France,51.699645,1.901429,3.68,51.699645,Toulouse,2.27,2.6,1.65,2024-04-14 00:00:00,2.99,5.03,Météo-France,2024-02-06 00:00:00
ID_048,2024-06-04 00:00:00,2024-10-25 00:00:00,7.15,ID_048,4.57,Toulouse,Île-de-France,France,51.381082,5.238825,6.71,51.381082,Marseille,7.56,2.36,4.76,2024-05-15 00:00:00,3.39,1.87,SNCF_Open_Data,2024-08-27 00:00:00
ID_049,2024-04-26 00:00:00,2024-10-09 00:00:00,3.97,ID_049,4.55,Nantes,Provence-Alpes-Côte d'Azur,France,46.998774,1.443446,8.09,46.998774,Bordeaux,2.4,2.87,1.93,2024-06-11 00:00:00,4.14,8.74,RATP_Open_Data_2024,2024-08-12 00:00:00
ID_050,2024-12-15 00:00:00,2024-02-06 00:00:00,2.33,ID_050,3.95,Marseille,Normandie,France,52.324457,4.136636,7.57,52.324457,Nice,2.07,1.25,4.45,2024-10-12 00:00:00,4.25,2.28,RATP_Open_Data_2024,2024-04-29 00:00:00
ID_051,2024-02-19 00:00:00,2024-05-03 00:00:00,2.75,ID_051,1.23,Nantes,Grand Est,France,46.090744,3.25042,7.98,46.090744,Montpellier,4.55,7.31,6.51,2024-09-07 00:00:00,2.46,1.88,Data.gouv.fr,2024-12-10 00:00:00
ID_052,2024-03-04 00:00:00,2024-12-15 00:00:00,4.87,ID_052,7.7,Lyon,Provence-Alpes-Côte d'Azur,France,47.818419,5.988344,2.03,47.818419,Toulouse,7.09,6.6,7.3,2024-03-12 00:00:00,7.84,7.95,RATP_Open_Data_2024,2024-02-20 00:00:00
ID_053,2024-01-22 00:00:00,2024-02-15 00:00:00,4.55,ID_053,7.69,Paris,Pays de la Loire,France,47.126094,2.972084,6.34,47.126094,Toulouse,8.37,1.88,2.84,2024-01-05 00:00:00,5.1,5.99,Airparif,2024-09-24 00:00:00
ID_054,2024-12-23 00:00:00,2024-07-15 00:00:00,7.13,ID_054,6.99,Paris,Bretagne,France,48.48581,-0.054715,8.37,48.48581,Paris,6.62,3.24,3.87,2024-04-11 00:00:00,1.88,6.14,Météo-France,2024-10-31 00:00:00
ID_055,2024-11-16 00:00:00,2024-11-02 00:00:00,1.65,ID_055,7.61,Lyon,Auvergne-Rhône-Alpes,France,52.618292,3.643884,3.69,52.618292,Strasbourg,6.9,7.99,1.94,2024-07-17 00:00:00,6.56,2.33,Météo-France,2024-08-04 00:00:00
ID_056,2024-06-21 00:00:00,2024-10-25 00:00:00,6.65,ID_056,5.69,Marseille,Hauts-de-France,France,51.905981,5.746046,5.58,51.905981,Marseille,1.42,7.84,2.71,2024-05-27 00:00:00,8.64,5.43,RATP_Open_Data_2024,2024-07-10 00:00:00
ID_057,2024-01-31 00:00:00,2024-09-05 00:00:00,2.87,ID_057,7.76,Montpellier,Bretagne,France,48.76107,1.051326,8.75,48.76107,Lyon,3.83,6.74,4.23,2024-10-23 00:00:00,6.45,8.08,Airparif,2024-03-22 00:00:00
ID_058,2024-02-11 00:00:00,2024-07-31 00:00:00,7.9,ID_058,4.7,Lyon,Nouvelle-Aquitaine,France,45.411934,5.601587,2.67,45.411934,Nice,2.88,7.33,5.37,2024-02-12 00:00:00,4.63,2.12,RATP_Open_Data_2024,2024-04-26 00:00:00
ID_059,2024-10-08 00:00:00,2024-02-22 00:00:00,7.01,ID_059,1.93,Strasbourg,Île-de-France,France,46.989831,0.070382,8.18,46.989831,Lille,7.91,5.75,6.93,2024-03-08 00:00:00,8.62,1.3,RATP_Open_Data_2024,2024-01-02 00:00:00
ID_060,2024-08-13 00:00:00,2024-08-31 00:00:00,4.07,ID_060,7.45,Nantes,Pays de la Loire,France,49.798073,-1.217931,6.43,49.798073,Paris,4.66,7.66,7.0,2024-12-18 00:00:00,1.58,7.2,Airparif,2024-10-31 00:00:00
ID_061,2024-06-29 00:00:00,2024-12-26 00:00:00,3.62,ID_061,2.6,Nantes,Bretagne,France,51.531024,-1.39625,8.5,51.531024,Bordeaux,4.33,2.01,2.31,2024-02-24 00:00:00,6.81,5.57,Airparif,2024-04-06 00:00:00
ID_062,2024-06-30 00:00:00,2024-10-14 00:00:00,5.5,ID_062,2.42,Montpellier,Grand Est,France,47.395846,3.315129,7.08,47.395846,Toulouse,8.61,4.1,3.23,2024-01-24 00:00:00,7.41,8.5,Data.gouv.fr,2024-12-03 00:00:00
ID_063,2024-05-21 00:00:00,2024-08-17 00:00:00,3.65,ID_063,7.79,Nice,Occitanie,France,45.904277,3.629498,6.56,45.904277,Nantes,7.92,5.61,7.46,2024-05-29 00:00:00,7.92,2.65,Météo-France,2024-09-11 00:00:00
ID_064,2024-02-19 00:00:00,2024-12-15 00:00:00,3.26,ID_064,2.66,Marseille,Normandie,France,52.627923,3.565033,1.73,52.627923,Paris,1.77,7.82,3.79,2024-10-13 00:00:00,3.99,6.29,Data.gouv.fr,2024-01-26 00:00:00
ID_065,2024-06-24 00:00:00,2024-02-25 00:00:00,7.93,ID_065,6.63,Strasbourg,Nouvelle-Aquitaine,France,47.50432,0.411288,3.53,47.50432,Toulouse,7.38,3.85,7.8,2024-05-21 00:00:00,4.12,2.39,RATP_Open_Data_2024,2024-01-21 00:00:00
ID_066,2024-08-21 00:00:00,2024-03-24 00:00:00,7.24,ID_066,1.53,Nice,Hauts-de-France,France,45.39335,2.293273,5.38,45.39335,Lyon,6.67,2.09,5.73,2024-02-02 00:00:00,7.99,7.45,SNCF_Open_Data,2024-01-17 00:00:00
ID_067,2024-09-22 00:00:00,2024-03-17 00:00:00,1.43,ID_067,6.2,Lille,Normandie,France,51.490941,0.369221,4.76,51.490941,Marseille,8.14,7.9,5.33,2024-03-06 00:00:00,8.07,3.09,RATP_Open_Data_2024,2024-08-02 00:00:00
ID_068,2024-01-13 00:00:00,2024-08-28 00:00:00,6.6,ID_068,1.83,Nice,Bretagne,France,45.629378,3.189046,6.71,45.629378,Lille,4.21,3.77,2.63,2024-02-24 00:00:00,2.44,2.1,Météo-France,2024-08-09 00:00:00
ID_069,2024-10-26 00:00:00,2024-08-22 00:00:00,4.91,ID_069,7.67,Strasbourg,Provence-Alpes-Côte d'Azur,France,46.107876,4.870094,4.06,46.107876,Lille,2.17,3.25,6.99,2024-07-10 00:00:00,8.45,8.53,RATP_Open_Data_2024,2024-01-19 00:00:00
ID_070,2024-03-23 00:00:00,2024-10-27 00:00:00,1.29,ID_070,1.9,Bordeaux,Bretagne,France,52.326934,-0.761814,3.18,52.326934,Toulouse,7.91,3.84,6.52,2024-11-16 00:00:00,7.77,8.65,Météo-France,2024-11-02 00:00:00
ID_071,2024-10-27 00:00:00,2024-01-13 00:00:00,5.59,ID_071,6.75,Bordeaux,Pays de la Loire,France,51.218781,5.551932,1.79,51.218781,Marseille,2.2,2.31,5.57,2024-06-16 00:00:00,1.27,1.86,Airparif,2024-07-31 00:00:00
ID_072,2024-02-02 00:00:00,2024-04-10 00:00:00,3.38,ID_072,7.56,Lyon,Bretagne,France,48.616396,6.196853,3.12,48.616396,Nice,5.19,7.43,3.39,2024-06-02 00:00:00,1.93,5.09,SNCF_Open_Data,2024-02-25 00:00:00
ID_073,2024-12-03 00:00:00,2024-04-11 00:00:00,7.06,ID_073,7.55,Nice,Bretagne,France,52.798069,3.681641,5.54,52.798069,Strasbourg,8.12,8.04,6.46,2024-04-05 00:00:00,1.73,6.73,RATP_Open_Data_2024,2024-01-14 00:00:00
ID_074,2024-11-14 00:00:00,2024-10-18 00:00:00,4.88,ID_074,2.37,Marseille,Nouvelle-Aquitaine,France,51.966062,0.481449,5.41,51.966062,Toulouse,2.18,3.94,5.6,2024-09-15 00:00:00,2.84,6.89,SNCF_Open_Data,2024-01-19 00:00:00
ID_075,2024-07-11 00:00:00,2024-09-15 00:00:00,1.22,ID_075,1.65,Toulouse,Bretagne,France,48.734086,0.865585,8.13,48.734086,Nantes,5.8,1.48,1.89,2024-01-14 00:00:00,1.78,4.48,Météo-France,2024-09-11 00:00:00
ID_076,2024-01-26 00:00:00,2024-02-15 00:00:00,7.16,ID_076,3.76,Strasbourg,Occitanie,France,50.833875,1.680025,2.85,50.833875,Toulouse,4.41,5.42,4.35,2024-01-19 00:00:00,6.18,8.2,RATP_Open_Data_2024,2024-11-26 00:00:00
ID_077,2024-10-10 00:00:00,2024-03-18 00:00:00,6.14,ID_077,2.27,Lille,Nouvelle-Aquitaine,France,49.368219,2.327648,4.66,49.368219,Strasbourg,8.05,4.37,7.97,2024-08-25 00:00:00,1.74,4.29,SNCF_Open_Data,2024-04-20 00:00:00
ID_078,2024-06-15 00:00:00,2024-12-02 00:00:00,4.39,ID_078,4.96,Nantes,Pays de la Loire,France,50.326387,0.614767,6.21,50.326387,Toulouse,2.62,5.29,4.73,2024-04-12 00:00:00,3.73,4.36,SNCF_Open_Data,2024-04-03 00:00:00
ID_079,2024-01-07 00:00:00,2024-11-10 00:00:00,3.57,ID_079,4.24,Strasbourg,Île-de-France,France,46.060556,0.818518,8.63,46.060556,Lille,6.76,8.59,7.14,2024-10-26 00:00:00,8.46,6.43,Data.gouv.fr,2024-08-16 00:00:00
ID_080,2024-08-21 00:00:00,2024-11-05 00:00:00,2.31,ID_080,3.7,Paris,Pays de la Loire,France,47.512111,0.68421,7.14,47.512111,Paris,2.9,3.03,7.02,2024-05-01 00:00:00,7.3,2.78,Data.gouv.fr,2024-09-04 00:00:00
ID_081,2024-03-18 00:00:00,2024-01-04 00:00:00,7.89,ID_081,3.05,Lyon,Île-de-France,France,49.49327,1.587202,7.21,49.49327,Toulouse,1.81,3.58,5.23,2024-02-05 00:00:00,7.45,1.84,Airparif,2024-07-11 00:00:00
ID_082,2024-09-28 00:00:00,2024-01-16 00:00:00,6.09,ID_082,3.14,Lyon,Île-de-France,France,48.856092,6.09659,6.89,48.856092,Bordeaux,7.46,7.08,5.1,2024-05-07 00:00:00,1.58,4.39,Data.gouv.fr,2024-08-22 00:00:00
ID_083,2024-09-07 00:00:00,2024-05-23 00:00:00,1.82,ID_083,2.23,Toulouse,Auvergne-Rhône-Alpes,France,52.136083,2.33364,6.41,52.136083,Lille,5.28,5.76,2.12,2024-08-25 00:00:00,2.09,4.82,SNCF_Open_Data,2024-09-30 00:00:00
ID_084,2024-05-24 00:00:00,2024-04-16 00:00:00,6.66,ID_084,2.08,Paris,Nouvelle-Aquitaine,France,47.713139,2.203421,8.59,47.713139,Nantes,1.77,3.34,1.95,2024-07-08 00:00:00,7.56,4.13,Airparif,2024-07-14 00:00:00
ID_085,2024-04-28 00:00:00,2024-06-02 00:00:00,3.6,ID_085,8.79,Lille,Hauts-de-France,France,50.067793,1.397357,1.27,50.067793,Strasbourg,4.38,3.78,5.67,2024-04-15 00:00:00,1.63,2.87,SNCF_Open_Data,2024-12-01 00:00:00
ID_086,2024-11-04 00:00:00,2024-06-06 00:00:00,7.23,ID_086,1.88,Nice,Bretagne,France,51.456637,2.471325,5.29,51.456637,Montpellier,2.34,8.23,2.22,2024-05-09 00:00:00,2.79,3.7,SNCF_Open_Data,2024-08-28 00:00:00
ID_087,2024-08-15 00:00:00,2024-01-19 00:00:00,4.87,ID_087,7.65,Strasbourg,Occitanie,France,46.094193,4.282556,1.67,46.094193,Nantes,3.6,4.76,2.64,2024-07-10 00:00:00,5.9,6.56,Airparif,2024-02-05 00:00:00
ID_088,2024-01-29 00:00:00,2024-02-16 00:00:00,2.05,ID_088,2.08,Bordeaux,Provence-Alpes-Côte d'Azur,France,46.049524,0.129885,8.51,46.049524,Montpellier,8.44,2.6,2.98,2024-11-01 00:00:00,1.49,1.48,RATP_Open_Data_2024,2024-03-24 00:00:00
ID_089,2024-09-12 00:00:00,2024-04-04 00:00:00,7.43,ID_089,2.38,Lille,Île-de-France,France,50.038243,-1.525238,8.6,50.038243,Lille,3.48,1.55,1.62,2024-02-07 00:00:00,6.54,8.61,Météo-France,2024-04-22 00:00:00
ID_090,2024-08-14 00:00:00,2024-06-10 00:00:00,5.93,ID_090,3.2,Marseille,Provence-Alpes-Côte d'Azur,France,46.794002,1.166536,5.64,46.794002,Montpellier,8.39,2.81,3.4,2024-02-04 00:00:00,3.92,7.24,SNCF_Open_Data,2024-10-09 00:00:00
ID_091,2024-04-08 00:00:00,2024-09-11 00:00:00,5.88,ID_091,4.11,Marseille,Occitanie,France,48.99477,0.343545,4.05,48.99477,Nantes,2.96,5.74,7.57,2024-01-26 00:00:00,4.08,4.41,Météo-France,2024-04-16 00:00:00
ID_092,2024-12-25 00:00:00,2024-05-28 00:00:00,6.75,ID_092,4.92,Toulouse,Normandie,France,50.955185,-0.627281,7.49,50.955185,Paris,6.98,1.45,3.83,2024-03-11 00:00:00,2.89,7.27,RATP_Open_Data_2024,2024-12-20 00:00:00
ID_093,2024-04-07 00:00:00,2024-02-27 00:00:00,5.31,ID_093,5.28,Lille,Bretagne,France,48.363516,-1.205043,2.77,48.363516,Paris,3.03,2.33,3.73,2024-05-12 00:00:00,2.12,3.69,Airparif,2024-10-04 00:00:00
ID_094,2024-02-25 00:00:00,2024-10-12 00:00:00,5.94,ID_094,6.6,Montpellier,Île-de-France,France,45.030341,2.20803,7.69,45.030341,Lyon,2.64,2.85,3.29,2024-02-12 00:00:00,1.85,2.19,Météo-France,2024-11-21 00:00:00
ID_095,2024-11-22 00:00:00,2024-01-15 00:00:00,1.99,ID_095,4.29,Nice,Normandie,France,52.608084,0.409256,6.58,52.608084,Nantes,8.76,4.59,2.01,2024-09-11 00:00:00,1.91,3.54,Météo-France,2024-11-24 00:00:00
ID_096,2024-11-25 00:00:00,2024-11-10 00:00:00,2.53,ID_096,7.45,Paris,Pays de la Loire,France,52.29502,1.38579,4.45,52.29502,Montpellier,8.7,4.07,6.25,2024-01-20 00:00:00,7.95,5.34,SNCF_Open_Data,2024-01-23 00:00:00
ID_097,2024-10-26 00:00:00,2024-06-16 00:00:00,5.26,ID_097,8.29,Nantes,Nouvelle-Aquitaine,France,50.61977,4.279265,1.82,50.61977,Nantes,5.28,6.93,5.86,2024-04-01 00:00:00,6.05,4.73,Data.gouv.fr,2024-03-03 00:00:00
ID_098,2024-11-02 00:00:00,2024-07-01 00:00:00,1.8,ID_098,6.58,Paris,Occitanie,France,46.473803,4.18653,3.94,46.473803,Bordeaux,5.4,8.31,2.25,2024-07-05 00:00:00,2.47,8.35,Airparif,2024-03-03 00:00:00
ID_099,2024-06-24 00:00:00,2024-05-19 00:00:00,7.67,ID_099,1.68,Paris,Île-de-France,France,45.445911,4.028779,2.46,45.445911,Marseille,8.77,2.09,8.71,2024-03-11 00:00:00,5.63,4.67,Airparif,2024-08-22 00:00:00
ID_000,2024-07-17 00:00:00,2024-10-04 00:00:00,7.23,ID_000,1.75,Toulouse,Nouvelle-Aquitaine,France,47.842468,2.675999,8.53,47.842468,Lyon,1.43,7.35,4.77,2024-06-27 00:00:00,8.63,3.12,Data.gouv.fr,2024-12-10 00:00:00
ID_001,2024-08-09 00:00:00,2024-04-02 00:00:00,8.69,ID_001,7.33,Toulouse,Provence-Alpes-Côte d'Azur,France,50.590509,-1.349749,2.75,50.590509,Lyon,5.56,5.33,6.24,2024-12-08 00:00:00,7.72,6.58,Airparif,2024-02-20 00:00:00
ID_002,2024-05-08 00:00:00,2024-10-02 00:00:00,3.27,ID_002,5.09,Montpellier,Provence-Alpes-Côte d'Azur,France,45.157111,3.466256,6.78,45.157111,Strasbourg,2.92,4.18,3.89,2024-03-03 00:00:00,8.66,7.93,Airparif,2024-07-22 00:00:00
ID_003,2024-10-11 00:00:00,2024-08-22 00:00:00,3.98,ID_003,5.69,Nice,Nouvelle-Aquitaine,France,50.107423,6.224502,3.5,50.107423,Paris,5.85,4.83,7.87,2024-03-18 00:00:00,5.94,7.06,Data.gouv.fr,2024-02-28 00:00:00
